GEOID20,STATEFP,COUNTYFP,DISTRICT,G20PRERTRU,G20PREDBID,G20PRELJOR,G20USSRPER,G20USSDOSS,G20USSLHAZ,G20PSCRSHA,G20PSCDBRY,G20PSCLMEL,G20PSCRMCD,G20PSCDBLA,G20PSCLWIL
13215FTBEN1,13,215,FTBEN1,3.6903558080814483,2.7971219590799157,0.1467755150941485,3.564548223715035,2.6671207885679555,0.25161516873282597,3.4890636730951874,2.3777633445252055,0.3564548223715035,3.4597085700763572,2.482602998163883,0.27258309946056153
13215FTBEN2,13,215,FTBEN2,0,0,0,0,0,0,0,0,0,0,0,0
13215FTBEN3,13,215,FTBEN3,15.821957416980636,64.77113817576448,1.2818715499868572,15.675457811267853,62.04258301936388,2.636992902830106,14.686585472706563,60.54096206080785,3.7723648471041793,14.704897923420662,60.92552352580391,2.5454306492596164
13215FTBEN4,13,215,FTBEN4,0,0,0,0,0,0,0,0,0,0,0,0
13215FTBEN5,13,215,FTBEN5,3.2054395337542494,2.4295774647887325,0.12748907236522583,3.0961631860126273,2.3166585721223893,0.2185526954832443,3.0305973773676542,2.0653229723166584,0.30961631860126276,3.005099562894609,2.156386595434677,0.23676542010684798
13217000001,13,217,000001,398,642,21,398,622,31,387,610,37,383,604,37
13217000002,13,217,000002,616.1685204385074,1958.7440552326957,25.261864590235774,614.5192534454673,1893.8453234567946,62.84052251615965,602.3758356129418,1856.5748886476044,74.98394034868501,591.284502484785,1850.6476593173106,62.76346673697621
13217000003,13,217,000003,754.7265060240964,2675.6686746987953,27.696385542168677,717.1385542168675,2642.0373493975903,62.31686746987952,700.3228915662651,2594.5578313253013,97.92650602409638,700.3228915662651,2597.5253012048192,80.12168674698795
13217000004,13,217,000004,1695.4264212711287,1661.8728982130679,51.19152494602515,1697.3729174875089,1610.6738604957263,68.35786337735193,1692.3844753974536,1539.42127086927,114.46304087725748,1674.3059776011153,1542.4078828919914,104.4364092991851
13217000005,13,217,000005,940.5786353144721,1078.7820500171272,22.86819092202205,931.6302127797678,1051.9367824130143,48.719189355612194,931.6302127797678,1017.1373614447199,64.62749608397536,921.6875210745409,1015.1488231036744,57.66761189031647
13217000006,13,217,000006,1813.1063383970666,664.3143006809848,24.567836563645887,1779.6940806705081,654.4871660555265,47.170246202200104,1760.0398114195914,633.8501833420639,64.85908852802515,1757.0916710319539,631.8847564169723,58.96280775275013
13217000007,13,217,000007,1441,564,29,1417,565,45,1425,510,69,1405,514,61
13217000008,13,217,000008,744.6569704213437,962.0188086806422,20.606957346121707,711.3114845369296,948.2586034220138,60.834155886006904,700.5178678400033,923.7231817653949,71.62777258293313,692.6669193161629,925.6818938309628,56.91121166519034
13217000009,13,217,000009,832.2905370843989,2082.217902813299,34.80306905370844,806.4368286445012,2039.4598465473146,77.56112531969309,799.4762148337596,1989.7411764705882,114.3529411764706,773.6225063938618,2013.6061381074169,98.44296675191816
13217000010,13,217,000010,1954,2374,54,1909,2325,115,1895,2293,143,1882,2279,126
13217000012,13,217,000012,2244.0129597734776,943.0728137725048,25.00065619106216,2238.0123504532057,906.0709623762937,44.00189826700125,2232.01218640544,852.0698374773299,82.00264819964372,2196.01213953465,855.0702358790463,95.00189826700125
13217000013,13,217,000013,710,2872,31,670,2843,69,682,2799,91,678,2796,71
13217000014,13,217,000014,1231.709462915601,412.7820971867008,16.19693094629156,1206.5631713554988,399.54015345268544,38.4388746803069,1187.5237851662405,384.25882352941176,60.64705882352941,1191.3774936061382,380.3938618925831,49.557033248081844
13217000015,13,217,000015,1066,145,11,1068,140,14,1050,122,35,1043,122,34
13217000016,13,217,000016,494,109,13,491,112,11,496,94,17,494,93,11
13217000017,13,217,000017,1204,586,20,1189,566,36,1194,523,55,1179,526,53
13217000018,13,217,000018,1222.1384711578758,1023.1098556052037,27.926947346499688,1199.629366336219,1006.3847656835862,53.03096349066792,1200.1867291529488,962.9338466852123,75.39198453678142,1196.3874046677784,958.4299342820616,65.18290165648027
13217000019,13,217,000019,1395,1835,31,1349,1804,75,1337,1760,104,1338,1757,81
13217000020,13,217,000020,805,2416,23,749,2404,52,745,2365,73,732,2358,72
13217000023,13,217,000023,233,1573,12,224.00000000000003,1544,32,222,1529,38,218,1522,32
13217000024,13,217,000024,410.4480031160526,2782.568461387867,21.434792521473845,381.0307078007358,2733.858723723601,62.008454127953925,379.7834049807898,2707.1440982616996,74.46178104428547,375.7256866327871,2709.145145646907,58.203634850845496
13217000025,13,217,000025,1556.9949434143991,339.34505176980497,30.940284131952808,1555.9968697327233,316.38935709125934,39.92294726703588,1561.9853118227786,289.4413676860101,46.90946303876716,1551.0065013243438,288.44329400433423,53.895978810498434
13219000001,13,219,000001,694.581090482279,488.15488721597063,28.09794055349025,721.9297526210095,451.4402448927434,33.7175286641883,723.0536702431491,408.7313752514382,64.06330446195777,718.1833605472108,418.4719946433148,54.69732427746102
13219000002,13,219,000002,1307.7685192379045,663.1758241598067,31.371669432330577,1335.157539669899,607.0353893048228,48.43975624458727,1329.2411223451334,544.642035179233,84.44278699281523,1325.3032311466186,558.9199892180163,72.15652353894907
13219000003,13,219,000003,888.615712507243,298.6938179954525,12.333614446541638,892.928547524387,275.919171347106,26.50833108634,867.7139979079058,247.6212181189893,50.840939644802944,871.5249024231193,251.560822762903,44.71274246014216
13219000004,13,219,000004,436.9344028885937,188.6743426860166,5.4655401673430966,437.0785691826305,176.11323555830893,13.568207016518263,438.4452458823627,167.37041914917248,14.203442175905588,436.3601920371333,162.41273967434097,12.891216913326886
13219000005,13,219,000005,1119.9467895372954,540.8658036749247,26.373854676169938,1161.2835093646163,485.07131267846717,40.648339110295744,1161.3384953851196,443.9830854041453,54.13257966240624,1149.100604631083,445.4595990817171,56.674267324509664
13219000006,13,219,000006,1208.5518036418127,490.1338236271645,30.2713406695404,1243.8676590168764,435.1210947420193,44.60007702359883,1248.0100448725227,379.7996966418843,64.19048635493299,1255.5553937673615,385.94564734987176,54.951140703578005
13219000007,13,219,000007,772,282,16,810,239,21,802,215,34,791,223,25
13219000008,13,219,000008,2197.8645088669646,632.1704726149978,39.84360196033152,2237.2410088684815,582.0258407040168,45.68457286533403,2248.580409242022,498.6366869853092,85.51260476037173,2244.6916186604517,502.46319730570434,78.77339402012227
13219000009,13,219,000009,1301.4017038200782,557.6927391702781,27.0436862539815,1310.4453900740598,521.637611278349,55.04992714740743,1320.4578718609116,475.54607817476875,70.09361340138894,1320.4537112652943,470.55023877038604,64.08633235905867
13219000010,13,219,000010,2214.9915624563414,1211.6085247868427,64.97056189318539,2315.993731889316,1101.7293234503782,71.91238188061067,2320.849506761709,991.8323770316821,128.95577274610702,2315.92275156039,997.8420812255382,110.91778762342291
13219000011,13,219,000011,1204.0289031763946,847.8658751209288,38.58432803934215,1269.3254583198968,790.4840539342148,36.605644550145115,1256.464015640116,731.1235492583038,78.15799782328281,1261.4107243631088,736.0702579812963,62.328529909706546
13219000012,13,219,000012,2280.945805639059,1345.0932740612564,54.381109829969944,2368.5347160695082,1232.4504949900097,87.4226732842412,2378.563823867396,1108.806512159906,129.75802317481873,2354.533963720223,1137.843126779771,114.65216676643709
13219000013,13,219,000013,824.649414640547,579.5675228029303,33.35960415212569,857.119429348616,535.9776400441527,40.03152498255083,858.453813514701,485.2710417329217,76.05989746684656,852.6714821283325,496.83570450565855,64.940029416138
132210000BV,13,221,0000BV,1764.285832055736,717.6922292807559,37.45856729838234,1737.1515557530888,686.1004941476725,67.33034585313996,1718.8457188277002,651.3524900480961,90.49568191952424,1718.7480605982134,643.786666642125,83.68202325662222
132210000CR,13,221,0000CR,1468.9479940564636,710.6240713224369,31.026745913818722,1440.9569093610698,675.5750371471025,79.05794947994056,1424.9011887072809,641.5126300148588,86.111441307578,1407.9101040118871,638.5215453194651,80.09806835066865
132210000LX,13,221,0000LX,2343.1185561111847,996.7909931320216,32.66921411042314,2307.7839150364703,950.8755511792301,84.93697917729615,2248.7219480779117,903.0938319796646,111.49265524440524,2212.1239956262457,920.5931256507912,105.2857018438298
1322300001C,13,223,00001C,9083.451607802379,4255.697857014236,170.26739351124127,8980.912559730388,4059.3572061286054,326.5664216387897,8954.753184241335,3785.4071663234417,482.47675675772086,8855.034396771503,3835.536469348401,446.4060671904331
1322300002B,13,223,00002B,3777.9726204475714,853.7865291266857,61.956031392042476,3729.0851366006964,812.6131614649889,114.51765875864224,3710.1330119668964,743.1389937872657,156.9165974761495,3661.487236662735,766.5792752076565,149.3135365673531
1322300003C,13,223,00003C,5373.739816353388,2976.041405397716,117.55874353553587,5273.697869347011,2893.885178026042,222.39429617916593,5225.935490509379,2731.7817412247637,331.1130458537022,5179.6533587801205,2761.951212636617,297.2862178210393
1322300004B,13,223,00004B,5948.860490737654,3220.701149435502,132.58205032906116,5828.251715759841,3104.965254327605,265.6135463031993,5809.311931527336,2903.995902640172,405.2423655025638,5738.3441259427145,2941.518672254174,355.2249609799198
1322300005B,13,223,00005B,4899.605056771757,3296.9591304310325,141.71070274242584,4753.3301492203045,3205.8368796054096,282.8353166134312,4706.026509304234,3062.8250166081593,380.13235724086377,4661.273128054612,3108.4730045110887,314.07199664085306
1322300006C,13,223,00006C,2572.195798093071,785.2538093839695,61.81083251339374,2509.333675861692,763.5938244543008,115.1460187499606,2474.7135391386314,707.6626940254605,150.2493514815531,2453.8509191517514,719.2624715404962,143.05426615604688
1322300007B,13,223,00007B,2536.9441189515906,1448.8421204831727,64.69795666568972,2478.1277947100543,1407.6706935140974,115.67210434168767,2467.3448019324396,1308.6632143741783,177.42924479530058,2454.60126501344,1334.1502882121772,143.11972232107118
1322300008B,13,223,00008B,4396.548925093099,4809.531490156322,100.22530382024188,4290.598381027735,4665.4635225604325,227.83678852633005,4263.069485478782,4486.245863018251,358.6399631095326,4213.051739284883,4525.060870159675,297.5317914013449
1322300009C,13,223,00009C,3569.709177915626,3386.8824488139085,83.16064414191678,3512.1530438362606,3309.768516040793,171.50199027554135,3484.937620496441,3185.5924944090607,292.66256296314253,3462.042044466242,3210.4132187609007,242.0203360163213
1322300010C,13,223,00010C,2608.4261320401365,1491.4711061170578,45.45116407435882,2557.885331283143,1464.214718000276,100.39232361464309,2521.6300234589075,1403.196707867605,156.3526760896564,2501.335434778323,1406.7760758570387,134.74348966033867
1322300011B,13,223,00011B,5133,1958,121,5029,1888,232,4995,1755,327,4963,1782,289
1322300012C,13,223,00012C,4227.00028024557,971.9929474408119,48.323402805123905,4153.9138836044685,934.1286148368732,117.3820353695476,4125.606275630132,871.6202447349708,168.65038756545,4078.0638205298224,885.8650971222155,156.69012088801944
132250000B1,13,225,0000B1,1408,600,26,1390,581,42,1404,534,46,1367,548,46
132250000B2,13,225,0000B2,2299,1370,43,2280,1319,88,2265,1265,96,2211,1278,97
132250000C1,13,225,0000C1,541,133,9,538,135,11,528,123,18,523,122,12
132250000F1,13,225,0000F1,683.2048866647042,1080.6856049455403,13.02472770091257,683.1430674124227,1034.6196644097733,36.065940535766856,668.0812481601413,1008.5372387400648,41.07006181925228,652.011186340889,1002.5166323226376,42.057697968796
132250000F2,13,225,0000F2,564,1055,11,579,1012,19,541,988,31,530,992,23
132250000F3,13,225,0000F3,266,1399,13,286,1345,29,268,1331,35,254,1334,33
132250000P1,13,225,0000P1,743,284,8,729,277,22,720,260,23,703,259,27
13227000001,13,227,000001,2061,583,27,2080,515,55,2048,466,84,2006,481,82
13227000002,13,227,000002,1189.6242095754292,227.71996386630533,30.236675700090334,1187.7344173441736,217.32610659439928,34.016260162601625,1158.442637759711,185.1996386630533,68.03252032520325,1131.985546522132,199.37308039747066,61.418247515808496
13227000003,13,227,000003,560.3757904245709,72.28003613369467,17.763324299909666,557.2655826558265,67.67389340560072,17.983739837398375,541.5573622402891,61.8003613369467,18.96747967479675,531.0144534778681,64.62691960252936,18.581752484191508
13227000004,13,227,000004,755,101,3,736,99,14,728,85,14,718,84,17
13227000005,13,227,000005,442,38,6,423,44,17,404,42,21,403,37,18
13227000006,13,227,000006,866,151,19,848,157,28,835,135,40,827.0000000000001,134,38
13227000007,13,227,000007,1086,131,10,1059,120,39,1038,111,37,1021,114,42
13227000008,13,227,000008,1132.3381171356411,307.27454325749375,14.641147675752617,1088.6665867583904,307.23850958096784,38.3359334808306,1072.183788445683,273.5387256384813,57.480157892382486,1063.0609941714572,277.20087236229637,57.44832914153826
13227000009,13,227,000009,1654,224,27,1608,223,50,1587,194,66,1556,211,59
13227000010,13,227,000010,1586,474,36,1587,434,50,1556,398,69,1523,402,70
13227000011,13,227,000011,1244.5346630681433,260.86403025051203,22.370497156852917,1228.1823215385527,252.90181065192883,38.69259635905295,1200.6517282937639,231.58820303691897,55.550700914022165,1190.7756870512503,238.92256286332227,49.57903621508474
13227000012,13,227,000012,1498.1272197962155,237.8614264919942,19.98835516739447,1457.1510917030569,240.85967976710336,48.971470160116446,1434.1644832605532,217.87307132459972,52.96914119359534,1436.1633187772925,211.87656477438136,46.972634643377
13229000001,13,229,000001,1898,478,15,1889,439,33,1843,412,52,1815,418,43
13229000002,13,229,000002,1957.4600732600734,224.67545787545788,13.917948717948718,1907.7531135531135,212.74578754578755,43.74212454212454,1871.9641025641026,195.84542124542125,59.64835164835165,1857.0520146520146,190.87472527472528,50.7010989010989
1322900003A,13,229,00003A,1116.7535126455239,101.32115616218385,8.02408671216379,1107.7173825772782,92.27699718988359,15.056202328382176,1073.649136892814,94.26896828582899,16.076274588518668,1055.6049779205139,94.29305499799277,21.06824568446407
1322900003B,13,229,00003B,953.27193538315,81.950815163981,6.126415079950906,943.7925098958401,70.84418560581534,14.308994804234311,925.6052358670426,68.8388094919488,19.523116092484916,914.4507568465112,74.79687331741941,17.55397653775815
1322900004A,13,229,00004A,833.8597153294734,132.2729769782189,3.067025089605735,829.6097911497105,119.1461435070306,10.178187896333059,793.9625275709953,120.14143231320651,19.310601047697823,784.815212296664,120.1555658946788,20.335025503170666
1322900004B,13,229,00004B,334.0836538461539,24.783653846153847,0,332.10096153846155,18.835576923076925,0.9913461538461539,326.15288461538466,17.84423076923077,3.9653846153846155,319.21346153846156,20.818269230769232,4.956730769230769
1322900004C,13,229,00004C,616.6014301567833,56.37921182841456,3.0820512820512818,613.2673875858386,49.29521473211678,9.298877735779786,602.0700660008177,46.181913606514975,8.378983203584571,593.900149357097,50.152609577210946,6.3399033768054265
1322900004D,13,229,00004D,220.9384965831435,3.9453302961275627,0,217.97949886104783,2.958997722095672,2.958997722095672,218.96583143507974,1.9726651480637813,1.9726651480637813,213.0478359908884,1.9726651480637813,2.958997722095672
13231000001,13,231,000001,881,246,6,886,237,9,872,217,21,861,218,21
13231000002,13,231,000002,1238.9266740898645,118.59151671410368,7.8035809982017605,1221.211174095819,112.61001417155923,15.807543675792834,1196.9323308046826,102.14488037536769,34.047632515987665,1187.2494194424266,107.8401233759274,32.082424289337986
13231000003,13,231,000003,907,103,8,894,108,16,889,94,24,882,95,21
13231000004,13,231,000004,977.9678422045436,183.6260005740999,10.937984225921976,962.9482893190082,173.53331488012248,25.013362175018454,955.8529224418382,159.51561483364773,29.98142786844911,947.8710585308511,168.4334139806993,22.960218294649938
13231000005,13,231,000005,1799,243,13,1786,218,35,1734,218,54,1724,212,54
13231000006,13,231,000006,771,104,7,763,99,17,759,92,21,749,99,16
13231000007,13,231,000007,1244,160,16,1232,154,21,1221,135,38,1215,130,38
13231000008,13,231,000008,1268,355,19,1260,336,35,1232,322,57,1221,330,48
13233000001,13,233,000001,1928.3316078038806,386.7256010440648,20.030080528621493,1889.277316118076,381.7028572297412,41.08217120013676,1854.2509039466033,352.65223390108554,61.104915014460325,1839.2156877179734,359.6720430296899,51.08437221442614
13233000002,13,233,000002,966,187,10,940.9999999999999,185,24,912.9999999999999,179,30.999999999999996,901.9999999999999,187,21
13233000003,13,233,000003,2761.9234593311053,1320.0279079992627,41.65132437073249,2702.370441209912,1252.6160217202107,112.0921778574711,2640.8316323518993,1179.2038764080175,157.72839340543288,2596.183875604483,1187.1544336350655,121.0297150291096
13233000004,13,233,000004,1584,294,17,1550,279,46,1545,247,46,1518,257,46
13233000005,13,233,000005,1908.6378669914614,310.54490024196485,8.145864168810379,1862.4806157704509,313.2851479331855,42.362162737013286,1814.318812974852,281.054627723327,63.503820351407995,1791.1838677156156,294.06543974190635,52.381165966705396
13233000006,13,233,000006,3175.6683921961194,988.2743989559352,40.96991947137851,3101.7226838819242,957.2971427702588,111.91782879986324,3065.7490960533964,888.3477660989145,142.89508498553968,3017.784312282027,915.3279569703101,114.91562778557386
13233000007,13,233,000007,1264.4386736774331,171.4271917587724,14.20281146045713,1235.1489430196373,168.0988303466037,38.545659405515615,1227.8495546732481,165.74149586865542,38.76778624315914,1207.6322566799013,165.78012662302822,36.589119004185
132350ANNEX,13,235,0ANNEX,2804.7026396692463,1216.8709848404537,36.99607759991519,2786.704547863882,1138.8792536838757,78.99162514576487,2719.71165058836,1078.8856143326618,84.99098908088625,2695.7141948478743,1071.8863564083535,77.99173115657797
13237000101,13,237,000101,1216,991,23,1200,966,36,1180,939,56,1176,939,45
13237000104,13,237,000104,1181,1148,18,1193,1113,31,1148,1091,44,1142,1090,36
13237000105,13,237,000105,2448.310995202868,553.6577438542103,20.82693936121498,2479.2889009694663,489.02919957195576,40.60496364807319,2452.7062396998795,449.30405882914715,63.39113301940157,2430.9606693945916,455.2233289010674,56.439579889756565
13237000106,13,237,000106,843,160,10,823,164,23,827,148,22,823,142,20
13237000107,13,237,000107,2589.3933560553655,598.0043896154631,44.20137012320243,2570.3441274391243,569.6490736800984,58.45934937602537,2558.307868815203,496.3251239157373,103.5707766008271,2535.2435791285757,520.3708674018669,86.43983264740083
1323900000G,13,239,00000G,565,467,5,565,439,15,531,410,27,508,434,25
1323900000M,13,239,00000M,39,30,0,35,31,0,33,29,0,31,32,1
132410RABUN,13,241,0RABUN,7474,1984,110,7392,1825,255,7252,1695,312,7214,1702,285
13243000131,13,243,000131,90,80,2,96,74,2,92,73,1,95,71,1
13243000334,13,243,000334,234.95682210708117,217.23661485319516,0.6563039723661486,237.58203799654578,206.07944732297065,3.2815198618307426,221.17443868739207,197.5474956822107,7.219343696027634,227.08117443868738,197.5474956822107,4.59412780656304
13243000566,13,243,000566,178.9751832747333,76.98932464890761,0.9998613590767222,177.97532191565656,77.98918600798434,0.9998613590767222,165.9769856067359,77.98918600798434,2.9995840772301667,167.97670832488933,72.98987921260073,2.9995840772301667
13243000934,13,243,000934,172.20411663807892,207.89279588336194,1.4974271012006861,172.95283018867926,199.65694682675814,4.741852487135506,164.46740994854204,199.65694682675814,6.239279588336192,164.46740994854204,195.91337907375643,3.993138936535163
13243000947,13,243,000947,69.55958549222798,64.31347150259067,0.19430051813471502,70.33678756476684,61.01036269430052,0.9715025906735751,65.47927461139896,58.48445595854922,2.1373056994818653,67.2279792746114,58.48445595854922,1.3601036269430051
13243000954,13,243,000954,63.02481672526672,125.01067535109239,1.0001386409232778,57.02467808434344,125.01081399201567,1.0001386409232778,59.023014393264106,115.01081399201567,4.000415922769833,60.02329167511066,116.01012078739927,2.0004159227698333
13243000998,13,243,000998,53.483592400690846,49.44991364421416,0.14939550949913644,54.08117443868739,46.910189982728845,0.7469775474956822,50.34628670120898,44.968048359240065,1.6433506044905009,51.69084628670121,44.968048359240065,1.045768566493955
1324300718A,13,243,00718A,517.7958833619211,625.1072041166381,4.502572898799314,520.0471698113207,600.3430531732419,14.258147512864493,494.532590051458,600.3430531732419,18.760720411663808,494.532590051458,589.0866209262435,12.006861063464838
1324300718B,13,243,00718B,11,225,1,18,215,3,14,210,4,12,209,5
13245000101,13,245,000101,294,355,8,297,341,12,299,308,34,294,309,29
13245000102,13,245,000102,160,483,8,161,444,28,155,458,31,151,453,25
13245000103,13,245,000103,26,752,2,33,706,26,27,702,28,28,707,17
13245000104,13,245,000104,149.1608040201005,1594.2914572864322,19.974874371859297,171.78894472361807,1514.9195979899498,40.97487437185929,142.1608040201005,1523.9447236180904,49.346733668341706,138.78894472361807,1507.8291457286432,40.346733668341706
13245000105,13,245,000105,34,511,5,37,488,15,36,477,17,39,467,10
13245000106,13,245,000106,124.8605837674629,383.571713333646,8.98996203125733,128.85612244802172,351.60740388917554,16.981039392374953,125.8594684376026,353.6051732294549,23.973232083352876,117.86839107648498,353.6051732294549,13.984385381955844
13245000107,13,245,000107,578.101467138532,697.3117070495706,20.007305633974312,592.1047140869651,667.2857314621064,23.013799530840366,607.1022788756403,608.2873549363229,44.01948169059816,588.0957849787743,608.2873549363229,39.01136431951559
13245000108,13,245,000108,40,287,7,49,271,8,45,258,19,41,265,14
13245000109,13,245,000109,98,515,18,103,487,37,112,469,37,107,463,40
13245000111,13,245,000111,184,704,8,187,673,24,190,652,29,181,657,27
13245000112,13,245,000112,202,336,6,200,308,17,186,302,26,187,300,22
13245000114,13,245,000114,56,385,2,57,375,13,58,357,17,55,358,13
13245000115,13,245,000115,67.8391959798995,91.70854271356784,5.025125628140704,67.21105527638191,91.08040201005025,5.025125628140704,67.8391959798995,86.05527638190955,5.653266331658291,67.21105527638191,84.17085427135679,5.653266331658291
13245000201,13,245,000201,34,749,10,41,721,22,40,708,16,32,705,16
13245000202,13,245,000202,727.9214380825566,1791.0483799378608,32.02840656901908,715.9267643142476,1712.0039946737684,82.0479360852197,695.9107856191745,1659.9516200621395,93.08521970705726,674.8885929871283,1661.9729249889037,82.07367953839325
13245000203,13,245,000203,11,526,6,21,496,11,15,472,23,16,470,13
13245000204,13,245,000204,509.99999999999994,563,28,511,536,39,496,498,71,488,499,68
13245000207,13,245,000207,151,1221,11,170,1150,32,148,1108,42,142,1106,34
13245000208,13,245,000208,241,1192,16,247,1137,33,229,1119,56,228,1105,51
13245000210,13,245,000210,149,823,8,141,798,27,138,776,42,129,781,30
13245000301,13,245,000301,1154,761,30,1203,699,26,1208,632,50,1181,649,47
13245000302,13,245,000302,162.48296836982968,482.6654501216545,8.70559610705596,173.14111922141117,456.7603406326034,22.670316301703163,170.7530413625304,446.0316301703163,21.517031630170315,168.64720194647202,448.27858880778587,17.27007299270073
13245000303,13,245,000303,751.5170316301703,346.3345498783455,19.29440389294404,796.8588807785889,294.2396593673966,18.329683698296837,786.2469586374697,246.96836982968372,41.482968369829685,783.352798053528,253.7214111922141,34.729927007299274
13245000304,13,245,000304,158,112,5,171,95,9,167,92,13,174,85,11
13245000305,13,245,000305,276,101.00000000000001,5,296,79,10,293,77,9,290,76,8
13245000306,13,245,000306,867,1681,43,869,1622,59,885,1554,106,870,1572,76
13245000307,13,245,000307,702,472,25,735,439,28,741,380,53,738,395,40
13245000308,13,245,000308,152,235,8,152,226,10,156,203,23,160,205,16
13245000309,13,245,000309,307,2135,26,313,2086,50,304,2046,78,309,2058,57
13245000310,13,245,000310,781.6793858472586,2667.176718139417,51.68794558312822,760.2451073102105,2625.165711365725,76.08784960522303,764.1374687618295,2574.3989668958757,105.3926412715573,739.7873784193757,2575.411493088496,99.49459942122438
13245000401,13,245,000401,94,1424,9,109,1376,32,105,1372,32,94,1381,30
13245000402,13,245,000402,232.46049285494107,1787.8576192626995,37.82804397441816,243.18534410567645,1720.3741050085455,64.46340584072945,223.39775130226053,1709.9584733853262,82.24042306318476,220.36602108069167,1717.397678711821,56.89489661177722
13245000404,13,245,000404,142,1030,10,145,990.9999999999999,32,147,980,43,153,978.9999999999999,27
13245000405,13,245,000405,264,2917,20,267,2845,54,267,2809,71,250,2808,60
13245000406,13,245,000406,193.01169590643275,2005.438596491228,21.654970760233915,195.83625730994152,1961.187134502924,33.89473684210526,197.71929824561403,1916.93567251462,63.081871345029235,194.89473684210523,1910.345029239766,46.134502923976605
13245000501,13,245,000501,269,1861,11,274,1774,54,262,1779,56,258,1782,43
13245000502,13,245,000502,235.6185661174951,2172.611356649674,24.60274184359387,238.45734402252518,2113.943279945719,52.044261592217794,215.74712078228467,2084.609241593742,78.53952203916504,233.72604751414173,2058.1139811467947,52.990520893894484
13245000503,13,245,000503,363,2061,27,371,1976,61,349,1975,69,339,1956,63
13245000504,13,245,000504,338.9087204563977,935.8209725618038,20.30372181472426,341.94376528117357,914.0967128497691,29.642488454224395,313.6634066829666,896.7345829937517,41.96957348546591,315.8853572398805,886.4074979625102,44.65417006248302
13245000506,13,245,000506,69,162.00000000000003,1,68,160.00000000000003,4,66,158,7,66,160.00000000000003,5.000000000000001
13245000507,13,245,000507,147,487,12,152,471,17,146,443,40,141,448,33
13245000509,13,245,000509,197,1248,9,188,1196,43,185,1200,49,181,1192,45
13245000601,13,245,000601,523,1693,35,530,1614,80,514,1608,82,511,1598,62
13245000603,13,245,000603,1037.0785619174435,1179.9516200621395,31.971593430980914,1043.0732356857523,1129.9960053262316,53.9520639147803,1025.0892143808255,1071.0483799378605,95.91478029294275,1000.1114070128717,1095.0270750110963,82.92632046160675
13245000604,13,245,000604,314.7137452711223,727.4229508196722,12.070365699873896,310.7228247162673,705.2799495586381,31.131651954602773,317.6887767969735,685.2232030264818,28.1906683480454,302.6184110970996,690.2617906683481,28.145271122320302
13245000605,13,245,000605,753.2862547288777,1504.577049180328,30.929634300126104,757.2771752837327,1441.720050441362,57.86834804539723,742.3112232030265,1416.7767969735182,83.80933165195461,711.3815889029004,1433.7382093316521,63.8547288776797
13245000607,13,245,000607,80,1145,10,86,1109,27,80,1099,40,83.99999999999999,1101,28
13245000608,13,245,000608,590,420,19,587,402,25,590,383,42,577,376,41
13245000701,13,245,000701,1049.0372526193248,685.2037252619325,30.88242142025611,1080.884749708964,641.7753201396973,35.70779976717113,1079.919674039581,580.0104772991851,61.76484284051222,1064.4784633294528,578.080325960419,64.66006984866124
13245000702,13,245,000702,852.0379490940051,530.1165796167834,31.00273233476836,849.0391634650132,504.1068646487181,48.00516107678468,858.038252686757,449.10747183422217,67.00728622604896,846.0358239447407,465.10747183422217,54.00425029852856
13245000703,13,245,000703,1189,1647,47,1208,1572,80,1205,1498,117.00000000000001,1191,1504,100
13245000705,13,245,000705,965.9627473806752,756.7962747380675,19.11757857974389,968.1152502910361,734.2246798603027,29.292200232828872,982.080325960419,675.9895227008149,56.23515715948778,974.5215366705471,670.919674039581,56.33993015133877
13245000706,13,245,000706,1450.529574765279,971.6848702080297,48.98411382735952,1457.5273053120445,919.7017290034848,66.97827809047119,1460.5263326892298,882.7137246848665,83.97276656118775,1446.5308715956985,886.7124278544469,79.97406339160739
13245000707,13,245,000707,496.6252894858731,842.1037517369152,13.740620657711903,483.86614173228344,815.6039833256137,39.258916164891154,485.829087540528,787.1412691060676,49.073645206113945,483.86614173228344,784.1968503937009,46.129226493747105
13245000708,13,245,000708,161.47042523472106,73.31512979197026,0.01588617264047667,161.47269468795542,69.29827099651507,4.021721909528815,160.4736673107701,67.2862753151335,4.027233438812246,156.46912840430142,64.28757214555311,7.025936608392615
13245000709,13,245,000709,203.37471051412692,226.89624826308477,7.259379342288097,208.13385826771653,210.3960166743863,9.741083835108848,211.170912459472,202.85873089393237,13.926354793886059,207.13385826771653,204.8031496062992,12.870773506252894
13245000801,13,245,000801,204.52349326430965,94.04352984425294,0.8285614849377292,200.4065314892034,89.92752424954345,4.123749812156882,193.02143876080729,89.06189849421216,5.79087967849661,188.06625892252234,92.35708682143132,0.850837956883142
13245000802,13,245,000802,1344,729,24,1324,702,43,1306,693,58,1290,673,59
13245000803,13,245,000803,143.0439984809881,235.27927918240036,4.377158586646633,142.07279410405337,227.87322838190474,10.012062194469879,144.1358270030423,215.138020813756,18.45528746551842,138.88419251764142,218.62222283072086,13.937599357530242
13245000804,13,245,000804,566.9008247186121,807.8586708512144,8.998425789184319,556.9025738417406,780.8633934836614,31.994402805988685,540.9053724387462,764.866192080667,42.9924787705473,518.909220509629,773.8646178698514,37.99335333211157
