GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PRERTRU,G16PREDCLI,G16PRELJOH,G16USSRISA,G16USSDBAR,G16USSLBUC,G16PSCRECH,G16PSCLHOS
13195000ILA,13,195,000ILA,811.8645417901744,136.9748588421535,24.995940413022545,778.8682033316595,115.98011537511456,34.99471574752654,800.8652901682775,116.9806560446518
13195000MIL,13,195,000MIL,826.3481543169772,123.42596738962307,20.62648954351465,774.9376683659195,106.91936045935743,43.070431918687916,786.4467036595031,109.70903134209253
13195000PAO,13,195,000PAO,145,19,4,136,20,8,134,22
13195000PIT,13,195,000PIT,1019.6157438292195,234.8672448298866,34.80653769179453,992.7471647765177,208.2881921280854,54.054703135423615,1007.2228152101401,196.39159439626417
13195000POC,13,195,000POC,576.0367082314064,88.4638545555242,17.112325977809007,517.7410826713426,93.37662137099254,26.192580120283907,554.8629109131284,71.49793160674338
13197000034,13,197,000034,125.67671888487338,200.83223183928274,4.175306275244963,129.6432598463561,168.47360820613426,4.801602216531708,156.15645469416162,98.32846278201887
13197000339,13,197,000339,499,69,9,458,72,12,458,74
13197000539,13,197,000539,62.90462150462151,92.31584348727206,2.0808036236607665,64.50192548763977,77.34096675525247,2.396167410453125,76.83610957896673,45.231033445319156
13197000807,13,197,000807,403.6243396676353,644.9943766781813,13.40944650058589,416.3633138431919,541.0711662986407,15.420863475673775,501.5132991219123,315.7924650887977
13197000808,13,197,000808,182.87027027027028,47.410810810810815,5.805405405405406,177.06486486486486,36.76756756756757,6.772972972972973,187.70810810810812,24.18918918918919
13197000948,13,197,000948,268,33,4,259,27,7,247,32
13197000955,13,197,000955,363,100,10,324,89,28,350,73
13199000001,13,199,000001,262,43,7,253,46,6,265,35
13199000002,13,199,000002,627.0992366412214,311.7709923664122,25.240458015267176,604.7137404580153,274.5267175572519,35.3206106870229,660.824427480916,209.43893129770993
13199000003,13,199,000003,112.90076335877863,465.2290076335878,8.759541984732824,135.28625954198475,383.4732824427481,11.679389312977099,212.17557251908397,234.56106870229007
13199000004,13,199,000004,114,76,1,116,58,6,115,49
13199000005,13,199,000005,561,607,20,575,490,40,660,358
13199000006,13,199,000006,344,368,9,322,333,22,390,229
13199000007,13,199,000007,855.3209442759733,639.0073437701218,30.009029165458898,852.3069856946762,557.0026028045113,55.014333118859824,939.3071255555392,421.0183783560881
13199000008,13,199,000008,565.7529772183253,317.24656131283416,17.43379559609865,547.5417257148301,265.3955621583642,23.16508080170535,590.3232901835157,211.18270295697323
13199000009,13,199,000009,182,66,10,180,54,8,188,43
13199000010,13,199,000010,419.47368845512455,417.66341343393754,7.095606768911124,417.1452773449247,332.32093277563627,19.14362817463572,539.3489474835288,175.38010470488533
13199000011,13,199,000011,520,252.00000000000003,21,518,202,16,534,145
13199000012,13,199,000012,284,152,4,281,128,11,296,109
13199000013,13,199,000013,266,66,3,253,48,14,274,31
13199000014,13,199,000014,141,16,2,133,17,6,135,16
13201000001,13,201,000001,1891,623,30,1709,503,60,1797,348
132050000BA,13,205,0000BA,334.7639198218263,287.7795100222717,8.809576837416481,335.74276169265033,242.75278396436525,15.661469933184856,372.9387527839644,181.0857461024499
132050000BV,13,205,0000BV,327,71,4,311,58,6,323,48
132050000CN,13,205,0000CN,211.5861395802831,942.157149829185,7.984382625671059,259.49243533430945,792.4499755978527,12.97462176671547,427.16447047340165,479.06295754026354
132050000CS,13,205,0000CS,1085.3434928375495,988.4913136238952,27.957330082291985,1107.309966473636,839.7183785431271,23.963425784821702,1302.0128009753123,518.2090825967692
132050000CT,13,205,0000CT,245,21,2,233,26,0,233,15
132050000HF,13,205,0000HF,178,49,2,173,42,6,174,31
132050000HI,13,205,0000HI,105,11,0,101,12,1,102,10
132050000LS,13,205,0000LS,599,140,8,541,137,16,563,111
132050000PC,13,205,0000PC,107,14,1,101,13,3,103,10
132050000PE,13,205,0000PE,880.6565071624506,908.5086863761048,28.042669917708018,886.6900335263639,760.2816214568729,35.0365742151783,1001.9871990246876,466.79091740323076
132050000SC,13,205,0000SC,197.99999999999997,52,3,185.99999999999997,47,7,187,37
13207000001,13,207,000001,698.4024879763209,177.63475602557293,32.54798324692175,700.057470175317,145.63843351164988,31.996322513923076,722.1238994952639,111.4354680657321
13207000002,13,207,000002,583.6658924324826,91.02646724361998,13.801386736665082,579.8573343370103,73.16859727550009,23.587611097872465,582.9438349476893,71.97698460892158
13207000003,13,207,000003,1826.4229643629951,430.1497651565791,54.300448010569475,1855.1451953999385,335.9130972104863,57.278703284156094,1913.9231176713113,251.01446051661122
13207000004,13,207,000004,296.49644580748884,100.79430557925518,5.683989899324008,278.68626736701236,91.26755658610266,14.148808603543069,275.94762211023243,76.28460885344788
13207000005,13,207,000005,356,104,12,355,86,11,375,66
13207000006,13,207,000006,178,93,6,178,74,11,195,47
13207000007,13,207,000007,504.14836947862,120.09818784485174,11.43747395690986,490.92155495573854,97.40869450183526,12.010462063424756,507.789013050021,70.39615859157752
13207000008,13,207,000008,832.6796322264836,235.77277382716724,37.960315069762714,814.1133915608855,196.48155682386277,41.91045101114908,850.8755287838407,190.45597003512646
13207000009,13,207,000009,1037.3518582841264,1476.537223573,37.75801783026514,1083.0589324997106,1231.1101076762766,65.57971517888156,1228.129211531782,732.3068194975107
13207000010,13,207,000010,838.6666666666666,166.33333333333334,25.22222222222222,763.5555555555555,163.11111111111111,45.44444444444444,796.6666666666666,154.94444444444443
13207000011,13,207,000011,231.4445399328864,205.7836892530773,3.9402406700425465,225.53459918878067,165.42161251819172,8.8625955405791,269.8396029515923,101.42535260767889
13207000012,13,207,000012,669.1272088213692,133.70529802610898,20.905938332632328,636.4540552311872,115.53401827715436,24.590252797365984,664.916893033399,103.78843353677536
13207000013,13,207,000013,437.1481422377454,167.29131639166565,16.928287968204263,428.186107431049,126.46426893893772,27.88188606527761,444.11861375406477,122.48114235818377
13207000014,13,207,000014,224,52,1,215,50,5,225,32
13209000001,13,209,000001,222.53031593138616,93.30173627592288,1.2025588986403448,226.36633565855615,67.69132206084628,6.223740812532988,223.3479613915182,40.14768704658579
13209000002,13,209,000002,293,36,4,278,30,3,272,26
13209000003,13,209,000003,690,157,15,654,130,30,673,106
13209000004,13,209,000004,307,33,5,289,24,5,288,23
13209000005,13,209,000005,496.46968406861384,363.6982637240771,12.797441101359656,492.6336643414438,295.3086779391537,20.776259187467012,542.6520386084818,172.8523129534142
13209000006,13,209,000006,207,16,1,189,16,10,189,18
13209000007,13,209,000007,451.91807083598195,147.63827033722882,5.984998288592245,401.21017391162616,112.80890583997522,17.905119554056036,399.3631379068668,94.61700324352518
13211000001,13,211,000001,743.9542138531964,1016.025124779006,44.73269336492799,846.4922895663025,813.114004752494,50.79572912357922,1000.016895820156,508.3754892892017
13211000002,13,211,000002,1039.5310597556986,302.5688802047897,29.573623381751876,1031.5852058422167,238.1470101600628,46.96480662667365,1071.6128034675178,206.45063957909025
13211000003,13,211,000003,414.31014823261114,107.9133409350057,14.452679589509692,391.18586088939566,98.27822120866591,24.087799315849487,416.23717217787913,83.82554161915621
13211000004,13,211,000004,1343.4846310927883,460.3344173874094,42.96395827353273,1336.4559192657762,386.48499617374404,62.91527552461856,1419.229580751056,287.6868969818188
13211000005,13,211,000005,412,63,11,392,59,15,411,49
13211000006,13,211,000006,1330.1611768504258,327.04749411893425,29.00581045072068,1280.1583979392117,279.042188924798,65.0068209638895,1326.161303164572,243.0351153326163
13211000007,13,211,000007,1249.3877412303223,369.3736416245172,45.33076816759297,1228.6763318420924,327.4654988715577,53.146047604345036,1252.090069850125,272.18533664829465
13213000824,13,213,000824,2754,543,70,2386,488,133,2484,490
13213000872,13,213,000872,979,151,23,819,151,57,852,171
13213000874,13,213,000874,1084.0064987319759,134.00101271424379,29.00016782121754,922.0055670348715,140.00112266607596,47.00019096897169,971.0058158732286,144.00100692730524
13213001013,13,213,001013,1122.9935012680241,174.99898728575621,28.99983217878246,961.9944329651285,193.99887733392404,32.99980903102831,1004.9941841267714,173.99899307269476
13213001039,13,213,001039,1331.9992492492493,256.807057057057,37.97147147147147,1167.1231231231232,247.8138138138138,65.95045045045045,1216.0863363363362,249.8123123123123
13213001291,13,213,001291,1345.598253275109,210.49563318777294,43.27947598253275,1148.8733624454148,217.38100436681222,40.32860262008734,1194.1200873362445,209.51200873362447
13213001895,13,213,001895,1700,326,50,1497,299,76,1580,287
13215000101,13,215,000101,622.6320541760722,2065.551918735892,73.20541760722348,756.3747178329571,1709.8024830699774,91.2844243792325,985.1523702031603,1256.002257336343
13215000102,13,215,000102,76.3581640331076,1999.6294206170053,24.81640331075997,166.07900677200902,1667.4714070729872,34.36117381489842,380.8363431151241,1208.3679458239278
13215000103,13,215,000103,180.7757712565839,2898.5030097817908,34.57712565838977,284.86230248307,2532.778404815651,51.79909706546275,609.8566591422122,1796.1015801354401
13215000104,13,215,000104,1201.1729955986748,653.4011821277961,67.71571621691956,1160.2488443556565,534.22468242316,95.24007885605822,1258.5864203118995,494.5322228220262
13215000105,13,215,000105,1330,629,60,1299,516,92,1429,405
13215000106,13,215,000106,1935.0248306997742,1095.8013544018058,98.88939051918736,1906.5161775771255,914.058690744921,131.8525206922498,2115.8765989465765,758.1519939804364
13215000107,13,215,000107,1009.8838868388684,762.4024600246003,64.86408364083641,945.019803198032,654.6282902829029,80.83062730627306,1066.7646986469865,537.8729397293973
13215000108,13,215,000108,2934,1129,106,2913,924,133,3169,755
