GEOID20,STATEFP,COUNTYFP,DISTRICT,G18USSRCRA,G18USSDHEI,G18USSOWRI,G18HALRARM,G18HALDSCH,G18HALITUT,G18HALOWRI,G18SOSDBOS,G18SOSICOA,G18SOSIJAE,G18SOSOWRI,G18ATGRSTE,G18ATGDTHO,G18ATGOWRI,G18AGRRGOE,G18AGRDDOT,G18AGROWRI,G18PSCRCHR,G18PSCDBRA,G18PSCOWRI,G18PSCRKRO,G18PSCDBUC,G18PSCOWR2,G18TAXRRAU,G18TAXDOVE,G18TAXOWRI
38049000602,38,049,000602,133.00441946833712,39.00191613312518,1,142.00500667042385,23.001081688054537,10.000309053729868,0,28.001421647157393,22.000834445070645,124.00401769848828,0,153.00519210266177,22.001174404173497,0,152.00503757579685,22.001267120292457,6.181074597352505e-5,127.00358502326647,47.00278148356881,1,143.00463580594803,30.001637984768298,0,140.00485214355894,33.00135983641142,1
38049000603,38,049,000603,387.02280414867545,179.00988075920984,4.999997165780183,404.0258535810588,127.00556313742591,37.00158906294743,0,149.0073217066502,65.00431025281239,344.0207354759396,0,456.0267901268772,116.00605238356174,0,448.02598964354183,115.00653596125792,1.0003214403908522,365.0184695215726,198.01437809046195,0,371.0239402435007,164.0084402293126,1.9999988663120731,388.0250576324752,164.00699119675593,0.9999994331560366
38049000604,38,049,000604,189.0017823037378,77.0011763913339,3.0000070866947826,199.0019417543704,49.00093544371129,21.000095670379565,0,57.00095670379564,49.0002834677913,157.0016263964526,1.000014173389565,211.00219333203518,57.00079370981564,7.086694782503588e-6,218.0022252221617,49.00073701625738,7.086694782503588e-6,170.00187797411735,96.00104528748042,7.086694782503588e-6,198.00188860415955,63.00102402739608,3.543347391251794e-6,196.00184608399084,68.00106654756478,3.543347391251794e-6
38049000605,38,049,000605,503.016402173294,332.0067345845674,2.0001512595002002,548.0171674644401,264.00495503474207,27.000936746811725,1.2667695598616575e-5,270.00582051334965,80.0033331593021,459.0131758058544,4.000023829697231,619.0181319855528,224.00488775166033,1.9999929133052177,628.0186068032502,208.00428572504748,2.0000372502398127,530.0171932416064,295.0054469065139,2.000018248696415,533.0159855143302,289.00625989757316,1.0000091243482074,521.0162243837806,301.00648339901204,1.0000091243482074
38049000606,38,049,000606,110,51,3,122,33,7,0,41,25,91,0,135,28,0,134,30,0,111,48,0,107,49,0,113.00000000000001,49,0
38049000607,38,049,000607,106,86,0,127,55,9,0,61,30,91,1,139,51,0,139,53,0,111,77,0,111,71,1,121,66,0
38049000608,38,049,000608,88,53.00000000000001,1,93,38,5,0,36,13,84,0,108,31,0,107,32,0,85,52,1,87,48,0,91,45,0
38051002801,38,051,002801,262.02576712523376,122.01535062779884,2.0001827455690337,303.0281428176312,71.01133022528009,9.000730982276135,0,72.01224395312526,69.00712707719232,225.02101574043888,0.9999999999999999,313.0307012555977,65.0102337518659,0.9999999999999999,326.03106674673575,52.00913727845169,1.827455690338792e-4,298.0305185100286,71.0096855151588,0.9999999999999999,278.02722908978603,84.01206120755623,1.827455690338792e-4,278.0263153619409,90.01315768097044,0.9999999999999999
38051002802,38,051,002802,140.96669172904964,83.98015677475298,0.9997637711280117,153.96362075371383,61.985353809936726,3.999055084512047,0,66.98417266557678,38.99078707399246,114.97283367972135,0,167.96031354950597,55.986771183168656,0,169.959841091762,49.98818855640059,0.9997637711280117,166.96054977837795,52.98747986978462,0,148.96480189807374,65.98440889444878,0.9997637711280117,143.9659830424337,71.98299152121685,0
38051002803,38,051,002803,32,42,1,46,21,4,0,25,6,38,0,54,16,0,56,18,0,42,27,0,34,33,0,41,30,0
38051002804,38,051,002804,318.2877037161174,142.12410748538397,0.005641249335635535,353.3130893381278,91.08179811536671,22.019744372674726,1,125.10718373737707,45.03384749601381,281.2707799681105,1,394.35821933281284,75.05641249335635,0.0028206246678177675,406.36668120681634,62.0479506193529,0.0028206246678177675,354.31026871345995,102.08179811536672,3.0056412493356355,356.2877037161174,106.10154248804145,0.0028206246678177675,347.30744808879217,118.10436311270925,0.0028206246678177675
38051002805,38,051,002805,101.43129428957087,43.75591552224807,1.9887545253393133,110.3811442616729,28.839481074310374,6.960667580339074,0,37.788903179988765,11.934292101033375,95.46380059758498,0,126.29150136420513,19.890005485329034,0.9943505210181794,129.27465989386556,16.90663302245677,0.9944040043211338,109.38748902359313,28.838999724583786,1.988701042036359,101.4317221559945,35.80014865464945,0.9944040043211338,108.39190838660699,36.794820075485354,0.9943505210181794
38051002806,38,051,002806,127.27763021026713,33.121633946649844,0.005657708628005658,131.30274618476997,23.080060417747763,5.019372337294038,0,30.104918606508214,27.03162618008653,95.2634067989686,0,128.3482656395364,21.05477258608333,0.002828854314002829,144.35537734518567,13.046973451787695,0.002828854314002829,127.30026104477916,25.07988856058617,0.005657708628005658,113.27883321039829,32.09908904071862,0.002828854314002829,119.29811961911153,29.10217568077501,0.002828854314002829
38053000401,38,053,000401,16.00006470250943,211.00002917956306,1,27.000071891677145,186.00001776147317,8.000002114461092,1.0000004228922186,183.00002156750313,16.00001184098212,21.000052861527312,2.000000845784437,28.000072737461583,195.0000181843654,1,36.000076966383766,186.0000160699043,0,19.000071045892707,202.00001776147317,1.0000004228922186,19.00006554829387,202.0000207217187,1.0000004228922186,23.000065971186086,199.0000249506409,0
38053000402,38,053,000402,24,216,0,40,185,10,1,192,18,23,0,39,197,1,39,195,1,31,203,1,32,202,1,29,206,0
38053003901,38,053,003901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38053003902,38,053,003902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38053003903,38,053,003903,260.1526336227147,65.53463289732507,1.9858979665856082,263.1314805725931,41.70385729829778,16.88013271597767,0.9929489832928041,48.6545001813474,75.46412273025311,164.8295312266055,0.9929489832928041,266.1103275224715,53.61924509781142,0.9929489832928041,276.0398173553995,42.696806281590575,1.9858979665856082,258.1667356561291,52.62629611451862,1.9858979665856082,256.18083768954347,52.62629611451862,1.9858979665856082,253.20199073966506,59.57693899756825,1.9858979665856082
38053003904,38,053,003904,189.11329336988283,42.6294544687773,0.005361930294906166,199.7639545742085,23.26607826008374,6.774768804410037,0,22.299786125252282,35.87077145525198,148.41106124047354,1.9325842696629214,202.69500256047232,28.09217700394614,0,204.64367262101996,24.205560743440675,0,195.9202337560623,26.154230803988312,0,192.0121697743772,26.181040455462842,0,185.23740096996715,41.668524264240745,0
38053003905,38,053,003905,1002.2576738937885,190.1827088377192,6.003478731796381,1034.3945194405999,91.02831181833857,49.02729381751583,2.3670665608853812e-4,134.64188739476654,262.1984182643531,664.2887732024209,7.051732099187777,1034.739867397945,120.87285452703955,6.951799239480535,1049.9616778232944,99.5478692168426,4.949559653540702,987.9027698295291,134.66595746281337,6.909207577690664,976.2245352634171,140.07831408224496,4.963835776356022,969.5095276942767,170.8535416796961,10.899884040067187
38053003906,38,053,003906,979.1614065260444,284.6948218137514,3.9686299295226637,1010.8418208401353,196.5407788013798,42.596291155343444,0,209.54390829052954,349.0756868801629,577.5163848251635,9.8872622627614,1024.6419551207207,214.41248069462375,2.9871951224686413,1048.3636642251129,179.82207452041615,1.007169227837967,996.8401002634088,214.47252767645296,0.03002349091460202,953.4210698958457,239.13706995672322,1.9928931050226468,970.1483523170706,243.21292663951235,3.0043514029912712
38053003907,38,053,003907,64.30111817921279,18.79571756613255,0,74.1935941112888,4.946248517774623,1.9784988443505624,0,5.935500050297228,13.849472917328018,48.47314817615698,0,70.23660838122251,9.892485076914408,0,76.17209225219025,4.946247462600961,0.989247311827957,70.23660451225243,8.903240578882883,3.5172455404174753e-7,70.23660416052786,7.91399361877948,0,67.26886363194221,10.88173555426335,0
38053003908,38,053,003908,140.2285680853623,23.712938594322797,1.023002821698226,144.86888402182316,15.228536240613831,2.627175612228275,0,15.590532944632209,25.023650740503342,114.34995575728283,0.1286580750439903,150.7500531649087,14.742796815539778,0.06124234470691164,153.9247467702126,10.488437346372606,0.054497220105551324,148.16188074179792,13.816603703066464,0.06124234470691164,140.16673624384592,18.70214246371801,0.043744531933508315,137.89626201168707,24.397489385808598,0.09623797025371829
38053003909,38,053,003909,153.28032960198126,69.24860170762203,0.001095290251916758,170.30770466911147,42.19713448387184,5.020808400325326,1.002190157611615,51.22779880489554,28.070086735140556,125.20695699608495,2.00109444446748,172.31427556483854,43.20589638299496,0.0032858707557502738,182.32084307742784,38.2026126267003,0.001095290251916758,168.28360912935375,42.228897901177426,1.0010948673596982,155.28142404644873,49.226704360428066,1.0010948673596982,156.28142362355652,59.235462453521215,0.001095290251916758
38055000401,38,055,000401,432.1014933199071,180.4791721070513,1.0095902221628952,443.15750228907007,149.35678170217827,17.062542986644175,7.671653241273494e-4,164.410502287595,56.21905848060353,369.89662280852076,0.0023021515836854187,470.2311599943559,137.34413134166581,0,489.2618498853775,116.30423481114337,0.002685078634445723,431.1551988262638,160.3932377897456,1.0015343306482547,424.0826944914094,161.4411869337262,7.671653241273494e-4,424.0945848983221,172.4573072397024,1.0007671653241272
38055000402,38,055,000402,17.892857142857142,270.38095238095235,2.982142857142857,38.767857142857146,226.64285714285714,14.910714285714286,0.9940476190476191,235.58928571428572,18.886904761904763,25.845238095238095,1.9880952380952381,45.726190476190474,237.57738095238096,1.9880952380952381,45.726190476190474,234.5952380952381,1.9880952380952381,26.839285714285715,251.49404761904762,2.982142857142857,21.869047619047617,255.4702380952381,1.9880952380952381,27.833333333333332,250.5,1.9880952380952381
38055000801,38,055,000801,2870.3647314580294,1248.9284925919349,25.000150651966354,3016.3673427005197,929.9347866844503,162.9845204113618,1.9991441173390994,1069.9219461198,570.8931315636285,2336.5172074730217,5.997438912636646,3208.3213310207952,896.9778607685839,0.00362587675712832,3288.2943582158096,793.0151186117956,6.997006489596677,3010.406047944849,1024.9122489976478,4.001907951282594,2821.3603635386603,1149.978087268689,1.9991467969488508,2852.4049326940212,1191.9022803809553,2.0027634334768796
38057000401,38,057,000401,3.1071428571428568,8.619047619047619,0.017857142857142856,5.232142857142857,6.357142857142857,0.08928571428571427,0.005952380952380952,8.410714285714286,0.11309523809523808,3.1547619047619047,0.011904761904761904,4.273809523809524,7.4226190476190474,0.011904761904761904,5.273809523809524,6.404761904761904,0.011904761904761904,3.1607142857142856,8.505952380952381,0.017857142857142856,3.1309523809523805,8.529761904761905,0.011904761904761904,4.166666666666666,7.5,0.011904761904761904
38057003301,38,057,003301,163.40687160940325,127.5370705244123,2.9891500904159134,181.34177215189874,91.66726943942133,14.945750452079565,0,104.62025316455696,37.8625678119349,142.48282097649187,0,191.30560578661846,99.63833634719711,0.9963833634719711,193.29837251356238,97.64556962025317,0,191.30560578661846,96.64918625678119,0.9963833634719711,156.43218806509947,129.52983725135624,0,172.374321880651,113.5877034358047,0.9963833634719711
38057003302,38,057,003302,125,49,1,132,32,6,0,46,20,105,0,144,30.999999999999996,0,140,32,0,135,38,0,122,46,0,125,47,0
38057003303,38,057,003303,944,473,4,987,351,51,1,457,135,781,4,1057,355,2,1091,312,1,1103,310,3,950,421,1,940,442,6
38057003304,38,057,003304,1382,325,11,1402,210,66,1,294,266,1088,5,1487,215,1,1490,206,1,1430,265,0,1353,313,1,1343,337,1
38057003305,38,057,003305,161.73061300511785,52.7589882793778,3.052344019267435,163.84402504686395,36.49726818304063,14.183204067436021,1,44.68919625368789,37.453648166984436,119.2507928284997,2.0174480064224785,168.87019705649766,41.619404227997975,2.0087240032112392,172.04467712072247,39.41002815092824,1.0087240032112392,160.69571699227288,49.69792025689913,2.0087240032112392,151.67826898585042,51.67174824726541,2.0087240032112392,148.62592496658297,54.767712282589045,1.0087240032112392
38057003306,38,057,003306,164,27,0,171,20,2,0,33,13.999999999999998,142,0,175,20,0,175,20,0,173,19,0,166,25,0,167,27,0
38059003101,38,059,003101,185,50,2,190,35,5,0,62,26,134,0,192,39,0,200,29,0,173,49,1,173,49,0,168,59,0
38059003102,38,059,003102,197,46,0,201,31,10,0,44,43,143,0,209,35,0,217,23,0,193,42,0,188,41,0,176,54,0
38059003103,38,059,003103,523.6797284837922,193.1156198810632,5.7574457858800345,552.5112117350424,150.59637168415352,12.731878508167085,0.9735881662324791,189.0575262252886,78.01538391749742,420.06340606669164,0.04867975403490743,563.1852781061198,147.78624299008086,0.9868644627874539,588.8216200632029,122.08794498240782,0.035403457479932676,549.4222808133153,148.97225190119295,0.9824390306024623,518.9179980250697,169.96635006854828,0.9780135984174707,498.8886371595769,205.34299912014126,0.964737301862496
38059003104,38,059,003104,374.2330404791872,195.22503325515598,5.986334820620053,393.3247716783007,138.17395741355858,34.93255956881243,1.004659448257294,181.18221275512818,90.94215661656617,272.2396299317908,1.0094619715946451,407.34037787941685,150.10340434476254,2.010919737627038,410.3799696819879,141.06146931044688,4.988078736812561,385.2906977744672,164.10300213475418,2.9947682514224767,365.30796684608043,169.12950105826556,2.9947682514224767,372.2013098070983,177.22920944770948,2.0045163731772364
38059003105,38,059,003105,1100.1081356140269,525.0938527007598,21.001339942287814,1159.1150559860002,390.07435137191925,68.01199160835685,2.0004431907724727,520.0813839438636,210.0259436174229,812.0881024822395,5.0013446598471205,1199.134807215583,407.06581098185643,8.000589348510195,1227.1301244722645,361.0672150569706,5.000397928183364,1102.1204129505963,455.0759741945639,8.000352665594257,1064.1155425696584,489.0773546818815,7.000604436039898,1025.1064269837632,559.0921563101703,6.0003828406536615
38059003106,38,059,003106,293,243,8,329,173,29,3,222,65,235,0,355,182,1,365,167,0,322,200,1,303,215,1,307,224,2
38059003301,38,059,003301,538.5934421657113,214.76522938247783,4.009437206884623,579.744608015601,134.46288285315606,36.141736057776264,0.018933731938216243,196.8884321059564,115.56715925946756,397.6477936367574,1.018926317167095,593.8675734664038,146.4533270099335,0,613.9147595008269,126.39667410954128,0,589.5457296825385,149.69944328081695,0,538.4703729081128,175.6897836307987,0,518.4137200077206,201.84106070225528,0.009466865969108122
38059003302,38,059,003302,1013.016596282673,418.00792095309396,5.000316838123758,1079.0174864469254,301.0058841365841,43.00102595201979,3.017505940547923e-5,430.0078455154454,201.00316838123757,735.0122510741187,2.0000754376485137,1094.0180899481136,317.006140624589,1.2070023762191691e-4,1140.0185123989452,268.0054465982227,2.0000754376485137,1050.0166264577324,344.00686482601475,1.000120700237622,1007.0160531316037,369.0073778020246,1.056127079191773e-4,956.0154647179453,438.00843392910383,5.000090525178217
38059003303,38,059,003303,103,24,0,102,19,3,0,28,22,70,0,104,21,0,109,17,0,102,22,0,95,27,1,95,25,0
38059003401,38,059,003401,1074.2007749085,627.2476025552032,17.11254765135835,1169.644567312492,434.75064268876264,95.02449736615573,6.0058087812581675,566.3768507819948,296.1299923687618,770.3430510705815,10.958397656097404,1227.720481500831,441.6894419806145,8.997089053874646,1243.4779254195284,411.9807151315094,7.9719323885624345,1113.8210509369883,495.4722750356568,7.995180624587644,1068.0923431729782,531.9465095707503,7.001297203769824,1035.6313355724255,608.6756746381554,4.016436937928691
38059003402,38,059,003402,1298.917305712702,741.8105750534494,9.983991588875496,1414.7316081436577,534.1435500048391,65.89434448657828,5.990394953325297,671.9226339313209,244.60779392744965,988.4151672986741,8.985592429987946,1467.646763564698,527.1547558926262,12.979189065538144,1501.5923349668744,473.24120131269854,7.987193271100397,1368.8052468348305,570.0859197247909,5.990394953325297,1317.8868897315654,602.0346928091924,5.990394953325297,1272.9589275816256,688.8954196324092,8.985592429987946
38059003403,38,059,003403,468,423,14,491,313,75,4,371,132,354,4,529,338,8,560,303,7,490,362,4,454,386,5,455,397,6
38059003404,38,059,003404,471,324,10,519,241,32,1,290,98,372,1,555,235,1,567,214,2,508,256,0,481,269,1,463,309,1
38059003405,38,059,003405,526.8752681033001,429.8982263461462,6.998343219588427,559.8674575670741,338.91976449149666,54.986982439623354,1.999526634168122,376.910770540691,122.9708880013395,423.8996464436418,5.998579902504366,645.8471028363034,303.92804839355455,2.999289951252183,627.8513631287902,306.9273383448067,1.999526634168122,578.8629605916713,349.91716097942134,1.999526634168122,555.8684042987379,357.9152675160938,2.999289951252183,514.8781082982914,424.8994097607259,1.999526634168122
38059003406,38,059,003406,327,284,8,362,215,37,1,250.00000000000003,92,253,3,390,217,3,417,179,4,358,234,2,331,250.00000000000003,2,339,263,1
38059003407,38,059,003407,384.47364680533605,262.6316392238126,12.98059944813711,403.4513355769716,182.74349946107594,54.919908710657424,2.995701866738602,241.66008939587869,116.83762766630994,266.63702112359647,4.992922589867688,421.42744197407694,216.68953242060897,5.991145297567148,463.3613240824861,165.76888929319742,4.992664153957633,408.43848643151466,215.6957892686838,1.9974791590391423,387.4683149284344,227.67963047927844,2.995788012041954,377.4816082956655,248.65247248676263,3.993924574438062
38059003601,38,059,003601,310.26938699488215,86.2410117206222,5.9476559807325655,323.155974953136,56.50273181695937,20.816795932563977,0,78.3108037463121,51.546351833015564,255.7492071715003,1.9825519935775218,326.12980294350234,70.38059577200202,0.9912759967887609,345.95532287927756,46.58997184907176,0.9912759967887609,306.3042830077271,79.30207974310088,0.9912759967887609,304.3217310141496,76.32825175273459,0.9912759967887609,298.374075033417,87.232287717410955,0.9912759967887609
38059003602,38,059,003602,376.27213330821826,80.205375784120207,0.9901898244953112,392.1151705001433,48.51930140027025,14.85284736742967,1.9803796489906225,93.07784350255926,59.41138946971868,277.25315085868715,1.9803796489906225,404.98763821858233,47.52911157577494,0,409.93858734105885,41.58797262880307,0,371.32118418574174,73.27404701265303,0,363.3996655897792,72.28385718815773,0,357.4585266428073,88.1268943800827,0.9901898244953112
38061000201,38,061,000201,675.9854608717802,180.99323169871488,1.999813809979785,692.9852225093476,127.99480510240247,28.99898056063094,0,184.99353144504408,182.99237338232504,436.99544427295024,3.99962761995957,719.9833810704444,133.99559078508108,0.9999069049898925,729.9834583098977,116.99616521069846,1.999813809979785,661.9865961703292,171.99322939584383,1.999813809979785,666.9869708532408,155.9937107264511,0,667.9860376002686,172.99397645879574,0.9999069049898925
38061000202,38,061,000202,287.93908196306603,59.99104805854474,1.8619002021491647e-4,295.9372242931333,39.99471473577062,9.998399398912332,0,63.98970029603286,55.99295439111727,214.9482248572301,3.7238004042983294e-4,299.93801771585385,47.99183302072664,9.309501010745823e-5,305.93636845212643,41.99283061938328,1.8619002021491647e-4,286.93820866856265,54.99236038164417,1.8619002021491647e-4,291.93652396542274,48.99345107531092,0,286.93876723862326,59.990303298463886,9.309501010745823e-5
38061000203,38,061,000203,117,29,1,122,18,4,0,24,34,81,0,120,25,1,132,15,0,115,29,0,110.00000000000001,30,0,108,35,0
38061000401,38,061,000401,143.98857163649424,88.99579966332962,0.9998963046912975,171.986041253507,55.99839433162644,3.000061999730329,0,76.99707644926505,33.997252973047985,105.99140902237113,0,175.98596711569766,55.99842677385744,0,186.9849237939949,42.99964504394659,0,160.9868737007083,65.99797378092832,0,151.98777451625563,71.99727050349861,1.6221115497231593e-5,144.98846794118555,80.99643457241328,1.6221115497231593e-5
38061000402,38,061,000402,216.83688745943786,310.73997025439485,0.003284144601570909,239.91858074185222,259.5865253261154,23.061988414804944,0.006568289203141818,312.6775358258672,48.20932890815292,148.6180629284584,0.003284144601570909,260.93791095793455,261.6127628018301,0.009852433804712728,266.95750878225056,253.60305309241667,0.003284144601570909,220.84666853104693,297.68108757870243,0.003284144601570909,218.8401359229416,292.6746084922438,1.0032663040526622,216.84017160403943,298.70077460576294,1.0032663040526622
38061000403,38,061,000403,140.9232345188521,50.97080261104304,0,146.9194589768756,35.979784405272184,6.9958872120379265,3.8088392674237526e-5,48.97216269408234,32.98117702715567,96.94824294306163,0,148.91905110365317,37.97808152669882,0,154.91542791524736,34.9799312092944,0,141.92259256572513,45.973707669536516,0,137.92470331752094,47.97249994006792,0,138.92406136439396,50.971069229791766,0
38061000404,38,061,000404,75.59533230268454,14.446394290311847,1.5046244801323707e-6,74.22606167806073,13.750859320292948,1.033921486903984,0.343226462506362,15.818077364623896,9.973537078401828,61.49643516212908,0,81.43504468028118,9.2901185233054,0,81.43866786868698,9.631531886984385,0,75.25272174190833,13.413682037500942,0,72.5044885644223,13.414891271594021,0,72.16185092040544,16.84898404172982,0
38061000405,38,061,000405,255.1777642287132,227.98360755911602,1.0017623636647963,280.157139184812,180.9255335005457,19.051675525579068,2.0000424643187746,208.85039636227268,63.872457609728876,188.4847750855111,1.0017623636647963,286.1661202467051,188.98848008762303,2.9945620317399184,292.15167900703386,185.97612275839904,1.0053373834162869,258.2222902579669,209.95158569029334,1.0053373834162869,256.24304537610556,207.93375278679073,1.0053390028496982,256.2250742817406,215.92376384185584,1.001763983098208
38061000406,38,061,000406,144.03438803760002,27.497474079905462,0,141.41558098237095,26.188070552290917,1.9641052914218189,0.654701763807273,30.116281135134553,18.986351150410915,117.19161572150185,0,155.16431802232367,17.67694762279637,0,155.16431802232367,18.33164938660364,0,143.37968627379277,25.533368788483642,0,138.14207216333457,25.533368788483642,0,137.48737039952732,32.08038642655637,0
38061000407,38,061,000407,149.72185672935876,614.026658536608,1.9938582014817159,181.6326621219285,527.290297928707,42.86543072939515,2.991291422714922,548.2434532614972,59.85002623793116,135.70435485990498,1.9938582014817159,192.59938635057028,557.1911132640399,2.992299663699619,197.58756069772102,549.2166886990976,2.990283181730226,166.66410611653754,578.1372109099372,2.990283181730226,169.65136457531366,570.1637945859798,2.990283181730226,164.66923967407112,579.1396853360939,1.9938582014817159
38063002301,38,063,002301,770,866,11,879,690.0000000000001,49,2,616,201,720,3,1045,576,2,1043,556,2,877,686,4,861,678,4,874,711,3
38065003301,38,065,003301,153,55,0,167,30.999999999999996,9,1,45,35,116.99999999999999,0,168,28,0,179,23,0,172,30.999999999999996,0,153,43,0,143,59,1
38065003302,38,065,003302,74,35,3.0000000000000004,84,22,7,0,34,11,64,1,85,28,3.0000000000000004,95,19,0,91,23,1,77,34,1,81,32,0
38065003303,38,065,003303,65,36,0,77.00000000000001,17,8,0,23,17,58.00000000000001,0,80,20,0,85,16,0,78,20,0,69,25,0,73,26,0
38065003304,38,065,003304,49.976969166091784,17.991708899793043,0,52.97558731605729,12.994011983183864,0.9995393833218357,0,19.990787666436713,6.996775683252849,39.981575332873426,0,55.974205466022795,9.995393833218357,0,64.97005991591932,1.9990787666436713,0,56.973744849344634,9.995393833218357,0,46.978351016126275,18.991248283114878,0,48.977429782769946,16.992169516471204,0
38065003305,38,065,003305,114.13442452607046,24.02939483340196,3.7296862006528996e-4,117.14022148425572,16.01781574657369,5.005416574794071,6.866190711612778e-4,15.033724391484327,21.02145127081377,91.09905550455544,6.940338422824406e-4,120.14478831501397,16.01756141429156,0,115.14665315811429,18.01535326165565,0,118.13308613171974,20.02650970653002,0,108.12996150210792,26.026359181043592,0,110.12775334947202,27.03204491766203,3.433095355806389e-4
38065003306,38,065,003306,145,38,1,149,27,7,0,31,24,118,1,159,22,0,162,20,0,156,25,0,138,38,0,141,39,0
38065003307,38,065,003307,116.02303083390822,44.00829110020696,1,125.02441268394271,28.00598801681614,6.000460616678165,0,46.00921233356329,21.00322431674715,87.01842466712658,2,126.0257945339772,35.00460616678164,0,132.0299400840807,25.00092123335633,1,123.02625515065537,34.00460616678164,1,110.02164898387373,42.00875171688512,0,114.02257021723005,44.0078304835288,1
38067001001,38,067,001001,333.9800525828613,190.83610049492745,3.022113394682336,352.9822554243125,149.7540225754555,20.06342770959972,1.0109649122807018,152.64946412105934,91.1968670056651,257.8932264877327,4,386.16251613892325,132.61982435141874,1,397.1562994022991,118.61525974588307,0.005482456140350877,362.9819129315582,152.76496284024856,0,362.9451632221766,146.79531224288525,0,339.91281919569724,167.87883407583703,1.835701209328103e-4
38067001002,38,067,001002,370,203,4,379,168,20,0,161,83,287,1,437,124,0,433,125,2,366,172,2,369,165,1,366,173,4
38067001003,38,067,001003,409.77697631631725,253.12003694900648,1.0072591198637304,421.7424410357815,224.1330417599596,16.901542107451146,7.70398497221033e-5,192.2462991294707,57.006387119604284,384.5763637476844,1.1555977458315495e-4,507.2251746317355,150.5360759614727,7.70398497221033e-5,503.3065303384487,155.3615493037048,0.020020530311425117,449.41134849613314,194.37953457380928,5.7779887291577475e-5,428.61072038660825,210.12452065238915,5.7779887291577475e-5,431.40338835542025,217.30328193272368,0.9871808096650138
38067001004,38,067,001004,408.1680679097234,239.84667683817548,1.9927829442363123,420.2010086235548,203.83680491983043,12.096476587509306,0,173.7290387857808,73.98711243145526,356.36841853431486,0,479.70606085108653,148.44439032812713,0,482.6253458063953,137.61750946955107,1.9800757695007276,423.52692317040226,189.5950592912578,0,416.3298073077024,184.84818466327533,0,399.537284791153,211.66815777468423,0.012707174735584796
38067001005,38,067,001005,128,102,2,138,88,5,0,79,23,124,0,168,63,0,164,65,0,148,79,0,142,82,0,141,86,0
38067001006,38,067,001006,164.0953947368421,143.21052631578948,3.9780701754385963,164.0953947368421,129.28728070175438,10.93969298245614,1.9890350877192982,111.3859649122807,33.81359649122807,149.17763157894737,0,193.93092105263156,107.4078947368421,0,192.93640350877192,106.41337719298245,0.9945175438596491,163.10087719298247,132.27083333333331,0,157.13377192982455,137.2434210526316,0,151.16666666666666,152.1611842105263,0
38069001401,38,069,001401,81,30,0,85,21,6,0,28,11,66,0,85,27,0,93,18,0,95,16,0,86,20,0,81,30,0
38069001402,38,069,001402,87,45,0,96,36,3,0,37,18,72,0,104,30,0,101,33,0,91,40,0,91,39,0,92,40,0
38069001403,38,069,001403,194.9998156869869,82.99992154882005,2.999997164415183,212.99979867347798,60.999942343108714,3.9999962192202436,0,70.99993289115933,25.999975424931584,170.99983837166542,0,233.99977882438426,45.9999565210328,0,228.99978355035896,45.9999565210328,0,190.99981946776663,81.999922494015,0.9999990548050609,187.99982230335144,77.99992627479476,0,191.9998185225717,80.99992343920994,0
38069001404,38,069,001404,117.7946697078128,85.85029662027124,0.9982611863882044,130.77204528176574,65.88510880991484,6.9878122364034665,0,74.86944341909471,21.961708292742937,97.82948000706652,0,144.74768204210687,58.89728617636704,0,138.75812721131186,61.89206122877721,0,114.79989087462289,81.85726227186275,9.451949390718481e-7,130.77202165189226,68.87989993063897,0,122.78595862624493,77.86422792345427,0
38069001405,38,069,001405,42.019981598577466,45.01294687847903,1.0001496748957113,54.022151884565275,33.00980370566909,1.0012722366135465,0,42.01145012952192,5.002469635779237,39.018260337276786,0,61.02477119524023,25.008232119264125,0,65.02544473227093,20.007408907337712,0,51.02162802243029,36.010701755043364,0,53.02058029816031,29.010851429939073,7.483744785567028e-5,53.02170285987815,35.010701755043364,0
38069001406,38,069,001406,221.2055146052003,138.1497818309087,0.001741649196612799,239.22815604475628,107.11494884697645,15.01219154437629,0,125.13062368974596,41.03831628232548,183.17068162126805,0,264.2525391335089,95.10275730260017,0,270.2420892383292,85.10798225019,0,234.20028965761048,117.14281523412225,0,231.2281560447563,110.12017379456628,0,232.2142228511834,122.1358486373358,0
38069001407,38,069,001407,157,111,2,183,86,8,0,94,34,139,1,209,64,0,212,62,0,173,95.00000000000001,0,167,96,0,187,85,0
38069001408,38,069,001408,266.9800184014225,172.98705312152097,1.9998503251042887,295.9778481154347,130.9901962943309,16.998727763386455,0,152.98854987047807,32.997530364220765,243.98173966272321,0,330.97522880475975,109.99176788073588,0,339.97455526772904,98.9925910926623,0,288.9783719775697,142.98929824495664,0,274.9794197018397,144.98914857006093,0.9999251625521444,289.97829714012187,142.98929824495664,0
