GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PREDCli,G16PRERTru,G16PRELJoh,G16PREGSte,G16PREOth,G16RRCDYar,G16RRCRChr,G16RRCLMil,G16RRCGSal
48029004101,48,029,004101,223.18820650893858,333.0193226815654,6.24850018500701,1.0882717648971094,3.0428702386052917,196.77227542980884,309.58707649275135,20.6261173433672,26.282764045478114
48029004102,48,029,004102,233,114,12,8,5.000000000000001,210,108,19,28
48029004103,48,029,004103,7.103144521818901e-4,0.0012044462450040744,0,0,0,5.404566483992642e-4,0.0012044462450040744,7.720809262846631e-5,3.0883237051386525e-5
48029004104,48,029,004104,498.84746654225216,484.82196407686035,53.086316036710876,12.013732096749457,5.03727283403424,436.6885665655799,489.86512209521584,53.10004813346033,51.08239258049674
48029004105,48,029,004105,478.5090876147984,658.6342661720718,46.10602945244593,16.189431674240353,13.956848591520815,409.23909445780873,643.6006383574187,66.75244965210653,50.9273961455895
48029004106,48,029,004106,156,58,4,4,2,141,52,11,17
48029004107,48,029,004107,417.04965950171265,377.66778377705896,21.113004040968946,5.050656983882631,7.042863601746842,380.8704117125895,368.51970951647894,35.24938822834526,23.16755771591947
48029004108,48,029,004108,886,881,82,32,19,778,848,103,104
48029004109,48,029,004109,250.27474203357232,131.0750241948285,14.277914777935925,2.044360145733812,4.084644511192529,223.79180308535993,128.0084839762278,21.41279638662879,16.81909972914036
48029004110,48,029,004110,439,144,25,22,10,358,131,64,70
48029004111,48,029,004111,126.00000000000001,18,2,1,0,119,16,4,5
48029004112,48,029,004112,198,316,12.999999999999998,4,2,144,319,38,10
48029004113,48,029,004113,325,63,11,8,1,298,58,9,28
48029004114,48,029,004114,17,9,1,0,0,14,9,0,3
48029004115,48,029,004115,44,69,2,1,2,36,66,8,4
48029004116,48,029,004116,19.615338444126824,25.27642140429353,3.477448804564844,0.0856959392808694,0.122422770401242,16.96037662248018,27.172362049452474,2.6549618216466446,1.5264179127253406
48029004117,48,029,004117,148,156,9,7,11,116,162,28,13
48029004118,48,029,004118,9,39,0,0,1,7,40,0,0
48029004119,48,029,004119,202,69,19,4,8,166,79,25,16
48029004120,48,029,004120,76,27,1,1,0,73,24,2,3
48029004121,48,029,004121,41.476507910967484,70.32973080555357,0,0,0,31.55821254095352,70.32973080555357,4.5083160772790745,1.8033264309116297
48029004122,48,029,004122,0,0,0,0,0,0,0,0,0
48029004123,48,029,004123,52,17,5,2,1,41,19,9,8
48029004124,48,029,004124,674,193,8,14,2,614,164,28,50
48029004125,48,029,004125,23,10,1,0,0,22,8,3,0
48029004126,48,029,004126,202.03503808521023,434.92271745436886,15.923943888489477,4.976232465152962,9.952464930305924,181.1348617315678,408.05106214254283,37.81936673516251,17.91443687455066
