GEOID20,STATEFP,COUNTYFP,DISTRICT,G18GOVRREY,G18GOVDHUB,G18GOVLPOR,G18GOVOSIE,G18GOVOWRI,G18ATGDMIL,G18ATGLBAT,G18ATGOWRI,G18SOSRPAT,G18SOSDDEJ,G18SOSLOFE,G18SOSOWRI,G18TRERDAV,G18TREDFIT,G18TRELHIR,G18TREOWRI,G18AUDRMOS,G18AUDDSAN,G18AUDLPER,G18AUDOWRI,G18AGRRNAI,G18AGRDGAN,G18AGRLSTE,G18AGROWRI
19001001001,19,001,001001,125.42446043165468,42.88227599738391,2.2308698495748853,0.9914977109221713,0,113.27861347285808,38.42053629823414,0.9914977109221713,127.9032047089601,37.18116415958143,3.718116415958143,0,89.48266841072596,74.61020274689339,4.7096141268803136,0,104.85088293001962,58.49836494440811,4.213865271419229,0,118.48397645519948,44.86527141922825,3.718116415958143,0
19001001002,19,001,001002,80.0863309352518,27.381294964028775,1.4244604316546763,0.6330935251798562,0,72.33093525179856,24.532374100719426,0.6330935251798562,81.66906474820144,23.741007194244606,2.3741007194244603,0,57.13669064748201,47.64028776978417,3.0071942446043165,0,66.94964028776978,37.35251798561151,2.6906474820143886,0,75.65467625899281,28.64748201438849,2.3741007194244603,0
19001001003,19,001,001003,68.80349567279096,23.523724805124182,1.223777591018021,0.5439011515635649,0,62.14070656613729,21.07616962308814,0.5439011515635649,70.16324855169988,20.396293183633684,2.0396293183633682,0,49.08707892861173,40.92856165515826,2.5835304699269335,0,57.51754677784699,32.09016794225033,2.311579894145151,0,64.99618761184601,24.611527108251313,2.0396293183633682,0
19001001004,19,001,001004,9.628159003468033,3.291840924110612,0.171251839982633,0.07611192888117023,0,8.695787874673698,2.9493372441453465,0.07611192888117023,9.81843882567096,2.8541973330438837,0.28541973330438836,0,6.869101581525613,5.72742264830806,0.3615316621855586,0,8.048836479183752,4.4906038039890435,0.3234756977449735,0,9.095375501299841,3.444064781872953,0.28541973330438836,0
19001001005,19,001,001005,84.68531182470586,46.31334294290604,1.4170956077030723,0.7671640415502187,0,89.65714440471446,24.474207351727337,1.385211013120058,84.59456927097945,42.05666144688474,2.5678416700284004,0,61.51096760528424,65.76370475706186,2.2534235113314,0,69.07568144832375,57.314594397074764,2.9514236908035096,0,80.39674573410156,44.293900939479904,3.958447356060539,0
19001001006,19,001,001006,100.31273176761434,60.75278121137206,1.6483312731767614,0.9419035846724351,0,110.67367119901112,28.49258343634116,1.8838071693448701,99.60630407911002,55.57231149567367,3.061186650185414,0,73.23300370828183,83.12299134734239,2.3547589616810876,0,81.23918417799753,73.93943139678615,3.5321384425216316,0,95.36773794808406,57.22064276885043,5.180469715698393,0
19001001007,19,001,001007,108.21137206427689,65.53646477132261,1.7781211372064276,1.0160692212608158,0,119.38813349814585,30.73609394313968,2.0321384425216316,107.44932014833128,59.94808405438813,3.3022249690976513,0,78.99938195302842,89.66810877626699,2.5401730531520395,0,87.63597033374536,79.76143386897404,3.810259579728059,0,102.8770086526576,61.72620519159456,5.588380716934487,0
19001001008,19,001,001008,41.07292954264524,24.875154511742892,0.6749072929542645,0.3856613102595797,0,45.315203955500614,11.666254635352287,0.7713226205191595,40.78368355995055,22.7540173053152,1.2533992583436342,0,29.98516687268232,34.03461063040791,0.9641532756489493,0,33.26328800988875,30.274412855377008,1.446229913473424,0,39.04820766378244,23.428924598269468,2.1211372064276883,0
19001001009,19,001,001009,89.78121137206428,54.374536464771325,1.4752781211372064,0.8430160692212608,0,99.05438813349815,25.501236093943138,1.6860321384425216,89.14894932014833,49.73794808405439,2.7398022249690976,0,65.54449938195303,74.39616810877627,2.107540173053152,0,72.71013597033374,66.17676143386898,3.1613102595797282,0,85.35537700865265,51.213226205191596,4.636588380716934,0
19001001010,19,001,001010,68.83453237410072,23.534336167429693,1.224329627207325,0.5441465009810333,0,62.16873773708306,21.085676913015043,0.5441465009810333,70.19489862655331,20.405493786788753,2.0405493786788753,0,49.10922171353826,40.94702419882276,2.5846958796599084,0,57.54349247874428,32.10464355788097,2.312622629169392,0,65.02550686723349,24.62262916939176,2.0405493786788753,0
19001001011,19,001,001011,79.42446043165468,27.155003270111184,1.4126880313930674,0.6278613472858078,0,71.73315892740354,24.32962720732505,0.6278613472858078,80.9941137998692,23.54480052321779,2.354480052321779,0,56.664486592544144,47.24656638325703,2.982341399607587,0,66.39633747547417,37.043819489862656,2.6684107259646828,0,75.02943100065403,28.410725964682797,2.354480052321779,0
19001001012,19,001,001012,67.00221312802582,28.296339461069987,1.759357893952538,0.14661315782937817,0,65.0962420762439,18.766484202160406,0.5864526313175127,67.88189207500209,23.751331568359262,1.9059710517819162,0,49.262021030671065,43.10426840183718,2.1991973674406724,0,56.885905237798724,34.893931563392,2.639036840928807,0,63.48349734012074,27.85649998758185,2.932263156587563,0
19001001013,19,001,001013,29.281756337623037,12.366255958777344,0.7688863808566224,0.0640738650713852,0,28.44879609169503,8.201454729137305,0.2562954602855408,29.666199528051347,10.379966141564402,0.8329602459280077,0,21.52881866398543,18.83771633098725,0.961107976070778,0,24.86065964769746,15.249579886989679,1.1533295712849336,0,27.74398357590979,12.174034363563187,1.281477301427704,0
19001001014,19,001,001014,260.4108243176451,105.55854647302283,6.372529069041782,0.883889085816704,0,249.24596927593248,74.3791371899011,2.232744047648765,264.1942111543243,89.12332163415694,7.473553537461495,0,190.26469228503387,164.86666134129476,8.807060943888885,0,220.37604181748287,132.6311354524985,9.938780523117938,0,246.5800892665465,105.0782330416028,10.620881781736305,0
