GEOID20,STATEFP,COUNTYFP,DISTRICT,G18SOSRARD,G18SOSREDM,G18SOSRSTO,G18SOSRKEN,G18SOSRCRO,G18SOSRCLO,G18SOSDCOL,G18SOSDFRE,G18SOSNMOR,R18SOSRARD,R18SOSDCOL
22085005-8A,22,085,005-8A,60,31,25,15,1,26,3,3,0,112,6
22085006-4A,22,085,006-4A,29.998294410627775,15.999090352334813,4.99971573510463,18.99891979339759,2.9998294410627775,6.99960202914648,0.9999431470209258,4.99971573510463,3.999772588083703,22.998692381481295,1.9998862940418516
22085006-4B,22,085,006-4B,12.511736334300847,7.81983520893803,0,7.81983520893803,0,0.781983520893803,0.781983520893803,3.909917604469015,0,5.473884646256621,0.781983520893803
22085008-1A,22,085,008-1A,0,0,0,0,0,0,0,0,0,0,0
22087000010,22,087,000010,29,10,41,19,62,8,32,50,7,56,18
22087000011,22,087,000011,53,17,79,35,81,15,79,86,7,70,80
22087000012,22,087,000012,39,8,40,24,55,12,33,37,4,37,26
22087000013,22,087,000013,58.6221743810549,27.636167922497307,41.8729817007535,31.82346609257266,86.25834230355221,15.91173304628633,71.18406889128094,67.83423035522067,7.537136706135629,87.93326157158235,19.26157158234661
22087000014,22,087,000014,53.00609616074632,25.227969142447076,52.773640114818804,33.69983315392896,87.38073196986007,13.170749910297811,86.19668819519197,72.29486365267313,6.875355220667384,78.86914424111949,27.004241119483314
22087000015,22,087,000015,24.195136456357158,6.460264408352116,20.479556821628435,13.672308488305015,34.48413014647723,5.656596233102784,54.521876431022484,55.22516934385575,6.3706296201583115,14.762317944204247,14.980927629661787
22087000020,22,087,000020,31.563333333333333,9.283333333333333,38.06166666666667,19.495,55.7,7.426666666666667,20.423333333333332,28.778333333333332,8.355,58.485,11.14
22087000021,22,087,000021,13,11,40,27,45,6,37,29,6,40,11
22087000022,22,087,000022,13.613259668508288,21.392265193370164,41.812154696132595,24.30939226519337,64.1767955801105,5.834254143646409,46.67403314917127,39.86740331491713,4.861878453038674,36.950276243093924,13.613259668508288
22087000023,22,087,000023,12,1,12,6,7,3,51,36.00000000000001,1,7,6
22087000024,22,087,000024,66,29,61,65,115,26,58,58,9,88,19
22087000025,22,087,000025,38,14,43,24,51,10,30,36,3,56,18
22087000030,22,087,000030,50,19,101,80,93,21,47,46,7,101,29
22087000031,22,087,000031,52.72589121553216,16.912078314415975,75.60693834680083,57.700031896242734,94.50867293350103,24.870703403552902,37.803469173400416,42.77760985411099,6.963796952994813,66.65348512152178,28.850015948121367
22087000032,22,087,000032,111,44,101,96,160,34,64,102,11,169,43
22087000033,22,087,000033,45,27,56,28,85,19,31,35,9,67,17
22087000034,22,087,000034,14,6.000000000000001,26.000000000000004,12.000000000000002,15,4,11,17,6.000000000000001,13.000000000000002,0
22087000040,22,087,000040,9.274108784467845,5.087921685584026,34.393061653199176,10.299968103757264,28.491327066498968,4.129296596447097,41.196530826599584,17.222390145889005,4.036203047005187,18.346514878478217,7.149984051878633
22087000041,22,087,000041,58,29,75,56,88,22,33,32,3,85,17
22087000042,22,087,000042,66,8,73,44,124,9,21,42,7,137,12
22087000043,22,087,000043,47,23,44,27,81,10,22,35,1,63,11
22087000044,22,087,000044,12.135593220338983,3.792372881355932,15.927966101694915,13.652542372881356,14.411016949152541,11.377118644067796,182.03389830508473,106.94491525423729,7.584745762711864,10.618644067796609,82.67372881355932
22087000045,22,087,000045,9,2,6,3,8,1,132,73,3,6,44
22087000046,22,087,000046,22,16,40,27,62,13,24,17,1,40,10
22087000050,22,087,000050,31.044721236859893,12.016071694496523,55.05101016079331,35.03493846629679,53.08874370439385,17.02166184910401,190.06079293135642,148.07337077922327,15,43.07197324057139,80.0349384662968
22087000051,22,087,000051,12.754228855721394,16.67860696517413,25.508457711442787,20.602985074626865,67.6955223880597,3.9243781094527366,14.716417910447761,26.48955223880597,4.9054726368159205,63.77114427860697,21.584079601990048
22087000052,22,087,000052,59.73364287923509,21.466777909725113,68.13368640912753,46.66690849940242,118.53394758848214,28.933483269629498,81.2004207889602,98.00050784874507,0,96.13383150876898,46.66690849940242
22087000053,22,087,000053,28,10,35,16,83,4,16,20,3,61,23
22087000054,22,087,000054,36.36411609498681,12.849604221635884,43.696569920844325,51.84696569920845,111.69129287598945,22.145118733509236,79.2137203166227,53.87862796833773,4,56.8047493403694,56.84696569920845
22087000055,22,087,000055,73.85751978891821,44.66754617414248,89.11873350923483,78.45118733509234,224.68601583113457,15.899736147757256,47.52506596306068,75.04749340369393,14,159.98944591029024,37.45118733509235
2208700042A,22,087,00042A,53.86440677966102,43.20762711864407,116.0720338983051,56.347457627118644,131.58898305084745,30.622881355932204,74.96610169491525,77.05508474576271,8.415254237288135,118.38135593220339,45.32627118644068
220890001-1,22,089,0001-1,7,5,1,8,2,3.0000000000000004,182,93,1,3.0000000000000004,65
220890001-2,22,089,0001-2,79,24,52,26,26,23,203,102,9,49,92
220890001-3,22,089,0001-3,105.78443421240614,43.84286845412346,118.87460958022145,35.010519466012234,33.51838709307645,28.757124112269366,291.42424432798504,115.47982726810424,5.91088037152368,89.2828426324445,140.41875870406926
220890001-5,22,089,0001-5,5.963340122199592,0.9938900203665988,0.9938900203665988,0.9938900203665988,0,1.9877800407331976,209.71079429735235,53.670061099796335,1.9877800407331976,0,84.4806517311609
220890001-6,22,089,0001-6,88.02824544469166,35.00297320470439,138.02229903528288,84.02527223998727,44.0222990352829,35.010406216465356,133.00891961411315,84.01783922822631,7.002973204704387,81.01932583057851,70.00148660235219
220890002-1,22,089,0002-1,31.76038093023455,8.932607136628468,43.670523779072504,16.872702369187106,23.820285697675914,6.947583328488808,21.835261889536252,21.835261889536252,6.947583328488808,47.64057139535183,4.962559520349148
220890002-2,22,089,0002-2,82.68220983170075,39.31784152915653,101.86850182433766,41.24190142002499,49.17154320886201,26.040053250936822,102.85380234698574,65.63625624548025,18.907295707054107,78.36424092761817,41.83960620603511
220890002-3,22,089,0002-3,94.55052264808361,45.491289198606275,93.65853658536585,57.08710801393728,61.54703832752613,19.62369337979094,37.46341463414634,33.00348432055749,8.9198606271777,102.57839721254355,15.16376306620209
220890002-4,22,089,0002-4,65,27,92,50,32,24,196,74,10,41,123
220890002-5,22,089,0002-5,281.2299632462062,102.71874544099019,303.1698894569031,165.5467159534405,139.6177122498896,78.78428048386627,102.71874544099019,92.74605170885522,17.950848717842945,268.2654613944307,64.8225092588773
220890002-6,22,089,0002-6,33.29294308094077,6.579807123497997,29.29888949034955,23.84889825231629,16.696243587792996,10.999526570711732,13.438098419215713,12.555008312798979,3.1427218773462093,15.844911874547977,0.9985133976478067
220890003-1,22,089,0003-1,223.4438426988113,89.37753707952452,331.1756954285953,114.11596252117863,83.79144101205424,38.30465874836765,106.13582528193537,90.17555080344884,14.36424703063787,226.6358975945086,52.66890577900552
220890003-2,22,089,0003-2,159.7580920049372,51.303236801974876,217.35574350731764,82.0478827025215,46.909284501851445,46.701387200846376,145.48509370234518,148.3595157019925,18.013020200317392,83.98320760500772,72.71440740116377
220890003-3,22,089,0003-3,142,37,131,65,48,32,71,34,5,132,50.00000000000001
220890004-1,22,089,0004-1,242.6756298035399,89.7154207216618,157.81647836484103,158.1624780756631,84.62950774243863,58.559984766232716,117.82731061842676,58.676340780794554,14.452451834326906,214.93121794764104,38.675620241860564
220890004-2,22,089,0004-2,120.91159323274576,49.83608219520196,72.51787757798733,74.76099014515651,44.02124526236924,26.084489072055874,11.965240519987633,24.0981110526845,5.437428181960436,97.70312246860115,12.183230288049671
220890004-3,22,089,0004-3,105.30374957000343,28.831441348469212,58.591073271413826,41.81019951840385,37.50094599243206,30.19659442724458,36.547471620227036,25.839611283109733,5.062005503955968,82.98882008943929,13.071379428964567
220890004-4,22,089,0004-4,104.98877979143127,46.8149094474428,99.31179726495016,55.90142041741558,32.34311855040345,19.871327653364112,252.143021233049,111.47129307712964,6.7302296986344,66.7294925857933,125.33628507430666
220890005-1,22,089,0005-1,33.027007979047646,15.482492944017002,42.84185920042974,19.753572838138858,12.923627640342783,11.991755416172104,412.74917310688915,151.56616785176763,9.231897106527091,20.106095702003373,123.65668777751702
220890005-3,22,089,0005-3,35.6518034953199,16.934726727780617,48.83695227393782,24.37225666955757,23.357829736581323,14.99831179665081,128.80380885978192,49.860984607207065,7.622407811422313,41.02966659287014,56.34331222248297
220890005-4,22,089,0005-4,102,42,149,44,30.999999999999996,32,190,108,7,99,68
220890005-5,22,089,0005-5,122.87301598658682,40.136188643155435,164.0594880857833,68.65311730095472,44.9442449002955,25.33793827169327,93.2709942307096,77.53988418489395,12.880720934725213,102.11186126991169,45.17566117880507
220890006-1,22,089,0006-1,182.33852055645647,82.11131880089576,125.9420210134341,93.57872722706257,53.559826323548656,29.943538996842815,105.19555255465323,66.23524836731563,8.469539887824201,137.13288944998519,54.729277174047766
220890006-2,22,089,0006-2,186.78630178883415,75.05868119698987,177.15996312364618,132.0086278204583,90.75658018671847,61.31231374669441,89.2626025143034,55.51784985531168,13.72648457631063,149.15661874761932,27.205614622072957
220890006-4,22,089,0006-4,26.391112658080985,19.031001276250144,37.55548879159263,19.916212040717877,15.519592576987195,8.478163909599965,42.781485213207056,24.380633972679696,5.8597541539194316,18.28803805545887,12.646122092561722
220890006-6,22,089,0006-6,6.000000000000001,2,15,6.000000000000001,3.0000000000000004,0,86,45,1,3.0000000000000004,21
220890006-7,22,089,0006-7,60.13897131238342,23.31944802127891,89.67854478337166,43.21919712186023,22.619548381046382,13.959749100581321,66.41894622244156,38.879322571569574,3.96,61.158896042557814,36.15952329110451
220890006-8,22,089,0006-8,28.861028687616578,8.680551978721091,35.32145521662833,15.780802878139768,11.38045161895362,7.040250899418678,23.581053777558445,9.12067742843043,4.04,23.841103957442183,11.840476708895487
220890007-1,22,089,0007-1,16.765987688667426,5.05276341302306,12.40223746832933,6.8901319268496275,3.9044080918814554,2.7560527707398506,12.40223746832933,5.282434477251381,1.1483553211416047,8.727500440676195,7.119802991077949
220890007-2,22,089,0007-2,238.50396047498003,109.89588049924464,201.3416394001952,88.87559978038253,113.34880344143231,37.17870290828011,59.04941916782083,49.482430609491104,9.655710861064781,186.96395286477286,23.81793734221766
220890007-3,22,089,0007-3,202.8462996127094,86.2096773354015,207.91745710302715,102.26834272140765,99.73276397624879,38.878874092435964,86.2096773354015,56.62792530854804,14.36827955590025,146.21837430416136,47.33080324296552
220890007-4,22,089,0007-4,63.60345187801686,18.525277246024327,77.18865519176804,25.93538814443406,29.02293435210478,24.70036966136577,146.96719948512634,73.48359974256317,12.350184830682885,46.31319311506082,59.28088718727785
22089ZZZZZZ,22,089,ZZZZZZ,0,0,0,0,0,0,0,0,0,0,0
220910001-1,22,091,0001-1,134,71,34,33,10,20,187,69,5,117,180
220910001-2,22,091,0001-2,4,5,3,0,2,2,8,5,1,3,0
220910002-1,22,091,0002-1,24.517543859649123,5.88421052631579,5.88421052631579,16.671929824561403,5.88421052631579,5.88421052631579,302.0561403508772,71.59122807017543,0.9807017543859649,13.729824561403507,204.96666666666667
220910002-2,22,091,0002-2,42,18,31,11,10,6,75,28,0,50,35
220910003-1,22,091,0003-1,83.15094339622641,41.118598382749326,28.326145552560646,32.894878706199464,2.7412398921832883,11.878706199460916,202.85175202156336,87.71967654986523,5.482479784366577,61.22102425876011,133.40700808625337
220910003-2,22,091,0003-2,7,9,9,7,0.9999999999999999,1.9999999999999998,51,15,0,0.9999999999999999,34
220910004-1,22,091,0004-1,162.2537956745297,77.07706741549467,59.80292936667514,55.28421671502236,15.403430050464054,14.511119990348384,286.10908417676046,93.27294558745041,11.776338755901952,123.24534668236225,194.6696566243159
220910004-2,22,091,0004-2,17,12,11,8,6,3,27,17,1,17,22
220910005-1,22,091,0005-1,58,34,33,24,13,24,389,77,5,57,150
220910006-1,22,091,0006-1,190,63,97,70,29,24,37,42,3,193,46
220910006-2,22,091,0006-2,67,37,39,23,11,16,11,12,1,69,6
22093000001,22,093,000001,10.032084347555035,10.470601190183785,8.173718815577503,8.095028588288253,3.8581285822003424,1.0794603140651116,131.27040605230607,74.09568020017552,4.078808702177845,2.562430956480001,51.56379341769883
22093000002,22,093,000002,62.96396311923738,21.10482887951242,41.725996249413974,37.19101422097203,20.298726363494296,7.587513674011564,85.4916940146898,39.77392561337709,5.004602281606501,45.61609626504141,51.01672917643381
22093000003,22,093,000003,169.34872507909745,60.56184048098216,115.23436314729902,101.85920858738777,50.900607145287005,23.3872957645171,238.2921696855979,110.18306776984724,14.924569862185326,121.07685984950811,138.4498046205521
22093000004,22,093,000004,98,46.99999999999999,62.99999999999999,43.99999999999999,17,15,114,43,0,86,98
22093000005,22,093,000005,59,25,51,33,27,10,99,66,9,126,120
22093000006,22,093,000006,175.84,63.56,133.12,71.28,57,24.68,189.12,77.04,9.4,374.96000000000004,227.20000000000002
22093000007,22,093,000007,2.1599999999999997,1.44,3.88,0.72,2,4.319999999999999,205.88,78.96,4.6,9.040000000000001,203.8
22093000008,22,093,000008,171,69,103,85,35,29,99,34,5,81,61
22093000009,22,093,000009,248.28916040769968,105.22266482563182,112.20757316033861,110.09897278232759,49.13739229632532,40.180681185572936,38.448284614815286,34.53215205645782,7.992019154030327,197.23422752898836,19.523675115122074
22093000010,22,093,000010,34.46518543800409,20.679111262802454,19.69439167885948,14.770793759144611,9.84719583942974,13.786074175201636,81.73172546726684,30.526307102232195,0,22.648550430688402,27.57214835040327
22093000011,22,093,000011,34.0523413115925,13.929042432184373,12.55991150215107,5.370599714234832,14.098174374119692,7.135379249125319,78.76077550601657,37.482125184610275,0.053932538790920526,47.177788915792156,42.5480060546764
22093000012,22,093,000012,33,8,15,5,3,8,91,95,0,22,88
22093000013,22,093,000013,11.899701842787252,10.376658682582423,17.361519849259754,5.496867601028275,1.3785980995765401,8.00022327348055,297.47872988715153,166.39402159649728,1.6324386262773447,6.385309444481091,167.6632242300013
22093000014,22,093,000014,20.07709501747541,9.602088921401284,9.602088921401284,3.491668698691376,2.618751524018532,6.983337397382752,247.9084776070877,101.25839226204991,4.36458587336422,9.602088921401284,109.98756400877835
22093000015,22,093,000015,23.985553697293774,7.997777491891349,13.994443729728374,3.9988887459456746,3.9988887459456746,3.9988887459456746,161.93888102701212,58.9777749189135,2.9966662378370246,9.996666237837024,87.96110610809862
22093000016,22,093,000016,55.88912984701002,12.083235166336499,25.6777081690058,10.571997330003692,21.142883405953057,15.857440367978375,285.4750430236208,106.48614913171942,5.288776800137659,22.65523249634019,119.33889389190138
22093000017,22,093,000017,119.00373892546533,25.00178818174429,54.00178818174429,33.00065024790701,38.00048768593026,16.00130049581403,163.04616760139803,88.01885718930342,3.000812809883768,54.00178818174429,75.02048280907096
22093000018,22,093,000018,115.15671024947171,35.64374364864601,53.92258654538755,28.332206489949392,59.40623941441002,11.881247882882002,158.11199105681436,73.11537158696618,2.7418264345112315,77.68508231115156,80.42690874566279
22093000019,22,093,000019,18.125316455696204,3.918987341772152,8.327848101265822,3.429113924050633,6.858227848101266,5.143670886075949,92.58607594936709,34.53607594936709,1.7145569620253165,7.348101265822785,38.7
220950001-1,22,095,0001-1,18.4296969570751,3.8213060136591888,9.676833111220844,14.642612027318378,11.82130601365919,7.633090052195625,5.882159614635641,5.667311136098091,4.171105419512331,34.29281262146524,7.49620571658576
220950001-2,22,095,0001-2,3.878787878787879,1.9393939393939394,8.727272727272727,7.757575757575758,3.878787878787879,4.848484848484849,332.6060606060606,117.33333333333333,0,4.848484848484849,162.9090909090909
220950001-3,22,095,0001-3,34.07215007215007,9.036075036075037,13.162337662337663,9.144300144300145,3.0721500721500723,11.09018759018759,471.1868686868687,152.18253968253967,0,13.09018759018759,209.03030303030303
220950001-4,22,095,0001-4,30.866890615190286,22.888468423505817,28.865419125839008,26.823734998559225,26.866890615190286,10.983536215952281,228.80459043016745,101.20126821390285,3.9400308212142314,29.863597858380743,114.39133142187247
220950001-5,22,095,0001-5,14.751388899861508,6.878687009557695,15.84462464952912,6.405154052584233,8.19156076803735,4.5936684273696775,172.6042782070823,67.76951182570674,4.537606118580394,13.513033023082029,56.26251953848902
220950002-1,22,095,0002-1,90.90648694954797,24.98396033829105,85.72081875182269,72.26791703120443,23.93190890201225,12.491980169145524,113.38874307378244,62.45990084572762,5.7655293088363955,85.248628426655,49.00699912510936
220950002-2,22,095,0002-2,90.35634126190863,33.10090270688643,45.92363109094615,61.6908572186018,32.90869225205622,22.67910016751799,298.29354690340875,101.3384740587021,10.34852424893928,78.67303961091955,119.19124035468951
220950002-3,22,095,0002-3,100.10526470552453,30.34430454960322,38.900165630865075,36.85382855333026,24.449135455855572,12.944367542189712,117.18915367816288,55.863922273639375,8.095092919509305,78.33097700055337,60.498915444484396
220950002-4,22,095,0002-4,148.63190708301886,39.570832405219306,70.45538452636607,50.18739719686351,35.71026339007596,30.884552121146776,24.12855634464592,18.3377028219309,5.79085352271502,117.74735496187208,19.302845075716736
220950003-1,22,095,0003-1,49.639979602243756,12.354411014788374,35.740438551759304,11.624171341152474,8.2697603263641,13.52371239163692,174.0826109127996,55.544110147883735,3.50790413054564,44.116267210606836,67.38041815400307
220950003-2,22,095,0003-2,34.09185090118556,24.061883766948316,36.372095576663604,20.295438075974324,17.582836605676725,11.68983454882164,624.0899746004017,212.6044836024975,11.568062871935762,19.07665750068928,257.1912192051219
220950003-4,22,095,0003-4,44.57916309618313,15.492521114773595,49.59381244695386,29.265614184501562,12.985006013599673,16.173072508415828,311.40664258890286,137.5872959129135,5.391024169471942,25.056720599222057,84.91295263362954
220950004-1,22,095,0004-1,13.100696490834153,2.185363073778394,4.347045729310746,11.14541130854532,2.0921715028654546,0.10426672900034638,17.150114284065218,11.61571803022657,0.02317038422229919,7.299174858794922,7.368686011461819
220950004-2,22,095,0004-2,52.996563573883165,15.256586483390606,34.52806414662085,26.498281786941583,8.029782359679267,12.0446735395189,134.9003436426117,81.90378006872852,4.014891179839633,27.301260022909506,49.784650630011456
220950004-3,22,095,0004-3,11,10,17,19,4,11,252,123,7,8,105
220950005-1,22,095,0005-1,74.08084052959511,19.232435132303777,57.4016405555826,35.96930104441733,19.93583538049503,13.95901720664724,178.5009670015152,85.73228432828762,6.134388931776316,75.28329246081637,78.04358793867432
220950005-4,22,095,0005-4,222.1243752316724,62.032418214211255,172.8221733767828,110.51129412740742,53.47856915632311,35.61549583483549,342.8781160869619,195.71558284975606,14.198266698586677,243.7364958595703,188.29979193374893
220950005-7,22,095,0005-7,45.00009642414555,9.000029517595577,41.0000767457485,23.00004854004606,11.000021646236757,15.000015742717641,56.00011675848917,17.000075433855365,2.0000045916259785,64.00010691929064,22.00007412196223
220950005-8,22,095,0005-8,67.91363911801973,25.18348623853211,56.70981214136849,17.01116642619254,22.95751856338683,13.853211009174313,91.10250759383763,45.477658325695494,1.5229357798165137,62.26126691409778,40.830074253547316
220950006-1,22,095,0006-1,50.718035845707334,19.372394788280506,40.08418655310026,13.267126578535478,12.6201864238409,4.619614417162233,151.84519768166462,66.07223970437009,4.300997747111575,50.80906918000752,63.11063893379776
220950006-3,22,095,0006-3,24.385178473450438,17.721497703049774,26.290960166715347,12.649476224946115,9.161869680821063,16.895729771065408,359.59119553862075,140.2570890149165,3.2054820680156317,14.309534816187579,117.34384548257056
220950006-4,22,095,0006-4,52.32458082984974,22.090674498698927,45.12107154625816,13.024067570298797,19.55808151955716,7.206380522672788,438.6178782362823,185.27222404560413,8.86803648194267,51.422468088240166,206.2615237488854
220950007-2,22,095,0007-2,119.57098700540212,42.190329001800706,137.7323461177698,64.83959936641926,44.46085832039177,17.811587955773206,173.51783962047085,100.00287543636087,5.1623175911546415,123.1110871637973,92.02992836821997
220950007-3,22,095,0007-3,68.21366459627329,22.737888198757766,52.19378881987578,35.14037267080745,27.905590062111802,15.50310559006211,86.30062111801243,57.36149068322982,3.1006211180124224,59.42857142857142,57.87826086956522
220950007-5,22,095,0007-5,103,30,89,84.66616541353383,33,23,109.32932330827067,72.33233082706766,11,91,43
220950007-7,22,095,0007-7,88.1485036702428,37.3828345567476,70.015142959807,45.22801704224629,29.651660592372053,15.806478106873364,185.58939479492838,88.28396899543145,6.961295621374673,63.59149940968123,87.61085159899389
22095004-13,22,095,004-13,0.042229244469979894,0.012927319735708131,0.03361103131284114,0.021258259120942258,0.009480034472852629,0.006894570525711003,0.051134731399023275,0.03303648376903189,0.002010916403332376,0.046825624820453896,0.032461936225222636
22095004-14,22,095,004-14,50.90951220714511,18.931731169283925,46.16567941902241,29.391895473000307,15.810412976184367,18.593031599057976,182.71267007343323,83.50842016828118,2.2471859946349295,32.525885900070044,68.18780103216922
22095ZZZZZZ,22,095,ZZZZZZ,1.5577639751552794,0.5739130434782609,1.5055900621118012,1.0881987577639751,0.5590062111801242,0.3354037267080745,0.20869565217391303,0.40993788819875776,0.08198757763975155,1.1180124223602483,0.11180124223602485
22097000001,22,097,000001,234.18120282401466,51.934136793993744,28.294166418033686,37.38642874358097,12.51678220166939,42.80770786103373,106.3100810407547,62.54156631183374,5.320438204821326,159.94038848538312,66.74817085848328
22097000002,22,097,000002,127.31728817040266,21.912938225119248,19.201632840221794,43.018429944783875,10.565992234517239,24.30018941861736,180.3724864733141,94.92676879861779,7.354642662922777,93.96046792627013,117.36138228299865
22097000003,22,097,000003,79.12014563106796,10.728155339805825,14.080703883495145,38.21905339805825,0.6705097087378641,8.716626213592233,94.54186893203884,94.54186893203884,10.057645631067961,93.87135922330097,137.45449029126215
22097000004,22,097,000004,306.1469145504986,70.3988723822929,48.971028962407395,49.572864666162175,15.31147870363628,69.14408891438016,68.9017128359201,36.87837301414353,9.30171781407855,238.78216482275886,26.605836576400183
22097000005,22,097,000005,21,1,4,4,2,2,19,7,1,32,9.999999999999998
22097000006,22,097,000006,114.7220003991467,32.383818647162414,15.322867868961222,27.26829534697444,11.135641102400005,33.13434994376886,107.7300993012236,91.25376559840988,11.076386023393232,70.95366931775582,70.30186344868133
22097000007,22,097,000007,114.91435506241332,42.46655630620554,13.03919846986712,33.00830499753926,15.905311842870566,15.363524003400295,33.142057402353366,35.10519104290636,3.9852075969755267,88.89112343966713,42.031324101829895
22097000008,22,097,000008,140,44,23,43,14,35,275,130,6,117,185
22097000009,22,097,000009,171.74802692082602,43.80357829612909,25.15305576456818,36.90579382994733,16.315859877936628,36.8119346208511,276.6184892567511,143.50164701947998,5.983634311512415,117.52583396037122,127.01950087785303
22097000010,22,097,000010,137.55169491525425,55.88389830508474,27.233050847457626,46.347457627118644,13.561016949152542,41.947457627118645,134.61525423728813,107.34152542372881,7.840677966101695,93.18728813559322,101.68983050847457
22097000011,22,097,000011,62.78401937046005,10.016101694915255,21.838377723970943,22.7953995157385,4.1461259079903146,20.881113801452784,200.077602905569,149.5227602905569,6.402179176755448,34.54128329297821,185.68874092009685
22097000012,22,097,000012,32,1,12,19,7,16,206,165,15,43,294
22097000013,22,097,000013,224.16784443922205,58.8459222283322,48.01057818695429,54.811517375086886,28.18205973304491,42.26855880157526,84.3646335969671,76.70873447362757,6.188380916724468,164.10095747431058,59.543534589097
22097000014,22,097,000014,233.96201807538313,67.93481369605743,47.59556987412223,61.44899714395455,24.526573720426196,52.108474811003006,92.0455503458632,98.05944995657347,3.7926481893807273,167.9091654351518,87.83169674904227
22097000015,22,097,000015,241.04870431181823,30.012579259343777,37.011289078898265,62.013869439789296,30.00516072178206,48.0122567142324,96.00483817667069,69.01064398867551,17.000322545111377,364.04386613514754,128.0058058120048
22097000016,22,097,000016,253.4448043062879,50.76365018008024,33.2590494033726,55.98678296355579,35.245981979570736,35.37459537862336,15.700405664530113,18.910719313526073,6.714382699365425,184.79163197319903,13.217033812833082
22097000017,22,097,000017,158,33,44,23,27,12,7,16,4,62,11
22097000018,22,097,000018,194.78481925048754,74.64020021424012,45.8389110667781,53.66506600669368,14.962862926637534,49.777317626434034,234.87091215523134,158.9949286612179,20.813883659006667,135.31794692731464,173.35474999568683
22097000019,22,097,000019,42.07178617354816,10.36369376734472,7.679440495693865,28.716142224546807,3.297135649736395,16.580370416940443,201.9211250591959,179.7963384009343,14.7510605736704,62.574643897735974,365.4799880609308
22097000020,22,097,000020,77.48430893126152,24.965522824439304,26.337633692035496,23.282866300924994,11.687171196200541,21.780904624019747,174.438143821891,109.47657016280041,9.153015491615943,81.30707987028529,190.34612803461562
22097000021,22,097,000021,20.901133701629774,13.254956343091937,6.176114876197555,13.142958453210623,10.678931801131057,4.838367970736718,148.67319495074764,99.89288475216544,5.756997145215418,33.22486376789808,242.86656074316264
22097000022,22,097,000022,47.86029407450702,12.240548678652535,18.11089212539992,24.735081025891468,1.6972821070334756,11.597818075637232,156.07018888616315,121.80343349512782,9.335174455800667,58.02706260470592,241.25917319927274
22097000023,22,097,000023,39.460366936943764,19.69907886870932,13.0438802211239,28.74694860057461,5.136680129066903,26.99761128933121,320.2711117846989,243.1887730692121,14.437980340592178,85.78770112910152,560.3963368986709
22097000024,22,097,000024,220.98676948051948,84.68879870129871,52.23133116883117,77.59253246753246,23.541314935064936,52.84707792207792,302.7213474025974,239.43920454545454,25.423214285714284,150.1137987012987,264.8135551948052
22097000025,22,097,000025,35.677768468091045,15.180212260857422,11.173369641111577,26.970115905599776,6.8580505515989385,24.118907973746683,256.06165340036307,240.49636922217567,33.75115207373272,65.7301354559419,462.3452031839129
22097000026,22,097,000026,106.98220678730112,38.35511471328874,29.1836261891189,42.939205935803606,8.132309527794863,32.32805253541209,159.40557922343123,160.02885604636487,14.93997775173373,169.06104963248472,285.2791326244175
22097000027,22,097,000027,235.72161010358664,90.438579027592,68.5429184682863,60.573478085046816,25.026590350577035,47.803004946029176,125.6539397144368,122.03327215603322,15.92232556692693,338.3864932964196,224.4971599216101
22097000028,22,097,000028,101.89675488644137,48.504359337088324,36.848272984764776,28.200208916911816,15.792116993470618,22.18416434797063,51.1363788360001,41.73630919702949,3.384025070029418,126.33693594776494,56.77642061938246
22097000029,22,097,000029,262.0990538071067,89.35586510679677,66.8713956180667,49.39521230720231,19.142731204916565,47.086496845667995,117.61120752431903,101.37785800599916,2.5257641213224082,145.44499882391864,114.42672000691472
22097000030,22,097,000030,349.3279039947494,77.83425907075814,61.6895082754241,54.93751424308812,34.25665361113559,54.46357871452142,87.41395351663745,61.894897404187695,15.472399553944461,176.86589619789308,38.98964318595472
22097000031,22,097,000031,144,47,36,25,25,18,107,69,13,66,54
22097000032,22,097,000032,157.40141363687303,51.85880040984262,28.865636456782415,52.67822150713222,27.053035396954996,23.017986648095672,91.46351840289451,74.45452908121608,10.317095720666634,107.90158573875735,77.47157517250211
22097000033,22,097,000033,206.83359000864962,86.32355857471362,31.71938707340914,57.230093598587935,50.15865347425863,31.479560909404164,160.5631104829012,156.37321997426216,15.893996610479386,140.3293249790792,131.47288031898063
22097000034,22,097,000034,170.3235681127551,63.486788211200484,41.8905078693663,35.59013241798585,23.959878281616955,35.09484797151904,65.3675427400243,65.4243480570555,6.58871063049293,136.00112726079794,61.64365481643729
22097000035,22,097,000035,278.7097165475236,83.06721489828765,62.923393210550564,59.33871456844045,36.7285003298472,49.0927504947708,316.8723220175843,264.6263579439146,24.974464403516855,168.91400131938877,208.87232201758428
22097000036,22,097,000036,43.57752808988764,19.97303370786517,18.15730337078652,16.341573033707864,8.170786516853932,29.959550561797755,183.38876404494383,136.17977528089887,6.355056179775281,104.40449438202248,275.0831460674157
22097000037,22,097,000037,230.42247191011236,76.02696629213483,52.84269662921348,46.65842696629213,11.829213483146068,34.040449438202245,80.61123595505617,115.82022471910112,3.6449438202247193,153.59550561797752,125.91685393258426
22097000038,22,097,000038,117,26,31,18,13,13,38,47,4,55,29
22097000039,22,097,000039,313.7692740944203,70.37413645965128,49.490334722096286,58.54148123485525,39.33871163571792,66.43822980415351,24.6171959895709,32.369722281375545,11.952560078520493,169.57164038456685,7.913372739152966
