GEOID20,STATEFP,COUNTYFP,DISTRICT,G20PRERTRU,G20PREDBID,G20PRELJOR,G20PREOWES,G20PREOOTH,G20USSRCAS,G20USSRMUR,G20USSDPER,G20USSDEDW,G20USSDPIE,G20USSDKNI,G20USSDWEN,G20USSLSIG,G20USSIMEN,G20USSOPRI,G20USSOJOH,G20USSNBIL,G20USSNBOU,G20USSNMON,G20USSNDAR
22093000002,22,093,000002,294.1030283982851,184.1817603068691,0.6325065274151436,1.7189262805015635,2.1405972987783257,294.275867904458,6.248952390162138,76.38884859620282,62.00193404893144,9.641378976888115,7.232891725493989,1.2650130548302871,0.8433420365535248,1.2650130548302871,0.4216710182767624,0.4216710182767624,2.108355091383812,5.724800954130806,0,0.6325065274151436
22093000003,22,093,000003,710.3253224416252,537.3413558843741,2.3736948690172737,3.1287163960705797,4.70692319089827,711.7667302203927,12.612322687782132,210.98331950886595,169.84086085240975,31.14559626860296,20.454909268814635,4.734620384483071,3.1564135896553807,4.734620384483071,1.5813991332155595,1.5782067948276903,7.89741865091419,18.136046469679048,0,2.3673101922415354
22093000004,22,093,000004,467.99999999999994,247,3,0,2,442.99999999999994,11.999999999999998,113,82,9,6,0,1,2,3,4.999999999999999,0,8,0,0
22093000005,22,093,000005,283,249,3,0,2,279,4,79,92,20,11,3,0,0,9,0,3,7,3,0
22093000006,22,093,000006,562.64,346.64,3.12,2.56,5.4,557.56,17.560000000000002,174.64000000000001,96.72,12.92,14.08,0.8400000000000001,2,0,0.8400000000000001,0,5.96,6.12,0,1.28
22093000007,22,093,000007,18.36,403.36,2.88,2.44,6.6000000000000005,26.439999999999998,1.44,205.35999999999999,109.28,16.080000000000002,18.92,7.16,0,2,2.1599999999999997,2,7.04,2.88,0,3.72
22093000008,22,093,000008,806,193,1.9999999999999998,0,2,802,6,91,57,15,9,0,1.9999999999999998,0,2,0,5,4,2,0
22093000009,22,093,000009,1179.0378041960678,55.77438789356713,5.030183330586413,1.9968076616121309,2.0028148368602308,1123.9382074404339,20.14726064993318,24.731753049330255,15.846821302551248,14.172770496528653,0.11518624146100512,0,0.030560832114051997,0,1.9968076616121309,0.030560832114051997,5.063747750324516,11.028020909101022,0.045841248171078,0.01828400368107606
22093000010,22,093,000010,203.83695387619562,196.9439167885948,1.969439167885948,0,0,191.03559928493698,9.84719583942974,91.57892130669659,43.32766169349086,10.831915423372715,3.938878335771896,0,1.969439167885948,0,0,1.969439167885948,3.938878335771896,1.969439167885948,2.9541587518289223,0.984719583942974
22093000011,22,093,000011,139.86902365242318,263.6003168057095,2.040235086509006,0.020230989518734033,2.0055533901911766,147.91724848542626,4.094920879817108,113.81954128376982,65.4926204480737,9.117474779374506,18.021079098122396,0.028901413598191476,0.023121130878553182,0.020230989518734033,0.011560565439276591,0,3.011220226646584,5.005213051398484,0.0057802827196382954,1.0056668364554073
22093000012,22,093,000012,83,479,3,1,4,89,4,190,145,9,15,3,0,0,7,0,9,11,5,3
22093000013,22,093,000013,49.994540873413996,772.5415039949737,0.3831177846861611,1.3813047118900426,2.8889857652916517,78.88388925326487,4.762065501941249,328.80244171355395,212.04027856507008,30.147540281262362,23.65286434002902,46.41329807645376,1.127464185189238,2.000181307279612,3.3807607900512067,1.8130727961185178e-4,16.890436223528546,4.890073608969323,3.0007252291184474,4.380760790051207
22093000014,22,093,000014,27.060432414858166,491.4523693408112,2.618751524018532,2.618751524018532,6.110420222709908,33.170852637568075,5.237503048037064,239.17930586035928,171.96468341055026,7.8562545720555965,11.347923270746973,16.585426318784037,0.872917174672844,0,2.618751524018532,0,6.110420222709908,6.110420222709908,0,2.618751524018532
22093000015,22,093,000015,46.966662378370245,298.904432151328,0,0,0,57.96332861620727,0,128.95443858377266,95.97666366485917,11.996666237837024,13.992221221619724,0,0.9988887459456749,0,0,0,4.998888745945675,4.996666237837025,0,0
