GEOID20,STATEFP,COUNTYFP,DISTRICT,G20PRERTRU,G20PREDBID,G20PRELJOR,G20USSRSAS,G20USSDJAN,G20USSLSIA
3107900029P,31,079,00029P,292.39157572923153,134.10121615448065,8.487418743954471,275.8411091785203,108.63895992261723,25.037885294665692
3107900030P,31,079,00030P,611,122,13,564,86,53
3107900037P,31,079,00037P,449.4155598406745,179.43879247455646,13.15548798775809,461.2440896038661,100.87558997412265,44.50777606444269
3107900039P,31,079,00039P,392.68631628461367,103.24170804193604,9.562609281414714,382.8924179001101,72.47413944236119,22.948897081867344
3107900040P,31,079,00040P,743.3606412313223,222.15375485074003,18.797625410447232,718.5819531902782,146.96325320895107,64.93725141790861
3107900041P,31,079,00041P,484.4847303649552,129.52493428700768,13.910784339158182,469.50229789536706,78.72743504329601,45.43409825245361
3107900042P,31,079,00042P,414.91819204487643,110.9504999722211,11.920301649908051,402.0809441142062,67.3955516360186,38.97021693239171
3107900043P,31,079,00043P,126.63935876867764,37.846245149259985,3.2023745895527678,122.41804680972172,25.036746791048913,11.06274858209138
3108100001P,31,081,00001P,187,26,5,182,20,9
3108100002P,31,081,00002P,403,93,10,363,61,36
3108100003P,31,081,00003P,419,73,16,373,53,49
3108100004P,31,081,00004P,161,29,3,149,12,8
3108100005P,31,081,00005P,464.4716119925489,91.81876929784129,7.061216396100283,422.2037902596102,48.589207812465226,45.298429930988874
3108100006P,31,081,00006P,236.99104178283892,26.99897944361456,4.999811008076771,204.99225133114757,17.999319629076375,31.99879045169133
3108100007P,31,081,00007P,349.1592530508134,63.652492819420765,2.999232179340571,341.1776646519013,41.77824222937876,14.941597468932416
3108100008P,31,081,00008P,285.5997339960718,52.13899094305605,7.0168712601402525,268.5298299484922,34.105461359238426,16.08115560524348
3108100009P,31,081,00009P,518,251,24,536,146,52
3108100010P,31,081,00010P,541,174,12,532,107,57
3108100011P,31,081,00011P,745.0089582171611,238.00102055638544,14.00018899192323,743.0077486688525,137.00068037092365,55.00120954830867
3108300003P,31,083,00003P,108.08710855139606,31.00003311935592,4.488842561894808,116.98032937516936,17.68540416784871,4.893905853034048
3108300004P,31,083,00004P,195.21019626059692,39.947973522238996,5.429102310997561,194.97166415050518,26.46696086401115,12.765764719544768
3108300005P,31,083,00005P,127.85641025641026,19.343589743589742,1.8871794871794871,117.47692307692307,17.92820512820513,7.5487179487179485
3108300006P,31,083,00006P,350.400924000924,50.67234927234927,6.67022407022407,327.3288057288057,41.840101640101636,20.68089628089628
310830000P7,31,083,0000P7,364.6574480177599,60.77066395207568,7.058810728863233,352.5883737646928,46.341340211845385,18.87573021282197
31083008301,31,083,008301,250.11824324324326,53.25337837837838,0.8412162162162162,226.6689189189189,36.29054054054054,20.925675675675677
31083008302,31,083,008302,218.66966966966967,27.01201201201201,4.624624624624625,192.98498498498498,21.44744744744745,19.30930930930931
3108500001P,31,085,00001P,158,14.000000000000002,2,152,8,7.000000000000001
3108500002P,31,085,00002P,165,7,3,150,11,4
3108500003P,31,085,00003P,171,13,1,155,11,12
3108700001P,31,087,00001P,276,36,5,251,35,25
3108700002P,31,087,00002P,148,21,10,139,16,19
3108700004P,31,087,00004P,499.9999925809121,56.99999915422398,10.999999836780065,462.9999931299246,46.99999930260573,37.99999943614932
3108700005P,31,087,00005P,340.0000074190879,61.00000084577602,4.0000001632199345,326.0000068700754,46.00000069739426,27.000000563850683
3108900001P,31,089,00001P,176,44,3,150,30,21
3108900002P,31,089,00002P,552.6896407971815,65.84233864327325,7.2159284570553694,499.38527922738695,62.70185101760924,36.41525976157223
3108900003P,31,089,00003P,454,41,9,371,42,26
3108900004P,31,089,00004P,227.58368449307366,25.093550725840817,1.9986385296119809,185.53747862325457,21.024728951169703,18.06904757951596
3108900005P,31,089,00005P,348,23,3,283,31,31
3108900006P,31,089,00006P,142,23,4,124.99999999999999,17,17
3108900007P,31,089,00007P,443,58,5,386,60.99999999999999,24
3108900008P,31,089,00008P,490,50,1,412,41,39
3108900009P,31,089,00009P,538.3103592028185,97.15766135672675,20.78407154294463,490.61472077261305,84.29814898239076,49.58474023842777
3108900010P,31,089,00010P,423,105,10,394,77,38
3108900011P,31,089,00011P,462,73,6,423,53,33
3108900012P,31,089,00012P,269,37,3,236,41,18
3108900013P,31,089,00013P,244,44,8,210,42,22
3109100001P,31,091,00001P,376,59,7,349,48,17
3109300001P,31,093,00001P,246.4033613445378,43.68235294117647,9.067226890756302,228.3529411764706,36.47394957983193,23.161344537815125
3109300002P,31,093,00002P,146.2748344370861,20.76158940397351,0,134.9503311258278,11.324503311258278,8.493377483443709
3109300003P,31,093,00003P,221,42,3,206,31,11
3109300004P,31,093,00004P,721.3218042183761,203.55605765485004,19.932773109243698,705.6967276977016,141.20154710890978,48.345277978741166
3109300005P,31,093,00005P,569,132,15,548,85,37
3109300006P,31,093,00006P,171,40,5,168,30,16
3109300007P,31,093,00007P,345,110.00000000000001,11,332.00000000000006,70,40
3109300008P,31,093,00008P,366,55.99999999999999,4,337,41,23
3109500001P,31,095,00001P,235.13123099123288,128.03990650025796,11.002302298091806,246.13506815471925,91.02954615884484,29.007674326972683
3109500002P,31,095,00002P,184.54693388455613,87.31252785935989,6.945314716085446,193.47662423380885,59.53126899501811,18.851568515089067
3109500003P,31,095,00003P,304,137,18,319,103,32
3109500004P,31,095,00004P,341.9397733443448,165.97056179485335,13.997511615823804,383.9322381431287,91.98371718438065,31.9943360312591
3109500005P,31,095,00005P,157,43,4,169,21,6
3109500006P,31,095,00006P,310.991361781017,104.99708355950736,7.999777795010084,323.9910006979084,67.99811125758572,15.999555590020169
3109500007P,31,095,00007P,242.45306611544385,84.68747214064011,5.054685283914554,247.52337576619115,52.46873100498189,15.148431484910931
3109500008P,31,095,00008P,177.03629039975843,39.01782002245993,2.0015085374435806,167.0408860607767,29.00984382280502,10.003424319066353
3109500009P,31,095,00009P,321,122,9,362,71,12
3109500010P,31,095,00010P,341.89270526466385,103.97171168242878,5.998677548640811,351.89180764137535,76.9768928339695,19.994565322701867
3109700001P,31,097,00001P,444,175,20,469,114,29
3109700003P,31,097,00003P,213,66,12,213,55,17
3109700004P,31,097,00004P,71,22,4,73,21,3
3109700005P,31,097,00005P,230.03573449643125,105.12793273448193,9.137581857832883,248.1549721065531,62.24740884435148,20.41274557349865
3109700007P,31,097,00007P,435.96426550356875,229.87206726551807,14.862418142167117,448.8450278934469,134.75259115564853,44.58725442650135
3109700008P,31,097,00008P,124,49,4,124,30,11
3109900002P,31,099,00002P,345,90,7,332,47,27
3109900003P,31,099,00003P,90,18,2,85,8,5
3109900005P,31,099,00005P,211,40,6,201,30,16
3109900006P,31,099,00006P,87,17,0,81,10,6
3109900007P,31,099,00007P,396,89,8,383,51,32
3109900008P,31,099,00008P,253.00000000000003,28,5,238,15.000000000000002,22
3109900011P,31,099,00011P,222,42,8,220,27,20
3109900012P,31,099,00012P,75,16,2,71,10,6.999999999999999
3109900013P,31,099,00013P,307,106,20,322,65,29
3109900014P,31,099,00014P,395,132,11,393,86,29
3109900015P,31,099,00015P,441,123,12,464,63,27
3110100001P,31,101,00001P,235.99999999999997,61,1,224,52,12
3110100002P,31,101,00002P,132,25,3,120,21,15
3110100003P,31,101,00003P,402.00000000000006,57,5,394,34,18
3110100004P,31,101,00004P,376,64,3,349,54,24
3110100005P,31,101,00005P,235.06478873239436,37.11549295774648,3.0929577464788736,217.0225352112676,25.259154929577466,17.0112676056338
3110100006P,31,101,00006P,140,20,0,135,16,7
3110100007P,31,101,00007P,220.93521126760567,34.884507042253524,2.907042253521127,203.9774647887324,23.740845070422534,15.988732394366197
3110100008P,31,101,00008P,534.7638888888889,155.95833333333334,7.555555555555555,514.7916666666666,108.91666666666667,39.80555555555556
3110100009P,31,101,00009P,370,74,9,352,55,22
3110100010P,31,101,00010P,330,94,10,317,58,30
3110100011P,31,101,00011P,278.23611111111114,53.04166666666667,7.444444444444445,265.2083333333333,39.083333333333336,24.194444444444443
3110100012P,31,101,00012P,289,87,5,263,66,29
3110300001P,31,103,00001P,83.63874597134316,8.450704772259543,1.4034141653399603,69.59910981244903,7.501359064963306,9.361588941094242
3110300002P,31,103,00002P,94.34628975265018,9.540636042402827,1.5901060070671378,78.44522968197879,8.480565371024735,10.60070671378092
3110300003P,31,103,00003P,138.67924528301887,16.037735849056602,0,131.13207547169813,10.377358490566037,8.49056603773585
3110300004P,31,103,00004P,164.1795302271852,15.510835579514826,1.0848979591836734,152.43282248748557,14.903457835964575,5.822903350019253
3110500001P,31,105,00001P,132,25,3,119,24,7
3110500002P,31,105,00002P,299,31,5,279,22,24
3110500003P,31,105,00003P,195,22,6,183,20,12
3110500004P,31,105,00004P,355,67,7,338,59,17
3110500005P,31,105,00005P,582,123,22,539,119,52
3110700001P,31,107,00001P,566,157,9,537,122,41
3110700002P,31,107,00002P,691,149,12,626,123,41
3110700003P,31,107,00003P,796,144,16,713,101,79
3110700004P,31,107,00004P,176,47,1,155,30,14
3110700005P,31,107,00005P,176,160,7,183,127,13
3110700006P,31,107,00006P,296,67,5,254,64,24
3110700007P,31,107,00007P,513,97,10,437,78,42
3110700008P,31,107,00008P,507,84,11,471,63,34
3110900001P,31,109,00001P,455.769930645205,416.6374623357661,17.850455434801756,519.8639691020244,231.4660402534672,41.83592399142526
3110900002P,31,109,00002P,362,384,26,394,247.99999999999997,61
3110900003P,31,109,00003P,458,550,25,513,375,61
3110900004P,31,109,00004P,201,272,15,238,160,27
3110900005P,31,109,00005P,312,453,24,362,228,48
3110900006P,31,109,00006P,227,359,16,237,202,42
3110900008P,31,109,00008P,172.5225744476465,447.0749279538905,19.338136407300674,187.11431316042268,277.552353506244,54.14121037463977
3110900009P,31,109,00009P,154.49567534031604,520.0975694317725,19.790719316813252,196.9364621729134,263.77942410860913,47.468468304076495
3110900010P,31,109,00010P,366.95005860072484,420.32644814435537,22.56288068612365,438.13815692702804,221.44669297938796,39.085391174489956
3110900011P,31,109,00011P,350.72479400749063,327.80811712631936,18.93116785835887,418.4784473953013,170.38051072522984,27.898563159686756
3110900012P,31,109,00012P,295.27520599250937,258.19188287368064,15.068832141641131,347.5215526046987,119.61948927477017,28.101436840313244
3110900014P,31,109,00014P,407.88620335647204,354.377078861637,20.277698786339805,490.4934631232653,186.9576068470602,31.922807883537956
3110900015P,31,109,00015P,317,435.99999999999994,12.999999999999998,403,235.99999999999997,34
3110900016P,31,109,00016P,342.74963820549925,328.3936324167873,17.047756874095512,389.4066570188133,201.88133140376266,38.58176555716353
3110900017P,31,109,00017P,271.2180702287148,356.4259753544201,22.780107724519315,312.53408346252814,233.82625025972158,40.271069413588634
3110900018P,31,109,00018P,361,344,16,408,210,27
3110900021P,31,109,00021P,491.50000000000006,547.2564102564103,16.115384615384617,577.2948717948718,309.2307692307693,51.269230769230774
3110900022P,31,109,00022P,344.25,325.61538461538464,8.826923076923077,405.0576923076923,170.65384615384616,20.596153846153847
3110900023P,31,109,00023P,534.25,695.1282051282051,45.05769230769231,622.6474358974359,409.1153846153846,97.13461538461539
3110900027P,31,109,00027P,366,444,20,407,289,56
3110900028P,31,109,00028P,356.3769162465563,369.7915439110265,31.258175878109416,375.9644456951512,264.20257893391545,48.24171623477675
3110900029P,31,109,00029P,268.0997985106064,360.58060437398404,24.453360480316636,306.6132840861409,245.70712275345764,47.84717094702047
3110900031P,31,109,00031P,437.99999999999994,564,49.99999999999999,486,354,75.99999999999999
3110900032P,31,109,00032P,207,260,19,253,167,24
3110900033P,31,109,00033P,60.79283639883833,114.03049370764762,6.6766698935140365,69.40222652468537,77.48451113262342,11.772023233301065
3110900034P,31,109,00034P,281.3552758954502,527.7444336882866,30.90029041626331,321.2003872216844,358.60600193610844,54.48209099709584
3110900035P,31,109,00035P,301.5468849858226,542.1290136293702,26.874484982938977,371.81217869796626,354.73395092556575,46.43463668404853
3110900036P,31,109,00036P,252.70116861435727,315.4791318864775,17.48247078464107,276.5409015025042,197.07512520868113,38.143572621035055
3110900038P,31,109,00038P,238,309,15,276,197,33
3110900039P,31,109,00039P,131.33133133133134,225.8898898898899,13.133133133133134,143.15115115115117,158.91091091091093,30.862862862862865
3110900041P,31,109,00041P,210.16603487490522,356.538286580743,17.36391205458681,233.36012130401818,252.86429112964368,44.703563305534495
3110900042P,31,109,00042P,68.66866866866867,118.11011011011011,6.866866866866867,74.84884884884885,83.08908908908909,16.137137137137138
3110900043P,31,109,00043P,273,392,30,285,293,55
3110900044P,31,109,00044P,337,426,13,357,310,46
3110900046P,31,109,00046P,290.4545967287084,570.5358150028201,28.291032148900168,339.492385786802,348.9227298364354,67.8984771573604
3110900047P,31,109,00047P,279.5454032712916,523.4641849971799,25.708967851099832,320.507614213198,352.07727016356455,46.101522842639596
3110900049P,31,109,00049P,170.63482643572857,475.7112378912905,18.5579783370787,189.67834103832098,273.2757338722757,40.98446147262085
3110900050P,31,109,00050P,386,644,25,451,367,57
3110900051P,31,109,00051P,187,369,13,227,202.99999999999997,30
3110900053P,31,109,00053P,238,415,9,271,230,33
3110900054P,31,109,00054P,194,366,9,230,218,28
3110900055P,31,109,00055P,177.9931766728157,320.1523666778467,13.82076974677176,210.32867264799597,204.55873721281233,24.957928056347477
3110900056P,31,109,00056P,250,355,15,276,206,29
3110900057P,31,109,00057P,149,225,15,156,147,30
3110900058P,31,109,00058P,189.97474806945078,190.74678751052667,11.617148116401165,233.19701458958394,93.13880123901839,15.589793201293991
3110900059P,31,109,00059P,217,336,11,255,162,32
3110900060P,31,109,00060P,323,344,9,394,161,33
3110900061P,31,109,00061P,363.7016454784569,452.6523985470942,15.590963176352705,424.9177573897796,236.67845847945893,47.787950901803605
3110900063P,31,109,00063P,274,407,16,313,238,35
3110900064P,31,109,00064P,235.30188679245282,347.188679245283,7.056603773584905,287.3207547169811,149.69811320754718,37.81132075471698
3110900065P,31,109,00065P,248.69811320754718,271.811320754717,12.943396226415095,285.6792452830189,143.30188679245282,22.18867924528302
3110900066P,31,109,00066P,296,298,13,354,146,24
3110900067P,31,109,00067P,314,424,11,389,207,46
3110900068P,31,109,00068P,314,437,10,364,220,38
3110900069P,31,109,00069P,280.4823066841415,370.50196592398424,17.05635648754915,329.7562254259502,212.25688073394497,37.90301441677588
3110900070P,31,109,00070P,183.48648648648648,231.91400491400492,10.223587223587224,215.23341523341523,131.2923832923833,20.447174447174447
3110900071P,31,109,00071P,340,544,19,423.99999999999994,305,40
3110900072P,31,109,00072P,454,496,15,545,228,39
3110900073P,31,109,00073P,447,476,20,534,251,38
3110900074P,31,109,00074P,297,377,13,362,160,42.00000000000001
3110900075P,31,109,00075P,317,328,13.999999999999998,367,178,18
3110900076P,31,109,00076P,463.83294333609024,443.9866106549936,14.150076654630546,555.7179361749339,211.51500816976983,44.224275311157285
3110900077P,31,109,00077P,290.2432432432432,359.36609336609337,23.24815724815725,345.43488943488944,197.55528255528256,37.4963144963145
3110900078P,31,109,00078P,239,317,16,275,194,30
3110900080P,31,109,00080P,305.8342960123656,390.5718238884032,9.739945732877885,387.6498401685398,216.22679526988904,33.11581549178481
3110900081P,31,109,00081P,405.0201735959449,525.3318682739432,36.79639832401856,471.95903871047545,344.54006172510407,46.92622613134561
3110900082P,31,109,00082P,369.46188151857865,491.4057426691842,21.803957014537215,421.48705174400055,300.87102920738,49.46645194660956
3110900083P,31,109,00083P,354.4011721760882,444.1453585608121,27.97251348875089,408.8806736376725,286.5033812771775,51.78768487951019
3110900084P,31,109,00084P,607,613,30,691,358,61
3110900086P,31,109,00086P,280.28924495881523,293.97756605358256,11.791579661121428,307.90287099036067,175.90198488222467,28.51531811282083
3110900087P,31,109,00087P,305,348,15,365,197,21
3110900088P,31,109,00088P,387,420,10,452,228,21
3110900089P,31,109,00089P,350.50722610151905,338.42643842444903,12.019612803186755,413.3788456022725,162.7438251931258,25.89295157945649
3110900090P,31,109,00090P,343.09933668004857,464.343420409871,16.257940658600273,438.2660382122909,231.72628262092607,41.87699823924093
3110900091P,31,109,00091P,346.06636730758584,416.08475570172584,10.002113608521842,396.0841216191693,239.0469221091849,36.00718626897426
3110900092P,31,109,00092P,266,310,13,318,149,27
3110900093P,31,109,00093P,376,338.6666666666667,4.444444444444445,433.77777777777777,178.66666666666666,28.444444444444446
3110900094P,31,109,00094P,417.938202247191,597.0468164794007,22.499375780274654,498.3177278401998,321.60299625468167,49.173533083645445
3110900095P,31,109,00095P,301,350,10,343,196,41
3110900096P,31,109,00096P,99.06179775280899,123.28651685393258,6.056179775280899,112.90449438202248,78.73033707865169,10.382022471910114
3110900097P,31,109,00097P,283,517,31,321,367.00000000000006,52
3110900098P,31,109,00098P,193.140625,298.890625,13.21875,237.9375,172.578125,27.90625
3110900099P,31,109,00099P,267.942492933136,368.58735858053353,18.903819908613333,294.76766953167675,241.7151320028044,47.72505702812171
3110900100P,31,109,00100P,342,427,11,405,234,34
3110900103P,31,109,00103P,311.75494602128,519.5915767021334,20.983505982201535,355.7203871268451,315.75180430360405,33.97329539975487
3110900104P,31,109,00104P,388.7588466579292,496.2490170380078,19.471821756225427,444.1218872870249,294.8715596330275,48.048492791612055
3110900105P,31,109,00105P,195.7588466579292,248.24901703800788,6.471821756225426,202.1218872870249,167.87155963302752,34.048492791612055
3110900106P,31,109,00106P,340.461828039344,528.1651232633811,20.966857445238194,388.3860736284599,287.54547353469525,52.91635450464877
3110900108P,31,109,00108P,274,498,30,329,313,50
3110900109P,31,109,00109P,216.45626072041165,631.8113207547169,9.612349914236706,274.89708404802747,304.6620926243568,28.2967409948542
3110900110P,31,109,00110P,174.53817196065597,591.8348767366188,11.033142554761806,259.6139263715401,250.45452646530475,25.083645495351224
3110900111P,31,109,00111P,237.46666666666667,449.8,14.733333333333333,291.2,227.93333333333334,42.46666666666666
3110900112P,31,109,00112P,347.0740740740741,554.6111111111111,23.314814814814813,401.22222222222223,312.8703703703704,63.907407407407405
3110900113P,31,109,00113P,382.53995523204105,598.9647507342111,28.087729200020174,449.5952033385185,366.94786455845787,61.03151697907768
3110900115P,31,109,00115P,247.52941176470588,354.9134948096886,18.20069204152249,293.0311418685121,215.67820069204151,30.03114186851211
3110900116P,31,109,00116P,282.9447004608295,390.14285714285717,10.589861751152075,347.19354838709677,185.46082949308757,28.38709677419355
3110900117P,31,109,00117P,452.8153971265926,451.62481463173503,16.9125805920091,568.3871711872605,219.1323595852003,27.37641849908844
3110900118P,31,109,00118P,425,484,20,493,288,47
3110900119P,31,109,00119P,550.0556449459078,531.3232000854416,23.14023667312306,644.924319599648,249.37324803110837,60.36460524708058
3110900120P,31,109,00120P,405.38587363172144,438.9790600552516,21.16129202084217,448.91783559314905,293.7249604434514,43.91474841034556
3110900121P,31,109,00121P,211,555,22,259,283,38
3110900123P,31,109,00123P,173,535,13,205,302,35
3110900124P,31,109,00124P,218,519,8,281,229,35
3110900125P,31,109,00125P,169.89622641509433,451.41509433962267,13.952830188679245,202.72641509433961,242.94339622641508,29.547169811320753
3110900127P,31,109,00127P,169.15183752417795,585.6760154738878,15.644100580270793,200.44003868471955,324.61508704061896,57.68762088974855
3110900128P,31,109,00128P,118,513,14,154,309,25
3110900130P,31,109,00130P,210,695,29,259,438,58
3110900132P,31,109,00132P,167,723,24,191,445,75
3110900133P,31,109,00133P,163,476,12,181,305,30
3110900135P,31,109,00135P,178.11722256084232,651.1152088428709,23.706208063616,215.3199368366368,405.69298387739724,58.23099376853302
3110900136P,31,109,00136P,163.1640206580466,359.3447731384818,15.539226474255765,195.21347355845216,223.3772865764867,36.90561658392372
3110900138P,31,109,00138P,248.63387978142077,196.17486338797815,4.918032786885246,294.53551912568304,81.4207650273224,14.754098360655737
3110900139P,31,109,00139P,222.80293619424054,634.4539808018069,28.42461885940147,271.7380011293055,414.94805194805195,42.828345567476
3110900140P,31,109,00140P,263.19899438338086,540.76077855018,30.066531108331638,279.7424730297991,401.26976039827537,58.299428940883956
3110900143P,31,109,00143P,213.21145995212945,537.9467240550288,34.72535890427387,255.22694204354644,358.5135560984833,55.071727500490425
3110900144P,31,109,00144P,262.5929203539823,558.127604910077,29.17699115044248,296.4758778190123,384.9480445332572,63.05994861547245
3110900145P,31,109,00145P,107.01404367821955,324.7135004084601,8.307889792830244,121.00060987933219,220.57413557694338,26.900603928621084
3110900146P,31,109,00146P,171.3016564952049,556.1089799476896,21.040104620749783,204.3644289450741,349.6904969485615,44.09938971229294
3110900148P,31,109,00148P,59.4603532720636,138.62462871354688,7.038203591042622,74.50715267109082,87.4355209378859,11.077362271861311
3110900150P,31,109,00150P,170.81553828812625,498.6294697460249,23.00029978175888,209.13948245677147,318.61516416049113,41.4772045950548
3110900152P,31,109,00152P,193.69587459737812,604.8186360699096,21.091122782762024,209.9937759543954,400.64190197816947,75.72124541023598
3110900154P,31,109,00154P,295.83935754091897,440.5450053750156,18.799996067706886,325.20372539769954,311.0778579180397,42.418278305565664
3110900155P,31,109,00155P,302.53800074137524,491.36998181626916,23.500476133227135,324.4409123924881,309.41148555570584,57.279296595184064
3110900156P,31,109,00156P,468.59559675550406,640.6732329084589,25.27694090382387,510.3997682502897,409.2920046349942,80.6917728852839
3110900158P,31,109,00158P,463.88396907225876,629.4193273304091,38.49659494375591,511.04229787835976,438.8611823588174,77.95560476110572
3110900159P,31,109,00159P,311.65567765567766,393.95604395604397,20.465201465201467,353.45054945054943,272.7032967032967,48.96703296703297
3110900160P,31,109,00160P,307.87566761231204,425.5566521490124,20.458691280084174,326.3703466922391,313.386156284546,41.848456999773575
3110900162P,31,109,00162P,409.54181496209327,552.9403806406951,30.05273582366762,472.9674783110901,374.6333741796068,59.44620824890477
3110900163P,31,109,00163P,330.38153846153847,294.36,7.049230769230769,365.4738461538462,181.86153846153846,23.153846153846153
3110900164P,31,109,00164P,470.9723076923077,482.24,15.673846153846155,529.1107692307692,293.2923076923077,42.23076923076923
3110900166P,31,109,00166P,448.00000000000006,397,8,498,235,40
3110900167P,31,109,00167P,406.5335944112287,319.980620582932,13.202713040918344,455.1344454322021,185.1901239732647,33.883212187766915
3110900168P,31,109,00168P,375.2876860455424,440.8200975263068,25.08632873642562,399.4603435183936,320.0863032666891,61.251792147908056
3110900170P,31,109,00170P,376.6086923684991,506.4204561994358,31.07506636781916,393.8270234728142,378.87737434728393,71.19418594244323
3110900172P,31,109,00172P,323.265780730897,431.5813953488372,37.98671096345515,375.92691029900334,297.2691029900332,55.15282392026578
3110900174P,31,109,00174P,290.99999999999994,508,29.999999999999996,306.99999999999994,362.99999999999994,64
3110900176P,31,109,00176P,378.5674751017819,387.8831041375169,24.403769515511744,413.7988813243517,277.0745682532671,48.569624885146915
3110900179P,31,109,00179P,459,476,11,558,208,37
3110900182P,31,109,00182P,234.85520361990953,285.39366515837105,24.773755656108598,262.60180995475116,203.1447963800905,40.6289592760181
3110900184P,31,109,00184P,523.913934453647,431.56455065285024,20.697308241664423,586.4097556160207,236.33863867192136,48.34823233601403
3110900185P,31,109,00185P,455.7038961038961,495.0857142857143,25.316883116883115,507.27532467532467,340.37142857142857,52.50909090909091
3110900186P,31,109,00186P,590,287,12,606,149,57
3110900187P,31,109,00187P,384.2376138939984,241.98652735594814,20.536139153869186,418.08140373016215,137.203948325277,31.048370192924672
3110900188P,31,109,00188P,520.16372140113,269.35497787817565,17.172273649204303,554.9399908212813,153.68101526847443,35.68497404388045
3110900190P,31,109,00190P,508,240,23,516,156,42
3110900191P,31,109,00191P,692.3116564334391,483.92002603296896,29.072568719149672,732.8474876189824,302.47603707436,69.56014975885567
3110900192P,31,109,00192P,552.1682639652388,355.90125710593776,19.298783185804034,604.8745445601171,213.2486567653869,47.24653433602691
3110900193P,31,109,00193P,451.1242483919811,477.38792396934883,26.359663148132118,522.7183045356948,255.41939066585766,57.914519033098074
3110900194P,31,109,00194P,96.63040077006416,102.49217411698288,8.932686707261022,108.08756087048826,65.00112183983943,13.85061313695526
3110900195P,31,109,00195P,298.0041210952252,161.0047265641919,7.000253906340888,307.00492187676184,82.00249023526641,22.000439453282308
3110900197P,31,109,00197P,483.8190899069561,311.6324043595416,9.160117204415654,526.2286391757851,160.99068273447554,31.26919851080313
3110900198P,31,109,00198P,377.962534874452,159.8692706257473,6.90793144679155,391.77839776803506,101.64527700278995,22.69748903945795
3110900199P,31,109,00199P,547.2775187984822,331.1605012615098,9.899758923222892,594.7048175506548,166.15078053483842,45.439081998255205
3110900200P,31,109,00200P,212.65368377657424,138.96880814184644,8.186726445991855,224.87089250668495,84.20517329538524,18.796495202081402
3110900202P,31,109,00202P,932,478.04440042966803,19,963,273.04440042966803,66
3110900204P,31,109,00204P,657.4247401454533,307.5389422315795,17.202380338523927,682.9483766734519,178.04114784351603,48.50047453009718
3110900205P,31,109,00205P,634.4179167843455,521.7218418050082,23.19473640223414,675.2102833523181,325.2315441482768,52.8845226091621
3110900206P,31,109,00206P,437.19486300264026,149.39576196514494,8.421126318843207,428.9022796320457,108.67284410267972,38.74216913968369
3110900207P,31,109,00207P,442.2001835785139,211.3172095224676,11.837162596868318,473.5963041224033,121.57634802674382,29.752696279826225
3110900208P,31,109,00208P,630.609938400137,276.80446290143783,26.770464526022447,664.8950192188616,173.7957460043833,45.27942213507088
3110900209P,31,109,00209P,477.51829634073187,202.1031793641272,18.823335332933414,519.127774445111,117.89352129574085,35.66526694661068
3110900210P,31,109,00210P,634,361,33,647,239,68
3110900211P,31,109,00211P,357,136,9,370,79,18
3110900212P,31,109,00212P,330.00815771583956,402.0265125764786,19.144119646498982,359.18014955812373,301.7477906186268,42.846363018354864
3110900213P,31,109,00213P,382,445,20,395,337,58
3110900215P,31,109,00215P,402.5287356321839,519.7701149425287,31.264367816091955,415.2298850574713,411.32183908045977,65.45977011494253
3110900216P,31,109,00216P,517,356,10,599,157,29
3110900218P,31,109,00218P,280.40022633571505,520.2047603566108,31.70461186023342,311.1223668467718,329.95622622697886,58.45940846344097
3110900300P,31,109,00300P,0.007221807623738279,0.9595976388851303,1.89631710032515e-4,0.007601071043803309,0.9579857693498539,5.530924875948354e-4
3110900301P,31,109,00301P,518.2462799398202,538.942083173617,20.924190996474575,637.318791982333,252.7234632355419,50.889724805782386
3110900303P,31,109,00303P,930.0589919567102,562.670738938787,15.18078613218446,1045.7224139903747,243.2902871194624,56.79218777699523
3110900304P,31,109,00304P,808.3973095113616,727.5575785602255,22.954491504643602,926.163831143881,388.230312839407,58.88326081625967
3110900305P,31,109,00305P,581.6026904886385,558.4424214397745,15.0455084953564,680.8361688561191,289.76968716059304,48.11673918374033
3110900306P,31,109,00306P,869.8131190487035,677.331562010034,31.72284629949526,980.1379797899958,367.28881691666925,67.77760893262754
3110900307P,31,109,00307P,453,501.00000000000006,9,540,247,33
3110900308P,31,109,00308P,1020.4847793727196,1063.9156208369675,41.49133055790685,1166.6845637837648,640.1254556474785,114.59388985048115
3110900309P,31,109,00309P,310,339,16,375,183,30
3110900310P,31,109,00310P,277.1754241384552,357.8937222811012,12.165301040513532,326.344693812538,216.48894486895625,28.484158058841526
3110900311P,31,109,00311P,337.1233975018502,341.26554442209834,15.954681015343871,421.1166108371622,164.12007901265855,23.671283699311424
3110900312P,31,109,00312P,631.267070659366,613.8479444990338,39.2065655080665,692.4022416800476,393.71451304817293,66.49586827949177
3110900313P,31,109,00313P,317,361,17,362,214,34
3110900314P,31,109,00314P,405.93271982389626,401.3678060413355,14.501088418735478,433.6733337409808,254.04925400513636,45.15711752476458
3110900315P,31,109,00315P,427.0948275862069,383.58620689655174,9.767241379310345,490.1379310344828,230.86206896551727,18.646551724137932
3110900316P,31,109,00316P,447.8659303190985,382.8631433269491,21.293136535699382,494.0507820659936,233.55026620021758,50.004664544004065
3110900317P,31,109,00317P,654.7151565536565,624.40594616865906,43.11842367877015,698.7035430332204,428.6176153856292,68.13746766148611
