GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PREDCLI,G16PRERTRU,G16PRELJOH,G16PREGSTE,G16PREIMCM,G16PRECCAS,G16PREASKE,G16USSDDIX,G16USSRSCO,G16USSLBLE,G16USSASCA,G16USSOWRI
45019000107,45,019,000107,524.9202824222606,350.61481598593286,28.234213042941757,6.999308469068772,10.724935217176702,2.218282124053965,2.0997925407206317,472.44489860974005,412.6936955001645,16.346395298617967,3.2736817209608424,1.3998616938137545
45019000110,45,019,000110,591,512,28,10,11,9,4,517,578,20,6,0
45019000132,45,019,000132,1000.2329038652131,715.9098116947472,39.21010901883052,16.626362735381566,25.174430128840434,6.156590683845391,5,890.2824578790882,825.3300297324083,22.48761149653122,9.469772051536173,4.234886025768087
45019000173,45,019,000173,547.6258840297011,566.2255314907352,23.885577120754114,1.9897816999535531,11.942415982135627,2.98467254993033,2.985417706413191,497.8522804280306,604.0515030148899,13.929217056157734,5.973070882274967,0
45019000174,45,019,000174,411.6055740684641,367.9654650106028,19.836413208118753,4.959103302029688,11.901847924871252,0.9918206604059376,0.9918206604059376,365.981823689791,437.3929112390185,8.926385943653438,3.9672826416237505,0
45019000175,45,019,000175,599.3066852161733,357.8152973102609,20.3701303765469,4.406078924611302,10.164705578867908,4.479935408035558,1.1825919415951451,526.0858309035423,441.2955358131232,7.781057574821554,3.1193346215037576,0
45019000180,45,019,000180,435.5156471104048,828.215106435741,61.42155793489227,7.034483785707233,15.215459323559001,1.0564683751082076,0.03759740691991683,245.8527045700788,1100.8640315913367,8.239073136915986,3.0110340531519277,0.006455288784913023
45019000181,45,019,000181,581.1114887121071,801.1232078338918,57.660378421592704,3.312093992059767,19.560081597241343,3.280542507942595,1.651850353344032,355.1478026724489,1067.5936338486247,16.357595182989424,0.8477902286088158,0.012178619756427603
45019000184,45,019,000184,347.28777610449566,392.25341102711633,34.44176291945412,16.264165823075555,2.87014690995451,0,2.87014690995451,252.57292807599686,499.4055623320847,15.307450186424052,3.826862546606013,0
45019000185,45,019,000185,461.5619077823228,529.930677522912,54.74387588670844,6.2792820897840835,6.898160565422255,3.8912442396313365,1.06129420597525,342.6119983948636,665.7728110599078,20.694985243100504,9.816593745145758,0
45019000201,45,019,000201,229,398,35,1,8,0,0,123,531,5,1,0
45019000202,45,019,000202,296,365,32,4,13,0,1,162,521,6,5,1
45019000203,45,019,000203,408,323,50,9.999999999999998,9,0,0,244,556,9.999999999999998,3,3
45019000204,45,019,000204,383,230,42,10,13,0,0,289,358,16,4,1
45019000205,45,019,000205,370,243,36,4,5,1,1,247,380,12,2,0
45019000206,45,019,000206,450.4885714285714,255.8342857142857,37.12571428571428,13.054285714285715,8.022857142857143,4.005714285714285,0.002857142857142857,357.2,366.2542857142857,11.042857142857143,9.025714285714285,6
45019000207,45,019,000207,519.5114285714286,291.1657142857143,43.87428571428572,18.945714285714285,7.977142857142857,1.9942857142857142,0.9971428571428571,418.8,437.7457142857143,14.957142857142857,8.974285714285713,0
45019000208,45,019,000208,652,53,27,13,7,1,1,588,127,20,3,4
45019000209,45,019,000209,452,116,23.999999999999996,7,7,1,2.9999999999999996,373,211,11,4,0
45019000210,45,019,000210,325,65,20,15,1,0,0,267,134,13,1,1
45019000211,45,019,000211,595.5728782287823,246.02982779827798,59.634993849938496,9.181426814268143,23.199569495694956,4,1.0181426814268142,444.5227552275523,446.06180811808116,29.362853628536286,5.108856088560886,6
45019000212,45,019,000212,707.640139522697,167.94650356266877,36.063231002132504,10.025673777447835,11.090371332707411,0.12426035502958581,0.9818573185731857,593.4594932931578,282.0565350771851,20.424128619984426,6.015404266468701,0
45019000213,45,019,000213,629.7869822485206,92.02366863905326,39.30177514792899,4.792899408284024,6.710059171597633,2.8757396449704142,0,555.0177514792899,187.88165680473372,18.21301775147929,2.8757396449704142,0
45019000214,45,019,000214,527,121,29,12,9,0,0,460,195,24,4,1
45019000215,45,019,000215,802.1630470212689,32.567038290223046,11.431121526127002,9.682131102292848,5.695201735062485,0.045989304812834225,1.0378638764242616,734.5287767665495,92.00776903003937,13.23091345009852,5.012671605600033,0
45019000216,45,019,000216,675,93,34,14.999999999999998,8,1,0,568,199,21,8,1
45019000217,45,019,000217,548,104,46,7,13,0,0,441,249,15,10,1
45019000218,45,019,000218,493.3090909090909,37.55294117647059,7.965775401069519,9.672727272727272,6.258823529411765,0.5689839572192513,0,448.35935828877007,90.46844919786096,4.551871657754011,1.706951871657754,0
45019000219,45,019,000219,864.8181818181819,99.41176470588235,24.390374331550802,15.545454545454547,9.235294117647058,3.3850267379679146,1,771.4010695187167,200.2192513368984,18.080213903743314,6.1550802139037435,0
45019000220,45,019,000220,696,223,51,11,20,1,1,537,423,25,6,1
45019000221,45,019,000221,398.6345929983431,48.39543935325373,13.278229089298978,1.9100886276638291,0.9434954007884363,0.9434954007884363,0,367.33755998971606,81.67185446780552,7.61725668456836,1.8869908015768726,0.9434954007884363
45019000301,45,019,000301,511.9372693726937,566.0516605166051,60.535055350553506,9.287822878228782,5.3837638376383765,0.04797047970479705,0.04797047970479705,314.5313653136531,788.7453874538745,18.00738007380074,9.287822878228782,1
45019000302,45,019,000302,184.92268041237114,219.68814432989691,36.24484536082474,3.6984536082474224,8.13659793814433,0.7396907216494846,0,138.3221649484536,289.21907216494844,11.095360824742269,5.917525773195877,0.7396907216494846
45019000303,45,019,000303,506.07731958762884,552.3118556701031,72.75515463917526,13.301546391752577,14.86340206185567,0.2603092783505155,1,375.67783505154637,749.7809278350516,23.90463917525773,8.082474226804123,1.2603092783505154
45019000304,45,019,000304,424.60926338105594,490.19284588197405,56.30470831363009,4.621190393430662,12.004335113103176,0,0.9234103933156289,288.93415039329875,653.5597364917573,19.389360935890473,5.537452594910125,7.524412459121865e-4
45019000305,45,019,000305,329.0121354357394,529.2339440483472,59.63890672873344,6.167256931028434,9.247059818022416,1.046643109540636,3.0070448297092534,216.8968438397839,689.8273239443857,11.297831669748895,5.052958917369037,0.007044829709253505
45019000306,45,019,000306,481.9805068226121,675.3557504873294,58.304093567251456,20.406432748538013,25.265107212475634,0,1.9434697855750487,367.3157894736842,821.1159844054581,34.98245614035088,3.8869395711500974,1.9434697855750487
45019000307,45,019,000307,244,316,37,5,3,0,1,165,409,15,0,0
45019000308,45,019,000308,264,319,31.000000000000004,4,8,0,0,174,433,6,0,0
45019000309,45,019,000309,239.02541719447046,438.14610067742467,33.890317783774854,6.316654733711516,8.422206311615355,0.9520295202952029,0.9520295202952029,162.26341080574986,524.6501349341852,20.395605000826126,5.9136696590846505,0
45019000310,45,019,000310,213.54519705326084,380.54230575749995,32.649001773907464,5.870590615617197,7.889221992281929,0.1235356762513312,0.0617678381256656,124.60055780692183,506.091734411468,4.469637620209122,1.9568635385390658,0
45019000311,45,019,000311,311.31040512752855,397.39840204533886,41.204375111632885,7.03606619617051,12.048088261560679,0,1,199.76340115227578,542.185847328395,11.02404413078034,1.0120220653901697,1
45019000312,45,019,000312,553.0214439848947,735.1211862374872,53.01477551999041,10.76264760534676,16.335805910207995,9,3.0552208835341363,406.37245998921054,898.7313282982677,26.079047533417253,5.291029790805011,0
45019000313,45,019,000313,313.68444425695014,399.33992797385616,49.25998855357187,12.844669741057197,5.5350628384401395,0.12296819787985866,0.975131234988395,225.04497173823728,500.76898253110465,18.947187773184993,4.884562421713203,0.031189083820662766
45019000314,45,019,000314,412.74172974245914,479.66532986032394,54.013393736359035,11.855868460350504,19.66688397719427,5.830388692579505,0.018380824947253908,324.17548475763647,614.1936982749829,21.70978368714022,4.897929789605156,0.017543859649122806
45019000315,45,019,000315,699.5773420479303,791.0686274509804,64.71786492374729,11.386710239651416,21.005446623093682,3,2.077342047930283,484.2080610021786,1079.7581699346406,17.624183006535947,4.4640522875816995,0
45019000316,45,019,000316,166,286,34,4,7,0,1,86,396,10,4,0
45019000317,45,019,000317,559.2069095005633,978.3672549755913,106.74877957191138,11.752159218926025,12.731505820503193,1.9586932031543371,1.9586932031543371,365.2962823882839,1241.81149079985,34.277131055200904,2.938039804731506,1.9586932031543371
45019000318,45,019,000318,279,545,55,7,19,3,0,179,690,24,3,0
45019000319,45,019,000319,164.07964719366143,190.1806720595319,18.837217414414564,5.077720379383087,7.623706459810973,0.6578741923159975,1.2729930402139429,130.82980914572363,242.4303938341943,8.00490008803548,1.9308672325299403,0.004750593824228029
45019000320,45,019,000320,806.846643024434,887.9297468564689,71.13934272378454,21.797047489327774,32.21605816985864,4.416213477733668,3.7095053402654354,608.9624495457037,1153.1833612942876,22.074402438416687,12.125718817999102,0.013657957244655582
45019000321,45,019,000321,303.8930073464378,402.777534475912,37.608617172975215,8.236404803162397,11.940108256168662,1.842317828198047,0.9179809479973285,180.16896919730692,543.9559225013988,13.763358287756539,2.747586911788596,0
45019000322,45,019,000322,350.6618382339669,380.1063845869208,32.85890146387249,1.2076846537066117,15.256909848197687,4.034146495550622,1.0202512138770057,276.7245345300626,477.4157494900814,13.310124140358477,1.0671095738344072,0
45019000323,45,019,000323,548.2835080540565,480.5807024289981,56.133537480636676,8.833516175657984,14.7851719710309,5.951655795372917,2.9445053918859942,439.6709785650271,614.0648835789491,28.547078803699183,8.833516175657984,0.9815017972953315
45019000324,45,019,000324,224.3272727272727,287.8545454545455,32.07272727272727,9.290909090909091,4.4363636363636365,0.03636363636363636,1.0727272727272728,143.43636363636364,380.8363636363636,16.454545454545453,1.1090909090909091,1
45019000325,45,019,000325,170,325,29,2,9,1,0,102.99999999999999,427,4,0,1
45019000326,45,019,000326,311.01526717557255,13.438931297709924,0.9599236641221375,0,2.8797709923664123,0,0,294.6965648854962,25.917938931297712,2.8797709923664123,0,0
45019000327,45,019,000327,630.7778233238643,1041.1938137266986,94.29129676396649,15.247840781073977,27.388723187130395,6.041306796845663,3.041306796845663,410.00715272621994,1359.2705702688525,20.843097952432686,5.061960195268494,3.041306796845663
45019000328,45,019,000328,288.342736248237,488.7165021156558,57.66854724964739,10.751763046544427,16.6163610719323,3.909732016925247,0,185.71227080394922,637.2863187588152,14.661495063469674,3.909732016925247,0.9774330042313117
45019000329,45,019,000329,114.72012460218407,188.51660610632916,14.213611902815071,0.7508673965609167,4.7521557482374615,3.1742847819752975,0.2233913080468202,69.31285105549183,254.72763984197658,5.009005605181434,0.6487462531918037,0.1342626497920984
45019000330,45,019,000330,654.6406325142274,1058.3096593217938,78.1285387235058,10.015464467739328,28.21454852693683,3.343134107865874,4.14395563072869,420.11457759071817,1369.5859778131328,17.480255418244962,10.297302406555302,1.8883043459765898
45019000331,45,019,000331,304.3091419366971,408.41490102030394,17.795856253608015,0.8897928126804008,10.67751375216481,0,0,220.6686175447394,495.6145966629832,8.008135314123606,4.448964063402004,0
45019000332,45,019,000332,550.0031834837806,1078.2442130809543,61.65543234268531,6.9955659656429,31.446006658358435,0,1.9811616954474098,338.18136418901526,1324.9823621723572,24.327440629561607,3.2792427010559417,0
45019000333,45,019,000333,673.7367188405797,1536.5254028985507,85.3975884057971,4.117078260869565,35.244127536231886,3.8214260869565218,4.592,405.7704115942029,1864.3040927536233,18.860753623188405,7.39647536231884,1.8368
45019000334,45,019,000334,311.8376811594203,532.4057971014493,35.176811594202896,8.556521739130435,6.655072463768116,2.8521739130434782,0,227.2231884057971,636.9855072463768,9.507246376811594,0.9507246376811594,0
45019000335,45,019,000335,967.8048,1806.7504,110.8048,32.2112,41.0064,6.2112,4.264,619.6512,2243.2832,35.056000000000004,6.4224,0.1056
45019000336,45,019,000336,477.2648189739616,599.8379840657691,55.298180924506234,11.31824187030611,23.236063655282646,3.6033093750574907,2.6329220161318445,382.2241200203737,735.4334060162475,29.10431289409845,4.8976825766185845,0.09265703524591291
45019000337,45,019,000337,1155.422747054685,1399.7330281901052,95.37967643803147,20.03460813547862,36.65106290158516,3.1425793446362746,0,868.9657368509617,1703.8266347827816,51.0682439771842,10.606870101569799,1.8071160858503321
45019000338,45,019,000338,94.81515878014542,219.06065532809657,13.580472905930565,2.3906884283023597,5.75530790934822,0.6721614275732526,0,64.6148316854683,256.2538675782397,7.133941853111104,0.3742041455826019,0.00762468635919512
45019000339,45,019,000339,547.7051456575007,1064.489518105091,52.73128233052,6.610944731826844,18.006261911244216,2.071875850803158,0,376.6487884563027,1244.6896270078955,20.473454941464745,6.395317179417369,0.07187585080315818
45019000400,45,019,000400,720.0232717316906,592.3737166324436,76.78918548939083,14.958932238193018,7.9780971937029435,6.9808350444900755,3.9890485968514717,546.4996577686516,803.7932922655715,30.915126625598905,12.964407939767282,1.9945242984257359
45019000401,45,019,000401,401.9767282683094,80.62628336755647,11.210814510609172,4.041067761806982,3.021902806297057,4.0191649555099245,0.010951403148528405,370.5003422313484,118.20670773442848,5.084873374401095,2.0355920602327173,0.0054757015742642025
45019000402,45,019,000402,502.9662921348314,100.15730337078651,12.146067415730336,10.719101123595506,1.5842696629213482,0,0.0898876404494382,463.5393258426966,145.6629213483146,6.213483146067415,4.674157303370786,1.0898876404494382
45019000403,45,019,000403,367,483,60,11,19,3,0,255,648,16,5,0
45019000404,45,019,000404,149.17081111168642,282.77761740796353,23.285617200849167,4.612883808833428,0.9760329829648423,0.03686635944700461,0.9207334437943354,115.259430176565,330.50921658986175,12.945567752291202,1.0036827525500958,0
45019000405,45,019,000405,542,484,46,11,5,3,0,437,610,13,6,1
45019000406,45,019,000406,573.0337078651686,555.8426966292135,66.85393258426966,15.280898876404494,12.415730337078651,0,1.9101123595505618,436.46067415730334,715.3370786516854,25.786516853932582,14.325842696629213,1.9101123595505618
45019000407,45,019,000407,455,278,30,5,13,1,0,352,405,11,3,0
45019000408,45,019,000408,661.0174392752865,574.7832798310553,80.1352188339927,12.026384162730283,11.026384162730283,4.003298020341285,0,509.80141894293234,745.0899957227948,35.05276832546057,8.008245050853214,0.0032980203412853984
45019000409,45,019,000409,560.3528748590755,552.890642615558,64.89289740698986,18.467869222096958,13.768883878241263,1.1397970687711387,3,454.9436302142052,712.0687711386697,22.14543404735062,8.908680947012401,0.20969560315670802
45019000410,45,019,000410,487.05275322166125,489.735552193646,63.796110311138655,16.68578823615187,10.809857280863241,0,3.9132530120481928,393.67729070594027,631.1572899768514,26.499177952354046,7.8325574613127245,2.9349397590361446
45019000411,45,019,000411,428.4816753926702,537.3298429319372,68.24607329842932,8.638743455497382,16.413612565445025,1.7277486910994764,1.7277486910994764,329.13612565445027,682.4607329842931,33.69109947643979,4.319371727748691,1.7277486910994764
45019000412,45,019,000412,344.1392670157068,479.4931937172775,59.72984293193717,7.345549738219895,9.656544502617802,6.069109947643979,0.06910994764397906,231.16544502617802,640.2984293193717,17.34764397905759,6.172774869109948,3.069109947643979
45019000413,45,019,000413,483.78378027146925,529.5679573101484,55.60947641103933,10.129929760703371,9.04406588635782,3.2174192305591256,3.2031413612565447,341.1679515598989,706.9596735008381,20.189702453343912,5.543548076397814,0.2174192305591255
45019000414,45,019,000414,297.1906202723147,416.46444780635403,33.794251134644476,8.94553706505295,7.951588502269289,0,0,225.62632375189108,505.9198184568835,13.915279878971257,0.9939485627836612,0
45019000415,45,019,000415,512.1884190652123,531.8259301014656,63.754621643281126,19.07216962551446,10.03562298800614,1.7812852311161218,0.08674698795180723,415.7200608522025,639.1540076880239,40.66445986878744,11.751847978158406,2.736988087638038
45019000417,45,019,000417,633.7931706266035,493.90915349255806,84.04150802854737,16.688028734032834,16.293440233469138,2.061341810468873,0,499.7617532923015,682.8912812122737,33.49443401823478,5.469025326623141,2.100800660525243
45019000419,45,019,000419,554,466,75,12,9,0,1,455,605,19,11,4
45019000420,45,019,000420,538.9086026860567,449.24452994007004,53.07326477082192,21.493944751564655,12.775279313378821,3.9068554210867075,0.9673539518900344,451.0169995185683,581.2161752743331,21.70610256154855,2.9769410827232434,3.8694158075601375
45019000422,45,019,000422,546.1877732494269,417.57295163193237,66.56737952657411,16.857199062651663,15.945340976702346,2.9877810674318157,0.018915510718789406,403.2471697806694,604.367971664301,33.714398125303326,5.962951794384439,0
45019000440,45,019,000440,339.8355112755776,643.1562039368267,15.118148283765334,10.3147338657726,10.380364877448805,2.80930428937309,2.810827132012684,281.51680795441814,706.323763143493,10.355826858666617,3.770596310027474,0
45019000441,45,019,000441,575.971417243617,376.6811747942829,27.366744809838917,11.717889507219695,6.865795877845799,0.021430822565395524,0.005357705641348881,520.1560686207242,420.83221096636936,19.52624404160526,8.788417130414771,0
45019000442,45,019,000442,1155.7267144319344,1391.6264073694986,153.6489252814739,23.115660184237463,31.5460593654043,10.325486182190378,2.1627430910951895,858.0562947799386,1783.0056294779938,44.47543500511771,15.220573183213919,2.3254861821903785
45019000443,45,019,000443,713.418780594153,985.146813572649,89.14698757910895,25.003523147578903,18.266501103088324,3.870050648950431,1.9186174360404866,554.2060214471871,1164.8487774320686,52.008490800348156,14.153735426650961,3.8213361699247206
45019000444,45,019,000444,608.4427213106952,572.2179644778263,22.580385901265462,5.024632458839711,9.505286012099752,8.950775975415455,1.0381214557717102,512.3838266244666,670.6371063151807,6.447507221412395,2.9776278130762974,0
45019000445,45,019,000445,415.0819851538152,354.9824987263035,23.250598745057694,6.013192385595704,13.881211882555505,4.082936522028859,3.006596192797852,367.71863396102424,407.05641571885093,16.554170883010606,2.95098999407406,0.9651279317834226
45019000460,45,019,000460,564.0589826209783,175.13231352203383,10.698381978125653,0.02779247550774648,4.825659590298455,0.02698433814521717,0.9690538691941244,526.1262248003744,201.39624614241941,1.0636786921281676,4.810789834878164,0
45019000461,45,019,000461,429.9472812823408,257.4021456337625,4.721714592050802,0.05068996980317043,3.2843066531760594,0.09966024915062288,1.0559985489728476,410.1583156624551,268.3360954133368,3.279359582161364,6.255930186718178,0
45019000462,45,019,000462,610.5885459529169,361.40366522921573,15.263117707173546,2.156514090314352,5.118090120185872,4.099435947618995,1.1410937521925142,546.8393756370461,405.7274451832585,9.991038226568262,4.413619482795687,0
45019000463,45,019,000463,442.7698594049991,946.4905593671715,31.56450922508027,6.4390778809007685,5.444011960907061,4.11286324490082,2.1186543947208802,338.5158325148904,1021.0521507787028,20.392650817437808,1.1653723236624884,0
45019000464,45,019,000464,793.8807279002117,250.46667081542742,10.554614906913637,3.850950288667717,3.799316271325776,3.825133279996747,2.8398058252427187,737.5794156853628,291.32545636259886,4.887911760763686,8.571051493070096,0
45019000465,45,019,000465,293.3755354197031,289.08641940479515,9.436055232797468,4.289116014907941,0.8578232029815881,2.573469608944764,0,263.35172331534756,299.3802978405742,10.293878435779057,3.4312928119263524,0
45019000466,45,019,000466,454.7264851368057,757.8198091660257,21.79884814466306,4.912881957323876,15.387433152074403,0.4613283814638066,2.072000660775432,379.7351472267254,808.9765053644728,16.809384371586596,4.612058823339221,0
45019000501,45,019,000501,237,138,13,6,7,3,1,185,213,9,0,0
45019000502,45,019,000502,519.9596412556053,230.58071748878925,60.31390134529148,12.07847533632287,12.056053811659194,0.011210762331838564,0.033632286995515695,373.9843049327354,407.6457399103139,22.145739910313903,9.033632286995516,1.0112107623318385
45019000503,45,019,000503,714.1466310276605,158.0095191149595,29.450017123129175,7.453438013442172,5.702556563776434,1.155515516730959,2.9718685174489186,624.2337242191776,257.6516786212079,13.603139170322812,3.1691935205686574,0.9659192825112107
45019000504,45,019,000504,417,477,51,10,15,3,0,248,670,22,10,4
45019000505,45,019,000505,443.00000000000006,339,36,17,8,0,1,265,548,11,6,3
45019000506,45,019,000506,329.03530895334177,566.2733291298865,57.66582597730139,6.114438839848676,11.239281210592686,1.0416141235813368,1.0312105926860025,233.81809583858762,702.156368221942,20.22887767969735,1.062421185372005,0
45019000507,45,019,000507,475.9129886506936,592.9246532156368,62.93064312736444,10.816204287515763,22.615699873896595,3.9331651954602775,2.949873896595208,360.86790668348044,770.9003783102144,21.632408575031526,5.899747793190416,0
45019000508,45,019,000508,386,63,16,11,5,0,0,341,122,8,2,0
45019000509,45,019,000509,640,53,13,6,1,1,0,589,103,5,1,0
45019000510,45,019,000510,395.748031496063,263.83202099737537,30.15223097112861,9.42257217847769,11.307086614173228,2.826771653543307,0.9422572178477691,324.1364829396326,362.7690288713911,14.133858267716537,2.826771653543307,0
45019000511,45,019,000511,262.14569622067114,342.57774239887596,34.083850560450735,7.045514471757267,10.934303010391144,1.0065020673938954,1.0522419777077967,170.64548790845447,453.9335525970871,11.11726265164675,5.97040253889252,0.022869955156950672
45019000512,45,019,000512,273.515406162465,314.3109243697479,50.99439775910364,5.563025210084033,17.616246498599438,2.7815126050420167,0.927170868347339,170.59943977591035,463.58543417366946,18.54341736694678,2.7815126050420167,0
45019000513,45,019,000513,357.0049070790008,356.8996406292591,40.764628040837636,10.786210273150827,16.42207002662969,0.26965230395408696,1.0055288491519048,270.50908118769416,474.5456990916418,28.632786713021545,3.9620774922039836,0
45019000514,45,019,000514,460.00000000000006,447,51,17,17,3,1,375,565,20,9,1
45019000515,45,019,000515,475.9454722492697,126.1304771178189,24.634858812074,1.9707887049659203,4.926971762414801,2.95618305744888,0.9853943524829601,401.05550146056476,213.83057448880234,8.868549172346642,0,0
45019000516,45,019,000516,250.92702787347318,377.866583150642,43.29721265267773,11.808330723457562,12.792358283745694,0,2.9520826808643905,189.91731913560915,474.30128405887876,23.616661446915124,3.936110241152521,0
45019000517,45,019,000517,442.0729721265268,608.1334168493579,57.70278734732227,16.191669276542438,17.207641716254308,3,0.04791731913560914,361.08268086439085,742.6987159411212,21.383338553084872,5.063889758847479,3
45019000518,45,019,000518,752.3526708788053,316.3957495692131,35.45318782309018,11.84549109707065,7.792647903503734,3.1849511774842045,2.0528431935669156,640.8385985066054,435.9442848937392,19.6869615163699,4.158529580700747,2.0792647903503734
45019000519,45,019,000519,143.67287256646125,18.4444903970457,3.883050609904358,4.853813262380448,0.9707626524760895,0.9707626524760895,0,126.19914482189162,45.6258446663762,0.9707626524760895,0,0.9707626524760895
45019000520,45,019,000520,813.8825553485302,485.71461356619386,52.747621417666004,30.767668644569582,28.736876635289565,6.727686514669229,1.913842619184377,686.0857489173387,687.4867343112229,24.90919139692081,5.74152785755313,2.900001276300476
45019000521,45,019,000521,292.47968675853423,252.789435000993,32.24097420005872,7.650764516765139,9.961683474770869,3.9488350910038963,0.06730028250075638,209.89147903639545,372.86886673468877,11.823795920031676,1.2564099027539997,0
45019000522,45,019,000522,286.4785025727549,317.9398547979104,34.53583791935432,9.322161779206725,4.30630765399168,1.0714074706489827,0.02067777139574957,200.18543276000952,413.021300975503,10.259163735783336,0.06203331418724871,3.0281224693852016
45019000523,45,019,000523,332.61339863344847,254.505291669637,32.38030222998514,13.210865216772598,8.193405154738935,6.045192184721494,1.0126364158529582,310.69107499415475,303.9218351531587,22.173920698449866,0.03790924755887421,0.02184881148786005
45019000524,45,019,000524,452,203,26,7,9,1,0,376,291,14,1,1
45019000525,45,019,000525,428.6647996540536,248.36197001209047,47.779038468892765,10.258818545789367,11.350973856920547,4.152578271856256,1.0991977925321457,376.9807523158703,331.2268273238865,21.675257474179038,6.120845921450151,1.0241691842900302
45019000526,45,019,000526,409.2410841654779,326.59629101283883,48.79029957203994,6.970042796005706,8.961483594864479,0.9957203994293866,0.9957203994293866,336.55349500713265,445.0870185449358,14.9358059914408,4.978601997146933,0.9957203994293866
45019000527,45,019,000527,1005.9155189692059,916.7453441617218,99.47811089512054,15.243494450385684,32.151076659003905,6.285556526391769,7.158850349397118,794.6806837283038,1187.222569537752,43.86389586837812,5.404762713588406,1.791587584798783
45019000528,45,019,000528,824.667381545622,838.3849808398408,88.3991606149453,5.898993392813334,15.021390208201472,7.781922446604665,0.8936495791889824,668.3051077558528,1024.1197978616212,36.4735109595673,6.670219239946856,0.2234123947972456
45019000529,45,019,000529,862.5636528885423,933.7787715593403,114.91830434062562,18.657850147076736,22.588071020445845,8.828018363083348,6.867187526969408,653.4227580007528,1223.5105923540495,44.18288782112288,9.825552183422772,1.9651104366845547
45019000530,45,019,000530,510.3689222763757,447.53238822313756,61.983458293952516,17.94521232137567,15.145019414154524,8.9653653070293,2.9739733950260265,412.29229543723284,612.4332420227398,26.049588529249956,3.017418516977246,0.014481707317073171
45019000531,45,019,000531,330.63107772362423,371.46761177686244,36.016541706047484,7.054787678624328,18.854980585845478,3.034634692970701,0.026026604973973397,266.70770456276716,463.56675797726024,18.950411470750048,2.982581483022754,0.9855182926829268
45019000532,45,019,000532,331.02905444935345,554.1366015049729,42.25149589461155,8.312029695979342,13.55268817204301,1.1634408602150537,0.24516129032258066,252.75996691480563,654.7753797736489,17.830712743852004,3.082846133672255,0.16344086021505377
45019000533,45,019,000533,169.52420262664165,275.60075046904313,18.836022514071296,3.9654784240150094,0,0,0,121.93846153846154,319.22101313320826,11.896435272045029,0.9913696060037523,0
45019000534,45,019,000534,425.163440860215,717.1763440860215,58.769892473118276,14.692473118279569,17.44731182795699,1.8365591397849461,2.7548387096774194,310.3784946236559,903.5870967741936,9.182795698924732,0.9182795698924731,1.8365591397849461
45019000535,45,019,000535,393.5517069717654,652.9175922835208,50.28215967034611,9.86130710528436,15.730061349693253,1.9662576687116566,0,268.3341198678622,803.6665103189493,28.60079248149726,0.0075046904315197,0
45019000536,45,019,000536,411.26670507901497,706.18105343579,58.35022693463053,8.752760077303034,20.420093018927677,3.890617894597916,2.919093606490713,274.2591767450539,881.1096742011157,26.267321716247313,0.9850865146145177,0.9715242881072027
45019000537,45,019,000537,887.7007924313004,1178.757749851732,104.84372774817618,16.68836087780325,43.01368656993984,0.046501804518537415,4.862890409340148,671.9504048847278,1453.2569382325582,48.126642863902596,8.760808912058684,2.91141859516681
45019000601,45,019,000601,506.4087353795596,19.989365578248176,1.3286461389740936,2.003935015928628,4.741356256394351,0.01971090670170828,0.9443290699385285,466.8023819654579,58.60412023564542,3.099038838640901,0.09360400100924116,0.01971090670170828
45019000602,45,019,000602,247.11160916922498,31.76691965512301,4.52013408971958,1.309432370818269,0.33428112969578505,0.03679369250985545,0.0371859296482412,237.7671054308852,45.756531425194304,3.4069096231026585,0.22233110361267572,0.03679369250985545
45019000603,45,019,000603,318.0343497378195,470.83238474983614,27.925684127157528,6.741057188114485,7.7025125628140705,0,0.9628140703517588,284.3263464059428,521.8764761306533,4.818146438715316,3.8512562814070352,0
45019000604,45,019,000604,567,73,8,4,0,3,1,528,95,6,1,0
45019000605,45,019,000605,960.0275670090374,57.00109561189764,8.000141369277115,6.000141369277115,1.4136927711462735e-4,2.000212053915672,3.000141369277115,900.025623181477,107.00272135858445,6.000212053915672,9.00028273855423,3.534231927865684e-5
45019000606,45,019,000606,779.9724329909626,30.99890438810236,3.999858630722885,3.999858630722885,3.999858630722885,5.999787946084328,3.999858630722885,724.974376818523,76.99727864141555,5.999787946084328,7.99971726144577,0.9999646576807213
45019000607,45,019,000607,781.3562814386622,62.78802857700768,4.981071847580686,3.9891585533333656,0.017921146953405017,1.9909950472760019,0.0035842293906810036,708.5380088080702,111.71077641089697,3.9927427827240467,0,3.9819900945520037
45019000608,45,019,000608,293.22289156626505,204.75903614457832,36.77710843373494,10.933734939759036,3.9759036144578315,0,0.9939759036144579,233.58433734939757,294.2168674698795,19.87951807228916,0,0
45019000609,45,019,000609,587.8041607663796,332.3755987340499,51.38145259264418,13.190267814997949,7.030302326841083,3.0346820809248554,1.0046854082998662,512.0143657481564,435.3753201631187,27.232436489696745,5.115606936416185,4
45019000610,45,019,000610,686,167,15,4,9,3,1,643,202,13,8,1
45019000611,45,019,000611,427.76878612716763,379.36416184971097,44.28323699421965,15.855491329479769,15.404624277456646,2.213872832369942,0,329.9653179190752,514.5953757225434,16.85549132947977,5.046242774566474,0
45019000612,45,019,000612,308,230,49,7,24,4,1,248,355,16,2,1
45019000613,45,019,000613,368.4879089615932,41.095305832147936,0,2.739687055476529,3.424608819345661,2.739687055476529,0.6849217638691323,345.8854907539118,58.90327169274538,2.054765291607397,4.109530583214794,0
