GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PRERTRU,G16PREDCLI,G16PRELJOH,G16PREISTE,G16PREIMCM,G16PREOOTH,G16USSRLEE,G16USSDSNO,G16USSAFON,G16USSIBAR,G16GOVRHER,G16GOVDWEI,G16GOVLKAM,G16GOVASCH,G16ATGRREY,G16ATGDHAR,G16ATGLMCC,G16ATGAISB,G16AUDRDOU,G16AUDDMIT,G16AUDAGRE,G16TRERDAM,G16TREDHAN,G16TRECPRO
49035HOL016,49,035,HOL016,94.30814639905549,226.7142857142857,14.989374262101535,6.245572609208973,42.46989374262102,2.498229043683589,133.03069657615112,226.0897284533648,11.86658795749705,9.992916174734356,141.1499409681228,228.5879574970484,13.74025974025974,2.498229043683589,143.0236127508855,192.36363636363635,30.60330578512397,9.992916174734356,122.41322314049587,224.21605667060211,19.985832349468712,113.6694214876033,227.9634002361275,24.357733175914994
49035HOL017,49,035,HOL017,78,124,4,0,26,1,118.00000000000001,104,4,3,110,121,3,2,119.00000000000001,102,11,1,101,120,7,90,125,5
49035HOL018,49,035,HOL018,159.2811296534018,276.2002567394095,19.486521181001287,5.083440308087291,102.5160462130937,5.083440308087291,275.35301668806164,255.86649550706034,15.250320924261874,14.403080872913993,273.6585365853659,268.5750962772786,14.403080872913993,5.083440308087291,282.1309370988447,212.65725288831834,38.97304236200257,12.70860077021823,238.07445442875482,255.86649550706034,32.19512195121951,233.8382541720154,259.25545571245186,23.722721437740695
49035HOL019,49,035,HOL019,289.03850530703846,270.2370707168261,25.31201752345759,3.080492107535306,204.97871556296832,4.984674329501916,488.7531117532778,249.19222744419716,20.995423857130817,21.533548916135757,467.63810454970144,287.7035649172508,18.273681788932137,5.104257675947458,476.67031001602766,223.03275423789609,55.72829272286264,11.993114227415983,449.3046310875465,265.4720395013285,36.36798855819596,423.1750537178568,273.44751842853157,45.34040235129941
49035HOL021,49,035,HOL021,234,281,13,4,133,3,391,251,9,14,394,273,9,0,381,227,27,9,345,257,22,342,257,19
49035HOL022,49,035,HOL022,77,218,18,2,44,6,143,203,8,6,161,199,4,5,154,174,18,10,140,186,19,134,195,11
49035HOL023,49,035,HOL023,224.9614946929615,164.76292928317392,12.687982476542409,2.919507892464694,85.02128443703167,0.015325670498084292,333.2468882467222,128.80777255580284,2.004576142869183,19.466451083864243,327.36189545029856,149.29643508274918,10.726318211067861,3.895742324052542,329.32968998397234,120.9672457621039,29.27170727713736,1.0068857725840168,314.6953689124535,139.5279604986715,15.632011441804037,307.8249462821432,139.5524815714684,15.659597648700588
49035HOL024,49,035,HOL024,227,275,25,4,158,1,412,254,8,20,413,275,15,5,421,220,33,9,386,256,21,353,276,21
49035HOL025,49,035,HOL025,113,128,5,2,35,1,156,113,5,12,170,118,2,0,160,104,11,3,143,111,15,141,114,12
49035HOL026,49,035,HOL026,189,149,16,1,53,0,253,141,8,7,258,141,12,3,257,119,22,10,256,126,14,236,141,14
49035HOL027,49,035,HOL027,27,30,5,0,13,0,40,29,0,1,42,28,3,0,42,21,6,0,33,29,1,39,23,2
