GEOID20,STATEFP,COUNTYFP,DISTRICT,G20PRERTRU,G20PREDBID,G20PRELJOR,G20PREGHAW,G20PRECBLA,G20PREIPIE,G20PREIWES,G20PREIMCH,G20PREILAR,G20PREOWRI,G20GOVRCOX,G20GOVDPET,G20GOVLCOT,G20GOVADUE,G20GOVOWRI,G20ATGRREY,G20ATGDSKO,G20ATGLBAU,G20AUDRDOU,G20AUDCOST,G20AUDUFAB,G20TRERDAM,G20TRELSPE,G20TRECPRO
49035SAN016,49,035,SAN016,128.41419720437025,166.21536811009918,5.067106590859871,0.9991493882765499,0,0.023786549825707236,0.07135964947712171,0.9991493882765499,0.023786549825707236,4.067957202583321,153.82108980814672,137.66830804253883,7.017832267761556,2.0458718762045143,0.21407894843136516,134.33773388455242,145.0905116573374,19.19791732568581,163.00372670124133,35.66003853462475,60.6387732415385,173.99436997228338,49.529197221367916,32.71016346944652
49035SAN018,49,035,SAN018,375.1587944818554,386.1050723049334,19.902323314687287,0.9951161657343645,0.9951161657343645,0,2.9853484972030935,0,0,8.956045491609279,437.85111292312035,297.539733554575,25.873020309093476,2.9853484972030935,11.941393988812374,387.1001884706678,345.30530950982444,34.82906580070276,501.5385475301197,83.58975792168661,107.47254589931136,474.6704110552918,134.3406823741392,76.62394476154606
49035SAN019,49,035,SAN019,276.7163487100771,316.31726682232187,17.091665474749203,3.0101850527499114,1.0067900351666077,2,1.0101850527499114,1.0033950175833037,2,8.033950175833038,314.8657294837425,245.11696078490692,30.09845550991581,3.016975087916519,7.030555158249734,278.8181992375762,279.0999856969904,28.16975087916519,375.0931956618238,62.33950175833038,86.42437719791297,358.1203558024903,106.56017790124513,60.186725967081706
49035SAN020,49,035,SAN020,68.22531246195113,80.95137841695315,2.3783404707830127,1.0110190581188845,0,0.11876745151508127,0.7734841550887219,0.7734841550887219,0,0.8922516066038032,81.01225786295139,64.05947733747912,2.6767548198114097,1.6657357616925252,0.7734841550887219,67.98478611843957,72.1506212429116,3.270592077386816,93.32114201740993,13.919723351115607,23.13766232570065,91.2412158956553,22.72048052515717,11.182089085305963
49035SAN021,49,035,SAN021,174.0003108879436,213.0003330447681,9.000011078412244,1.000002077202296,1.0000027696030611,0,1.0000041544045917,1,0,7.000008308809184,200.00038151282166,169.00025064907703,14.00001315561454,4.000004846805357,7.000009001209949,166.00032473595894,186.0002991171306,26.00002354162602,229.0004285960737,48.00007962608801,62.00009278170255,231.0004251340699,63.00010247531326,42.00006854767576
49035SAN022,49,035,SAN022,434.729943218765,465.7226490239487,15.49486812750614,2.904498987143137,3.873160241219407,0,5.811967524457622,7.423875428371333e-4,0,11.616882367258292,533.4895902695172,350.50689646704245,18.397511145792183,6.7761744532768695,12.587770783963073,454.0976003937192,418.27569368146806,32.92260443790779,599.3333143702471,111.34110754060114,129.73564913622198,594.4881521310086,143.29393714311843,95.85143612589486
49035SAN024,49,035,SAN024,405.31680063097156,339.01722936868526,16.06134454728142,1.0004502185297846,5.000225109264893,2.000225109264892,4.000225109264893,2,1,4.058643236102712,446.14320855876696,274.07398518721425,20.17750547316238,13.000225109264893,8.059093454632496,408.31927683288535,305.7786044575064,36.47117187220572,521.5548367578103,77.65340463993084,99.35869923801762,535.4361996300156,96.4773363658124,61.47860047794717
49035SAN026,49,035,SAN026,339,322,11,3,6,1,4,1,1,8,390,254,18,1,12,331,299,35,431,75,96,432,90,75
49035SAN027,49,035,SAN027,394,424,18,0,3,0,2,2,0,12,477,337,12,5,10,419,375,29,548,70,121,564,99,68
49035SAN029,49,035,SAN029,317,388,14,2,0,0,3,3,0,0,360,316,21,7,5,304,355,42,426,93,100,435,118,77
