GEOID20,STATEFP,COUNTYFP,DISTRICT,G20PREDBID,G20PRERTRU,G20PRELJOR,G20PREGHAW,G20PREAFUE,G20PREPLAR,G20PRESKEN,G20PREIWES,G20PREIPIE,G20PREOWRI,G20USSDSMI,G20USSRLEW,G20USSMOCO,G20USSCSTE,G20USSOWRI
27137000015,27,137,000015,77.34387313104621,39.59481737663571,1.8414696944562314,7.94801438700148e-5,7.94801438700148e-5,0,0,0,0,0.9206951071561807,73.66093374213375,35.91211642815486,1.8414696944562314,3.682859908768593,0
27137000020,27,137,000020,66.20010781206253,81.46788252906691,2.0087651207672166,1.9996964056267759,2.6502929191881016e-4,1.0038525017997706,0,0,2.6502929191881016e-4,2.6502929191881016e-4,64.19886202834329,75.41388836047548,7.0296178055175815,2.0094276939970133,0
27137000025,27,137,000025,49.928912510543384,69.90047751476074,3.994313000843471,0,0,0,0,0,0,0.9985782502108678,52.92464726117599,56.91896026201946,8.98720425189781,1.9971565004217355,0
27137000030,27,137,000030,50.05825027252642,40.04683194776333,1.0013594944081388,0.0014273219686799933,3.746486748102182e-4,0,0,0,0,0,43.05587042151285,38.04839492485309,6.001020356605433,3.0022765125809263,0
27137000031,27,137,000031,34.457136293890606,25.66935002976363,1.019184862196037,1.0058867276987196,0,0,0,0,8.797966734338202e-8,8.797966734338202e-8,32.42245188294085,26.617711342470557,1.0582825662405797,2.021386188472774,8.797966734338202e-8
27137000035,27,137,000035,341.488469719259,564.3473214794313,2.980498573842718,1.9979865695711694,0.9907335194169345,1.912511163204965e-5,0,0.9907717696401988,1.981467038833869,1.981467038833869,315.73490771959445,503.8876253728877,47.58385586279285,20.813324924667466,0
27137000040,27,137,000040,218.31831273332085,332.86585077490804,3.15979688855983,0.06771741271577199,0.02089033803956975,6.6544971206473866e-6,0.002924370850509381,1.0195822218836117,1.0047018678823418,1.016614370932514,230.68680579992773,285.7766404973492,18.68289071532852,11.21744368849065,0.9960160309965748
27137000045,27,137,000045,15.838411885113208,13.433223874704227,0.02260009785770679,0.004725209941397396,0.0018276986622293638,0,0,0.005037136513045369,0.004725209941397396,0.007934647792213402,12.838605308133445,13.266104000227424,1.1281684708663797,1.0285394139900694,0.0021396252338773372
27137000050,27,137,000050,143.15867957222042,195.29159681962173,1.0030015235694303,3.340439043026586e-4,0,0,0,1.000148031781334,0,0.0030205137402474443,136.1557919896759,186.26878689350366,12.02141677998838,3.0039656749407038,0
27137000055,27,137,000055,292.306450164503,265.6114967249647,13.042141920879745,0.9965018117651862,3.0011997932813395,0,0,0.011292442727144818,1.990180512848586,3.977537915015386,287.03531103402855,238.17307595023826,32.25063742533101,14.098621246811431,0.9936787010834
27137000060,27,137,000060,245.7112664680543,329.9823835577853,1.0473616217314177,0.9856791054062374,0.9949343579672577,8.509165286865748e-5,0,3.924840843899488,0.9898585919789863,1.0001200605004463,236.85500998899965,311.19960478184487,18.802389719973966,10.859793383863222,0.0046049448370921965
27137000065,27,137,000065,166.81863880352046,210.42685439122016,3.984746699009936,0.9984875228833962,0.012290786995730031,0.006145393497865016,0,1.9900651525124815,3.8224987822293294e-4,0.9984875228833962,164.66611767091592,185.5310601070845,17.09375551007103,6.999027698031942,0.9977230231269503
27137000066,27,137,000066,5.446777226570365,4.097174976467599,0.02424843796255815,0,0.009113924050632912,0,0.004556962025316456,0.009113924050632912,0,0.010577551886608784,5.294933851898947,4.073258695539819,0.10138463535816021,0.03791932403850752,0.004556962025316456
27137000070,27,137,000070,341.40333210407147,274.6382459461578,12.044213388792567,2.0027658477500676,0.002756889016432155,1,0.0028242747836052656,2.008302368085838,4.011123706692867,2.0027449941062216,328.1748126228203,245.51409427635923,35.2700371561737,8.058505218975572,0
27137000075,27,137,000075,33.33600112845657,22.166191416221483,0.2115515210170123,0.10577576050850615,0.10577576050850615,0,0,0,0.9688949065115999,0,33.44177688896508,17.232854185090023,2.678220136582743,2.255117094548718,0
27137000080,27,137,000080,230.3605212925403,302.81165087074476,7.933467963765236,0,2.9738287855270684,0,0,0.9912762618423561,2.9803445235798427,1.992326130763874,238.26466843506807,263.15408465899776,33.72294011679843,7.946499439870785,0.003257869026387242
27137000085,27,137,000085,714.3021232189016,790.9136041909392,11.985723592913883,1.9974419113090904,1.9974598716206018,0.9978147079311375,0.9978665378993761,0.9993839162873571,1.9983808185339682,3.9957370302180926,691.2962709111957,723.0478498668349,61.91407480093107,18.972869473809887,4.9909141579557
27137000090,27,137,000090,47.945244631384284,84.90303736807634,0,0,0,0,0,0.9988592631538393,0,0,49.94296315769196,72.91672621023027,5.9931555789230355,2.9965777894615178,0
27137000095,27,137,000095,226.51772859715723,302.3011677991789,4.989710515432323,3.9894340852479124,2.9922602417126707,2.9548444277799726e-4,0,0.9983557813063538,4.4322666416699583e-4,0.9983557813063538,237.48087892941072,277.3585249108729,15.97103314091666,7.983891406023051,7.387111069449931e-4
27137000100,27,137,000100,1296.0327286202787,1062.8774875483543,33.900290881877474,12.952252153137026,1.9926541774056965,0,0.9963270887028483,7.979006664949664,5.986352487543968,2.9973712214354236,1217.4319580320032,931.9643110279178,163.54866174315092,65.84987736298365,2.001044132732575
27137000115,27,137,000115,244.74206783219452,333.0415891014571,6.963783589501708,0.9927284908464015,1.9825600504142504,0,0,2.9792008253964095,0.0021952942928567805,0.9933184615642273,235.78372654631036,298.25909279426264,35.773454054578636,11.91635064116194,2.949853589129107e-4
27137000120,27,137,000120,75.81419117996866,122.62187581690239,2.9902695770504444,1.9930605990074108,0,0,0,0,8.945554243510191e-4,8.945554243510191e-4,70.82728278221342,111.65837614474516,10.967046845970364,3.9888048642878746,8.945554243510191e-4
27137000125,27,137,000125,149.989340422822,157.56156337887305,2.035930847465501,0,0.9931445692640297,0.024820854468720815,0,0.9931445692640297,0,0.9931445692640297,137.12810273132706,132.41027803917893,20.03663736656164,7.994798263049679,0
27137000130,27,137,000130,160.94975044554783,161.94943833651396,0.9996878909661358,0,0,0,0,0.9996878909661358,0,0.9996878909661358,146.95411997202194,162.94912622748012,11.996254691593629,4.998439454830678,0.9996878909661358
27137000133,27,137,000133,28.40414289110826,62.54739521759982,2.5286264345420925e-7,0,0,0.017343818073489264,0,0.008671909036744632,6.658035720316103e-7,2.5286264345420925e-7,25.40451572382284,57.49597758846954,4.01685257936618,0.03468788900962198,0
27137000135,27,137,000135,69.75944695944295,56.89277869583342,1.791188469226343,0.8941445729666482,0.8941445729666482,0,0,9.138583097839077e-4,0.03110509348840013,3.943709092369956e-5,70.64182968565517,47.82000290186284,6.333457289588842,2.7520336465368636,0
27137000140,27,137,000140,932.7992572843509,389.7882091314926,13.411583498305426,4.43646425057652,0.8770737754577175,1.754147550915435,0,5.287990339390271,0.9026214621016838,5.3901810859661365,877.9948249625879,396.31939328891895,44.253999329626474,17.924690808813843,0
27137000145,27,137,000145,1003.6318456404246,382.11369144924777,20.94725323604871,2.9938898582541706,0.9976886267300275,9.909002842421577e-4,0.997093023255814,5.9856309937197025,5.622190301827426e-4,4.988537970463889,956.7358474087617,378.12968357068985,51.8747834884678,19.952604079059473,1.9942194309556587
27137000150,27,137,000150,1225.5987428974674,508.0046906635268,25.94915905157504,3.9921783156269295,2.994133736720197,0,0,2.994133736720197,1.9960891578134647,2.994133736720197,1153.7395332161827,519.9812256104076,49.90222894533662,24.95111447266831,0.9980445789067324
27137000155,27,137,000155,1059,549,13,4,3,0,0,4,2,7,983,540,67,19,1
27137000160,27,137,000160,1005.4111089954663,461.7441725226525,9.762463021800665,2.928321770934475,1.1123616152655272e-4,2.9281549166921854,0.9760516388973951,1.9522701320370799,2.9284330070960016,7.808802437744504,958.5565145904148,451.0003741442819,38.07391168446679,20.499587230479644,5.561808076327636e-5
27137000165,27,137,000165,1659.3725638894002,857.8401575102965,26.07395432074478,8.017401016645831,5.0087005083229155,0,2,3.021751270807288,1.0043502541614575,6.043502541614576,1549.9679902523847,836.8358072561351,103.32191880794787,37.13485787900518,0
27137000170,27,137,000170,1217.1498057130382,416.88861657310434,16.75453689656186,3.942229108794767,1.9711079034306362,0,0,4.927676645042129,0.9855938575158019,9.85544640361872,1125.49380697892,415.90265026145073,72.93095252113307,30.551999578039435,2.660386698911123e-5
27137000175,27,137,000175,1292.5511828380716,528.0137514608177,5.03141458544263,2.9965512485827457,1.0020534976843622,4.6938792141011956e-7,0,3.9909128445667896,1.000130991647204,8.972342273043306,1227.6541375882884,528.0368008801951,47.917891280553995,20.970084650536844,0.0019225060371582052
27137000180,27,137,000180,812,245,15,6,0,2,0,1,2,2,742,236,67,23,1
27137000190,27,137,000190,518.5011615179136,257.28177434986026,13.172080765833627,3.0404895919608537,2.020244795980427,1,0,7.050611989951067,0.010122397990213394,2.101223979902134,416.55977850482367,204.27165195187004,116.7490574512758,26.313794337696613,1
27137000195,27,137,000195,1768.976468879648,792.9894515667388,42.99942801685973,8.999880282598548,3.9999467922660217,0,0,2.9999600941995164,4.999933490332528,12.999827074864571,1621.9784242638718,759.9898905305441,144.9980712196433,48.99934820525876,1.9999733961330108
27137000200,27,137,000200,1174,306,15,14,1,2,0,4,1,7,1027,281,122,55,2
27137000205,27,137,000205,1231.9994217140809,322.9998483877014,24.999988265301965,10.999994836732865,2.9999985918362357,0.9999995306120786,0,5.9999971836724715,1.9999990612241572,4.999997653060393,1082.999491652881,290.9998634081149,132.99993757140646,59.99997183672471,0.9999995306120786
27137000210,27,137,000210,1315.6706736615013,267.93293354200785,33.99149156876219,14.99624628033626,0.9997497520224173,6.9982482641569215,0.9997497520224173,7.997998016179339,0,8.997747768201757,1088.7274799524125,223.9439444530215,196.95070114841621,99.97497520224174,2.999249256067252
27137000215,27,137,000215,1299.3293263384987,359.06706645799215,20.00850843123781,8.00375371966374,3.0002502479775828,1.0017517358430783,2.502479775826247e-4,8.00200198382066,1,5.002252231798244,1165.2725200475875,343.05605554697854,117.04929885158379,46.02502479775826,7.507439327478742e-4
27137000220,27,137,000220,1573.5779276077578,578.8447395710875,35.99034650182928,6.998122930911248,0.9997318472730354,1.9994636945460709,0,0.9997318472730354,2.9991955418191063,8.99758662545732,1381.629412931335,534.856538291074,171.95387773096212,55.984983447289984,4.998659236365177
27137000230,27,137,000230,940,253,21,3,0,2,0,14,2,7,801,219,126,55,5
27137000240,27,137,000240,658.1618007570697,170.12481101542426,9.08601496000303,4.039699212309091,0.013233070769696946,0.013233070769696946,0.006616535384848473,1.0066165353848484,4,1.0330826769242423,626.4869141478152,167.94616456003334,21.648420467715148,13.244811809239392,0
27137000245,27,137,000245,624.8381992429303,168.87518898457574,12.91398503999697,5.960300787690909,1.986766929230303,1.986766929230303,0.9933834646151515,0.9933834646151515,0,4.966917323075758,523.5130858521849,142.05383543996666,97.35157953228484,36.755188190760606,0
27137000250,27,137,000250,549,190,9,3,1,0,1,5,1,0,485,180,58,27,0
27137000255,27,137,000255,788.0627509422537,213.11788476852885,21.006896012550936,8.995194992961101,0.9999528763408848,2.9998586290226545,0,3.9989353265421665,1.9981533950390247,5.002392918168542,665.0589091852897,195.0941999873945,104.02839393466418,56.991180699680825,0.0026285364641173356
27137000260,27,137,000260,1036.4220723922422,553.1552604289125,10.009653498170723,10.001877069088751,4.000268152726965,5.363054539290586e-4,0,4.000268152726965,8.04458180893588e-4,4.002413374542681,974.3705870686649,506.143461708926,77.0461222690379,30.015016552710012,1.0013407636348226
27137000265,27,137,000265,902.3638561791131,630.6655097662034,12.201172587239167,1.0633686991039943,2.03185257492608,0.0021852920688625733,0.012242429751549645,1.0611834070351318,3.02045072611354,5.032189025674246,839.6225669500132,622.9128374847859,49.944568241300445,13.416267674245093,2.0283513134499804
27137000270,27,137,000270,1031.8989607397443,603.9408646189977,10.998923031140688,7.9992167499205,2.9997062812201873,0,0,2.9997062812201873,1.999804187480125,0.9999020937400624,943.9075764906189,577.9434101817561,82.99187378042518,24.99755234350156,0
27137000275,27,137,000275,941.1010392602556,617.0591353810023,15.001076968859314,5.0007832500795,2.0002937187798127,0,0,1.0002937187798127,1.9581251987512544e-4,3.0000979062599376,884.0924235093811,593.0565898182439,63.00812621957482,29.00244765649844,0
27137000280,27,137,000280,901.9372490577463,358.8821152314712,29.993103987449068,4.0048050070388985,1.0000471236591153,3.0001413709773455,0,3.001064673457833,0.001846604960975251,7.997607081831458,767.9410908147103,312.90580001260554,141.97160606533583,50.008819300319175,2.997371463535883
27137000285,27,137,000285,746.9642344464279,335.16253974194024,26.444745319942182,5.889898408798867,4.8961467950217195,0.9809378595658502,0,4.904689297829251,1.9597400934298175,3.921615812561518,669.4872285463408,296.93372635299653,104.88560407398008,33.34120909672949,0.987344736671499
27137000290,27,137,000290,539.1244949546588,200.43050071935718,8.578476143903803,8.117246656999896,1.106532604652817,1.0190621404341498,0,5.095310702170749,1.041153039795028,3.0882086529117827,466.5095081325868,173.61376431383374,74.21531998042747,29.69719563193886,4.014441529778192
27137000295,27,137,000295,1142,441,23,3,2,0,0,5,2,1,1026,394,123,41,0
27137000300,27,137,000300,931.0183844028115,449.40959505676847,19.419540960669895,4.877078485748097,0.9756246367655401,0.9663891563345698,0,1.967929323399414,1.9680785659822146,3.8935615517967914,827.1687728075383,392.85929846741675,119.46272231805807,45.68155260657969,2.9848516560114854e-4
27137000305,27,137,000305,716.3302552237902,449.8376421919235,10.761482175297592,5.196186852031415,1.0446083462316706,0.03355398723260902,0.006713719781734596,4.0509019324258535,4.044188212644118,3.133810427018948,663.8092634990849,391.9035564879678,70.28606194210154,30.57535526138215,0
27137000315,27,137,000315,1217.5673177674928,663.2196054123177,25.9694423806028,7.990597655570093,2.996474120838785,0,0,0,0.9988247069462616,10.987071776408879,1114.688372952028,612.2795453580584,112.86719188492756,42.94946239868925,1.9976494138925232
27137000320,27,137,000320,551.0608886044926,358.14011072679773,16.818734481645198,2.9680119673491525,1.978674644899435,0,0,5.936023934698305,0.9893373224497175,7.91469857959774,487.7432999677107,305.7052326369627,101.90174421232089,30.66945699594124,0
27137000325,27,137,000325,956.6952965235174,646.7014314928425,28.173824130879346,4.030674846625767,3.0204498977505114,0,0,5.061349693251533,2.0102249488752557,4.081799591002045,912.040899795501,546.1595092024539,132.05316973415134,28.316973415132924,2
27137000435,27,137,000435,842.0773776709067,628.7404175080488,8.469429700697422,4.024881169635084,4.922142541742144,0,0,2.9968690931659707,2.1148568278266153,1.2814161163937121,822.4956975847562,613.5067565668991,34.453659755219235,15.838916086542353,0.9844285083484287
27137000437,27,137,000437,103.21432330489836,82.27112405431106,0.005164101384382071,1.0012910253460956,0,0,0,1.002582050692191,1,0.0012910253460955178,106.21174125420616,79.23884842065867,1.0219474308836238,2.0090371774226687,0.0012910253460955178
27137000440,27,137,000440,70.8347449613433,78.81643594815681,2.981455402101885,0,0,0,0,0,0.003893842064008849,4.662271398566436e-5,64.84861097289745,75.82325239714892,5.9862738565878235,2.9815486475298565,0.003893842064008849
27137000445,27,137,000445,28.348747187164953,55.38696937019187,1.0330396475770924,2.030345850855173e-5,0,0,0,0.0011195846078942795,0,0,27.360918554112377,52.33052190267139,1.0463853881983853,0.016574612854519843,0
27137000450,27,137,000450,932.6509660163925,974.444696190931,23.207628431067537,6.757920077661757,0.015046694490889596,0,0.007523347245444798,4.842132464249288,2.896251461855039,6.772966772152647,863.8580776267237,887.5345822935435,98.62301664798022,51.22729593740258,0.9729405011971245
27137000470,27,137,000470,134.9636901811043,260.86265988916887,3.9995183009852093,0.9991448244486133,0.9992198064978417,0.9991441674375797,0.9991441674375797,4.8230016040461837e-4,6.570110336121433e-7,2.9979154594841777,131.96358807013655,238.87567128714886,18.989842576529856,6.996621095280135,1.3140220672242866e-6
27137000475,27,137,000475,793.1659434409931,705.4568941891064,28.014464101016163,7.010081357858597,0.001541873395693346,0.9994661096094266,0,6.004506144301264,1.005692232159543,6.0041092051049105,747.1282919164364,601.3090840111446,115.12208865049375,50.04286650784323,0.003597764423070092
27137000480,27,137,000480,159.20748101007928,145.26233070524663,4.0055199559057835,2.000714127509487,0.0012545672391809223,0,0,1.0016213191890828,1.0001736877797924,0.0010615030690713078,153.20473371700675,139.23990914797423,12.021019020287126,5.007527403435086,1.0001736877797924
27137000505,27,137,000505,28.333745938992433,31.26698314398603,1.0000365183775561,0,0,0,0,0,0,0,29.267100610286093,29.26691010723092,1.0223527021646017,1.0222384003314986,0
27137000510,27,137,000510,644.1663058500646,720.2427118887437,17.00741457398912,2.0022905756664287,3.001257215182098,2.9509943060571125e-4,0,3.0048676031733628,0.999487643552885,4.000380564480381,642.1377880653436,670.1880016425796,45.063833410696915,18.022298262622876,0.9991925441222792
27137000515,27,137,000515,95.00880002678804,145.0326704563215,1.0009341768580657,1.9996660699249211,1.1382922378247584e-7,4.455104427709463e-4,0,0.9998335467321714,0,0.9998329780478487,94.00947558162969,127.02900106313821,10.002293842409612,6.999723800931898,0
27137000520,27,137,000520,30.033613324462248,55.047041960105474,0.0026865220877727103,0,1,0,0,0,0,6.716305219431776e-4,28.035624241232444,54.03831076332022,2.0060446746974887,0.0013432610438863552,0
27137000525,27,137,000525,140.32053836606124,103.328864037907,0.008325671845746507,1,0.004162835922873254,0,0,1,2,1,141.31637553013837,85.31221269421549,13.012488507768621,4.008325671845746,0
27137000530,27,137,000530,76.62007889528125,78.6102108146392,1.9901319193579547,0,0.9950659596789774,0,0,0,0,0,75.62501293560229,74.6299469759233,2.985197879036932,1.9901319193579547,0
27137000540,27,137,000540,420.51670177080234,533.608441438046,6.384716826738716,3.6486813203586466,0.912666622746851,0,0,2.736411731737547,0.9122695886210995,1.824316105361579,407.74385545576894,514.4539147324724,21.894901286469747,8.209367539921224,0.9121372439125157
27137000545,27,137,000545,217.62813417877717,205.06429736850959,0.9897305620137236,0,1.9495602519462567,0.9747801259731284,0,0,0,0.9747801259731284,203.97873411763896,195.28853161982454,14.65214339065702,4.888852351314291,0
27137000550,27,137,000550,448.00720931026524,563.9816161634564,10.000959256838009,5.998208864750357,2.0000419377489815,0.9996064917126941,0,2.0000912741326067,0.9998890548861398,2.0003646783639106,436.0111096078809,490.9960656778111,67.98622990569766,20.997011692962108,2.8027343791034415e-4
27137000565,27,137,000565,596.8394454751079,628.8247329353317,4.999389545948351,4.99837547384391,4.998344622698595,0,0,2.999062305680725,1.9994806418406184,1.999556361187362,561.849126378827,610.826876537965,49.98726613493891,9.998007014158551,0.9997006531777627
27137000570,27,137,000570,845.9996508935188,960.9996019203317,10.999995814473587,3.9999982747100606,6.987761514933091e-8,0,0,0.9999997084327454,4.999997913265191,4.999997913265191,809.9996664211283,893.9996292816306,75.9999687567987,17.999992655460964,0.9999995686775152
27137000575,27,137,000575,120.99978745072559,149.4346059751495,1.1945859919615864,0.006698791712606638,0.03490605408540202,0,0,0.014497071667532363,1.9895336123312006,2.9567385074847126,113.1075949653474,146.69653909903457,6.698432257730324,5.112512328768671,0.9792183200516379
27137000580,27,137,000580,31.55114542046827,29.886808131404763,1.9259911212501697,0,0.0034209204280396983,0,0,0.0011403068093465661,0.015512990473010522,0.02041871868614937,28.645665647133793,26.96286984135656,7.718337168664343,0.9947639454636554,0.006046035022485412
27137000585,27,137,000585,351.9126871216337,346.0497572347616,2.9793525495641915,0.9924664041464624,1.9847943265725634,0.9923971632862817,0,0.9924664041464624,3.462043009033166e-5,0.9946274638518087,325.1306499847981,330.12523034427153,36.74479391392886,8.944083815939267,0.9923971632862817
27137000590,27,137,000590,24.01521636843945,59.020922506604244,0.9999999999999999,0,0,0,0.9999999999999999,0.9999999999999999,0,0,22.01521636843945,59.018069437521845,2.000951023027466,1.9999999999999998,0
27137000591,27,137,000591,15.978935854294635,21.970353216151107,5.087133053129218e-5,0,2.543566526564609e-5,0,0,0,0,0,15.97891041862937,18.974568228227074,0.9986373887501208,5.087133053129218e-5,0
27137000595,27,137,000595,1181.4445241146402,863.5370122154521,18.814732165493464,5.939913073332867,2.9708068555240645,0,0.9898910323490743,5.939913073332867,1.9814827024134112,2.972507493239327,1105.1877681109793,803.1496910874896,86.14829689705208,38.61311969171337,1.9809158231749902
27137000600,27,137,000600,863.11127281915185,727.1432725950892,12.003410571415822,4.0008586960415595,5.563221940954484e-4,0,0,2.0001511869237323,3.000365860934122,3.0000876998370742,829.1059210304779,678.1285811521244,62.0158132385176,18.00275148779883,0.9999365129133422
27137000605,27,137,000605,1164.4735574052052,1024.3099275846037,21.009462744237535,4.003940743439303,3.0009501795727758,5.685643282115685e-5,2.0253860614380498e-4,2.001864157970166,5.001661619364023,7.001894702120429,1106.4421319461946,967.2756424446401,75.04873688695177,39.01885677030637,2
27137000615,27,137,000615,1079.761444129915,1067.8897865055826,26.044647899959834,5.022946263949532,5.011219672663233,1.9996978610601013,7.485404466423675e-4,8.007770101451838,3.005152105747687,8.00406665857817,1040.74396102515,977.6771867677694,110.18566155479508,44.07795946641811,5.001842718568037
27137000620,27,137,000620,735.9384564466343,693.4195090937986,17.87871016125436,6.9825316100670385,4.960056617353258,0,0,3.978751768957856,0.9931047121027821,4.961150005985389,665.4718011002201,571.0911737072341,135.21200049423743,53.64793034747046,1.9851160355734336
27137000625,27,137,000625,169.83902208563055,170.61371826804967,2.067695553898854,3.9908642570019537,0.024918422550992175,0,0,1.008929354398435,0.004983684510198435,0.024918422550992175,164.54020740361827,143.29787043163896,29.35862496775858,7.192081278054204,0.00996736902039687
27137000630,27,137,000630,704,711,27,1,1,0,0,3,5,4,672,631,79,36,1
27137000635,27,137,000635,345.8136783483919,424.7747922168437,10.993386644797305,3.998823768624547,2.9987453944038,7.448641292207771e-4,0,8.734798738752428e-4,0.9992048943468719,1.2861574465446567e-4,348.81047321223605,365.8169983285035,38.9755179162178,12.994416873112673,0.9992048943468719
27137000640,27,137,000640,730,781,22,12,2,0,1,3,1,1,709,699,80,28,1
27137000645,27,137,000645,327.45127467272874,416.24844550418794,5.988664071142162,2.000253863692683,0.9977074278591642,0,0,0.0012097519935886046,0.9977074278591642,0,316.47044420631,386.28455936458613,28.96859821572983,14.974079681842584,0
27137000735,27,137,000735,556.0663251943247,654.6254834222773,15.922616479240459,0.9929965326360409,0.004953136723400533,0,0,2.978989597908123,0.9929965326360409,3.9719861305441637,528.1830636170323,602.8311633500543,61.67974332670905,14.939562378687521,1.9859930652720819
27137000750,27,137,000750,224.5132607664653,233.45225526162983,7.947292366008172,1.1118156713226078e-4,0.993369852663347,0,0,1.986739705326694,0.993369852663347,0.9934810342304793,224.51303840333105,211.5966731426635,21.855582118966353,5.960775023815743,1.1118156713226078e-4
27137000755,27,137,000755,16.811453613911862,53.370742219755336,0.05288671813485236,0.007555245447836052,0.015110490895672103,0,0,0.02266573634350815,0,0.007555245447836052,16.74345640488134,41.14401804208572,7.2499916785360545,2.0843780432065917,0
27137000760,27,137,000760,41.67403564428421,54.8895682178127,0.028867416248604345,0,0.009450420871341049,0,0,3.1210903386433785e-4,0.9997180616958803,3.1210903386433785e-4,39.67332910439833,48.803884817916945,8.061645272095944,1.0445642392462882,3.1210903386433785e-4
27137000765,27,137,000765,57.22729144804621,51.4227447300777,0.00339188422784178,0.001755182337728626,6.716101514735154e-4,6.716101514735154e-4,6.716101514735154e-4,0.0012362406890727804,5.128366470572402e-4,0.0031931722513526962,58.19937583526992,45.49465112367507,5.927856470620675,0.009075498277407858,5.7898892140630204e-5
27137000770,27,137,000770,879.481638800111,704.4583383053048,11.145266234007853,2.4739499452974756,0.12250400293262398,0.2448615488003229,0,1.6654973287557953,1.0533288110484955,5.388943018284206,824.538806577688,687.7510733011435,52.54301386998313,16.411866352130854,1.464570649250542e-5
27137000775,27,137,000775,79.77748588705971,98.72463878523638,1.9944371471764926,1.9944371471764926,0.9972185735882463,0.9972185735882463,0,0.9972185735882463,0,0,76.78583016629497,96.7302016380599,5.9833114415294775,4.986092867941232,0
27137000780,27,137,000780,62.55437653772439,151.47619503596624,0.9146330093512557,0.9146330093512557,0.006096455592895494,7.339728392293096e-4,0,3.669864196146548e-4,2.2734230498954412e-5,0.9146330093512557,61.58492089649807,128.52268109998363,16.555665911977258,1.8490233311596564,0
27137000785,27,137,000785,6.196444434332581,16.16488933052958,0.00715444957791018,0.0017381551053248562,2.0182915661075534e-4,2.194751355305858e-4,0,0.0015186799697942703,2.194751355305858e-4,0.001451403584257352,7.1833012588624925,15.14141103446555,0.028267077935178696,0.01198290255958307,6.727638553691845e-5
27137000790,27,137,000790,19.99999772341552,45.9999947638557,0.9999998861707762,0.9999998861707762,0.9999998861707762,0,0,0,0,0,20.9999976095863,39.99999544683104,5.999999317024657,1.9999997723415524,0
27137000795,27,137,000795,113.63540237526095,155.43045498099124,3.987916975771916,3.3344551639153524e-5,1.9887172899337597,1.6672275819576762e-5,0,1.6672275819576762e-5,4.5334293308089556e-4,0,113.61191775029957,140.5031368983464,9.967413091988576,7.965430788233594,3.907826147417656e-4
27137000797,27,137,000797,31.93007482141312,28.596687008728495,2.007751304503667,0.007751304503667151,0.007751304503667151,0,0,1.0310052180146687,0.007751304503667151,0.007751304503667151,29.86031308088012,27.44941222315882,3.147274785569676,2.0852643495403385,0
27137000799,27,137,000799,22.881885630481232,23.872997384447885,3.9752364270226366,0,0,0,0,0.9918824261920822,0,0,19.908550368581277,21.87921379313312,3.976777771473498,0.003082688901723228,0
27137000800,27,137,000800,88.70709093435659,87.7240818967425,9.976890181659725,5.0376457136477225e-5,0,0,0,0.008117573807917812,3.201309000535127e-4,5.0376457136477225e-5,91.66564557347255,74.77795845495848,11.968214302648637,3.978098160762702,0
27137000805,27,137,000805,480.384703037562,478.3049632450284,7.009765219894556,4.001887778728188,2.0015929188478414,0,2.535391805867222e-7,3.003127785329158,9.169013024833063e-4,4.004649045987972,456.34883965848184,437.2768172725091,47.05477719090453,11.016851200026496,9.573310981903519e-5
27137000810,27,137,000810,26.000178393391877,30.000237251258966,0,0,0,0,0,0,8.877510617276829e-6,0,25.00018143394634,30.000201741216497,2.6632531851830485e-5,0.9999969594455376,0
27137000815,27,137,000815,547.3696534728506,459.3164335282509,5.773307982010548,0.24716403366721973,1.9720218114279962,0,0.9860109057139981,2.144936041669598,0.10374853814496102,2.2141017337662388,512.3327379873252,453.21687045348983,23.303550356019812,9.743695299337968,1.0205937517623185
27137000820,27,137,000820,409.58033413021167,413.5392467542697,12.067214813262677,0.9557426904396193,0.04696835104998115,0,0,3.6825775368608618,0.9404612101158984,0.986891789488218,387.2034742246968,383.08756606087195,40.79218276976982,8.49419561333293,0.03094507177310184
27137000821,27,137,000821,39.62145962823959,17.05495273067945,0.014477749388958752,2.364944637693513e-5,0.0034483628329039064,0,0.0017182690548577194,0.0034483628329039064,0,0.009228344438877852,37.58811374448111,16.02404843728022,1.0603277123492025,0.019608907107154974,0.0017182690548577194
27137000825,27,137,000825,477.02007140948746,469.23484790485094,16.096751270647808,3.0763496533815133,3.0242451056024144,0,0,3.3544919927715164,0.11943307168590188,2.0554658014726197,447.1714668837465,439.2614932311888,48.727168849047594,15.77602573190326,0.9771052371597801
27137000840,27,137,000840,14.055958469788653,32.172153067352426,0.004467034739260958,0.021484708255766684,0,0,0,0,0,1.0004174184248769,16.079476106306696,24.098694469034328,5.028364166030236,1.00177817529281,0
27137000845,27,137,000845,106.48337161558003,94.54424301173589,3.052588426276618,0.9998888184328677,0.00661524637225185,0,0,0.0132304927445037,0.00661524637225185,1.0065040648051196,104.4835939787143,81.40015295191907,13.14409005981682,5.03913557039785,0.9998888184328677
27137000850,27,137,000850,249.8661188460732,261.8596925506847,2.9983934261528784,0,0,0,0,0,0,2.9983934261528784,239.87147409223027,245.86826094453602,18.989825032301564,2.9983934261528784,0.9994644753842928
27137000852,27,137,000852,89.15268113830018,68.14971260514274,2.0020503887493306,0,0,0,0,1.075467785112927e-5,0.9999975367269969,2.001815263347372,85.1464597716944,66.14019788155176,4.010624610732491,4.00249420365154,1.000522306664853
