GEOID20,STATEFP,COUNTYFP,DISTRICT,G20PRERTRU,G20PREDBID,G20PRELJOR,G20PREGHAW
39153077AJV,39,153,077AJV,338.1791304347826,226.05739130434782,10.203478260869565,2.271304347826087
39153077AJW,39,153,077AJW,298.0112722143035,244.00671872015687,7.000092160685895,3.0000663997025114
39153077AKA,39,153,077AKA,319.15258511979823,252.96469104665826,7.253467843631778,0.9066834804539723
39153077AKC,39,153,077AKC,306.2119864761355,181.73680999938986,12.838854858511532,1.975695870970641
39153077AKF,39,153,077AKF,300,511,5,3
39153077AKG,39,153,077AKG,373.1917887763753,591.82266539305,19.78166733126138,3.450261780104712
39153077AKJ,39,153,077AKJ,305.524215089246,375.46186848409553,12.881854113382495,1.962696257965848
39153077AKO,39,153,077AKO,267,378,9,1.9999999999999998
39153077AKP,39,153,077AKP,249,352,8,0
39153077AKS,39,153,077AKS,300,389,14,2
39153077AKV,39,153,077AKV,300,372,6,2
39153077AKW,39,153,077AKW,271,430,4,1
39153077AKZ,39,153,077AKZ,352,401,8,0
39153077ALA,39,153,077ALA,322,401,6,3
39153077ALE,39,153,077ALE,204,369,10,4
39153077ALF,39,153,077ALF,315,358,12,0
39153077ALH,39,153,077ALH,280,417,11,1
39153077ALN,39,153,077ALN,152,259,10,1
39153077ALO,39,153,077ALO,306.87784540257593,384.84680938108056,0,0.999602102288521
39153077ALP,39,153,077ALP,288.0020626387482,468.00349435270283,7.000072799014642,3.000032355117619
39153077ALQ,39,153,077ALQ,310,355,15,7
39153077ALV,39,153,077ALV,334,319,5,1
39153077ALW,39,153,077ALW,318,343,6,2
39153077ALY,39,153,077ALY,304,363,11,3
39153077AMC,39,153,077AMC,303.1202898550725,368.21159420289854,6.071014492753624,1.0304347826086957
39153077AME,39,153,077AME,277,310,11,3
39153077AMG,39,153,077AMG,257,295,9,1
39153077AMH,39,153,077AMH,320,323,7,2
39153077AMJ,39,153,077AMJ,459,385,16,0
39153077AMK,39,153,077AMK,376.41798446831115,448.54139526927963,11.677832712460685,1.4962219202791016
39153077AMM,39,153,077AMM,452,447,6,3
39153077AMN,39,153,077AMN,390,401,5,1
39153077AMO,39,153,077AMO,590.7937105992598,559.8450029128319,7.004331892230663,3.9954859711803894
39153077AMS,39,153,077AMS,388,442,9,0
39153077AMU,39,153,077AMU,358.3599635588966,434.98150346357556,3.0537049251683572,0
39153077AMW,39,153,077AMW,298.97193508811546,462.3922746213312,9.774313296261887,0
39153077AMY,39,153,077AMY,262,495,8,3
39153077ANA,39,153,077ANA,292.93782764822856,433.4565849737326,5.059554745530118,1.0072094140972216
39153077ANC,39,153,077ANC,551.578947368421,439.7349165596919,10.410783055198973,0
39153077ANE,39,153,077ANE,360.99723884907667,463.4118311419714,6.705569118671109,0.9593788563933614
39153077ANG,39,153,077ANG,298,227,2,1
39153077ANH,39,153,077ANH,326.0323450134771,371.6091644204852,8.037735849056604,1.005390835579515
39153077ANI,39,153,077ANI,387,311.99999999999994,13,1
39153077ANJ,39,153,077ANJ,334.8647238000513,511.4831550648517,4.958377162571781,2.9433962264150946
39153077ANK,39,153,077ANK,344.28469728111287,274.16116869639046,8.00617642923612,5
39153077ANO,39,153,077ANO,357.0578947368421,179,7.536842105263158,1.8842105263157896
39153077ANP,39,153,077ANP,325,234,6,0
39153077ANS,39,153,077ANS,399.28321561214847,270.93676799493886,8.37276185706536,2.6489946312573474
39153077ANU,39,153,077ANU,303,232,6,0
39153077AOA,39,153,077AOA,419.9421052631579,234,6.463157894736842,5.1157894736842104
39153077AOC,39,153,077AOC,314,195,6,1
39153077AOD,39,153,077AOD,317,410,8,3
39153077AOE,39,153,077AOE,325,368,9,1
39153077AOG,39,153,077AOG,346.47118644067797,365.8271186440678,8.710169491525424,2.9033898305084747
39153077AOI,39,153,077AOI,407,398,9,4
39153077AOJ,39,153,077AOJ,320,366,7,0
39153077AOO,39,153,077AOO,417.1355140186916,425.93302180685356,11.654205607476635,1.0545171339563864
39153077AOP,39,153,077AOP,331.86448598130835,415.0669781931464,11.345794392523363,0.9454828660436136
39153077AOR,39,153,077AOR,390,409,12,1
39153077AOS,39,153,077AOS,424,418,9,1
39153077AOT,39,153,077AOT,389,400,7,2
39153077AOY,39,153,077AOY,176,259,4,2
39153077AOZ,39,153,077AOZ,312,390,9,0
39153077APB,39,153,077APB,342,356,5,2
39153077APC,39,153,077APC,481,431,8,2
39153077API,39,153,077API,350,376,13,4
39153077APK,39,153,077APK,295.376620270383,376.26437166750327,7.270809114347889,1.8177022785869723
39153077APL,39,153,077APL,359,363,13,2
39153077APM,39,153,077APM,373,391,16,1
39153077APN,39,153,077APN,361.8639053254438,356.50295857988164,15.189349112426036,0.893491124260355
39153077APQ,39,153,077APQ,322,367,2,2
39153077APR,39,153,077APR,291.7663264068708,296.2139838216097,2.6685944488433306,0
39153077APS,39,153,077APS,215.0229764549986,254.0258994951316,4.000203933032532,2.0000679776775105
39153077APV,39,153,077APV,370,304,10,4
39153077APX,39,153,077APX,397.9393285995772,286.9562495177856,8.99862803365878,0
39153077APZ,39,153,077APZ,402,323,8,1
39153077AQC,39,153,077AQC,421.18672199170123,304.40940525587826,5.484094052558783,1
39153077AQE,39,153,077AQE,390,259,5,0
39153077AQF,39,153,077AQF,333,294,4,2
39153077AQG,39,153,077AQG,316,279,6,1
39153077AQH,39,153,077AQH,249.10460444081912,288.28974223882574,5.7261953314988,9.54159197136033e-4
39153077AQI,39,153,077AQI,312,381,8,1
39153077AQL,39,153,077AQL,325,405,4,0
39153077AQN,39,153,077AQN,318,367,13,0
39153077AQP,39,153,077AQP,338,446,14,9
39153077AQQ,39,153,077AQQ,317,381,2,1
39153077AQS,39,153,077AQS,317.33980261606524,510.0715002933242,6.989853531517244,4.990563492987527
39153077AQT,39,153,077AQT,315,565,5,2
39153077AQV,39,153,077AQV,340,483.99999999999994,4,1
39153077AQW,39,153,077AQW,163,511,6,3
39153077AQX,39,153,077AQX,325,617,6,1
39153077AQY,39,153,077AQY,218,487,4,2
39153077AQZ,39,153,077AQZ,240,192,3,2
39153077ARA,39,153,077ARA,206.87971014492754,215.78840579710143,6.928985507246377,2.9695652173913043
39153077ARB,39,153,077ARB,478.96147223679424,397.97907515146704,4.000287008302935,0.9999375088297986
39153077ARC,39,153,077ARC,265.04049594850545,269.7389830407104,6.604353702706277,0.1822977214130276
39153077ARD,39,153,077ARD,468,340,4,1
39153077ARE,39,153,077ARE,564,450,13,1.9999999999999998
39153077ARH,39,153,077ARH,345.21734308301336,463.89443317038234,10.906869111115672,1.9826998492808878
39153077ARI,39,153,077ARI,421.21867671522085,424.2060432167472,7.9663106707370375,0.9957888338421297
39153077ARK,39,153,077ARK,403,393,3,2
39153077ARO,39,153,077ARO,156.0943821902906,205.401283271237,3.956036320041089,0.003777708409662988
39153077ARP,39,153,077ARP,220.11190721044952,193.75371381593115,10.039631787728247,4.000736320409948
39153077ARR,39,153,077ARR,522.0706072986659,403.85194376929337,11.009290648764809,2.003433293842002
39153077ARS,39,153,077ARS,476,207,15,2
39153077ARW,39,153,077ARW,347.1356870786076,552.8422403751224,6.27556163737349,0
39153077ARX,39,153,077ARX,272.104,406.8,9.944,3.616
39153077ARY,39,153,077ARY,320,474,12,1
39153077ARZ,39,153,077ARZ,397.05115028481464,324.0190961063308,8.000876862025395,2.0000974291139326
39153077ASA,39,153,077ASA,380.8589726512767,248.90783252012574,5.9977790968705,3.9985193979136664
39153077ASD,39,153,077ASD,437,395,14,2
39153077ASE,39,153,077ASE,502.33689660925046,388.68695849227794,11.289948542685027,0.0017140661278358057
39153077ASF,39,153,077ASF,483.5438907830405,639.0468347085088,11.163935649890922,3.001884417894972
39153077ASG,39,153,077ASG,473.55887268865916,579.5208277552447,13.147146629993918,1
39153077ASH,39,153,077ASH,334.4411273113409,452.4791722447553,8.852853370006082,0
39153077ASI,39,153,077ASI,308.3388079588342,349.3687453684735,10.74488713669669,1.9545057776776151
39153077ASK,39,153,077ASK,394.97772709394764,272.9846063206271,2.99983083868821,0
39153077ASL,39,153,077ASL,412,275,8,1
39153077ASO,39,153,077ASO,413.12258147325895,285.27770671508665,7.890563698938596,0.9997790463658947
39153077ASP,39,153,077ASP,445.99913970198196,266.9994849785408,9.99998071080677,0.9999980710806771
39153077ASR,39,153,077ASR,421.1036834924966,285.6725784447476,6.05525238744884,0
39153077ASW,39,153,077ASW,342.57230681803503,255.1841993103181,3.0026661057696744,2.9527794844544815
39153077ASZ,39,153,077ASZ,466,277,8,4
39153077ATA,39,153,077ATA,416.00000000000006,278,7,1
39153077ATB,39,153,077ATB,478.71026274537377,342.90229660153176,10.215656316564738,2.1782139689461655
39153077ATC,39,153,077ATC,486.99999999999994,244.99999999999997,9,1
39153077ATE,39,153,077ATE,546.5989637249689,251.9644624699052,9.939821581361006,4.146272860755051
39153077ATF,39,153,077ATF,499,219,10,2
39153077ATG,39,153,077ATG,446.9887277856965,285.99328127984313,4.999907839314105,2.9999336002974886
39153077ATN,39,153,077ATN,412.6665336648458,295.59801347623704,9.755710015717394,1.951142003143479
39153077ATO,39,153,077ATO,396.81327800829877,263.5905947441217,9.515905947441217,0
39153077ATS,39,153,077ATS,238,250.99999999999997,9,1
39153077ATV,39,153,077ATV,225,277,11,1
39153077ATW,39,153,077ATW,196.0418848167539,216.9633507853403,1.5497382198952878,1.5497382198952878
39153077ATZ,39,153,077ATZ,201.1332674595535,181.5023359298757,1.1247661369302173,0.012240988072335576
39153077AUA,39,153,077AUA,228.169823864389,182.73340872256264,13.828474173599336,0.9877481552570953
39153077AUB,39,153,077AUB,215.57342297987165,242.3959226133119,10.927685035846029,0.993425912349639
39153077AUE,39,153,077AUE,323.7937624334943,534.659453400986,7.994907714407267,1.9987269286018168
39153077AUF,39,153,077AUF,390.1358998965054,298.3392175679159,1.9955800506215111,0.9977900253107556
39153077AUG,39,153,077AUG,343.06515130215456,241.12468562631747,5.57147372682177,0.006036217303822937
39153077AUI,39,153,077AUI,337.18291499233203,695.1696659095762,5.632578184147691,2.783617727563916
39153077AUJ,39,153,077AUJ,401,293,3,1
39153077AUL,39,153,077AUL,528.7158619020438,422.5084867341912,9.801779914562013,1.0023641540913866
39153077AUM,39,153,077AUM,521,355,10,3
39153077AUN,39,153,077AUN,472.9072410100131,347.9257928080105,7.090874833518761,1.0090874833518761
39153077AUQ,39,153,077AUQ,498.37689708794306,317.56572045779836,11.107345251919227,4.988548362556737
39153077AUS,39,153,077AUS,577.483606557377,350.327868852459,6.959016393442623,1.221311475409836
39153077AUT,39,153,077AUT,396,410,8,1
39153077AUU,39,153,077AUU,366.25089605734763,381.79928315412184,3.455197132616487,1.7275985663082436
39153077AUX,39,153,077AUX,469.4265770201284,376.6040773866881,4.072314964153971,1.006574087650361
39153077AUY,39,153,077AUY,403.8675012089542,498.5915216753721,5.0139259997247585,2.000010856670569
39153077AUZ,39,153,077AUZ,1.5238095238095237,1.7777777777777777,0,0
39153077AVC,39,153,077AVC,419,333,2,1
39153077AVF,39,153,077AVF,209.48904026061317,228.447324447094,1.895828418648083,0
39153077AVG,39,153,077AVG,268.09384352049835,237.54932084469232,4.229008764297752,0
39153077AVH,39,153,077AVH,514.0759172501621,273.3525329931723,3.611639523206202,2.194453372368818
39153077AVI,39,153,077AVI,396.06323651654003,197.03398962764027,4.001106639039451,1.0003161825827003
39153077AVK,39,153,077AVK,420.5839636913767,252.5340393343419,11.937972768532527,0.9183055975794251
39153077AVN,39,153,077AVN,521.090125947566,284.5032296840159,8.984312516337344,2.994770838779115
39153077AVO,39,153,077AVO,520,299,10,1
39153077AVS,39,153,077AVS,454.28997770425946,224.70632186098496,7.753665247305081,2.2193878985591287
39153077AVT,39,153,077AVT,288,172,7,2
39153077AVX,39,153,077AVX,558.2882119013085,629.9215612314762,8.600199066543718,1.4925177994764047
39153077AVY,39,153,077AVY,39.45611837679858,396.5557615574344,11.934491575685184,2.9749645227183352
39153077AVZ,39,153,077AVZ,494,291,7,1
39153077AWA,39,153,077AWA,435,253,7,1
39153077AWB,39,153,077AWB,565.909874052434,360.4967703159841,8.015687483662656,1.0052291612208852
39153077AWH,39,153,077AWH,397,249,15,1
39153077AWI,39,153,077AWI,422.6730103806228,308.6937716262976,5.6989619377162635,2.8494809688581317
39153077AWJ,39,153,077AWJ,398,255,6,1
39153077AWK,39,153,077AWK,515.3269896193772,399.3062283737024,13.301038062283737,4.150519031141869
39153077AWM,39,153,077AWM,494.6438790906661,297.185233808505,10.969924737897836,2.991797655790319
39153077AWN,39,153,077AWN,406.99999999999994,342.99999999999994,5.999999999999999,0.9999999999999999
39153077AWP,39,153,077AWP,505,350,15,0
39153077AWQ,39,153,077AWQ,451,397,13,3
39153077AWU,39,153,077AWU,409.442787004798,338.71179460250926,10.95832276655177,3.984844642382462
39153077AWV,39,153,077AWV,532,357.00000000000006,9,1
39153077AWX,39,153,077AWX,401.356120909334,274.814766191495,5.030075262102164,2.008202344209681
39153077AWY,39,153,077AWY,404,314,3,0
39153077AXA,39,153,077AXA,298,416,9,0
39153077AXB,39,153,077AXB,301.9537271408554,483.9638194915523,13.025230876742206,1.0025230876742206
39153077AXC,39,153,077AXC,327,383,4,1
39153077AXH,39,153,077AXH,446.8936628735771,481.8853367003673,9.997621093368616,1.9995242186737232
39153077AXI,39,153,077AXI,440.0344228988199,379.0364398655476,15.000672322242576,0
39153077AXJ,39,153,077AXJ,372,355,6,0
39153077AXO,39,153,077AXO,336.979859747633,397.9762141826645,5.999641419839163,2.9998207099195815
39153077AXQ,39,153,077AXQ,372,397,6,3
39153077AXS,39,153,077AXS,377.24945323756,381.2019059181148,9.976821450312494,0.9979899940894545
39153077AXV,39,153,077AXV,388,294,10,3
39153077AXX,39,153,077AXX,330,370,5,2
39153077AYA,39,153,077AYA,355,395,6,1
39153077AYD,39,153,077AYD,331.24675193849316,204.2199739089825,9.771290617654666,2.9313871852963995
39153077AYE,39,153,077AYE,479.6673018929376,178.47325374441414,6.23564313608513,4.033663305155018
39153077AYH,39,153,077AYH,335.2098261582915,419.0708021233103,8.926643778744214,0
39153077AYI,39,153,077AYI,324,435,9,0
39153077AYJ,39,153,077AYJ,109,413,5,3
39153077AYK,39,153,077AYK,40,129,4,1
39153077AYL,39,153,077AYL,124,259,2,2
39153077AYM,39,153,077AYM,187.475784910754,287.53813151590447,10.118145886617505,0.0373037420341521
39153077AYN,39,153,077AYN,241.81766759994667,391.7046516495004,9.992465603303582,0
39153077AYO,39,153,077AYO,216,374,5,3
39153077AYP,39,153,077AYP,271,436,15,4
39153077AYQ,39,153,077AYQ,135,278,7,1
39153077AYR,39,153,077AYR,54.000941031435744,459.0099331095995,2,5.000087132540346
39153077AYS,39,153,077AYS,36,317,1,3
39153077AYT,39,153,077AYT,76,303,9,5
39153077AYU,39,153,077AYU,62,142,8,1
39153077AYV,39,153,077AYV,49,171,5,1
39153077AYW,39,153,077AYW,33,354,3,1
39153077AYX,39,153,077AYX,62,553,4,5
39153077AYY,39,153,077AYY,29,529,2,1
39153077AYZ,39,153,077AYZ,116.896,592.2,4.056,4.384
39153077AZA,39,153,077AZA,173,498,14,2
39153077AZB,39,153,077AZB,22,519,0,4
39153077AZC,39,153,077AZC,37,324,2,2
39153077AZD,39,153,077AZD,96,307,1,2
39153077AZE,39,153,077AZE,33,358,2,2
39153077AZF,39,153,077AZF,122,320,2,2
39153077AZG,39,153,077AZG,47,180,1,0
39153077AZH,39,153,077AZH,71,159,2,2
39153077AZI,39,153,077AZI,347.3213126930792,314.5704488649607,5.8013907410141945,2.9026161330413576
39153077AZJ,39,153,077AZJ,365,364,4,2
39153077AZK,39,153,077AZK,295.4160363086233,346.4659606656581,7.062027231467473,2.081694402420575
39153077AZL,39,153,077AZL,300,450,12,5
39153077AZM,39,153,077AZM,100,260,1,7
39153077AZN,39,153,077AZN,210.39132870914685,389.7540671929679,3.0232295580772104,2.005360667248587
39153077AZO,39,153,077AZO,177,375,7,6
39153077AZP,39,153,077AZP,134,382,4,4
39153077AZQ,39,153,077AZQ,232,572,8,1
39153077AZR,39,153,077AZR,246.98641765704585,530.0933786078099,8.786078098471986,5.857385398981324
39153077AZS,39,153,077AZS,263.2838083283249,391.93385103421093,0,0
39153077AZT,39,153,077AZT,223,315,11,2
39153077AZU,39,153,077AZU,343,304,6,3
39153077AZV,39,153,077AZV,240,274,8,5
39153077AZW,39,153,077AZW,127,362,7,1
39153077AZX,39,153,077AZX,169,348,6,7
39153077AZY,39,153,077AZY,249,383,9,3
39153077AZZ,39,153,077AZZ,42,138,1,2
39153077BAA,39,153,077BAA,263,324,6,3
39153077BAB,39,153,077BAB,376.255018762957,295.8401643492572,7.580864408113995,2.005023449010118
39153077BAC,39,153,077BAC,298,267,9,2
39153077BAD,39,153,077BAD,330,262,10,2
39153077BAE,39,153,077BAE,267,219,5,2
39153077BAF,39,153,077BAF,343,248,9,6
39153077BAG,39,153,077BAG,358,371,11,1
39153077BAH,39,153,077BAH,275.18233240005327,344.2953483504996,9.007534396696418,3
39153077BAI,39,153,077BAI,277,366,15,7
39153077BAJ,39,153,077BAJ,282,414,5,2
39153077BAK,39,153,077BAK,273,365,15,6
39153077BAL,39,153,077BAL,289,325,13,3
39153077BAM,39,153,077BAM,241.12215459742407,413.15319061891944,7,3.978977114790176e-4
39153077BAN,39,153,077BAN,269,337,8,5
39153077BAO,39,153,077BAO,281,335,10,6
39153077BAP,39,153,077BAP,301,357,11,6
39153077BAQ,39,153,077BAQ,196.99999999999997,322,7,1
39153077BAR,39,153,077BAR,421,370,8,1
39153077BAS,39,153,077BAS,407,272,8,0
39153077BAT,39,153,077BAT,526,287,6,5
39153077BAU,39,153,077BAU,413,244,10,0
39153077BAV,39,153,077BAV,353,412,3,1
39153077BAW,39,153,077BAW,399,484,2.9999999999999996,0.9999999999999999
39153077BAX,39,153,077BAX,384,459,7,1
39153077BAY,39,153,077BAY,395.79681962158463,322.83427459033294,3.9979476729452994,0.9994869182363249
39153077BAZ,39,153,077BAZ,320,397,7,3
39153077BBA,39,153,077BBA,397.0094161958569,351.83427495291903,5.408662900188324,1.1167608286252355
39153077BBB,39,153,077BBB,354.89465434676725,352.07298527596345,6.589541942626328,1.882716978215555
39153077BBC,39,153,077BBC,259.4622187462411,281.9932575636669,5.12463672802621,0.02385676907600802
39153077BBD,39,153,077BBD,348,382,6,2
39153077BBE,39,153,077BBE,211,226.99999999999997,0,2
39153077BBF,39,153,077BBF,281,343,4,3
39153077BBG,39,153,077BBG,207.37735849056605,205.7924528301887,3.0943396226415096,0.05660377358490566
39153077BBH,39,153,077BBH,270.00000000000006,262.00000000000006,6,1
39153077BBI,39,153,077BBI,274,247,5,0
39153077BBJ,39,153,077BBJ,240.6268126664694,303.81459011541875,2.5818289434744006,0.9193548387096775
39153077BBK,39,153,077BBK,241.37318733353064,244.18540988458125,8.4181710565256,0.08064516129032258
39153077BBL,39,153,077BBL,334.71743043659114,220.91350408815015,4.7816775776655875,2.8690065465993526
39153077BBM,39,153,077BBM,464,279,7,1
39153077BBN,39,153,077BBN,478,243,2,6
39153077BBO,39,153,077BBO,392.3326981070624,214.52674625558586,6.76435686391487,0.9663366948449814
39153077BBP,39,153,077BBP,406.7674583619903,186.89315654469823,6.996000512368383,2.998285933872164
39153077BBQ,39,153,077BBQ,248.51999999999998,168.72,2.28,3.04
39153077BBR,39,153,077BBR,307,238,7,3
39153077BBS,39,153,077BBS,349,375,6,1
39153077BBT,39,153,077BBT,392.52881355932203,400.1728813559322,10.289830508474576,1.0966101694915253
39153077BBU,39,153,077BBU,378,416,6,2
39153077BBV,39,153,077BBV,392,376,8,0
39153077BBW,39,153,077BBW,396,355,11,2
39153077BBX,39,153,077BBX,286,363,7,1
39153077BBY,39,153,077BBY,298.13403203580805,474.49354706741553,10.810578088559321,4.106476520622026
39153077BBZ,39,153,077BBZ,382,363,9,2
39153077BCA,39,153,077BCA,339.23746628481877,382.43254382833527,3.0287717621356838,0.9999320223224893
39153077BCB,39,153,077BCB,377.06067140042285,345.0437504822144,7.001371966341219,1
39153077BCC,39,153,077BCC,322,287,10,0
39153077BCD,39,153,077BCD,355,401.99999999999994,4,2
39153077BCE,39,153,077BCE,326,426,8,2
39153077BCF,39,153,077BCF,283,461,7,3
39153077BCG,39,153,077BCG,281.32257445711053,372.11508379234823,1.7842703068320434,1.7351811714174372
39153077BCH,39,153,077BCH,370,445,5,1
39153077BCI,39,153,077BCI,297,333,4,1
39153077BCJ,39,153,077BCJ,433,522,9,1
39153077BCK,39,153,077BCK,492,375,6,1
39153077BCL,39,153,077BCL,518,432,16,0
39153077BCM,39,153,077BCM,282.944583350295,487.8980546890368,6.998271047164496,1.9994484673424509
39153077BCN,39,153,077BCN,454.89564502875925,433.41988496302383,11.71405094494659,0
39153077BCO,39,153,077BCO,370,480,9,3
39153077BCP,39,153,077BCP,404.45610921695953,523.9531652914912,6.836064350109079,0.998115582105028
39153077BCQ,39,153,077BCQ,430.8946135831382,242.3512880562061,6.117096018735363,1.0234192037470726
39153077BCR,39,153,077BCR,431.8963165075034,302.3274215552524,2.9447476125511596,0
39153077BCS,39,153,077BCS,375.09628881856946,287.1238021568463,2.001792570023992,2.5635281766866157e-4
39153077BCT,39,153,077BCT,415.9801948166341,325.1192508421346,10.257502955086093,3.0354994887811575
39153077BCU,39,153,077BCU,498.7717512064149,422.17092439121893,8.03034898441891,2.9999999999999996
39153077BCV,39,153,077BCV,281.7413793103448,195.36590038314176,10.402298850574713,0
39153077BCW,39,153,077BCW,374.72434607645874,317.0744466800805,4.969818913480886,0.9939637826961771
39153077BCX,39,153,077BCX,442.42105263157896,274.2650834403081,12.589216944801027,0
39153077BCY,39,153,077BCY,525.0898770639086,196.07307137354343,9.001344041104106,1.0013831729724008
39153077BCZ,39,153,077BCZ,361.5332836367806,195.96981502375806,6.333121667728967,1.8094633336368477
39153077BDA,39,153,077BDA,226.029805721067,443.2532553750794,2.9354520223515195,0
39155078AAA,39,155,078AAA,316,389,3,0
39155078AAB,39,155,078AAB,270.808960371205,333.5673396257012,4.2402460781146125,3.0441305789569086
39155078AAE,39,155,078AAE,257.35212247484424,398.94161014542135,4.011968115111654,2.0671008118466734
39155078AAF,39,155,078AAF,298.7248398638221,339.09731929971815,9.308826859835198,1.220252276276708
39155078AAI,39,155,078AAI,221.46349070280348,255.8166895874585,3.0446483859749476,2.978423220412034
39155078AAL,39,155,078AAL,286.14792163616454,364.7047960443082,4.170011801444801,3.0675912518555495
39155078AAM,39,155,078AAM,180.18056587330463,268.2812755294657,4.040277817627978,3.0499783668213745
39155078AAO,39,155,078AAO,198.15704680100876,223.8708507222681,6.1113524385557305,1.1024187367576168
39155078AAQ,39,155,078AAQ,306.1035593577195,204.11688890807076,2.3403561023861355,3.0756064561376015
39155078AAR,39,155,078AAR,274.641116042849,200.54706635228067,7.90327073110947,1.9758453022919171
39155078AAT,39,155,078AAT,403,277,6,1
39155078AAU,39,155,078AAU,387,305,9,1
39155078AAW,39,155,078AAW,246.40380033037152,212.8084935887322,7.313989813523309,2.0035102012199175
39155078AAX,39,155,078AAX,178.87025851970833,183.25433348342668,7.014519941949347,0
39155078AAZ,39,155,078AAZ,236,204,8,0
39155078ABA,39,155,078ABA,260.87766026416347,292.3625711236223,9.747564073400026,1.9543503829051139
39155078ABD,39,155,078ABD,327.0434631642723,289.1490321034226,0.9982544554836396,1.9944966931452974
39155078ABF,39,155,078ABF,326.774157942648,386.99537738222966,7.8978648445353,0
39155078ABG,39,155,078ABG,328.10410090573407,290.2103878433817,3.696947615839257,2.772710711879443
39155078ABJ,39,155,078ABJ,372.7458221333411,463.18049832867405,2.018859322947796,5.009519145313977
39155078ABK,39,155,078ABK,313,359,3,2
39155078ABL,39,155,078ABL,303.2860940618106,335.2650738576013,4.7310900969029275,1.925330397589809
39155078ABN,39,155,078ABN,230.0114738460767,291.74615513809727,5.974323996001992,0.995720666000332
39155078ABP,39,155,078ABP,300.08782853409156,329.6570392907217,7.051457779973909,1.05584288595147
39155078ABR,39,155,078ABR,295,283,8,2
39155078ABS,39,155,078ABS,343,347,5,2
39155078ABX,39,155,078ABX,310.3728338041489,256.28093278290027,5.984883605634388,1.9963910094119868
39155078ABZ,39,155,078ABZ,339.18704178223516,269.8591871940926,8.103994428984853,4.005517522980177
39155078ACA,39,155,078ACA,319.30610633575344,333.776171577555,7.717368128960809,6.752697112840708
39155078ACF,39,155,078ACF,344.50132625994695,516.8355437665782,7.0707338638373125,3.123784261715296
39155078ACG,39,155,078ACG,193.40053050397879,229.3342175066313,2.028293545534925,2.0495137046861185
39155078ACJ,39,155,078ACJ,181,368,1,2
39155078ACL,39,155,078ACL,300.7681361900041,453.41862809863187,6.812780740806542,4.864747151329626
39155078ACS,39,155,078ACS,287.98164400518885,299.8984244084885,11.914909655576144,4.964523419017161
39155078ACV,39,155,078ACV,195.06994940347516,323.0672431320768,3.9379769959141067,6.837274720823255
39155078ACW,39,155,078ACW,99.49599766324776,235.9725157912231,6.800698548165199,1.9430567280471998
39155078ADA,39,155,078ADA,241,347,6,2
39155078ADD,39,155,078ADD,312,382,1,5
39155078ADF,39,155,078ADF,280,338,3,1
39155078ADG,39,155,078ADG,525.8474522242693,461.32761572763906,12.30383541849467,3.1972215081567237
39155078ADH,39,155,078ADH,376.37293540845604,410.80375721860395,4.957630628962922,2.962726525525901
39155078ADI,39,155,078ADI,242,356,5,3
39155078ADL,39,155,078ADL,196,263,6,5
39155078ADN,39,155,078ADN,63.82193033128993,236.67384330044283,1.9258578017393342,0.9613123974998371
39155078ADT,39,155,078ADT,242.56065393638346,312.53698252740554,4.758880656836462,2.0872584325449037
39155078ADU,39,155,078ADU,216,358,4,2
39155078ADV,39,155,078ADV,181.90990562349478,267.54699620349055,2.642275260621299,5.230443312779024
39155078ADW,39,155,078ADW,104,294,3,3
39155078ADZ,39,155,078ADZ,309,344,8,1
39155078AEC,39,155,078AEC,37.500477318756666,370.6325899951404,2.0135883170290443,2.0017267239947896
39155078AEE,39,155,078AEE,66.43193449334699,382.10133060388944,3.073694984646878,1.0368474923234392
39155078AEH,39,155,078AEH,85,434,1,2
39155078AEI,39,155,078AEI,115.77019681895538,506.34299025153985,5.01618060544024,3.0129444843521913
39155078AEK,39,155,078AEK,233.4707193012238,407.1023046638986,4.904847044143357,3.9238776353146854
39155078AEL,39,155,078AEL,158.16432948132493,202.86655806146544,6.667059104772815,0.9535597379105017
39155078AER,39,155,078AER,577,455,12,2
39155078AES,39,155,078AES,351.8766872977391,201.02285107604268,5.461221403081909,0.9387573440859459
39155078AET,39,155,078AET,390,237,4,0
39155078AEV,39,155,078AEV,317,178,0,1
39155078AEW,39,155,078AEW,607,323,9,2
39155078AEX,39,155,078AEX,356,87,4,3
39155078AEZ,39,155,078AEZ,439.12125346751304,245.03793530555694,5.185516677845142,2.9609507015720435
39155078AFA,39,155,078AFA,459.5052472778662,207.68894010025414,7.052104713464599,3.005789412607178
39155078AFB,39,155,078AFB,540.931379264389,232.0879110919,8.036417053928488,5
39155078AFD,39,155,078AFD,561.8243800352676,169.2360654396953,2.951791839064453,0
39155078AFE,39,155,078AFE,381.6177938491884,237.964683727305,2.0160600849643457,9
39155078AFG,39,155,078AFG,216.96509718828307,312.9496563130535,5.99903494529815,1.9996783150993833
39155078AFH,39,155,078AFH,328.04191119652796,265.03062642399084,7.999957477589419,4.9997481847484435
39155078AFK,39,155,078AFK,423,219,7,2
39155078AFM,39,155,078AFM,486.37519776600055,365.0550335356507,2.984947492148085,5.735001521737006e-4
39155078AFN,39,155,078AFN,254,151,2,3
39155078AFQ,39,155,078AFQ,508.31114197117745,270.74838263507786,8.079752822022932,1.0598146165171998
39155078AFR,39,155,078AFR,555,317,12,1
39155078AFS,39,155,078AFS,446,199,10,3
