GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PRERTRU,G16PREDCLI,G16PRELJOH,G16PRECCOP,G16PREIMCM,G16PREISTE,G16PREICAS,G16PREIFUE,G16PREOWRI,G16USSRCRA,G16USSDSTU,G16USSCWRI
16023233502,16,023,233502,183.38181818181818,45.018181818181816,4.654545454545454,1.1454545454545455,21.345454545454544,2.2181818181818183,0.14545454545454545,1,0,187.72727272727272,57.8,10.89090909090909
16023233503,16,023,233503,142,4,1,0,12,0,1,0,0,136,6,15
16023233504,16,023,233504,348.18001896001095,55.28443411701136,12.669058964565016,1.2231543602952266,41.86194737764812,2.5426196560318233,1.2231543602952266,0.8795443471199961,0,345.63638376073754,67.3291825663302,52.62675622292998
16025252601,16,025,252601,213.1314285714286,61.28,14.051428571428572,2,13.114285714285714,5.005714285714286,6,0,0,217.1314285714286,78.27428571428571,16.114285714285714
16025252602,16,025,252602,189.469040485803,46.89826980932872,8.613367937826787,9.245072467273931e-5,19.136441638647238,0.9576264032370148,0,0,0,189.47144420464448,45.94193771623712,19.13755104734331
16027271007,16,027,271007,215.19733702392708,197.48254743697805,17.211985313497017,0.005085313770506643,12.698580324972779,11.043612113117456,3.027817756009185,6.0193759267045825,0,254.3219996253077,179.08005640998078,28.834740347031616
16027271008,16,027,271008,556.2455468451776,256.17593970241586,35.17521294619768,2.9209094900647603,52.96702502677316,8.798242488885869,3.912302996098808,3.912302996098808,0,585.5966978205915,238.34861360314878,93.94854293440878
16027271009,16,027,271009,721,382,44,2,68,15,6,4,1,804,348,87
16027271010,16,027,271010,598.216722435412,434.9762191418886,61.71287319633202,5.972213535128905,50.763815048595696,24.884223063037105,8.958320302693357,4.976844612607421,0,705.7165660677323,413.07810284641596,81.6202516467617
16027271011,16,027,271011,246.783277564588,198.02378085811142,20.28712680366798,2.027786464871095,8.236184951404306,16.115776936962895,4.041679697306642,2.023155387392579,0,291.2834339322677,177.92189715358407,31.3797483532383
16027271012,16,027,271012,900.9239621980776,371.9686059241785,52.99552718812221,0.9999156073230605,69.99409251261424,12.998902895199787,8.999240465907546,4.999578036615302,0,958.919067422815,352.9702093850404,102.99130755427524
16027271013,16,027,271013,794,383,43,7,70,5,4,5,0,865,336,92
16027271014,16,027,271014,774,394,57,4,50,19,8,4,0,829,371,99
16027271015,16,027,271015,471,373,38,1,46,16,1,2,0,531,335,63
16027271016,16,027,271016,1371,439,106,13,146,25,21,1,0,1504,470,131
16027271017,16,027,271017,592,339,47,4,55,20,6.000000000000001,5,0,678,333,64
16027271018,16,027,271018,439,213,34,0,68,12,7,3,2,505,203,48
16027271019,16,027,271019,509.25202202702263,300.67052315807734,40.52319032743498,3.1313095109857745,44.20599978456101,13.472714239548788,11.341404728563013,4.078785706591464,0,581.9065218654434,275.95940408224607,66.28478549115248
16027271020,16,027,271020,283.3445752061316,60.90039664028093,7.050878499620537,0.03149844194657124,21.53893457186071,2.00103738191448,0.9952689506328115,0.9952689506328115,0,291.2857278498964,44.505798511965985,26.746267899299625
16027271126,16,027,271126,978.2606456232023,159.29094896948715,34.044063599956566,8.996146070417696,72.03112188041774,9.023730026140775,14.00014955137638,1.001226088318965,2.0006195628717007,976.1011658876312,187.30424856145612,108.19488743408228
16027271127,16,027,271127,1144.1842369775698,249.06178081084235,37.19845480666948,5.007030923138,80.27307540252752,7.029197050135914,10.005355883868548,0.022260845613447558,0,1127.33253477799,251.10982909830213,128.37011909978696
16027271128,16,027,271128,627.3238864637527,170.81589902118108,25.972008038308232,0,42.95370560181746,3.9956935443551127,6.992463702621448,1.9978467721775564,0,642.3077372550844,177.80836272380253,70.92356041230325
16027271129,16,027,271129,1183.9266206654845,299.409943799628,50.06003206392966,5.008480307160627,119.1275182873931,6.012081830721724,8.017379415714945,0,0,1248.880616763997,301.4133359224923,109.22107447655212
16027271130,16,027,271130,935.629021758261,268.7030631450526,46.77102976445021,2.9867561781090597,75.64023406347111,6.9666721707253,3.9840741266662514,3.978876459103737,0,957.5040062484753,276.66185559677257,107.49619454060108
16027271131,16,027,271131,798,300,58,2,69,16,5,10,0,828,330,92
16027271132,16,027,271132,652.2351636377939,153.9867535480452,26.038591015645814,2.00025742373105,35.99112190886884,6.99842885058761,6.005463090628547,1.004736106395791,0.0015079898750447861,632.3170568970144,162.9676174528985,76.98950331090141
16027271133,16,027,271133,485,110,13,3,22,0,8,1,0,498,97,48
16027271134,16,027,271134,432.3073787554869,64.78786809222089,18.06612961517795,1.035395325775367,23.09684627963304,4.038544051196229,2.0242319650109697,2.016718239283069,0,420.59709159660656,82.68135810214525,39.12852878453984
16027271135,16,027,271135,763.6511297689692,141.5331931068675,37.50885601636837,5.9783551559014345,51.469227400838356,8.963927059945059,5.0023766994521965,3.924677138042366,0,807.0561177375913,140.69242098672154,67.49259716920248
16027271136,16,027,271136,590.1774796709668,264.5886056603592,24.849423921024048,5.278708435476874,17.26083768072334,3.2899160021863003,1.336818985507762,4.95280636399387,0,621.4722602949122,225.76897396293253,62.088229300161125
16027271137,16,027,271137,735.3455274700567,111.80590326580972,31.928350985931274,2.9940700551400883,29.931069537078617,5.9859175685135,6.983076598428711,0.001481694511117754,0,728.3768973931114,140.7205517443286,55.879059308913085
16027271138,16,027,271138,434.2908403345155,62.300929534820824,14.856233951964123,0.9989693794009952,10.186866405737383,0.15779600756398007,2.9870182622815684,0.9792455135232832,0,408.3150931970998,56.61280015599455,55.14301905041628
16027271139,16,027,271139,714.5271104483166,150.42758604691736,27.710326425864615,4.9483647225893845,71.2548432350692,10.886159556456203,3.958661423916452,3.958600715606342,0,738.2790789918154,166.26189784687756,75.21359572145083
16027271140,16,027,271140,1102,266,43,6,110,14,8,3,0,1117,283,120
16027271141,16,027,271141,1146.7286542329887,268.0541230292472,55.54809489139215,7.764150723700673,150.03293892240828,12.724685279830418,12.621578026395877,2.9136632574518244,0.013755886235112091,1144.0770955339494,308.928316422902,173.26156868836784
16027271142,16,027,271142,1315.6055984126838,273.3726066321289,57.63078609242837,4.969437695748468,146.05812274234898,5.986839340716972,12.911070069080655,3.9708161866660934,0.0013612732497909285,1395.1342980969066,260.47059310638014,165.8777824848232
16027271143,16,027,271143,396.25909698377455,89.75972113956391,17.374305941520596,0.31551964114636816,43.71409592186928,8.445485026227821,0.5252816360874499,0.17545547068643158,0.9848566319976612,409.88179184946034,101.50130946670579,40.28700570402069
16027271144,16,027,271144,169.5264044524617,61.45535650967397,10.763390340153544,4.798723770961502,18.79969632656808,2.965848373842452,2.892193623516642,0.9935608474756488,0,186.84259484804437,62.59234346346382,24.57001731738365
16027271249,16,027,271249,676.7479779729773,247.32947684192266,56.47680967256502,4.8686904890142255,81.79400021543898,17.52728576045121,12.658595271436987,2.9212142934085352,0,738.0934781345566,258.04059591775393,84.71521450884752
16027271250,16,027,271250,473.57822521987674,193.0129741442355,29.84736713570652,0,40.79140175213224,8.954210140711956,9.94912237856884,0.994912237856884,0,507.40524130701084,180.079115052096,63.674383222840575
16027271251,16,027,271251,793,234,50,11,90,11,3,1,1,862,232,83
16027271252,16,027,271252,882,334,79,1,85,17,3,2,1,936,360,99
16027271253,16,027,271253,1012,287,64,11,95,17,4,4,0,1057,294,109
16027271254,16,027,271254,847,340,64,3,88,23,10,3,0,913,354,92
16027271255,16,027,271255,785,241,29,2,60,11,1,1,1,792,237,85
16027271256,16,027,271256,635,248,36,4,57,13,10,1,0,687,256,56
16027271257,16,027,271257,586.4217747801232,352.9870258557645,49.15263286429348,5,41.208598247867755,25.045789859288043,11.05087762143116,3.0050877621431162,1,632.5947586929892,363.920884947904,92.32561677715942
16027271258,16,027,271258,894,177,58,2,63,22,7,2,0,876,212,100
16027271259,16,027,271259,815.8013478634484,330.9194192926488,57.985880117745104,3.999026215016904,74.98174153156695,10.997322091296486,5.998539322525356,3.999026215016904,0,874.7869845349478,347.91528070647064,75.98149808532118
16027271260,16,027,271260,609.1986521365516,310.0805807073512,48.01411988225489,3.000973784983096,70.01825846843305,11.002677908703514,7.001460677474644,2.000973784983096,2,676.2130154650523,301.08471929352936,85.01850191467882
16027271261,16,027,271261,566,355,43,11,55,23,11,4,0,615,372,76
16027271262,16,027,271262,858,395,52,8,91,14,11,6,0,945,398,82
16027271369,16,027,271369,595,362,56,2,46,21,2,5,0,615,380,82
16027271370,16,027,271370,643,250,57,1,67,10,6,2,2,701,263,66
16027271371,16,027,271371,641,259,17,1,75,7,3,2,0,686,242,56.99999999999999
16027271372,16,027,271372,659.7179617709272,290.87564678081793,50.97820613684438,5.997436016099338,58.9747874916435,11.994872032198677,6.997008685449228,0.9995726693498898,0,717.6931765932209,305.86923682106624,75.96752287059162
16027271373,16,027,271373,650,377,52,1,63,26,12,5,1,689,399,98
16027271374,16,027,271374,1133,354,60,6,119,14,3,4,0,1212,367,96
16027271375,16,027,271375,801.2820382290727,284.12435321918207,45.02179386315562,4.002563983900661,85.0252125083565,11.005127967801322,5.002991314550771,3.00042733065011,0,867.3068234067791,280.1307631789337,77.03247712940838
16027271376,16,027,271376,654.6042288679278,425.6938954151755,81.28222466983853,6.034094935057158,86.36023288813693,25.136370911258563,8.034077277117017,4.019477774906908,0,776.8373088230254,447.693701177834,66.54090555731987
16027271377,16,027,271377,813.2679298519604,290.2253687723245,57.90938738302884,3.1010430425587603,78.06816930704976,13.144347203655371,6.129912483289835,0.04330416109661159,4,873.5566242592712,301.6439756629251,84.73216644386446
16027271378,16,027,271378,940.3957711320722,346.3061045848245,57.71777533016147,6.965905064942841,73.63976711186307,27.863629088741437,6.965922722882983,3.9805222250930927,0,988.1626911769746,346.306298822166,110.45909444268013
16027271379,16,027,271379,955.0285128957983,336.3494792178935,43.27341386950689,3.220450179530614,87.31816302487036,7.438846725408029,8.153529241142062,2.024219117754877,0.9979463663468001,1035.4177041263636,316.0789616552834,95.81813177594987
16027271380,16,027,271380,925.9714871042016,378.6505207821065,46.72658613049311,7.779549820469386,85.68183697512964,15.561153274591971,5.846470758857938,0.9757808822451229,0.0020536336531998332,1013.5822958736364,367.9210383447166,69.18186822405013
16027271381,16,027,271381,1110.7320701480396,356.77463122767557,62.09061261697116,6.89895695744124,72.93183069295024,9.855652796344629,8.870087516710166,2.9566958389033884,0,1130.443375740729,385.356024337075,118.26783355613554
16027271382,16,027,271382,847,252,63,5,115,7,13,3,0,943,257,77
16027279001,16,027,279001,1003.3152734147096,225.90829112372828,33.10156792732045,3.238127302684803,51.15250315922017,16.0045911933954,8.13763182021082,1.140102745418928,0,1023.6552800454467,238.4636216266744,89.42755919173162
16027279002,16,027,279002,455.4581703763982,70.44164549430131,15.439260150188147,2.894860039391578,22.193941533585594,0.9649558990781492,2.894860039391578,0.9649545476941134,0,456.42310645517716,68.51175306598286,42.45797577362834
16027279003,16,027,279003,1023.5118184683265,211.55373463599116,33.55972265994327,6.104947998739363,87.80460132366845,15.034982666246455,5.104947998739363,1.0349826662464545,0,1026.546801134573,223.48376930349826,131.539237314844
16029293201,16,029,293201,396.25369834217196,42.346506478927964,20.6257533605458,1.003103589508645,85.61119326768714,1.975934330779237,4.910216186014527,0.004285714285714286,0,469.9648326962731,63.012460095870324,22.705903567636987
16029293202,16,029,293202,387.0922176582725,65.85292273057024,12.975271009386114,2.9919154026679324,38.949848321657775,1.0021909512720089,1.9988742016866023,9.917046115468171e-6,0,377.17316814678804,81.79991423948043,50.87512555301814
16029293203,16,029,293203,196.20960992950597,37.32765912362554,9.571193694566974,0.9571211580710096,41.15615338690972,2.871359346641539,2.8713598052605938,1.3758571632282446e-6,0,221.09472059811355,37.327664168435135,22.970879359322858
16029293204,16,029,293204,227.95715130429633,29.8180235551467,5.215118200446954,4.018656716417911,38.08774916864864,2.0559701492537314,0.07024566738765607,0,0,249.65635870317087,38.88464263977168,20.5334143028334
16029293205,16,029,293205,309.18849445977025,11.978788904811834,1.1115719609731256,3.7914370976238456,46.96142907275778,2.881357673964153,3.825019187176084,2.8309845396357947,0,326.61096886176415,22.359065550143082,32.487476523832534
16029293206,16,029,293206,37.99811783444804,0.9999504693275799,0.9999504693275799,0,13.99930657058612,0.9999504693275799,0.9999504693275799,0,0,47.997622527723834,1.9999009386551598,8.99955422394822
16029293207,16,029,293207,418,62,7,1,42,3,2,1,0,414,69,51
16029293208,16,029,293208,239.04329031266175,19.28909095805061,6.231311742462854,0.01886792452830189,59.99236270764741,0.03773584905660378,3.0118822863257666,0,0,284.22152460754825,33.300516470338145,17.939218246256488
16029293209,16,029,293209,39.000591181305815,2.3647252232711946e-4,0,0,1.0001418835133962,7.094175669813584e-5,0,0,0,33.000638475810284,3.3106153125796726e-4,4
16031312701,16,031,312701,186.26157407407408,91.59143518518519,10.775462962962962,2.3090277777777777,9.23611111111111,6.157407407407407,1.5393518518518519,0.7696759259259259,0,204.7337962962963,81.58564814814815,23.859953703703702
16031312702,16,031,312702,200.27908790682088,68.7525227142818,19.928267453415014,0.9964133726707506,24.910334316768765,0,2.9892401180122516,0.9964133726707506,0,226.18583559626038,62.774042478257286,23.913920944098013
16031312703,16,031,312703,360.72091209317915,104.2474772857182,29.071732546584986,0.0035866273292493923,70.08966568323123,2,3.0107598819877484,3.0035866273292493,0,424.8141644037396,93.22595752174271,46.08607905590198
16031312704,16,031,312704,455,103,24,2,78,2,4,1,0,516,96,59
16031312705,16,031,312705,372,76,19,1,60,4,2,1,0,418,81,36
16031312706,16,031,312706,411.85340687708657,135.95863917760735,18.2732984898987,1.1366492449493508,56.59633565403767,3.0455497483164504,3.136649244949351,4,0,457.90105108836497,127.32303716413897,51.77644018434156
16031312707,16,031,312707,266.39206957748,29.915502326393188,3.4813268969042586,1.9823599875289213,21.82175084396085,1.9725800364286767,0.05867970660146699,0.1878787878787879,0,270.23165386491553,27.713863980710602,35.05639478422498
16031312708,16,031,312708,78.81204483068761,15.025708720316226,1.0016213112624217,0.9999999421232832,9.220614558148714,0,2.0416908463456918,8.106845695692059e-4,0,88.77440671266916,13.003241985880958,6.259873640169282
16031312709,16,031,312709,34.927028819288886,0.9701952449802468,0,0,9.701952449802468,0,1.9403904899604936,0,0,32.98663832932839,0,11.642342939762962
16031312710,16,031,312710,511.1495360762716,47.50102775824749,17.773308110327143,2.971733871703099,45.56312572248439,1.984616224765184,5.927896347072166,0,0,508.3231352370194,60.3283667029957,58.28146489289439
16031312711,16,031,312711,67.94946527201895,5.564442696192496,1.6990944874695082,0.05225871364011,12.679469858459683,0.04961928970596104,0.015836543604893744,0.8090334965375972,0,72.10997276024518,3.9152323809503837,10.54955534203979
16031312712,16,031,312712,353.14659312291343,41.04136082239264,5.726701510101298,2.863350755050649,54.40366434596233,0.9544502516835497,2.863350755050649,0,0,375.09894891163503,48.67696283586103,37.22355981565844
16031312713,16,031,312713,59.28409545488305,7.7070961309484405,1.0012072633269204,0.010152703305540968,13.381185115326543,1.8954842993863008,0.021343756848774372,0,0,74.3949181899467,5.860817822733306,3.970006099416621
16031312714,16,031,312714,154.83972559287753,22.828933901513995,0.9925623435440868,1.9851246870881736,29.776870306322603,1.9851246870881736,0.9925623435440868,0,0,180.6463465250238,21.83637155796991,7.940498748352694
16031312715,16,031,312715,194.17958635977976,10.845911262267142,3.943336669864694,1.969391303918301,36.47386363402137,0.9846956519591505,5.9093677210193265,0.002277031014045776,0,210.92960378889111,16.748934207361742,24.651878526733853
16031312716,16,031,312716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16031312717,16,031,312717,313.5018524409963,25.279118157105668,3.022954115690062,1.0427849157720803,37.07637688531243,0.9949167040725176,0.9949167040725176,0.0016107013711756037,0,316.88152819890837,27.130179034265538,34.88470137964232
16031312718,16,031,312718,35.66908814088201,10.062215062560702,1.0197794339153317,0.9652677476218775,10.163303906060134,0.01749872057591077,0.02399053702427808,0.0027081565031972657,0,45.27444181181445,7.210756503841766,4.424290268578295
16031312719,16,031,312719,218,32,2,0,26,1,2,0,0,243,22,19
16031312720,16,031,312720,384.1367691142082,41.716034078009066,13.122880020088578,2.034970825155541,70.0984632051805,3.0349065408829836,6.017774691804281,0.06955594467573542,0,435.4148000400935,41.80381470439699,44.01235396987908
16031312721,16,031,312721,485.6811277829429,68.81313720127939,7.978334747974422,0,63.82667798379538,0.9972918434968028,3.989167373987211,0.9972918434968028,0,494.65675437441416,64.82396982729217,66.81855351428578
16031312722,16,031,312722,34.24035282885339,3.213650196017996,1.0575435694281194,0.024291497975708502,8.658464434604234,0.030066895941259268,0.0895992326030837,0,0,38.57347499859819,3.2602411736537373,2.4398344506589154
16031312723,16,031,312723,344.8964658547042,40.28705156707371,6.878277096817463,1.9652220276621322,61.90449387135717,1.9652220276621322,0.9826110138310661,3.9304440553242643,0,360.61824207600125,45.200106636229044,56.991438802201834
16031312724,16,031,312724,161,3,7,0,19,0,4,0,0,164,10,18
16031312725,16,031,312725,55.738425925925924,27.408564814814813,3.2245370370370368,0.6909722222222222,2.763888888888889,1.8425925925925926,0.46064814814814814,0.23032407407407407,0,61.2662037037037,24.41435185185185,7.140046296296296
16033333501,16,033,333501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16033333502,16,033,333502,0,0,0,0,0,0,0,0,0,0,0,0
16033333503,16,033,333503,80.84312700779293,10.978696260317559,0.9980632963925052,0.9980632963925052,5.988379778355031,0.9980632963925052,1.9961265927850105,0,0,82.83925360057793,8.982569667532548,10.978696260317559
16035357001,16,035,357001,374.89295547772014,98.94206671786323,17.705669707243064,2.316656989267452,13.462211316937946,11.50023413062616,4.5150873775496825,3.1794189814381237,0,382.78873925340423,100.46631328550825,25.908258255445876
16035357002,16,035,357002,337,89,9,1,5,6,2,0,0,334,86,20
16035357003,16,035,357003,344.10704452227986,103.05793328213677,15.294330292756936,2.683343010732548,5.537788683062054,5.499765869373841,4.4849126224503175,1.820581018561876,0,359.21126074659577,92.53368671449175,18.091741744554124
16035357004,16,035,357004,277,42,5,0,10,3.9999999999999996,0.9999999999999999,0,0,276,44.99999999999999,9
16035357005,16,035,357005,319,114,11,1,11,3,1,2,0,323,126,13.999999999999998
16035357006,16,035,357006,66.69307560422543,5.057159449145511,0.3306233062330623,0.07317073170731707,1.242270892096676,0.036585365853658534,0.14634146341463414,0,0,65.66462031967258,4.66312703943366,2.9940268790443008
16035357007,16,035,357007,27.555555555555554,13.333333333333332,0.8888888888888888,0,0.8888888888888888,0,0,0,0,24.888888888888886,16.88888888888889,0
16035357008,16,035,357008,146.77268475210477,21.419083255378858,4.052385406922357,0,4.0130963517305895,2.0261927034611786,0.013096351730589336,0.026192703461178673,0,130.92984097287183,23.39289055191768,12.052385406922356
16035357009,16,035,357009,378,55,13,0,5,1,1,0,0,374,53,23
16035357010,16,035,357010,20.500543053999934,4.625711344171786,0.09523809523809525,0.015873015873015872,0.14285714285714285,0,0.015873015873015872,0.015873015873015872,0,20.484670038126918,3.675632714478046,1.2516659312810419
16035357011,16,035,357011,163.54838709677418,59.03225806451613,10.64516129032258,0,0.967741935483871,0.967741935483871,0.967741935483871,1.935483870967742,0,166.4516129032258,61.935483870967744,7.741935483870968
16035357012,16,035,357012,261.8690593970378,49.22771574702937,6.397299218194741,1.148306088604596,10.170575692963753,0,0.9841269841269841,0.9841269841269841,0,259.24314136813473,51.52040775317655,19.689302781817755
16035357013,16,035,357013,58.46965309536494,31.637937414614015,3.9476145930776427,0,0.9869036482694107,1.9738072965388214,0.9869036482694107,1.9738072965388214,0,70.31249687459787,29.649874950576976,3.9618697605758606
16035357014,16,035,357014,84,21,0,0,5,2,1,0,0,83,20,4
16037378001,16,037,378001,367.4443030675833,37.272981868250426,6.09888869546138,1.9891032493643195,4.918171475890334,4.010567473526298,2.9351134118499904,0.09708292439297765,0.01618048739882961,319.15678521197117,37.180876605092536,59.47847327160011
16037378002,16,037,378002,249.1935224632216,31.031280756489892,5.30830231152806,0.09226430936425709,10.28130327531149,1.282895434210923,5.101263287050369,2.9928334439283346,0,221.73429765119138,31.02037660694727,48.275962655609206
16037378003,16,037,378003,287.90070128592663,46.92614998487709,15.598442133370865,0.8702141069862841,24.459440413304883,3.4621673444073506,0.8702141069862841,0.009344541768892812,0,273.2005068848488,54.795455114829224,45.23244447974899
16037378004,16,037,378004,80.66954792522868,26.912236510672145,9.544743470767598,0.03526448362720403,2.014742145035132,0.28211586901763225,0,0,0,81.37483759777277,20.248548322948427,7.671059260241283
16037378005,16,037,378005,68.80630432862574,4.367524605682027,1.1065666453646152,0.005797101449275362,5.1236611002656165,0.02318840579710145,0.01408907423300666,0,0,71.66880421151052,8.407843863876812,0.34290913928097533
16037378006,16,037,378006,113.79710144927536,20.782608695652176,4.260869565217392,0.014492753623188406,5.405797101449275,0.057971014492753624,0.014492753623188406,0,0,105.55072463768116,19.91304347826087,12.753623188405797
16037378007,16,037,378007,183.8376811594203,77.62608695652175,6.208695652173913,1.0115942028985507,18.32463768115942,3.046376811594203,0.011594202898550725,0,0,188.64057971014492,77.7304347826087,27.60289855072464
16037378008,16,037,378008,57.16819709067241,94.87384414006702,5.229037082274156,0.945650481233681,3.8836481597423926,7.565203849869448,0,0,0,76.08277606755753,91.68610802026022,5.128513964870322
16037378009,16,037,378009,336.06900806767493,81.72662694174517,11.818219417686862,3.935425052522473,4.943353588539216,9.840877982271175,2.963623301099641,5.910083631678688,0.9838195126011704,325.1812082234961,81.72662694174517,41.43479028694067
16039392301,16,039,392301,26.120556851275893,10.094258010684284,4.043697943595339,0,1.258207482915881,0.9884442134427395,0.029973696608126814,0,0,26.809264098637364,13.149511740836882,2.486441269223635
16039392303,16,039,392303,57.851439434947316,7.363425045375457,0.21580727237680014,2.3547154248122304e-5,3.1140643713648997,0.014548841950957115,0.0719200593561013,0.9898078831360869,4.709430849624461e-5,59.715724087553,4.279282508311156,1.4648099350458292
16039392304,16,039,392304,509.8436353017367,153.135376507681,19.02694152818724,0,35.06665606926167,4.001732847025144,9.01141349259208,0,0,511.75846649721194,160.16070438900948,60.15093663778022
16039392305,16,039,392305,162.22042618559755,44.22591641140019,3.045887364030814,0,10.053858781003614,1.0129911577986643,4.0035673967509116,0.013827781269641735,0,155.2262825498944,44.205174739495725,28.059541230430487
16039392306,16,039,392306,128.88457410185023,42.961511491314845,5.994632134913318,0,3.9964297508789173,0.9991080838268874,0.9991037764458331,0,0,125.8872756946559,49.95524137234052,8.991945187203239
16039392307,16,039,392307,151.6764551530291,48.99072366200694,17.98727697398061,1.9929667249664833,8.114254359499085,0.002254938534323106,1.0114451671278182,0.9963759844577977,0,161.50681103300337,59.98629563873738,14.20533250977407
16039392308,16,039,392308,384.03114571746386,102.00305350171215,30.00152675085607,7,18.001017833904047,1.0001017833904047,2.0005089169520236,0,0,392.0303314503406,106.0022392345889,37.003358851883355
16039392309,16,039,392309,590.5083163344409,219.3237656031023,39.041990243161486,7.185635370792428,29.47514069853818,10.68066332197091,4.000000554497513,4.309392247687546,1.0618785493470615,660.384558071302,175.43757727335935,50.1458598674163
16039392310,16,039,392310,455,155,18,1,40,16,5,4,0,468,157,49
16039392311,16,039,392311,440,153,35,0,25,4,3,0,0,454,150,54
16039392312,16,039,392312,553,130,33,5,56,3,8,3,0,602,128,49
16039392313,16,039,392313,391,146,20,2,28,3,5,2,0,434,120,36
16039392314,16,039,392314,425.27474747474747,145.41010101010102,18.923232323232323,0,29.87878787878788,5.975757575757576,2.987878787878788,0,0,463.1212121212121,121.50707070707071,43.82222222222222
16039392315,16,039,392315,818,263,53,6,41,16,3,1,1,847,248,82
16039392316,16,039,392316,553.4917213159401,171.6762457640967,30.958011531230554,2.8143646846573227,37.52486246209764,10.31933717707685,0,4.690607807762205,0.938121561552441,551.6154781928353,188.56243387204063,62.85414462401355
16039392317,16,039,392317,95.51791495936743,14.924382467137836,0.9950932415701116,0,0.9954115280553946,4.956623872769047e-9,0.9949871212918979,0,0,81.58830746714092,15.919475703751322,14.924912929743435
16039392318,16,039,392318,78.60744408684364,7.479803653188151,2.997238296576186,0.007677543186180422,8.698353881229409,0.02424358399432135,0.9689739640411422,0.003838771593090211,0,69.25388081508297,10.276432015123435,16.42508671628589
16041413201,16,041,413201,304,37,5,6,75,1,8,0,0,369,45,21.999999999999996
16041413202,16,041,413202,330,37,13,3,62.99999999999999,5,9,0,0,387,40,36
16041413203,16,041,413203,229.81040444019837,16.396467403666804,6.037384559392202,3.4476138483235523,49.286850006824075,2.573529411764706,3.4638551476274966,0,0,272.9299394931987,14.76198762567672,20.685683089941314
16041413204,16,041,413204,247,49,3,2,50,4,7,1,0,292,49,21
16041413205,16,041,413205,292.4484850035967,36.028282838064655,10.01010101359452,3,71.0525252706915,1.002020202718904,4.004040405437808,1,0,346.46868703078576,46.04242425709699,22.038383851659177
16041413206,16,041,413206,101.40808449407453,6.023357552865948,2.052081152968739,0.9837586972897386,24.64913490945037,0.012080536912751677,2.1728865220962557,0,0,116.1713102829765,11.026714797703903,6.192485069644472
16041413207,16,041,413207,172.95492543493967,14.996091800717313,5.998436720286925,2.9992183601434625,55.98540938934463,0,3.998957813524617,0,0,220.94241919723507,7.997915627049234,25.99322578791001
16041413208,16,041,413208,286.0414930110325,12.621714892407727,7.916980122626518,0.5714922695582115,93.11128450850796,1.4143900513225425,17.37113657455262,0,0,374.18952892115334,19.259283250328362,27.151912415043416
16041413209,16,041,413209,271.81829562729143,31.981445050523117,4.764486273808459,1.8820978270589288,45.47366538495932,4.698135562907986,3.7878923365823125,0,0,303.1833363140481,33.89671823303228,23.59494321738353
16041413210,16,041,413210,358,37,11,1,84,2,23,0,0,428,39,43
16041413211,16,041,413211,149,13,9,4,45,0,13,1,0,188,18,23
16041413212,16,041,413212,145.87832328167315,10.636767132599909,4.675065035509897,0.19134396355353075,38.33397135616082,1.3813468867200611,0.30846659457137815,0,0,172.8531591663308,15.110725036572552,13.84553862423352
16041413213,16,041,413213,97.05567119193522,11.491002045891253,4.145460108782836,1.0091078310888546,17.504805852402,1.013663639744891,0.07273762683785462,0,0,104.18315934641201,18.845603829758836,8.454618705865526
16041413214,16,041,413214,198.92678808932345,12.554553062418304,4.494111549441572,0,23.47978729691518,0.9006322646394457,1.7831649817675792,0,0,208.0598075682971,18.822779819871798,17.039614838104217
16041413215,16,041,413215,325.9636948940356,15.919028883126174,15.128878655101493,1.1107931682017347,89.90074219797907,1.2947554323526782,7.162344630242332,0,0,409.0157158186533,23.946883662702316,28.213113654654386
16041413216,16,041,413216,247,19,10.000000000000002,2,52,1,7,1,0,306,20.000000000000004,16
16041413217,16,041,413217,161,26,1,5,38,3,1,0,0,204.00000000000003,23,12
16043433501,16,043,433501,235.37699778703137,52.74396838158388,5.135541628291275,2.914722012590985,22.65042302257012,0.07289260733053043,0.10933891099579565,0,0,251.5543171937868,43.25385557261344,21.268615696060678
16043433502,16,043,433502,378.8786951970789,62.94905202534905,11.4713340611345,0.4102397187092944,49.718176162754624,2.3592111779006144,3.5573807015363803,0,0,405.90389515183745,68.10281915628913,35.58935294668551
16043433503,16,043,433503,475.6588351712609,72.54544841183571,11.846063886410832,4.3974646345760275,72.72615504561709,2.446650124069479,2.042183622828784,1,0,497.82579295765146,79.74413949757484,63.886470804315074
16043433504,16,043,433504,106.49589321418631,17.893768365162583,3.0226821094925307,0.6476810414971521,14.235821119602825,0.7494201719319348,1.0398261944247735,0.02260869565217391,0,114.24485446914461,17.91526276594195,10.472787664319586
16043433505,16,043,433505,360.25,31.757575757575758,15.878787878787879,2.977272727272727,100.23484848484848,0,10.916666666666666,0,0,421.78030303030306,33.74242424242424,61.53030303030303
16043433506,16,043,433506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16043433507,16,043,433507,129.44238804878003,8.015075208446222,0.8500043706914627,0.8001440725604961,21.7452947898998,2.370093451508862,1.5999359890426204,0.005144500048364002,0,144.53049956514,9.79352223374088,10.558359118119572
