GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PRERTRU,G16PREDCLI,G16PRELJOH,G16PREOMCM,G16PREGSTE,G16PREIHED,G16PRECCAS,G16PREIKAH,G16USSRBOO,G16USSDELD,G16USSLGIL,G16USSOWRI
05097000006,05,097,000006,80.94017920407512,24.051251191305916,0.4504839836855096,0.10942333529555244,0.4060574893397907,1.1032921071661226,0.02057034660411464,1.14086181931047,72.62516881119522,30.32724076389758,3.6796881282760303,0
05097000007,05,097,000007,90.23496823834967,14.905673392668058,0.5026205238775661,1.1256450715706265,1.5026077416483554,0.2513092408773659,1.1256443908630152,1.1256443908630152,80.72194760678258,25.293030535636014,1.6282652550943868,0
05097000008,05,097,000008,231.96006591231554,91.98415222238486,5.9989675747679465,0.9998281297953203,0.9998305378032714,3.99931011117333,0.9998273271260033,4.999137839633992,204.9647112238578,117.97967918238196,12.997760469988604,0
05097000009,05,097,000009,306.1250253321697,93.62591701066712,8.724804487013756,1.9805417151491036,7.6505900291877795,1.939157929316199,0.06219803067359178,2.881024912196381,265.6444072047583,133.11829097532853,12.742600229113417,0
05097000010,05,097,000010,91.72924837052372,22.326485085499577,4.114417299286864,2,3.038139099762288,1,1,3.0762781995245763,83.04274457480254,27.746015182884747,2.3432518978605934,0
05097000011,05,097,000011,115.64749348958209,56.8848742517837,2.798079619422192,2.060987569880306e-4,0.9332020421922027,2.060987569880306e-4,0,1.865064442463983,98.86038700025183,67.14524377834721,8.392738466398677,0
05097000012,05,097,000012,72.84525436626556,21.919920262522048,0.9940480641167853,1.001314185824324,0.00544959128065395,0.007266121707538601,0.0018165304268846503,0.0036330608537693005,63.88428954579942,23.935264347158885,4.982956033572119,0
05097000013,05,097,000013,223.81576096576512,49.3481285561154,0.9924198921297468,4.9241773644455895,2.9510428514071596,3.9335296808051803,0.9835729222322762,1.9667648404025901,207.02418216699928,66.0849774436361,11.839107289255708,0
05097000014,05,097,000014,138.79893415232897,25.45344083308534,0.1937702667439244,0.69359837903889765,0.27868984963233445,3.6127198701951784,0.086434581002916,0.9101463910821076,124.73818394490858,33.46092622984656,9.566160207275258,0
05097000015,05,097,000015,113.46736980762014,31.884893301902466,1.9379942181787264,7.340022106963693,2.840351585749511,0.4058580749755961,0.9144736842105263,0.13175531034325283,106.95502068133794,40.46070264120831,6.59841782582008,0
05097000016,05,097,000016,124.92040229705242,36.69652498202762,2.002265356444423,0.009693053311793215,1.9974188297885263,0.009835871274594052,0,0.014539579967689821,105.12952510431442,56.48212719422132,3.0012604072642874,0
050990000EC,05,099,0000EC,40.129129129129126,17.945945945945947,0.7477477477477478,0,0,0.7477477477477478,0.4984984984984985,0.24924924924924924,38.38438438438438,16.6996996996997,1.993993993993994,0
050990000ER,05,099,0000ER,131.04958001995803,56.11832705382996,2.372694496855791,0.05730003288428633,0.0016620498614958448,2.3610601478253197,1.5076123538734731,0.7521441270752407,125.36597868935833,52.55863307702011,6.246353148139071,0.0016620498614958448
050990000RE,05,099,0000RE,226.42189758646973,54.57686516936416,3.517679658368572,1.0776273945003865,0.36609765886227896,1.0773549656301995,1.382818022584062,0.36609765886227896,202.1018578451722,72.6743344254837,7.116931929602197,0.3457045056460155
050990000RW,05,099,0000RW,402.28796077710746,95.87165634494947,6.274672396639991,1.888607197474343,0.6213856060007057,1.8823409569810063,2.4855331408145394,0.6395720657766656,358.2908316443922,129.26875049943555,12.506765973958567,0.6213879267977765
050990000W1,05,099,0000W1,75.28916929547844,99.38170347003154,3.0115667718191377,1.5057833859095688,0.1882229232386961,0.7528916929547844,0,0.5646687697160884,74.91272344900105,87.1472134595163,9.411146161934806,0.3764458464773922
050990000W2,05,099,0000W2,90.4311251314406,119.36908517350157,3.6172450052576237,1.8086225026288119,0.22607781282860148,0.9043112513144059,0,0.6782334384858044,89.97896950578338,104.67402733964248,11.303890641430074,0.45215562565720296
050990000W3,05,099,0000W3,117.77090698192718,155.4574462462067,4.710832875376513,2.3554160035172655,0.294427136118093,1.1777083273868763,8.683419829873928e-7,0.8832809741832875,117.18203794787729,136.31970801461915,14.721350293339778,0.5888540551506903
050990000W4,05,099,0000W4,116.51690179785014,153.7926780345154,4.660458892761266,2.3302017449580896,0.291283874814306,1.1651216485459523,5.540284508673065e-5,0.8738239230203746,115.93339219985506,134.8608605555156,14.563778219377149,0.5825538989173403
050990000WC,05,099,0000WC,12.892561983471076,9.347107438016529,0,0,0.10743801652892562,0.10743801652892562,0,0,12.462809917355372,7.520661157024794,1.0743801652892562,0
050990000WR,05,099,0000WR,104.79337600695222,75.97519760504036,0,0,0.8732781333912686,0.8732781333912686,0,0,101.30026347338715,61.1294693373888,8.732781333912685,0
05099000BCC,05,099,000BCC,4,5.531914893617021,0.0851063829787234,0.0851063829787234,0.0851063829787234,0,0,0.0851063829787234,4,4.425531914893617,0.5106382978723404,0
05099000BCR,05,099,000BCR,52.49176843703203,60.616731843596654,1.05727689119125,0.9433333920208843,0.9107781065436369,0.04883292821587109,0.06511057095449478,0.9107781065436369,51.35233344532837,49.850940879278546,5.692555637602553,0.016277642738623695
05099000GEO,05,099,000GEO,68.82251992942915,7.440272424803152,1.860068106200788,0.930034053100394,0,1.860068106200788,0,0,53.94197507982285,19.530715115108276,7.440272424803152,0
05099000LAN,05,099,000LAN,168.89387307835008,33.95295060087158,1.9634593404702134,0.9628931051381538,0.009418282548476454,1.8975313626308783,0.037673130193905814,0.009418282548476454,162.5560351036144,36.39919760745088,3.9552101414948257,0.009418282548476454
0509900BODC,05,099,00BODC,3.426271186440678,0.6940677966101695,0.011016949152542373,0.011016949152542373,0.022033898305084745,0,0.04406779661016949,0.011016949152542373,3.194915254237288,0.7271186440677966,0.12118644067796609,0
0509900BODR,05,099,00BODR,307.51644923705345,62.29432894512659,0.9887988721448664,0.9887988721448664,1.9775977442897328,0,3.9551954885794656,0.9887988721448664,286.75167292201127,65.26072556156119,10.87678759359353,0
0509900ROSC,05,099,00ROSC,22.999219450260625,65.99776016161744,0,0,0,0.9999660630548097,0,0,30.9989479546991,54.99813346801454,3.999864252219239,0
0509900ROSR,05,099,00ROSR,53.9689181868307,83.18307044288383,0.12578616352201258,0.06289308176100629,0.01928374655647383,0.14510384702367665,0,0,51.885765387990226,81.67248350791976,1.6961178674335495,0
05101000BIG,05,101,000BIG,68.87712583498826,12.129590178732624,1.87434554973822,1.0888969128001444,0,0.93717277486911,0,0,61.40657158331829,13.521935367394837,2.963242462538364,0.15172413793103448
05101000BOS,05,101,000BOS,40,6,0,0,0,0,0,0,40,7,0,0
05101000DOG,05,101,000DOG,157.45753424657534,52.21369863013699,4.1068493150684935,1.178082191780822,4,2,0,0,164.56438356164384,52.178082191780824,5.1068493150684935,1
05101000GRO,05,101,000GRO,306,64,5,2,1,1,0,1,309,59,11,0
05101000HAS,05,101,000HAS,117,12,0,2,0,1,0,0,116,10,8,0
05101000HIC,05,101,000HIC,33,5,0,1,3,0,0,0,32,11,0,0
05101000HUD,05,101,000HUD,99,26,1,0,8,0,4,1,98,30,10,0
05101000JAC,05,101,000JAC,1099.4562118126273,343.39714867617107,19.5112016293279,6.828920570264766,31.217922606924642,4.877800407331975,8.780040733197556,7.8044806517311605,1090.6761710794297,359.0061099796334,57.55804480651731,0.9755600814663951
05101000JEF,05,101,000JEF,63.59259259259259,14.962962962962962,1.8703703703703702,0,5.611111111111111,0.9351851851851851,0,0,57.0462962962963,24.314814814814813,7.481481481481481,0
05101000LIN,05,101,000LIN,61.99999999999999,14,2,0,1,0,0,0,58,17,3,0
05101000LOW,05,101,000LOW,68,21,2.9999999999999996,0,1,1,1,1,77,17,2.9999999999999996,0
05101000MTS,05,101,000MTS,66.54246575342466,5.786301369863014,2.893150684931507,4.821917808219178,0,0,0,0,69.43561643835616,4.821917808219178,2.893150684931507,0
05101000MUR,05,101,000MUR,17.15311187476136,22.909889270714014,0.3907980145093547,0,4.911225658648339,0.06481481481481481,0,0,14.046487208858341,26.210958381061474,2.171439480717831,0
05101000PLE,05,101,000PLE,109,19,0,1,1,0,0,0,111,17,3,0
05101000POL,05,101,000POL,63.149052175482936,10.69763495215743,0.09424083769633508,0.8953962809171331,0,0.04712041884816754,0,0,57.72955407113197,13.289582957212493,0.9896371186134681,0.8482758620689655
05101000PON,05,101,000PON,137.86242236523694,24.931251997725692,1.3573873885351295,0.9999990723839267,3.7147738494541858,0,0,0,137.96895064724285,25.8247227881037,3.893468007529787,1.9999981447678534
05101000RIC,05,101,000RIC,102,5,2,0,1,0,0,0,85,22,4,0
05101000VAN,05,101,000VAN,30.089347079037804,15.044673539518902,1.3676975945017182,0,2.7353951890034365,0,0,0,26.670103092783506,18.463917525773198,3.419243986254296,0
05101000WHI,05,101,000WHI,234.51761017690148,24.77562619293887,2.5202119832375427,0.18678623601795671,0.7820773930753564,1.137906398950747,1.219959266802444,0.1955193482688391,227.18770326612,26.18237169575927,5.489075612330856,1.0244399185336048
05103000001,05,103,000001,437.6208143839371,451.57911155653164,7.242995811324758,9.812966527891158,1.9081840946181123,4.445676430588871,0,2.6998842389489637,442.1639259563129,411.76289396480564,26.771493725320152,0
05103000002,05,103,000002,263.6163570356477,529.9966478876457,6.542101110189495,3.394018034727213,1.3577663507385938,5.278776436867104,3.081031780467719,3.5511152407938664,283.9367694969672,460.6311826700486,16.40120604501282,0
05103000003,05,103,000003,527.744470414911,662.4131483618374,14.934244210726108,8.266591807527892,3.8654271733904166,5.686826640503847,2.6665920133359036,1.9272238811910183,531.9141204684067,589.9245036011371,37.49182766320478,0.022106631989596878
05103000004,05,103,000004,331.66301958093095,202.0451970275933,8.094339085758262,3.9154549263621163,2.6794275710729765,2.116114603903932,1.468651025906574,1.4406228396369074,310.9203397183927,205.08301671302945,20.902814085802394,0
05103000005,05,103,000005,215.86690077582034,245.07242264549015,3.8094158960438884,1.2698052986812962,0,0,0,1.2698052986812962,210.15277693175452,229.8347590613146,12.063150337472313,0
05103000006,05,103,000006,30.37357630979499,36.80865603644647,0,0,0,0.9009111617312073,0,0.38610478359908884,30.63097949886105,31.789293849658314,1.029612756264237,0
05103000007,05,103,000007,149.71239782175724,37.86991513197906,4.796855916717348,1.0098644035194417,0,0,0.5049322017597209,2.272194907918744,145.6729402076795,43.676635452215855,6.05918642111665,0
05103000008,05,103,000008,40.95857245139616,17.415663380514403,0.2746268656716418,0.5492537313432836,0,0.2746268656716418,0.05166051660516605,0.41194029850746267,38.48693066035138,20.480057278184724,1.2534890125020655,0
05103000009,05,103,000009,134.84227593779042,230.87385990824635,1.9902918957607445,0,0.9951459478803723,1.4927189218205583,0.9951459478803723,0.9951459478803723,155.74034084327826,174.15054087906515,3.980583791521489,0
05103000010,05,103,000010,531.0353737452388,322.45336004327595,7.293499604661668,2.655158626282629,0.0718232044198895,3.443722943722944,1.034305166901852,1.6926766638006665,514.2124299914635,311.4844272772088,18.155464381142405,0
05103000011,05,103,000011,449.985320595908,124.98143768701607,13.822610903642753,3.133033877837454,0.09693053311793215,0.24025974025974026,1.5544006222789855,6.458429372928857,438.74402563872667,137.7968129372736,18.004726146407055,0
05103000012,05,103,000012,767.48683234913506,239.3331571591362,6.79290246188843,8.429482508813491,0.005388865389556221,3.468356103061025,2.0299869050919264,2.6741583562010574,723.0058367743758,306.13490465316795,19.597496642889762,0.8257477243172952
05103000013,05,103,000013,340.53998009092516,345.8825080386236,4.852153744029419,0.17019936557353127,1.63176878858174,3.5881051669274604,1.0587367779516403,1.2289361435251718,337.5090901442816,309.8425541645741,5.526844733091339,0
05103000014,05,103,000014,667.8661870810405,589.2321098850828,5.099270848856016,2.3705949291664505,4.452736433993167,7.418210769821953,4.8773466528191625,4.106917706668524,668.4448716081685,523.594449052996,24.41933345914118,0
05103000015,05,103,000015,272.0974881518423,138.01200031864119,6.203354940515115,1.137398141936558,3.062057559224658,1.1701841772817108,0.7385103011093502,1.6886522661928522,251.36223152775693,148.25857081683057,16.76254136824423,0.031209362808842653
05103000016,05,103,000016,42.46208056510853,64.27257637413895,0.9809362218055401,0.7256176853055917,0,0.497191098268479,0,0,42.69066213554264,59.46162962973869,1.988764393073916,0.12093628088426528
05103000017,05,103,000017,2.8052256270234333,2.56621537180619,0.07547692270018207,0.05031794846678804,0.02515897423339402,0.06289743558348505,0.02515897423339402,0.02515897423339402,3.1197128049408582,2.2014102454219766,0.10063589693357608,0
05103000018,05,103,000018,139.67374105916002,77.92231174572424,3.929182400715649,0.9906201937936429,3.9236326716391625,0.004624774230405832,0,0.9832205550249935,142.6197029048507,83.76336292057108,2.969085716842685,0
05105000001,05,105,000001,110.96875,23.953125,2.703125,1.140625,1.421875,0,0.140625,1,87.703125,45.359375,6.984375,0
05105000002,05,105,000002,153,48,3,0,1,1,0,2,123,71,8,0
05105000003,05,105,000003,67.03125,18.046875,4.296875,0.859375,2.578125,0,0.859375,0,59.296875,26.640625,6.015625,0
05105000004,05,105,000004,470.4412859641024,155.752082800431,15.93508987219475,5.511427256269289,9.096843845487033,1.983294035017308,4.0409343393391115,4.010691674006239,404.39713147945065,209.8187125773117,30.322933843606602,0.007776049766718508
05105000005,05,105,000005,240.9281606742807,85.03848214543012,8.20158376205759,2.5363585758120815,1.1733573102869805,3.09337303157517,2.0622486877167803,1.0311243438583901,207.1381122710015,111.19587865236612,15.561687135494912,1.0311243438583901
05105000006,05,105,000006,64.63333333333333,8.9,2.466666666666667,0.16666666666666666,0.03333333333333333,0.03333333333333333,0,0.03333333333333333,49.1,23.333333333333332,2.7333333333333334,0.03333333333333333
05105000007,05,105,000007,174.0161449177238,54.072813392513055,4.915710308410278,1.966284123364111,0,0,0,3.932568246728222,158.28587193081094,69.80308637942593,8.8482785551385,0
05105000008,05,105,000008,179.09988826815643,55.02715083798883,9.001675977653631,4.0003351955307265,5.000670391061453,6.70391061452514e-4,1.0003351955307263,2,153.0854748603352,87.03720670391061,14.007374301675979,0
05105000009,05,105,000009,62,18,0,0,0,2,0,0,56,19,5,0
05105000010,05,105,000010,279.6517775431186,84.17497360084478,13.53861316437874,4.835445265751496,0.9687785990848293,0.9719464977120732,0.0010559662090813093,0.9687785990848293,235.1312565997888,125.78810278071103,21.28461809222105,0.967722632875748
05105000011,05,105,000011,118,34,2,1,2,0,2,0,104,44,8,0
05105000012,05,105,000012,317.6573140022035,150.8706596844766,14.000604482820231,8.961781673967579,5.99781913770028,2.0079035348815335,1.019591245121854,1.014705251636512,271.5678507527906,175.03932215712095,33.940869019595866,0.9971099437186235
05105000013,05,105,000013,65,23,0,2,0,0,1,0,58,26,5,0
05105000014,05,105,000014,69,26,1,1,0,1,0,1,59,33,1,0
05105000015,05,105,000015,249.8419964661338,116.14994283896647,15.073567514852385,5.647573131121786,2.8313042513636586,0.9420936250592516,7.126598905320161e-4,2.8309479214183924,226.2738035372999,134.0426472516152,19.811612073742843,3.5632994526600806e-4
05105000016,05,105,000016,110.97971765668689,39.68066562095069,0.187683284457478,4.570278933369706,1.9102230102980289,0.02346041055718475,0.9492464025097183,0.0469208211143695,96.68237059264817,53.83725022164632,3.961208483939166,0
05105000017,05,105,000017,279,110,16,5,4,0,2,1,243,141,23,0
05107001001,05,107,001001,244.15193610208553,531.1613680799206,7.958302805866933,4.429684946484768,2.265727719300403,4.895915814865077,1.912502991106462,3.582808833912976,253.65564499547196,456.6020962711435,26.8378376090208,0
05107001010,05,107,001010,356.66098222672906,731.0648218595046,12.237938060830706,6.618478000129132,3.37993005165642,5.7552723556652605,4.137931660373182,3.6915992669089497,359.11825049997867,651.422574342928,36.13572864235938,0
05107001040,05,107,001040,217.7657103937307,1164.8154737866007,9.819684270085231,4.853838500632788,4.552031871617029,4.646616478408141,7.1291690655214985,3.71643306718945,242.85052536184455,987.1886012052399,36.87512642921993,0
05107001150,05,107,001150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
05107001160,05,107,001160,65.18029115341545,35.67973124300112,0.9966405375139977,0.3986562150055991,0.7973124300111982,0.3986562150055991,0.19932810750279956,0.19932810750279956,58.403135498320275,36.27771556550952,2.9899216125419934,0
