GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PREDCLI,G16PRERTRU,G16PRELJOH,G16PREGSTE,G16PREUMCM,G16PREOOTH,G16USSDBEN,G16USSRGLE,G16USSLTAN,G16USSGMEN,G16USSOOTH,G16RGTDMAD,G16RGTRGAN
08013013910,08,013,013910,515.6349812086984,105.84456685361022,16.187797559844842,13.463882594580307,4.554908810242266,2.793111633218784,486.1633427817105,121.96352098907879,16.563247494036148,34.52226650769938,0.9781051136422434,456.85970343295367,159.6962990138879
08013013911,08,013,013911,638.3592485859882,135.36167848171806,18.325601520339042,8.812224241122399,2.8655118716200203,1.923558099245883,588.7146856256117,165.0449418318985,22.920223730686683,27.946968674381587,1.917758248048079,542.9090232418683,201.93641451020923
08013013912,08,013,013912,756.526037758181,195.87728322404686,40.9743296540098,17.988730092004303,4.9968694700011955,3.997495576000956,708.5560908461695,221.86100446805307,21.986225668005257,56.964311958013624,5.996243364001434,687.5692390721645,257.8384646520617
08013013913,08,013,013913,441.94590108845796,143.67442056310298,16.101383886848584,6.1088215396809105,4.011361353436859,3.02068601275083,421.82141636099936,154.68454014626542,10.099840091392227,21.230050499342486,0.013635195204401616,401.8730098180485,169.75196207131265
08013013914,08,013,013914,392.9495378439384,80.39649704277265,14.983167376210748,25.600938598245662,1.0913490385439584,2.9870674876425043,354.3328952255779,78.85950312866082,22.757360924597844,58.19561630332295,0.023914968999114262,379.80551944341266,87.61421040601161
08013013915,08,013,013915,221.65150183109012,83.85861066152124,10.184235213632057,17.785256145435984,0.9604754808524175,3.212558102618899,204.08167493136784,82.43435718990888,13.14844457120472,35.65329520588738,0.9604754808524175,222.08236032251753,85.8124811225586
08013013916,08,013,013916,217.434597043446,144.59840139764643,26.217927183279077,9.267491798791275,0.0600440343448596,4.0451593064057,221.00628868074878,149.57814806939118,19.268440598790914,10.618846790939449,1.0664777169844164,200.0900642892707,167.83179500541485
08013013917,08,013,013917,797.2073964895052,279.40700487473174,47.72492960648928,23.71638872271186,6.118106561433342,7.070415185142567,769.8729144075654,285.2485614190061,41.42956058464607,47.244462262082926,8.026819979800555,733.0050413564016,334.127604682359
08013013918,08,013,013918,676.0336421954255,250.3792174411578,46.938025934107834,24.401738269608934,7.779925196435294,2.9572372956626305,668.2934823459896,247.5114521762438,24.501151637107423,38.99903934967496,3.899903934967496,632.1025602407295,260.3327746819484
08014014001,08,014,014001,231.02118210319355,154.29898007823752,28.13170071621394,4.262380910170633,5.1148744615812225,0.8525386781766429,235.28362087127053,161.97110023572972,13.639678529798536,5.967294505039953,1.7049540994052925,202.0370398956802,188.3978277558279
08014014002,08,014,014002,960.4529389898046,454.26828195463725,101.83596650411648,25.958187540264987,13.977485598604224,19.967836569434606,908.5365639092745,480.2264694949023,91.85204821939918,32.946930339567096,5.990350970830382,850.6298378579141,585.0576114844339
08014014003,08,014,014003,728.0358467767994,344.683098307597,72.94545676948341,35.09274126126686,16.160308809019547,16.907671577284695,700.867369667968,363.86466951020833,60.2768049088521,40.09938471842566,9.053689102391392,671.3766460963988,451.18240433408687
08014014004,08,014,014004,787.1871248421638,486.49653048056575,90.90569065091117,32.96608681198007,28.969959199044574,11.987439161332357,789.1850313690526,498.483340523582,59.937824924977875,37.96116768835993,8.990893930157313,732.2468972668302,595.3821216368433
08014014005,08,014,014005,38.17550677817652,20.109741253042102,3.0207756727832087,2.0072004533386267,1.0066047425654785,0.002884335260318497,38.175987500719906,18.11335705692967,2.0136902076743435,3.0080365253834684,1.0017975171316142,45.15972676803802,19.136306365970285
08014014006,08,014,014006,999.8931795388174,515.1169147839299,118.61016547180468,44.70084514628768,13.513557915131635,19.44406618872187,962.9897870954904,517.2770861848227,95.49236996705838,46.770336872697456,17.187287231156052,931.5940246851052,616.8872516566274
08014014007,08,014,014007,382.92432312927224,220.30571061628348,45.38663282061795,11.222313871855322,10.135321487216283,3.1546531282471806,383.1756344626739,205.12206002648995,37.28030879494801,17.202982230824425,3.0869923846390392,353.14663700112754,258.5086928471079
08014014008,08,014,014008,261,208,36,18,10,5,280,199,27,9,3,260,232
08014014009,08,014,014009,403,231,33,8,8,6,389,239,22,14,4,372,271
08014014010,08,014,014010,509.0041613155878,397.0038086617244,54.000352653863374,9.000070530772675,16,2.0000705307726743,509.0043729079058,431.0037381309517,29.0002821230907,5,5,431.003244415543,483.0043023771331
08014014011,08,014,014011,479.6160659624252,379.69605222025325,46.9624064588208,6.994400961952034,27.977603847808137,16.986402336169228,484.6120666495338,390.6872537318922,34.97200480976017,13.988801923904068,5.995200824530315,452.63766225203875,436.6504600532913
08014014012,08,014,014012,534.002477108447,457.00226718400233,40.00020992444466,8.000041984888933,11,8.000041984888933,539.0026030631138,461.0022251991134,25.00016793955573,7,4,465.0019313048909,526.0025610782249
08014014013,08,014,014013,320.6060471759536,235.07599639613207,60.69075024080107,11.17496158403474,8.800598492332787,11.177948967911338,327.80382104797445,252.64582585009333,38.313940617842206,11.17346789209644,3.2041555486856206,328.4887253869431,285.42755227763524
08014014014,08,014,014014,213.56643136948514,179.88132237953326,21.040795248756574,12.082440019904956,7.373516749843944,8.414878346861723,227.22251179230184,169.9136000567951,15.255316428233426,11.037878972574052,4.730519559674594,225.62167606172855,190.9535954429734
08014014015,08,014,014015,479,396.99999999999994,51,14,12,12,482,405,29,11,2,426,446
08014014016,08,014,014016,435,481,45,15,13,8,455,483,32,5,1,352,588
08014014017,08,014,014017,614.0778828037562,599.0712825661498,79.00660023760646,10.001320047521292,26,10.001320047521292,613.0818429463201,653.0699625186285,41.005280190085166,7,4,492.0607221859794,767.0805228987988
08014014018,08,014,014018,401,264,41,12,8,9,399,280,25,9,3,368,316
08014014019,08,014,014019,504,389,68,17,23,10,526,412,33,11,4,468,468
08014014020,08,014,014020,383,327,47,16,11,10,365,345,39,9,4,355,371
08014014021,08,014,014021,794.3980280376818,493.451957488265,101.9546223036838,28.713432299255736,17.62778696482259,10.216343820739244,766.6760348561759,535.0093377628991,80.62505368953103,24.067490604713452,11.117164716125018,759.0872951900758,588.8880776978283
08014014022,08,014,014022,531.7734567485428,408.15084503209187,65.73583321430326,13.735845746272323,15.698109424311227,11.77358206823342,534.7168522656011,397.3583948028779,49.05659195097258,7.849054712155613,5.88679103411671,486.64139215364804,462.11309617816175
08014014023,08,014,014023,546.7374100719425,397.1870503597122,63.309352517985616,5.341726618705036,21.43525179856115,8.83093525179856,544.4712230215828,408.5863309352518,37.57194244604317,7.9640287769784175,5.9064748201438855,481.86690647482015,458.96762589928056
08014014024,08,014,014024,917.2955964708561,654.5251883300923,103.3959920832651,13.156842158965219,19.228765936709998,14.128425702362113,863.925244734014,728.3939865175499,54.65512311528623,17.156897323730032,6.085470028868574,759.20014647969094,817.0614243871945
08014014025,08,014,014025,849.7525072040607,658.5089034945622,96.60759362644775,10.843709488682912,15.772668347175141,8.872125945286017,824.1219211399011,718.6422015681674,45.346421498128535,10.843709488682912,5.914750630190678,704.8411167643892,833.9798388568856
08014014026,08,014,014026,712.7977527544491,531.2681807660784,59.00324211087332,7.667924100505252,15.770071845797721,10.574019086173468,685.5276906767515,591.2268393874015,26.535488418874593,4.931589267887197,2.918377216537838,570.8704589042987,679.8155426423217
08014014027,08,014,014027,645.4884120612337,441.62168266178946,100.05382292559932,17.218845920545434,24.249796906503402,15.181327878068448,631.5342912854608,474.4717006632876,76.77049112068964,7.1248984532517,12.097230995553245,605.7426095921855,535.5073118223584
08014014028,08,014,014028,202,185,17,7,0,10,212,161,21,8,3,223,184
08014014029,08,014,014029,463,414.99999999999994,56,6,12,17,461,405,45,10,7,434,456.99999999999994
08014014030,08,014,014030,436,378,61,20,14,17,459,352,58,14,15,423,419
08014014031,08,014,014031,365,357,64,9,6,8,364,355,34,11,10,348,393
08014014032,08,014,014032,870.9233257066445,617.2369441361311,64.91974331528887,9.987652817736748,25.967897326115548,9.987652817736748,853.944315916492,655.1900248435308,27.965427889662898,10.986418099510423,3.9950611270946994,747.0764307667088,747.0764307667088
08014014033,08,014,014033,776.4165508904763,496.1920372671305,68.13120276438607,9.017159317177855,21.04407784640615,16.019841208459223,736.3750433513796,575.256527501398,39.0661041560592,8.020126798160279,5.008294068887871,639.1996631241728,650.4258359555681
08014014034,08,014,014034,155,316,21,1,9,2,153,326,10,2,2,123,366.00000000000006
08014014035,08,014,014035,817.2012947998767,532.2696839905893,27.575095484828637,2.5070897017496123,11.698445932182056,7.520512520541558,783.7786111123423,565.6927189495949,14.205778821873293,3.3428763386074927,3.3425791089010617,670.975354728933,650.9217715372948
08014014036,08,014,014036,846.4632052893621,610.6633926322028,94.66084524569861,18.136397367189915,38.213890888716016,18.030929006063893,800.6181406084161,718.838860809035,46.43220137303487,13.122467140300222,9.100144634404119,669.5807975630692,823.340691982113
08014014037,08,014,014037,66.69360876515242,73.20643432084545,9.945806688889347,1.9936408465465292,2.9797056914558464,0.010239277060842574,68.82066173864209,77.99745232796381,6.982896881773332,0.004198971084958021,1.0047020641400757,59.76146962221088,85.01504214168314
08015015001,08,015,015001,461.283889665001,728.790943576246,61.6844339497964,16.159002130163056,15.326065846741272,22.208653473159924,499.5728957279615,750.0901679123339,35.87001081130079,18.379298820501827,10.946343882760614,430.19684501959887,738.0089415077892
08015015002,08,015,015002,372.9000683298238,615.7318579065015,66.34490823955261,15.05767210824716,12.721847284394695,15.44486767427232,421.0365075140018,629.95346292379,35.16073353045152,11.465158169884644,7.177873343026617,359.8718188284417,623.0119881996611
08015015003,08,015,015003,620.9781226922379,879.8027329897259,96.66325301330296,19.27144826691001,19.710194343678296,19.564348670616273,698.2953592678057,876.5464950141468,60.25735195964303,15.925556621706857,12.021190815428826,620.9748645492344,872.7984324377964
08015015004,08,015,015004,350.7270278211529,711.1748215087433,42.7380135570033,12.856774158208449,13.770477387920472,11.857216261812853,389.9030047892479,710.1473073068959,29.347272840128817,8.552605298068277,11.826882815399827,332.3029703145989,699.741635205937
08015015005,08,015,015005,708.0772807296747,871.6350225636758,85.35855624628039,25.871736975181808,6.667946813903258,19.539015804857915,756.6984276019722,854.8194457240489,52.12263049065205,20.84059723482865,17.19029019939427,661.9309090519336,820.5376027887504
08015015006,08,015,015006,427.69020505339546,431.61155456364133,36.7753366645105,21.01293664852918,5.411770687792445,8.248822331706082,452.30450827727634,431.39314713881714,25.90319439181347,16.490202766687286,6.307429759347498,391.41844973035177,414.12747824758503
08015015007,08,015,015007,524.1530659640276,367.37763089195226,47.56094766008345,22.33798742209118,2.7669284617155077,14.34411260975807,548.3354056528233,362.0250943540163,28.733590782567727,19.159771474568238,8.121600778323732,457.0390974593876,370.9419742994137
08015015008,08,015,015008,751.4663981852528,329.80497794580504,55.027545804435455,30.006897103091216,10.637825429160001,11.918298325894918,771.5757298150953,331.7772732796517,37.68035615557759,32.58967001306676,15.838143498171746,671.0261756283292,341.79710634872134
08015015009,08,015,015009,669.7494192664401,453.4812860791866,44.77057174401584,35.400067480571565,9.961466037687682,15.868295421170053,720.2431295066822,435.65524965840126,39.85479534359748,28.581216033808474,11.557506054643685,625.3216719658947,445.49662440383634
08017017001,08,017,017001,8,114,4,0,0,0,20,100,1,1,0,16,90
08017017002,08,017,017002,28,253.00000000000003,9,3,0,3,51,228,9,2,3,38,222
08017017003,08,017,017003,50.94864682942262,296.8738645796357,10.777596807508402,0.9797806602204217,0,2.9393467532031465,80.34210481637032,258.6623870140934,15.676495336068628,3.1816945876612552e-6,2.9393435715085587,53.88800153686224,258.6624045134136
08017017004,08,017,017004,34.30421396879369,211.29849003027627,6.24539053778399,0.02021933977957831,0,3.0836405920892456,58.887768636553595,190.532954941111,3.3464920092237636,1.9999968183054124,1.060656428491441,42.318884570769285,201.25708929828207
08017017005,08,017,017005,10.747139201783689,49.82764539008801,0.9770126547076081,0,0,0.9770126547076081,9.770126547076082,50.80465804479562,0.9770126547076081,0,0,8.793113892368472,39.08050618830433
08019019001,08,019,019001,428,293,55,23,8,8,467,289,39,17,11,422,322
08019019002,08,019,019002,130,123,31,8,0,0,135,120,20,9,5,136,121
08019019003,08,019,019003,195.03732397305214,230.3724928165682,32.879892763873784,16.321202751306163,1.5800907911273183,8.156823235067067,231.44506785813093,212.3671484124496,23.762408513438395,10.889539327276992,5.121682184419849,198.89309453993843,224.44140262760612
08019019004,08,019,019004,302.01544941227314,328.8272096165257,58.414631322680876,20.801123276121526,4.954161819570411,5.949233979011805,340.6113082353619,312.04871747983,51.46184869857537,11.883641317101754,11.88575544768967,310.9202166428144,325.88651076942386
08019019005,08,019,019005,245.1823954339132,234.03519900365583,37.544125004121035,9.828707050166052,2.4563491724810724,4.8880517050599215,268.05749924836095,212.91560336705587,28.607489738579243,12.198354321491834,8.96371494269077,240.39663851218052,246.94101504026446
08019019006,08,019,019006,209.66781249778222,214.77264198063813,32.44388020940019,9.377162755641217,3.3277043673510103,5.436006356238329,231.97749988843805,203.49995867562413,23.349534071451213,8.874103810436702,5.381090222490693,216.6273493532725,212.42278943170606
08019019007,08,019,019007,443.1814814545198,445.07188319731995,59.53235095351392,6.615393776610803,5.669776066250334,7.559820518512944,448.853520360841,457.3541947158811,40.633335593037806,15.119402843334223,6.614917389227472,391.2130003122772,490.42663791879346
08019019008,08,019,019008,321,278,28,7,0,3,313,291,28,7,4,275,305
08019019009,08,019,019009,454,427,30,17,3,7,446,442,27,14,5,400,470
08021021001,08,021,021001,271.02938962736584,67.02040946344849,11.002612411321406,1.0011429299531152,2.000163275707588,5.000489827122763,287.03396134717826,68.01975636061813,2.0006531028303516,4.898271227635934e-4,1,281.03314496864033,54.01698067358914
08021021002,08,021,021002,185.33807350462632,200.38644722155271,15.077289444310546,1.0096611805388183,7,12.028983541616455,202.46366885163096,206.36229427020567,4.028983541616454,2.004830590269409,4.0241529513470455,198.40570176839805,191.29466600643394
08021021003,08,021,021003,180.48451901708276,125.07481246074336,16.02408114435684,6.99064873279853,1.0070100477133614,3.0171641524456407,208.5195861163566,121.07030544845375,4.0163537220042995,2.996381288132827,0.014917505696786997,203.49031273964002,104.0648627953516
08021021004,08,021,021004,275.1061063041432,79.53350545039396,15.896781062941633,1.9926087590550137,0.0011022252374618853,5.957986222890727,300.9405799818983,74.56686359346216,5.959088448128189,0.9957532669087759,4.962232955981952,289.02570976135434,60.65387348767584
08021021005,08,021,021005,170.04191154678185,185.98482540386146,21.999235937069574,0.005938397654523842,13.991724451341588,10.995376255924414,206.04220370293584,186.98078032726028,12.994921185420704,0.0025450275662245035,1.9986965869742161,195.04513076196727,181.96961703694947
08021021006,08,021,021006,181,319,23,3,13,0,224,300,9,3,5,213,280
08021021007,08,021,021007,99.06369426751593,149.0764331210191,11.54140127388535,1.9235668789808917,15.388535031847134,4.808917197452229,117.3375796178344,158.69426751592357,6.7324840764331215,0.9617834394904459,1.9235668789808917,114.45222929936305,151
08021021008,08,021,021008,147.93630573248407,420.92356687898086,20.458598726114648,4.076433121019108,23.611464968152866,9.19108280254777,197.6624203821656,417.30573248407643,8.26751592356688,4.038216560509554,7.076433121019108,187.54777070063693,396
08021021009,08,021,021009,133,217,15,3,8,3,169,203,4,3,2,150,195
08021021010,08,021,021010,128,150,16,1,5,4,160,142,1,1,1,146,132
08023023001,08,023,023001,131,18,8,0,1,5,138,9,5,1,2,141,7
08023023002,08,023,023002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
08023023003,08,023,023003,104.96073712129613,23.99102562772483,0.9996260678218679,0,0,0.9996260678218679,115.95662386733669,11.995512813862415,0.9996260678218679,0,0,98.96298071436492,4.9981303391093395
08023023004,08,023,023004,183.03926287870385,38.00897437227517,4.000373932178132,0,0,2.000373932178132,186.04337613266333,27.004487186137585,1.000373932178132,2,4,173.03701928563507,29.00186966089066
08023023005,08,023,023005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
08023023006,08,023,023006,45,23,0.9999999999999999,0.9999999999999999,0,3.9999999999999996,54.99999999999999,13.999999999999998,1.9999999999999998,0.9999999999999999,2.9999999999999996,51.99999999999999,14.999999999999998
08023023007,08,023,023007,289.712962962963,237.74074074074073,35.12037037037037,4.041666666666667,3,3.0370370370370368,300.7824074074074,244.74074074074073,21.078703703703702,5.037037037037037,2.0185185185185186,289.78703703703707,230.67592592592592
08023023008,08,023,023008,153.28703703703704,159.25925925925924,25.87962962962963,8.958333333333334,0,7.962962962962963,168.21759259259258,159.25925925925924,16.921296296296294,7.962962962962963,3.9814814814814814,169.21296296296296,145.32407407407408
08025025001,08,025,025001,52.83807790335945,229.6054657982347,16.331769533765648,0.9606923255156263,0,2.882076976546879,91.2657709239845,195.98123440518776,10.56761558067189,0.9606923255156263,3.8427693020625053,76.85538604125011,211.3523116134378
08025025002,08,025,025002,56.000097171961364,184.0002676211395,9.00000955789784,3.0000047789489197,2,8.000006371931892,93.0001306246038,155.00022779656516,11.000011150880812,1.0000063719318926,7.964914865642065e-6,72.00011947372299,169.00023576148
08025025003,08,025,025003,51,152,8,1,0,4,70,133,6,1,2,69,130
08025025004,08,025,025004,48,160,19,2,4,4,76,149,9,1,2,54,151
08025025005,08,025,025005,61.00031635111179,168.0057147009801,6.000672493409247,2.999921211436307,0,3.9999871786413683,82.00159098634654,143.0048955913902,7.000295756328104,3.9998765025698173,4.999997807810654,75.00107387787533,148.00555745563017
08025025006,08,025,025006,68.0026300688945,176.00724346843074,4.000258695301098,1.000129347650549,1,5.000172463534065,88.00353550244834,152.00616557134285,11.000301811184615,1.724635340655334e-4,2.0002155794175818,78.00323369126373,159.00638115076043
08027027001,08,027,027001,402.9573277293172,1052.468114940301,78.88740218907964,12.006064068270705,4.006138487197842,21.01155190021408,486.88844531813737,1013.4092439337807,51.99931528223758,7.041532078816594,11.962248351040934,402.9641013180691,980.4654224850383
08027027002,08,027,027002,63.4636764023242,251.0067519501877,9.137484189343338,2.012081193073365,0.9993910908956269,5.986372286912179,75.57606059461072,240.03007371443843,11.019900022416119,2.981549508584242,0.039897033846333356,63.4636764023242,235.97598855290695
08027027003,08,027,027003,330.87568934467674,757.7825057636668,52.987624792265144,9.996153219442347,3.998045042103135,7.003863122972043,381.86793376553607,730.7894580443636,36.98972124583781,6.996578823680486,3.003216545407638,319.8867888569079,731.7712788637527
08029029001,08,029,029001,138.43102483144594,822.6973275227257,15.227907291132277,1.143207875207123,2.305724350250408,5.157030880546029,174.03234420488045,786.2575098636673,17.829102471515917,2.940798116895463,5.303035796496849,137.7018559387905,767.6038582830336
08029029002,08,029,029002,112.31238665024429,456.89809793664756,24.385749529704984,3.821133024585202,9.136416232234867,9.436682983025902,152.58882605561024,418.86588602748753,19.24707881500598,2.881447623886055,12.88812418563196,133.46616410536083,438.92885095356195
08029029003,08,029,029003,143.80557278740906,333.0800650113234,15.97178960847335,6.940403474311964,1.0072629870432601,10.93547467325705,167.87794222876346,305.0381099329449,30.85136435683355,0.02548556192096704,5.984111611110638,176.4675786229614,306.8402562243567
08029029004,08,029,029004,204.09896086964127,562.3072117897434,33.01001028708745,10.991304472239399,6.000068032530049,15.990808622842781,258.0787589364939,512.2882378069613,37.039815576698054,4.996504493463443,16.01074061901964,263.06031286401014,517.2890014352233
08029029005,08,029,029005,154.1785466517278,425.06870465836033,22.931274363203897,4.014076631942619,3.0907489057944577,7.022654748567548,182.1452399343545,387.5509097055696,34.612245699488284,2.0004464691861097,12.855444129247514,181.7888734073132,390.4159998612553
08029029006,08,029,029006,169.34505913321564,590.1124554694148,30.271531277280413,10.005797356582281,12.966984322729708,13.093190877045794,200.86744239165665,567.5496945140202,28.472838778528192,3.9927634065475024,14.06484207752399,175.98494465144245,575.345585001996
08029029007,08,029,029007,175.6589612814308,604.5795928615212,30.499657151660685,6.867725895204049,12.749352298656415,12.778235482225092,218.09908034171144,587.5705994855917,20.745306512434308,2.9677413851432837,6.91081098867141,184.4494191573785,577.5966188329221
08029029008,08,029,029008,145.54931036972624,830.2215654127772,23.07955343519571,2.7467142007004473,6.053645361784396,17.20725378319768,207.02543064611308,768.1155585560216,29.459827910774685,5.316562469541174,10.4751112768033,172.0392224119691,769.6228325296116
08029029009,08,029,029009,176.02430502236848,728.9994183283852,24.64687339875981,7.496416664574645,5.695817486291928,13.381246976794715,238.6992987966828,687.7138614201737,24.793883374481698,2.900412305903781,9.507030093888632,218.43841550556257,680.2594476058052
08029029010,08,029,029010,157.50324391009872,727.8900919723422,27.437048492735496,5.216043958368633,3.2801764618769993,14.130111271040745,219.8312914837366,669.4337793916877,25.906508153163376,6.183977706614451,9.203586710471763,178.6405069370999,671.0801274903796
08029029011,08,029,029011,219,570,22,7,8,5,244,550,19,6,6,208,538
08029029012,08,029,029012,146,484,17,9,9,8,179,465,14,9,6,160,459
08029029013,08,029,029013,166.4035147985828,571.9936882499115,17.49522070671019,7.741732095275686,9.647777339206076,5.8378787424846355,184.0309679716485,550.579949029581,32.82662178525432,6.778589944270209,7.745316012108541,173.24984978871942,539.1309505870793
08029029014,08,029,029014,234.22964989742576,696.1504307480012,37.04106955392263,14.084146243488469,10.982603780757723,8.017989468666126,269.3610184961628,677.909828684876,33.074206558247766,13.050298755911554,7.02627371974741,244.2942684719166,690.8021334208192
08029029015,08,029,029015,300.4612234614879,752.4307705315335,33.03701724824224,19.033871472169736,7.090880081898377,8.033745541163842,340.5037534009811,715.4508851911776,33.19474423275062,15.045964148144801,8.03676252292986,314.43187635104425,715.398570580023
08029029016,08,029,029016,225.16751387977934,636.4836070934596,21.031134291268906,10.083631318060467,2.031628927480369,6.999975634241807,273.119390103132,583.6435255946866,27.95385300539744,11.041891834207593,5.0289252899180985,232.2417785985535,590.5512337458592
08029029017,08,029,029017,214.3104041488748,581.1203993843573,24.046067485334635,18.08386496555317,5.994666279751838,8.019666951712571,254.51495683220668,541.9502241089975,23.09286088445211,17.059686835928055,8.99855282602771,230.29483862652944,537.9853969057638
08029029018,08,029,029018,328.9403634582728,541.8432591286644,25.888292505864467,28.775925719865917,5.751947264575392,4.800328758359814,381.69942387593915,520.6921243302321,18.244674392520466,16.319460367029617,8.626215712611614,348.14077465632124,513.0475538994182
08029029019,08,029,029019,331.3119650111858,321.14197168623724,18.05552970825568,43.150801672089955,5.233398213815781,7.191800278681659,388.44271906102273,277.3096687331712,29.72655549706245,33.6433596267942,4.353430431868458,377.0629767289235,287.9816468394479
08029029020,08,029,029020,344.2679938370825,417.9813422145943,11.944273665167177,38.803202959780236,3.980901673321956,6.965924326146211,382.082115238904,397.07964762315237,14.928511995390778,28.854608948611734,3.9816859959226107,349.24634317610344,389.1199358034435
08031031101,08,031,031101,723,163,34,21,1,9,730,164,26,17,9,728,155
08031031102,08,031,031102,757,166,23,25,7,7,738,174,28,14,9,733,178
08031031103,08,031,031103,678,241,44,22,4,14,703,227,34,18,9,677,237
08031031104,08,031,031104,543,155,32,21,3,9,557,158,21,12,11,524,157
08031031105,08,031,031105,722,315,47,25,9,10,737,311,34,17,13,704,299
08031031106,08,031,031106,814.7259726306988,226.92367581247686,41.985878344158714,15.994620321584271,4.998318850495085,20.992939172079357,823.72294656159,239.91930482376407,34.98823195346559,9.99663770099017,11.995965241188204,786.7353870679264,221.92535696198178
08031031107,08,031,031107,797.7439068743001,326.6197137326539,50.477592122319244,16.82586404077308,7.918053666246156,10.887323791088464,807.6414739571079,319.69141677468855,36.62099820638847,14.846350624211542,10.887323791088464,768.0512056258771,334.5377673989001
08031031108,08,031,031108,853,281,64,34,10,16,875,283,39,30,7,837,305
08031031109,08,031,031109,468,163,17,14,3,5,453,169,18,11,7,453,159
08031031110,08,031,031110,700,347,35,20,8,14,720,347,24,15,7,654,356
08031031111,08,031,031111,787,294,66,19,8,10,801,288,42,17,13,751,292
08031031112,08,031,031112,499.2663529060253,329.5230095866527,50.58111443979088,14.087167165968633,11.087167165968633,9.116222887958177,510.15013001806716,356.5375374476474,33.392252246858845,10.130750748952948,5.116222887958177,450.2348747753965,352.4382648293233
08031031113,08,031,031113,510,280,44,12,3,7,543,276,21,7,4,490,298
08031031114,08,031,031114,539.0799289520426,298.9698046181172,42.04262877442274,13.079928952042629,12.145648312611012,6.539964476021314,535.3428063943162,315.7868561278863,29.896980461811722,10.27708703374778,1.8685612788632326,500.7744227353463,320.4582593250444
08031031115,08,031,031115,212,133,17,4,7,2,212,154,10,4,1,194,152
08031031116,08,031,031116,587,353,44,8,12,16,605,352,25,10,11,550,350
08031031117,08,031,031117,537,283,31,14,11,11,569,281,21,10,8,499,278
08031031118,08,031,031118,594.46111638381706,232.40003404831805,35.80421567443649,9.936208343410927,2.9893289125625664,4.991621975981263,587.6177152917822,239.32245496271958,21.885998296292936,7.941440977360486,5.969250703414812,560.8529804800319,249.26995185218288
08031031119,08,031,031119,644,191,36,11,4,7,615,188,36,17,15,577,207
08031031120,08,031,031120,655.460045131896,399.2530748839693,68.19410949979363,17.51381701927386,6.725873426418334,10.195432353074755,656.1901754278283,394.5861328077221,50.823266028771066,12.419603931701163,8.910909822114936,617.6847489547674,400.90058754736407
08031031121,08,031,031121,605.5932773109243,287.58319327731095,43.18655462184874,8.833613445378152,3.9260504201680675,14.722689075630253,606.5747899159664,302.3058823529412,32.38991596638656,10.796638655462186,6.870588235294118,552.5915966386555,321.9361344537815
08031031122,08,031,031122,619.5175717456794,405.1927501189155,41.11297368003805,14.362141271602981,6.717817504360235,11.5992448866339,629.8579931029016,407.1481270810211,27.8636217694625,13.801238703028382,6.681298557158712,578.8635920405898,415.86339384810526
08031031123,08,031,031123,497.50668559595863,471.01909810731775,32.39627882758555,2.8981852309583216,3.8137569233590916,6.693582135680321,506.21960130747067,498.33720796503866,11.533070863262736,4.752278639056227,1.945893501283367,397.7296234338688,541.8167371992781
08031031124,08,031,031124,448.69992605245375,430.7119557430013,51.96524756064053,14.989975257877074,11.99198020630166,11.99198020630166,475.6818815166325,422.71730227213345,31.97861388347109,14.989975257877074,17.98797030945249,421.717970588275,426.7146290075674
08031031125,08,031,031125,503.36092513214413,426.3462862024408,59.04062322746004,16.01188848437707,9.0087652906,10.009603974614365,510.380367474656,445.33693262746215,31.028002401531126,13.011049800362706,5.012961561674584,483.3385939891383,434.3479927321719
08031031126,08,031,031126,554.2615236523712,418.09577420096286,69.04041098190227,15.34271390460371,12.464786159509725,9.589432112722065,589.744241216246,428.6381099129316,41.234798296546806,5.754826010865441,9.589088952947888,507.27653200191037,455.4916768984758
08031031127,08,031,031127,651.1783624752896,504.6992439796247,66.30195816571839,16.997137578018364,7.047015082250178,11.998113422334688,706.1693157068751,482.8470955824819,53.15963100670259,14.069763321815424,9.998338637227983,610.6074303693723,535.1997536622276
08031031128,08,031,031128,347.3772217914882,325.37979158617713,35.27355622897897,2.645401596767571,17.626417277962826,1.769357084804301,371.1816150808484,338.5883803050787,18.520497320176204,0.8829517363143744,1.764368533884059,302.4092319933012,364.1797824748072
08031031129,08,031,031129,353,322,26,6,5,5,376,324,16,6,5,327,334
08031031130,08,031,031130,479,344,63,12,13.999999999999998,16,502,359,39,16,10,451,371
08031031131,08,031,031131,509.6109318432505,392.85051363433826,57.0467351512451,13.214104917300135,8.309262658322417,12.166526046788993,544.9915628073396,402.2073551631718,25.856419669200537,14.166526046788993,11.071368305766711,493.70693330353885,411.1113537028835
08031031132,08,031,031132,528.6922940459214,566.0192835153646,62.23118236346531,9.315225179202667,17.118067890126987,6.214526456080472,552.5313074194491,585.6152276605048,28.22173421042665,12.100624358841852,5.2125033300688,458.2702221398408,641.6857650087203
08031031201,08,031,031201,1002,162,78,27,8,9,953,212,45,25,8,824,278
08031031202,08,031,031202,865,144,47,39,3,2,838,163,37,31,2,752,205
08031031203,08,031,031203,677,114,33,10,2,5,651,143,20,15,2,561,181
08031031204,08,031,031204,1051,85,72,42,6,6,993,119,75,41,10,963.9999999999999,156
