GEOID20,STATEFP,COUNTYFP,DISTRICT,G18USSDWAR,G18USSRDIE,G18USSUAYY,G18USSOWRI,G18GOVRBAK,G18GOVDGON,G18GOVOWRI,G18ATGDHEA,G18ATGRMCM,G18ATGOWRI,G18SOCDGAL,G18SOCRAMO,G18SOCGSAN,G18SOCOWRI,G18TREDGOL,G18TRERORR,G18TREGGUE,G18TREOWRI,G18AUDDBUM,G18AUDRBRA,G18AUDLFIS,G18AUDGSTA,G18AUDOWRI
25021001551,25,021,001551,735.2568893040635,273.37739374124243,36.51611396543671,1.9738439981317142,595.1139654367119,427.33722559551614,2.960765997197571,802.3675852405419,225.0182157870154,0,767.8253152732368,185.54133582438112,74.01914992993927,0.9869219990658571,740.1914992993928,209.2274638019617,66.12377393741242,1.9738439981317142,683.936945352639,220.08360579168613,61.18916394208314,43.42456795889771,0
25021001552,25,021,001552,692,296,26.999999999999996,3,576,425.99999999999994,0.9999999999999999,778.9999999999999,230,0.9999999999999999,786,163,49,0,727,203,46,0.9999999999999999,658,229,44,31.999999999999996,1.9999999999999998
25021001553,25,021,001553,807.9398837831703,428.0337139502232,53.02184172988485,6.95511948166229,801.9859267500484,459.51843663562505,9.988046228908201,962.4617113607766,300.5161240692425,0.9866336633663366,986.4086803911073,228.66383196060903,45.85902999442316,3.008584828196944,896.3702128166398,271.84367897587947,58.709609537234506,3.008584828196944,808.5857305798511,298.15338603772636,57.89336930721094,51.17028399839701,2.021951164830607
25021001554,25,021,001554,667.8666337986934,431.4331908836321,27.363128566168648,1.9353066022944998,757.7062179287901,344.65319503443,3.8306278154860594,816.4952077071634,306.9800976648349,0.02684629406537674,861.9892346502822,212.16963301220167,44.60783966636755,1.8818412557598463,769.4279337898372,275.4108016976613,51.23780987118496,0.053578967332703474,664.7828937918889,304.29522129287506,74.97837332667244,39.11563109758197,0.033472651983183416
25021001555,25,021,001555,730.654288511123,492.19591207472143,35.623205839043536,0.36152132278250604,783.255065766359,430.72662057212193,4.824266022917649,886.1126810202741,344.25721471163905,0.12202908832919475,931.240311110891,244.85628976639663,59.63141429556743,0.36152132278250604,844.9545867833232,304.33064944617945,53.02987216350621,0.12202908832919475,751.1562883639717,346.65025530652827,57.01604069532593,33.24978421167121,1.0558131164204578
25021001556,25,021,001556,622.8049313134031,315.024674084036,34.9952716525359,2.984403829336784,625.1875495120868,335.50121918917284,5.033352642628574,715.2545158475348,250.51480520246733,0.017348480930462415,726.5426213201057,189.30446565699458,41.994697964273115,0.004895960832313341,667.2406885720085,222.50099380425246,43.005905357438266,0.011938214353440101,592.1332525019159,258.57395898975335,45.0165039331962,28.013499698666813,0.014042839055592267
25021001557,25,021,001557,485,236,27,4,442,300,2,572,172,1,587,128,28,0,537,161,24,1,466,190,39,20,2
25021001558,25,021,001558,838.2358344718391,557.1362802196497,42.23842686595405,2.020461274281539,1059.2460861706902,377.2825022893776,4.034091838064568,1022.8614209740148,427.70110503804744,0.9999845713930048,1070.9358182163626,334.2858665580889,36.28633441108558,0,996.5339480138682,375.51064743165296,52.29291826387217,0.9999845713930048,869.0236041595684,450.75539586407467,60.30645625601322,24.19088960739039,0.9999845713930048
25021001559,25,021,001559,582.5032340871237,263.6320212114448,27.74432911508325,0,533.1216707589989,329.14900896878953,4.777145612619265,669.6988558640544,194.53659031462308,1.9032921810699588,683.1921375710434,140.8566484658047,37.364823400127065,1.9032921810699588,617.2117283950618,174.38651476387528,43.98851571398318,0.9516460905349794,572.1107877310164,185.02958698924547,43.99324450396928,30.585081016729912,2.85966706159103
25021001560,25,021,001560,864.2149096961766,877.8925872861686,45.3311039504388,2.995134896381677,1282.9557914062214,450.98904249241303,10.22551139231204,1190.092454525179,575.8970796106719,2.0934592736488273,1359.4943440372713,342.56481480426834,46.81291848650293,3.091811858097728,1129.527243603579,494.0130361668152,69.11573899769971,3.0434733772397027,960.5251922453001,601.3714637134359,62.12728633516439,45.47588796390795,4.138549209225639
25021001561,25,021,001561,785,234,17,1,567,458,4,835,181,1,843,147,23,2,803,162,26,2,761,170,37,15,2
