GEOID20,STATEFP,COUNTYFP,DISTRICT,G18SSCRJAC,G18SSCRANG,G18SSCDEAR,G18SACRHEA,G18SACDARR,G18SACRGRI,G18SACRRAY,G18SACDHAM,G18SACRKIT,G18SACDCOL,G18SACLMON
370450MULLS,37,045,0MULLS,449.8225282664175,253.77155908835502,196.0509691780625,698.6181744314715,200.03169951670338,498.5864749147681,185.10396074680014,175.15213490019798,670.7530620609855,188.08950850078077,40.80248597106885
370450RIPPY,37,045,0RIPPY,729,396,567,1106,581,796,303,541,1083,531,70
37045BETHWR,37,045,BETHWR,431.67952522255194,237.47181008902078,219.20474777448072,672.0356083086053,212.47477744807122,463.406528189911,195.16913946587536,198.053412462908,648.9614243323442,193.24629080118694,42.3026706231454
37045FALSTN,37,045,FALSTN,381,224,142,587,160,464,132,123,580,138,30
37045GROVER,37,045,GROVER,723,359,393,1072,403,799,255,378,1050,373,53
37045KINGST,37,045,KINGST,110.75553680658089,61.634887154608734,348.26618856781266,161.27399282851718,350.31470153975954,110.25522041763341,59.047880194051885,336.12550094916685,159.09449483231387,340.21767559586584,13.257118751318288
37045LAWNDL,37,045,LAWNDL,269,149,461,430,452,312,108,429,412,435,23
37045MRB-YO,37,045,MRB-YO,356,224,184,586,180,418,154,164,574,157,31
37045OAKGRV,37,045,OAKGRV,912.371389083651,465.0423526933385,405.7160123545978,1352.4961234949085,423.4804036204121,1000.6841853274789,362.2611222766847,372.8372293441913,1320.517600407706,382.6637127843276,73.79628957764342
37045POLKVL,37,045,POLKVL,564.1662096604092,334.72537439358786,259.23834634043453,875.0535751951065,269.1708500316389,666.4709976798143,214.54207973001476,230.43408563594178,838.3033115376503,249.3058426492301,52.64226956338325
37045SHANGI,37,045,SHANGI,574.5125462772522,326.38420403126287,436.13327848621964,883.7186343068696,444.72233648704236,638.4533113944879,254.80872069107363,401.7770464829288,851.2710818593172,417.04648292883587,53.44302756067462
37047000P03,37,047,000P03,96,110,55,203,59,155,45,56,202,58,3
37047000P04,37,047,000P04,73,34,70,106,72,76,28,72,101,73,4
37047000P05,37,047,000P05,75,93,51,161,59,131,32,55,162,55,6
37047000P06,37,047,000P06,201.94732036244892,151.96035987669424,125.9671404241018,332.9131568351262,140.9632285698282,267.9301082036451,72.98096230920184,125.9671404241018,318.9168078991149,140.9632285698282,13.99634893601131
37047000P07,37,047,000P07,394,328,767,663,799,518,182,757,634,802,50
37047000P08,37,047,000P08,98.17607533830866,100.12230382780722,20.304705226174878,198.27412926922307,17.325792093038192,171.21297735531948,32.07274969067843,16.30154219614538,192.25304240235977,19.32368340635186,6.027412926922307
37047000P09,37,047,000P09,166.87660429924242,115.91733629549854,288.7281543497233,259.81271389565075,308.7109793371336,201.85691444103543,68.94628800011974,285.7313173797528,239.83014969852536,306.7130880238199,25.97623813706638
37047000P10,37,047,000P10,191.85959438377535,149.4383775351014,35.67238689547582,330.6926677067083,44.349453978159126,241.02964118564745,97.37597503900156,35.67238689547582,321.05148205928236,40.49297971918877,11.569422776911077
37047000P11,37,047,000P11,177,169,109,331,121,250.99999999999997,82,112,327,114,7
37047000P12,37,047,000P12,29.79016393442623,42.42841530054645,18.957377049180327,65.89945355191257,23.47103825136612,60.48306010928962,9.027322404371585,19.860109289617483,65.89945355191257,20.762841530054644,4.5136612021857925
37047000P13,37,047,000P13,136,128,59,254,66,210,52,62,251,63,11
37047000P14,37,047,000P14,503.7770451599092,375.27750091685544,918.4112028390853,862.0378872753447,929.4391832318634,633.736035812293,241.33073998829923,905.3965818453642,837.9910663966716,904.4255249752467,49.04671229484544
37047000P15,37,047,000P15,309.0457675626885,254.36147183145104,511.4501347335051,548.35722442375,521.4842358496796,440.06622823239326,124.32055049204148,500.45468154899504,539.3231233075754,521.4774156264448,19.05001497038945
37047000P17,37,047,000P17,121.25884354821662,98.09446721081332,400.84941480231333,201.3427033363249,416.8456139235143,150.24283679039718,67.09338959835647,395.85664599804704,186.32126547439586,410.84295966057755,15.03235170286782
37047000P18,37,047,000P18,109.00012851376714,70.00003577940107,105.00010514762766,169.00015407048218,116.00011464012182,125.00012705338342,50.00002993786621,106.00011098916254,164.00014968933104,110.00011025897066,8.000006571726729
37047000P19,37,047,000P19,408.29358392741415,261.66299416720676,632.797148412184,629.449773169151,663.9954633830201,468.79196370706416,202.03240440699935,615.4886584575502,597.7887232663643,659.9073233959818,32.68308489954634
37047000P21,37,047,000P21,254,191,190,428,206,327,114,186,416,192,18
37047000P23,37,047,000P23,324.0979635540993,251.63693377827335,478.4805303856728,553.2069140135977,487.3854852408996,390.75320562105765,179.1113077291555,464.85750192212475,523.874869879198,483.4669269753606,30.330317241157218
37047000P24,37,047,000P24,451.5798130841121,339.1263551401869,118.28635514018691,778.5042990654206,131.4411214953271,622.2459813084112,153.33906542056076,118.19887850467289,756.3831775700934,127.1585046728972,19.370093457943927
3704700P01A,37,047,00P01A,282.0170535394579,193.1200177478866,352.79286036772373,452.40396525150624,370.3314308844364,349.46660750704467,119.36441548736632,349.8711347749599,435.3018759827503,354.0420017747887,29.56231220712095
3704700P02B,37,047,00P02B,92.6634861891962,72.27896578409386,388.8555125663904,158.8896746627858,394.8555125663904,115.63332772605092,49.30912424723914,387.8705917979631,141.82181812070894,397.8856710295357,10.075396157863205
3704700P16B,37,047,00P16B,339.2324537750531,230.4688359444262,315.5103401567672,547.7504103197837,337.45832623266267,399.0887547807629,164.62639881207218,307.5301212811093,504.8484918005333,338.45725536416035,31.92861883515193
3704700P20A,37,047,00P20A,141.94694064013083,108.06504446998972,304.25118074301344,242.17076656240403,310.19866176219756,177.9857648981107,71.98348703637552,302.35744321448107,225.6387679057298,315.3327805415691,15.383129233139966
3704700P22A,37,047,00P22A,314.6615118783558,243.63502758453018,249.47114045912969,535.1725462548471,273.4203896138827,391.4690657737675,161.8728008274696,250.29639640584392,513.697638948708,269.2929690870885,25.603468626156477
3704700P25B,37,047,00P25B,289.031332956816,245.0182707370341,50.03889183924779,523.0478121996492,68.04022089250957,404.03687942112145,119.0116698089,57.0380608831225,502.0468041737567,58.03768772414274,21.003280536207015
3704700P26B,37,047,00P26B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37049000002,37,049,000002,1709.859752210676,503.03892286422337,1350.9071811680767,2151.8180922700753,1424.0071711846736,1558.0386013968096,651.7954955059863,1353.9887177658084,2046.7922671412687,1362.0044159958745,164.015174925956
37049000003,37,049,000003,1378.6152089523866,364.68542173639275,652.6772825204778,1647.9921078793864,744.2483753521844,1271.5752255185334,448.9848270697352,645.6063207243176,1616.2833912237036,686.1712451090089,76.81688322246517
37049000005,37,049,000005,810.1292079970259,228.51449583043114,581.9584092234514,1015.1509564486668,612.439973448223,757.10899718818,296.97495764462366,564.9061508810883,969.8222677712756,579.6014297589718,70.93928728785183
37049000007,37,049,000007,562.9303977272727,234.25923295454547,475.1328125,772.1221590909091,503.22514204545456,586.8167613636364,213.3799715909091,469.13991477272725,756.09375,477.17897727272725,37.078125
37049000011,37,049,000011,796.9444444444445,268.02941176470586,301.0718954248366,1055.6666666666667,333.2352941176471,801.8823529411765,273.02941176470586,299.58169934640523,1014.09477124183,309.7450980392157,59.30718954248366
37049000016,37,049,000016,1107,330,588,1398,643,1097,342,599,1345,611,83
37049000017,37,049,000017,733.939517452636,169.4579553425455,318.9192161424648,885.2204522480018,328.1321743807244,675.4995849282794,226.88919213160477,309.92880014690877,858.9153020703636,314.9517815115674,40.47666965766847
37049000019,37,049,000019,640.3269668789184,163.35205952781135,727.4691826340095,774.8921338928775,762.233087547453,609.6453233335682,187.07491013899858,737.3848878791218,739.1059730042421,741.3567587148716,54.66517462497856
37049000020,37,049,000020,1016.0555555555555,272.8529411764706,680.7516339869281,1292.3333333333333,710.8235294117648,994.5882352941176,329.85294117647055,663.5359477124183,1257.0816993464052,685.6078431372549,62.57516339869281
37049000021,37,049,000021,993.6536150290387,258.69674054758804,503.9835368021809,1224.5900853383905,542.5196456086287,961.5267867725495,296.91969894512266,495.57518075145197,1187.6865947611711,515.6309410928055,53.24806210738414
37049000023,37,049,000023,1393.3463849709613,405.30325945241196,902.0164631978191,1766.4099146616097,962.4803543913713,1268.4732132274505,533.0803010548773,908.424819248548,1672.313405238829,957.3690589071945,88.75193789261586
370490000N1,37,049,0000N1,392,122,628,477,674,360,148,638,446,667,42
370490000N2,37,049,0000N2,194,68,760,246,780,166,103,750,219,768,38
370490000N4,37,049,0000N4,519.6508188502673,183.62639616496705,962.164340372777,677.1188090722547,996.7504634451561,489.5290367336152,220.22723289236413,962.2083744636861,641.0904155266758,964.2891392550678,65.75386884404925
370490000N6,37,049,0000N6,986.73519616332,343.57647091730723,998.8920208077035,1272.2681608752541,1070.0416652519668,937.1168941562206,398.8113046580084,991.402631154613,1224.5235480544022,1042.8920381926007,72.08553127351287
3704900CFB8,37,049,00CFB8,373.5124120511651,167.308463592373,300.1983333807536,526.8235201984619,316.3977014967745,423.4179602723079,111.70358737556751,298.4982497979698,506.72205582871237,303.49730531406846,25.800792365412175
3704900CLR4,37,049,00CLR4,647.4398532447802,193.0315069685302,760.2870302080701,812.4065521119172,797.4333159481572,595.5996540189124,257.41771137068537,745.9604467046086,773.9786299114859,772.5469177564416,62.51144499530313
3704900DFB9,37,049,00DFB9,171.28489721619604,68.59884516710686,183.61814466402006,234.88374238330292,190.40568145454765,192.34822849755273,46.239338380362405,184.31637782092517,222.99362253209844,190.31777565535194,11.184897522165487
3704900N3N5,37,049,00N3N5,574,185,979,716,1027,530,220,977,671,990,79
3704900TE13,37,049,00TE13,403.02098900733034,162.08694839785514,110.50136975405137,564.8597839731337,115.53631161207757,440.8221398242268,135.0851720903745,104.41193884480492,541.7500696480298,118.44095967789568,17.251113944519485
3704900VE14,37,049,00VE14,908.0056918058317,377.23696648806896,787.0500824589728,1253.1195108062975,832.8988263873969,976.9017783891171,307.2477499959734,792.9230221424829,1222.3594261451285,813.7091265960731,48.05947231531222
37051000G1A,37,051,000G1A,186.7366243068976,122.77626949199502,681.771199421347,303.4491423381753,683.8032835718807,200.7576960574635,112.51060662909981,656.963676733452,287.7047458504724,661.401606429684,38.967109759863284
37051000G1B,37,051,000G1B,773.7489961045252,472.56339855150793,842.766343578472,1242.3661732932442,844.7416989287777,835.7835762833781,395.77145346982843,793.5654003371006,1197.0688027053466,820.1412273080922,59.08557633409001
37051000G2A,37,051,000G2A,422.38740699856305,240.51961313588131,1655.5141512608618,643.0307104636755,1659.4920509441365,406.47932526429264,262.37871790033904,1611.7977002313603,594.3236403986622,1604.839672972031,111.3082134060126
37051000G2B,37,051,000G2B,456.7439917936694,276.4242379835873,1239.4506154747949,713.3528722157092,1249.3582942555686,425.03941969519343,287.32268464243845,1221.6167936694021,642.0175849941384,1211.7091148886284,112.94753810082064
37051000G2D,37,051,000G2D,586.8745568374794,383.1129257154358,1205.8954762585388,945.9083494013687,1213.9365085894522,610.7568771868594,362.15298513795506,1165.8234232560671,879.624071786859,1164.7874824956407,137.44877547159652
37051000G3B,37,051,000G3B,131.76626367299943,78.23488773747842,241.1853770869315,205.97869890616005,246.20034542314335,136.8860103626943,63.07772020725389,242.14047207829591,190.87392055267702,237.11053540587218,25.209556706966033
37051000G3C,37,051,000G3C,250.2599723260502,174.10537245171992,337.584449999492,421.2277781118531,339.63967674458536,266.39134407478656,153.13870526404378,330.0793886257861,405.0162881463891,326.93609702238905,31.00364776196999
37051000G4A,37,051,000G4A,198,120,362,296,375,169,138,353,275,352,49
37051000G4B,37,051,000G4B,271,203,357,461,368,312,148,345,417,339,66
37051000G4C,37,051,000G4C,115.31511839708561,69.77049180327869,519.4025500910747,187.02367941712205,512.6193078324226,119.19125683060109,74.61566484517304,506.8051001821494,165.70491803278688,506.8051001821494,34.885245901639344
37051000G5C,37,051,000G5C,181,139,614,317,619,186,138,598,283,602,47
37051000G6A,37,051,000G6A,1007.8116785212254,576.8922008995506,638.880617633991,1548.710605187875,653.8778152310331,1091.7959850646607,467.91256502771176,607.8864092667708,1518.716209993791,625.8830463832213,65.987669426985
37051000G6B,37,051,000G6B,275.44147916106704,170.65142417853255,165.66292750771683,442.1010229585838,164.66539063020815,319.3513510689678,106.78361247544338,166.66041023300735,423.13997021428617,162.66896306973686,21.955233791150246
37051000G6C,37,051,000G6C,383.06293665129556,256.72023447354206,424.2680627154991,635.3906647392163,427.58234365074236,435.31351798075923,205.35317980065852,405.9779358077062,608.4673984733154,416.23631795428116,36.32587924311261
37051000G7A,37,051,000G7A,328.2709147149581,177.62816365581853,194.59607281920066,514.6845485781216,187.64609468525154,377.0078282317853,134.57862274740882,178.149809136248,490.13043318807667,180.38611271631947,35.88075858574514
37051000G7B,37,051,000G7B,281.35293027777584,197.6199339030161,175.23306419834734,472.1583185235869,176.20704325978795,335.86797242626466,131.42451462537082,161.60482345410617,458.5283766390077,167.44595709664992,24.33785207703981
37051000G8A,37,051,000G8A,362.61960844630966,234.30868473600685,1134.3565892793804,572.9708247254869,1153.0289089114585,372.73731670163613,222.90253623367124,1109.2384343950935,529.0836263401671,1108.143441885994,91.10955324099713
37051000G8B,37,051,000G8B,300.9329502570943,198.46416070960314,640.289154153983,486.6530081745733,653.0450912656337,302.6741913785044,199.5655505010774,622.5548676904835,433.3712533205641,614.6471024158885,91.64818551835003
37051000G8C,37,051,000G8C,255.20600836347776,163.78685226110764,638.4344720417221,415.68457007985984,640.5235493104345,270.4908357247309,144.74852026549095,626.6617006226796,372.32727512616685,619.6295074637259,60.515156512847575
37051000G8D,37,051,000G8D,424.37423090681386,286.5220046153841,663.1946447833174,702.6423145783084,673.3598940137671,410.6368898422352,288.7298935617577,649.3963705130175,646.5907767842749,644.3727649926648,83.87039380736097
37051000G9A,37,051,000G9A,358.8165371367866,232.82999842065178,659.6211122025164,587.1201866613036,655.2386911844812,377.8444738459248,207.54577286866063,637.4225540609023,552.9285938999034,639.785776671259,51.460803948200414
3705100AH49,37,051,00AH49,238.85926479312693,160.13397119960683,994.8063885878229,386.3209257775312,994.8282339456844,241.58059074303185,163.73327865566478,971.2947648000775,361.88418050087915,979.4219504681308,52.49004434451595
3705100AL51,37,051,00AL51,1004.4601564866008,640.8424557615588,888.7085446241044,1609.944832499911,919.1543221913159,1091.9833933444625,539.5758679936157,865.0953108398465,1554.8904667794052,877.8864871569878,85.5163357037532
3705100CC01,37,051,00CC01,69.88445667125173,48.9191196698762,885.5359009628611,105.82503438789546,888.5309491059147,68.88610729023384,57.90426409903714,876.5507565337001,91.84814305364512,883.5392022008253,33.943878954607975
3705100CC03,37,051,00CC03,92,67,317,156,321,93,67,308,137,292,45
3705100CC04,37,051,00CC04,171,130,332,279,338,178,111,318,251,307,65
