GEOID,area_land,area_water,G20PREDBID,G20PRERTRU,G20PRELJOR,G20PREGHAW,G20PRECBLA,G20PREOPIE
150090303053008,2232295,0,92.14458804523424,34.894991922455574,2.241518578352181,1.2722132471728596,0.3331987075928918,0.30290791599353795
150090303053009,8649910,0,0,0,0,0,0,0
150090303053010,6165287,0,0,0,0,0,0,0
150090303053011,15423182,0,325.57754442649434,123.29563812600969,7.920032310177707,4.495153473344104,1.177302100161551,1.070274636510501
150090303053012,77390,0,0,0,0,0,0,0
150090303053013,1476535,0,14.743134087237479,5.583198707592891,0.3586429725363489,0.2035541195476575,0.05331179321486268,0.048465266558966075
150090303053014,414099,0,14.743134087237479,5.583198707592891,0.3586429725363489,0.2035541195476575,0.05331179321486268,0.048465266558966075
150090303053015,5260384,0,0,0,0,0,0,0
150090303053016,1362094,0,0,0,0,0,0,0
150090303053017,10461663,0,8.60016155088853,3.25686591276252,0.20920840064620355,0.11873990306946687,0.03109854604200323,0.02827140549273021
150090303053018,4225333,0,0,0,0,0,0,0
150090303053019,1275694,0,0,0,0,0,0,0
150090303053020,139093,0,0,0,0,0,0,0
150090303053021,2045865,0,0,0,0,0,0,0
150090303053022,6691257,0,136.3739903069467,51.64458804523425,3.317447495961228,1.882875605815832,0.4931340872374798,0.4483037156704362
150090303053023,22332,0,37.71833648393194,18.918714555765593,0.7485822306238185,0.2381852551984877,0.10207939508506617,0.034026465028355386
150090303053024,52969,0,0,0,0,0,0,0
150090303053025,6441,0,0,0,0,0,0,0
150090303053026,0,1308316,0,0,0,0,0,0
150090303053027,0,633076,0,0,0,0,0,0
150090303053028,8018,0,9.828756058158321,3.7221324717285946,0.23909531502423265,0.13570274636510501,0.035541195476575124,0.03231017770597738
150090303053029,16594,0,0,0,0,0,0,0
150090303053030,0,1153698,0,0,0,0,0,0
150090303054000,113542,0,0,0,0,0,0,0
150090303054001,2903503,0,0,0,0,0,0,0
150090303054002,72510,0,0,0,0,0,0,0
150090303054003,78799,0,0,0,0,0,0,0
150090303054004,3309255,0,0,0,0,0,0,0
150090303054005,39489,0,0,0,0,0,0,0
150090303054006,22918,0,22.7003003003003,9.13033033033033,0.40960960960960957,0.40960960960960957,0.013213213213213212,0.05285285285285285
150090303054007,31085,0,0,0,0,0,0,0
150090303054008,20289,0,0,0,0,0,0,0
150090303061000,47750,0,71.24574669187146,35.73534971644612,1.4139886578449907,0.4499054820415879,0.19281663516068054,0.06427221172022685
150090303061001,418913,0,50.291115311909266,25.224952741020797,0.9981096408317581,0.3175803402646503,0.13610586011342157,0.045368620037807186
150090303061002,3455118,0,8.381852551984878,4.2041587901701325,0.166351606805293,0.052930056710775046,0.022684310018903593,0.007561436672967864
150090303061003,109224,0,75.43667296786388,37.837429111531186,1.497164461247637,0.4763705103969754,0.20415879017013233,0.06805293005671077
150090303061004,66579,0,0,0,0,0,0,0
150090303061005,26262,0,0,0,0,0,0,0
150090303061006,15169,0,0,0,0,0,0,0
150090303061007,70787,0,0,0,0,0,0,0
150090303061008,229522,0,8.381852551984878,4.2041587901701325,0.166351606805293,0.052930056710775046,0.022684310018903593,0.007561436672967864
150090303061009,191303,0,0,0,0,0,0,0
150090303061010,16620829,0,23.34329563812601,8.840064620355411,0.5678513731825525,0.32229402261712436,0.0844103392568659,0.07673667205169628
150090303061011,196244,0,3.1589295466957945,1.7285636264336428,0.049153468050245765,0.05079191698525396,0.009830693610049153,0.009830693610049153
150090303061012,345230,0,0,0,0,0,0,0
150090303061013,2460283,0,44.229402261712444,16.749596122778676,1.075928917609047,0.6106623586429726,0.15993537964458804,0.14539579967689822
150090303061014,94831,0,0,0,0,0,0,0
150090303061015,144034,0,0,0,0,0,0,0
150090303071000,79818,0,0,0,0,0,0,0
150090303071001,10795526,0,0,0,0,0,0,0
150090303071002,4218705,0,0,0,0,0,0,0
150090303071003,187133,0,61.2608928638173,30.727159614147425,1.2158228624302938,0.3868527289550935,0.16579402669504006,0.055264675565013355
150090303071004,81130,0,26.7485589320239,13.416507682638963,0.5308690090252827,0.1689128665080445,0.07239122850344765,0.024130409501149214
150090303071005,4183830,0,0,0,0,0,0,0
150090303071006,0,226166,0,0,0,0,0,0
150090303071007,174805,0,0,0,0,0,0,0
150090303071008,349719,0,8.381852551984878,4.2041587901701325,0.166351606805293,0.052930056710775046,0.022684310018903593,0.007561436672967864
150090303071009,4561,0,62.863894139886575,31.531190926275993,1.2476370510396975,0.39697542533081287,0.17013232514177695,0.05671077504725898
150090303071010,8948,0,0,0,0,0,0,0
150090303071011,0,1032656,0,0,0,0,0,0
150090303071012,0,7563333,20.954631379962194,10.510396975425332,0.4158790170132325,0.1323251417769376,0.05671077504725898,0.01890359168241966
150090303071013,957936,0,310.1285444234405,155.5538752362949,6.155009451795841,1.9584120982986768,0.8393194706994329,0.27977315689981097
150090303071014,25591,0,0.3304043346022391,0.1657237799177672,0.0065574157521418675,0.0020864504665905944,8.941930571102547e-4,2.980643523700849e-4
150090303071015,871035,0,12.242374493375078,6.140514405337432,0.24296999445579764,0.07730863459957198,0.03313227197124514,0.011044090657081711
150090303071016,16983,0,0,0,0,0,0,0
150090303071017,17289,0,0,0,0,0,0,0
150090303071018,9962,0,0,0,0,0,0,0
150090303071019,10547,0,12.572778827977316,6.306238185255199,0.24952741020793953,0.07939508506616258,0.03402646502835539,0.011342155009451797
150090303071020,35612,0,0,0,0,0,0,0
150090303071021,19407,0,0,0,0,0,0,0
150090303071022,2130705,0,0,0,0,0,0,0
