GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PREDCLI,G16PRERTRU,G16PRELJOH,G16PREICAS,G16PRENROC,G16PREONON,G16USSDCOR,G16USSRHEC,G16USSIJON,G16USSNSAW,G16USSNGUM,G16USSNWIL,G16USSONON
32031001057,32,031,001057,551,490,63,4,1,39,560,491,13,15,7,6,41
32031001058,32,031,001058,0,0,0,0,0,0,0,0,0,0,0,0,0
32031001059,32,031,001059,0,0.6801892889157581,0,0,0,0,0,0.6801892889157581,0,0,0,0,0
32031001061,32,031,001061,0,0,0,0,0,0,0,0,0,0,0,0,0
32031002000,32,031,002000,201,136,8,0,1,10,205,133,2,0,1,0,12
32031002002,32,031,002002,0,0,0,0,0,0,0,0,0,0,0,0,0
32031002004,32,031,002004,334,167,32,2,1,20.999999999999996,328,151,10.999999999999998,12,5,5,39
32031002006,32,031,002006,386.6911957950066,321.93429697766095,24.97766097240473,2.7752956636005255,0.9250985545335085,27.752956636005255,366.3390275952694,354.31274638633374,3.700394218134034,5.550591327201051,4.625492772667543,6.47568988173456,16.651773981603153
32031002007,32,031,002007,39,14,1,0,0,1,36,14,0,0,1,0,4
32031002009,32,031,002009,208.2622950819672,86.27049180327869,11.663934426229508,4.204918032786885,0,14.663934426229508,193.98360655737704,79.68032786885246,5.409836065573771,7.8196721311475414,6.024590163934426,2.6147540983606556,23.89344262295082
32031002010,32,031,002010,0,0,0,0,0,0,0,0,0,0,0,0,0
32031002013,32,031,002013,159,154,5,0,1,14,154,168,0,1,1,1,5
32031002016,32,031,002016,199.55062806640885,221.44776987142725,20.78559985270258,0,0,14.193828508301106,192.35679955810772,236.02925539633057,2,2,1.3979428361003683,1,12.795885672200736
32031002017,32,031,002017,315,253.99999999999997,28,1,4,14,309,236,11,12,6,8,24
32031002018,32,031,002018,492,424,46,6,5,23,500,385,16,18,8,14,46
32031002019,32,031,002019,362.2488981589493,472.93219633393085,30.961942009147982,3.752119246876457,0.9382658333213649,25.326757712095635,322.8596803948785,519.7088120505713,10.380675751754744,0.9385490592440656,7.503388815984812,1.8760596234382285,24.450886905939207
32031002020,32,031,002020,150,116.99999999999999,24,1.9999999999999998,1.9999999999999998,8.999999999999998,151.99999999999997,117.99999999999999,3.9999999999999996,7,1.9999999999999998,3,15.999999999999998
32031002021,32,031,002021,157.87615796763376,227.9447898746173,24.834451815133402,0,0,21.28667298440006,171.18032858288382,237.701181659134,2.6608341230500074,4.434723538416679,0.8869447076833358,0,7.982502369150022
32031002022,32,031,002022,192.32698589489445,249.9015323682244,16.074742055631752,2.981499992566487,0.01785498425903359,21.967826119608834,179.20801733117068,262.1044444899351,8.994737107856704,2.0257978238355876,1.012594944127858,2.9993549768255208,20.930720545982226
32031002023,32,031,002023,408,365,54,2.9999999999999996,2.9999999999999996,33,415.99999999999994,372,7,11,8,11,32
32031002025,32,031,002025,163,250,15,0,0,15,163,264,0,5,1,0,8
32031002026,32,031,002026,160,108,9,0,0,12,152,110,1,2,2,2,14
32031002027,32,031,002027,272,241,20,1.9999999999999998,0,23,274,266,1.9999999999999998,1.9999999999999998,0.9999999999999999,1.9999999999999998,10
32031002028,32,031,002028,323,304,16,0,0,31.000000000000004,306,349,3,1,0,0,11
32031002029,32,031,002029,248.26225752411986,252.25040623936678,20.93778075504625,0.9970371788117263,0,23.928892291481432,235.30077419956743,278.17337288847165,5.982223072870358,5.982223072870358,3.988148715246905,4.985185894058632,12.961483324552443
32031002030,32,031,002030,227,226,17,3,0,21,213,239,9,6,0,1,18
32031002031,32,031,002031,364,458,32,2,0,36,351,489,2,8,9,2,25
32031002032,32,031,002032,356,260,38,5,1,26,346,267,11,7,10,4,32
32031002033,32,031,002033,394.117310617536,457.31504611462697,31.601844286899055,3.366289249515158,1.2441928330101055,33.44192833010106,395.50682853501075,472.51278161171797,11.159915956798,7.427337457767685,5.183144624757579,0.18314462475757914,22.38088012184853
32031002034,32,031,002034,127,316,11.999999999999998,0,0,13.999999999999998,122,322,2.9999999999999996,2,2,2.9999999999999996,6.999999999999999
32031002035,32,031,002035,251,447,19,2,0,27,244,468,3,2,4,4,17
32031002036,32,031,002036,363,368,30,2,2,23,347,392,4,6,3,1,26
32031002037,32,031,002037,206.24668926880716,228.4555380062999,15.779683073242339,0.9828631887106428,0.9828631887106428,16.877024376431095,201.352575345456,243.27929391776763,1.9657263774212856,2.9755255930679554,0.006734006734006734,0.9828631887106428,14.803553891265704
32031002039,32,031,002039,220,181,27,1,0,10,229,167,10,8,4,1,14
32031002040,32,031,002040,191,162,14,2,0,16,202,156,5,2,0,4,11
32031002041,32,031,002041,304.8252889287966,322.87415472063327,29.58008560328783,3.0081442986394404,2.0054295324262936,20.054295324262934,299.8117150977309,340.9230205124699,9.525790279024895,3.5095016817460136,1.5040721493197202,1.5040721493197202,19.55293794115636
32031002042,32,031,002042,457,450,48,7,1,33,433,489,9,6,4,2,42
32031002043,32,031,002043,35.100768119501296,42.44086837088561,3.5920940792611837,0.372875387398731,0.09896245057736416,2.412796158005502,32.921058784762614,47.071071207778566,0.6544464625236731,0.47949597627967033,0.09130431227378895,0.1902667628511531,2.214871256850774
32031002047,32,031,002047,333.98264187201386,348.7606348752003,31.526385073464436,5.9111972012745815,0.9851995335457636,21.23471692789851,315.26385073464434,366.2743900739699,10.8371948690034,6.896396734820345,3.9407981341830545,6.896396734820345,20.469353799406893
32031002048,32,031,002048,7.361169102296451,8.559498956158663,1.1127348643006263,0.08559498956158663,0,0.34237995824634654,7.446764091858038,8.217118997912317,0.34237995824634654,0.2567849686847599,0.17118997912317327,0.08559498956158663,0.7703549060542797
32031002049,32,031,002049,462,249,40,7,0,26,455,242,10,16,9,7,31
32031002050,32,031,002050,265.73774247588017,228.74959376063325,17.06221924495375,1.0029628211882737,0,17.071107708518568,259.6992258004326,253.82662711152832,1.017776927129642,1.017776927129642,4.011851284753095,0.014814105941368264,9.038516675447557
32031002051,32,031,002051,0,0,0,0,0,0,0,0,0,0,0,0,0
32031002057,32,031,002057,0,0.09536572028331212,0,0,0,0,0,0.09536572028331212,0,0,0,0,0
32031002058,32,031,002058,492.71033243555763,579.1882154437607,53.99926352495098,3.7432409438689183,2.941214398025902,41.785082463769264,473.95665199253756,626.0661855600955,10.57330637245683,9.006067071167594,8.30133456087953,3.4760084335808523,31.125647494877956
32031002060,32,031,002060,45.6772972268852,53.12976672919455,6.902077457915311,0.5307762343671809,0,2.1293124722873507,46.208818365430616,51.009641408438775,2.1231049374687236,1.593321908672523,1.0618007701271068,0.5307762343671809,4.779220821839333
32031002062,32,031,002062,1.9932885855561362,5.979865756668409,0.9966442927780681,0,0,0,1.9932885855561362,5.979865756668409,0,0,0,0,0
32031002064,32,031,002064,2.9547458438693552,4.1463717397508235,0.3647834375147352,0.04863779166863136,0.01215944791715784,0.1823917187573676,2.9304269480350396,4.122052843916507,0.07295668750294704,0.17023227084020975,0.08511613542010488,0.03647834375147352,0.23102951042599892
32031002065,32,031,002065,0,0,0,0,0,0.4692737430167598,0,0.2346368715083799,0,0,0,0,0.2346368715083799
32031002068,32,031,002068,357.2761627906977,391.7063953488372,51.125,5.017441860465116,4.002906976744186,42.093023255813954,348.28197674418607,448.7529069767442,14.029069767441861,3.0348837209302326,5.011627906976744,0.005813953488372093,22.08139534883721
32031002070,32,031,002070,0,0,0,0,0,0,0,0,0,0,0,0,0
32031002073,32,031,002073,2,0,0,0,0,0,2,0,0,0,0,0,0
32031002074,32,031,002074,0.24391518679861907,0.3347219212750713,0.03589387364260615,0.0032630794220551047,8.157698555137762e-4,0.016315397110275524,0.24065210737656398,0.3706157949176774,0.004078849277568881,0,0.0016315397110275524,0,0.013052317688220419
32031002078,32,031,002078,0,0,0,0,0,0,0,0,0,0,0,0,0
32031002080,32,031,002080,293.7267739853639,352.99950768382325,36.07424058435247,3.435322369250527,0.8588305923126317,18.035442438565266,296.3032657623018,359.8701524223243,9.447136515438949,6.870644738501054,3.435322369250527,0.8588305923126317,21.470764807815794
32031002081,32,031,002081,540.524235465677,673.2161055438937,61.46755746270334,2.927026545843016,5.854053091686032,51.71080230989328,529.7918047975859,726.878258884349,6.829728606967037,7.805404122248043,7.805404122248043,2.927026545843016,40.00269612652122
32031003001,32,031,003001,234.4368191721133,105.05882352941177,16.537037037037038,3.8910675381263617,1.9455337690631809,8.754901960784313,217.89978213507626,98.24945533769063,10.700435729847495,7.7821350762527235,4.863834422657952,6.809368191721133,21.40087145969499
32031003002,32,031,003002,3,6,0,0,0,0,2,6,0,0,0,0,0
32031003003,32,031,003003,0.4159104717180071,0.2278585422613504,0.023334910954475645,0.004117925462554526,0.005490567283406034,0.012353776387663579,0.4063019789720465,0.18393400399410215,0.015099060029366595,0.012353776387663579,0.004117925462554526,0.006863209104257543,0.03980661280469375
32031003004,32,031,003004,296,142,22,6,4,22,292,146,7,7,5,6,20
32031003005,32,031,003005,41.66600397614314,14.880715705765406,3.9681908548707754,0.9920477137176938,0,0.9920477137176938,41.66600397614314,14.880715705765406,0.9920477137176938,0,0.9920477137176938,0,2.9761431411530817
32031003006,32,031,003006,111,103,15.999999999999998,0,0,6,119.99999999999999,97,1.9999999999999998,3,1.9999999999999998,1.9999999999999998,9
32031003007,32,031,003007,571,233,28,5,0,18,549,231,14,13,5,4,30
32031003008,32,031,003008,277.33399602385686,93.11928429423459,13.031809145129225,2.0079522862823063,2,6.007952286282306,274.33399602385686,89.11928429423459,5.007952286282306,2,7.007952286282306,1,12.02385685884692
32031003009,32,031,003009,611.201581027668,253.2173913043478,48.63241106719367,17,8,46.55335968379447,618.4901185770751,244.901185770751,18.316205533596836,16.158102766798418,12.316205533596838,10.474308300395258,48.790513833992094
32031003010,32,031,003010,550,230,31,3,2,28,545,225,4,12,8,9,31
32031003011,32,031,003011,153.798418972332,60.78260869565217,7.367588932806324,0,0,6.446640316205534,145.5098814229249,57.098814229249015,3.683794466403162,1.841897233201581,3.683794466403162,5.525691699604743,9.209486166007906
32031003012,32,031,003012,529,223,41,3,2,35,529,211,19,13,10,9,34
32031003013,32,031,003013,1,5,0,0,0,0,1,5,0,0,0,0,0
32031003014,32,031,003014,35.00000000000001,22,0,2,0,0,32,21,1,0,1,0,2
32031003015,32,031,003015,8.133802816901408,4.066901408450704,0,0,0,0.5809859154929577,6.390845070422535,5.228873239436619,0,1.1619718309859155,0,0,0
32031003016,32,031,003016,623,240,42,3,5,23,612,240,9,6,15,10,36
32031003017,32,031,003017,519.4295774647887,193.71478873239437,17,5,0,22.10211267605634,482.1232394366197,189.91901408450704,12,15.204225352112676,8,7,27
32031003018,32,031,003018,510.05172413793105,144.4655172413793,22.603448275862068,4.913793103448276,1.9655172413793103,12.775862068965518,488.4310344827586,134.63793103448276,13.758620689655173,8.844827586206897,6.879310344827586,7.862068965517241,23.586206896551722
32031003019,32,031,003019,302.584089528282,165.77214145773866,16.976665089045525,2.9958820745374455,3.994509432716594,8.987646223612336,295.59369802102793,133.8160659960059,10.984900939970633,8.987646223612336,2.9958820745374455,4.9931367908957425,28.960193387195304
32031003020,32,031,003020,294,154,32,1,1,17,281,167,8,11,3,4,22
32031003021,32,031,003021,0,0,0,0,0,0,0,0,0,0,0,0,0
32031003022,32,031,003022,427,322,59,2,3,16,429,322,7,11,5,5,42
32031003023,32,031,003023,240,108.00000000000001,15,0,1,11,229,96,5,7,4,7,26
32031003024,32,031,003024,485,363,33,6,3,28,472,373,4,20,13,2,29
32031003025,32,031,003025,0.9873743880443184,0,0,0,0,0,0.9873743880443184,0,0,0,0,0,0
32031003026,32,031,003026,542.7463585314351,455.59647505586,55.07953000744801,7.009176539320924,6.003058846440308,35.08564770032862,541.7677704565173,456.5475335128151,18.03364731084339,14.021411925082155,10.009176539320924,9.012235385761231,39.11011847185109
32031003027,32,031,003027,4.012625611955682,3,0,0,0,0,4.012625611955682,3,0,0,0,0,0
32031003028,32,031,003028,171.7377049180328,43.72950819672131,10.33606557377049,0.7950819672131149,0,10.33606557377049,159.01639344262293,45.31967213114754,1.5901639344262297,3.1803278688524594,3.975409836065574,2.3852459016393444,15.106557377049182
32031003029,32,031,003029,123.00000000000001,133,8,0,1,12.000000000000002,120.00000000000001,133,1,4,4,0,12.000000000000002
32031003030,32,031,003030,223,171,17,3,1,27,220,193,5,1,4,2,11
32031003031,32,031,003031,243.2536414685649,194.40352494413995,25.920469992551997,2.9908234606790765,0.9969411535596922,27.914352299671382,250.2322295434827,178.45246648718486,10.966352689156613,6.9785880749178455,2.9908234606790765,3.9877646142387686,35.88988152814892
32031003032,32,031,003032,254,272,31,1,0,16,258,269,8,5,5,5,16
32031003035,32,031,003035,0,0,0,0,0,0,0,0,0,0,0,0,0
32031003036,32,031,003036,113,28,13,1,0,4,111,22,4,3,4,2,9
32031003038,32,031,003038,384.73252279635255,340.30395136778117,36.86626139817629,0.945288753799392,0.945288753799392,38.756838905775076,371.4984802431611,388.51367781155017,13.23404255319149,5.671732522796352,1.890577507598784,1.890577507598784,14.17933130699088
32031003039,32,031,003039,0,0.42802829848124535,0,0,0,0,0,0.42802829848124535,0,0,0,0,0
32031003040,32,031,003040,210,56,15,1,1,9,190,52,4,7,4,8,20
32031004000,32,031,004000,386,139,25,3,3,17,371,141,6,10,7,4,28
32031004003,32,031,004003,277.8407360588227,186.6919807502009,30.999124280620375,1.12110597340853,1.0908294800563976,17.57525337369052,276.96184203223123,185.2983863366232,9.24221194681706,5.3935944135777225,7.151382466760663,1.12110597340853,20.999124280620375
32031004005,32,031,004005,255.80119344024968,164.69391906427032,28.90903898468575,3.5041259375376668,2.62809445315325,16.644598203303914,259.3053193777873,153.30550976727292,7.0082518750753335,11.388409296997416,4.380157421922084,3.5041259375376668,28.90903898468575
32031004007,32,031,004007,8,5,0,0,0,1,7,5,0,0,0,0,2
32031004009,32,031,004009,186.08163265306123,181.1326530612245,16.8265306122449,0.9897959183673469,0.9897959183673469,11.877551020408163,204.8877551020408,160.3469387755102,5.938775510204081,2.9693877551020407,3.9591836734693877,0.9897959183673469,15.83673469387755
32031004012,32,031,004012,207.56652360515022,124.91845493562232,39.115879828326186,1.8927038626609443,0.630901287553648,9.46351931330472,202.51931330472104,147.63090128755366,5.6781115879828326,3.154506437768241,2.523605150214592,2.523605150214592,15.772532188841202
32031004014,32,031,004014,383,324,42,5,2,36,379,327,12,13,3,9,35
32031004015,32,031,004015,0.9999999999999999,0,0,0,0,0,0.9999999999999999,0,0,0,0,0,0
32031004016,32,031,004016,467.71026763291957,338.0178154302069,72.12461006502048,5.561176655493941,1.8790811486154817,38.879071467863895,456.93578074122667,356.9313771381648,12.998651528249002,14.859179801168752,16.615811970192397,11.06762232768547,44.58217762243019
32031004017,32,031,004017,377.0128965053982,305.0142540322822,33.00067876344201,5,4,23.00067876344201,384.0122177419562,274.00950268818815,9,24.002036290326032,6,5,38.004072580652064
32031004018,32,031,004018,0,0,0,0,0,0,0,0,0,0,0,0,0
32031004019,32,031,004019,322,246,34,4,2,23,323,236,13,8,6,7,35
32031004020,32,031,004020,141,64,19,0,1,3,134,68,0,2,1,4,15
32031004021,32,031,004021,100.80825565912117,102.10386151797603,13.14780292942743,0,1,5.147802929427431,91.66045272969374,109.06924101198402,2,2.4434087882822904,1,1,12.886817576564582
32031004022,32,031,004022,33.94818652849741,27.854922279792746,0.8704663212435233,0,0,2.61139896373057,30.466321243523314,29.59585492227979,0.8704663212435233,1.7409326424870466,0,0,0.8704663212435233
32031004023,32,031,004023,204.2592969338615,193.16353594607213,22.28600381103807,0.9328230616664294,1.8559556786703602,14.853701957276943,211.68675356529135,175.52711177637246,8.357857081930682,4.6495796413383985,3.7131226629235323,3.7131226629235323,25.062669495546736
32031004024,32,031,004024,202.92302174745336,174.82229506562285,27.287717627175013,2.8748823480009733,0.982581928951676,11.53104954009923,202.1275099869685,176.3586366329901,7.65247417774468,5.875552328368268,3.82623708887234,5.666492194454456,12.348551266031066
32031004025,32,031,004025,248.4815778457097,248.3253861102558,18.867202426240805,3.7706370438425783,0.9431598754973558,16.942835970456045,239.05198154888296,257.73696028376094,11.287881633765599,5.652951878543601,3.7766444182831127,2.8354870009326016,12.279100504787229
32031004026,32,031,004026,9.839818362468193,19.636569969344237,1.9977459981161472,0.15355902169059063,0.15419275717850606,0.7692738245914225,9.846578207672623,19.32628324852348,1.0734344356956649,0.9202979043303513,0.3075405337064582,0.15482649266642148,0.6152923125755548
32031004029,32,031,004029,0.1486231652398603,0.4838158357808218,0.022135365035723872,0,0,0,0.13913658022455005,0.4585182757399945,0.0063243900102068215,0.0031621950051034108,0,0.0031621950051034108,0.03162195005103411
32031004032,32,031,004032,455.8986598204994,657.0795708467379,51.71872606350665,4.239177403422027,3.8758815232722146,28.82673280402318,470.79651141292004,627.8900862638204,18.16805861502459,13.928881211602564,10.779591448629974,12.95991083078451,42.513235395107316
32031004033,32,031,004033,498.0828729281768,407.0042971147944,39.500920810313076,1.3462246777163904,2.1154082259054636,38.423572744014734,483.390423572744,438.2160834868017,6.8078575813382445,11.923265807243707,7.038674033149172,4.692449355432781,25.769797421731123
32031004035,32,031,004035,647.1336344348165,633.5912265393196,56.10426128134433,7.738518797426804,2.9019445490350515,48.36574248391752,640.3624304870681,643.264375036103,18.37898214388866,22.248241542602063,4.836574248391752,11.607778196140206,47.39842763423917
32031004036,32,031,004036,262,287,19,1,3,16,261,284,9,6,3,5,19
32031004037,32,031,004037,442,315,39,4,2,19,430,327,4,19,6,10,20
32031004038,32,031,004038,246.25966850828726,193.7986494782075,23.813996316758747,1.0626151012891345,1.0208717004297114,14.43830570902394,236.134438305709,193.01780233271944,10.14610190300798,11.166973603437691,4.1878453038674035,0.1252302025782689,19.500920810313076
32031004039,32,031,004039,553.0104887232803,432.4894301110749,56.34210099128186,5,3,29.410521189538226,544.5315473354857,439.4894301110749,14.205260594769113,15.342100991281855,6.136840396512741,6,45.47894138779459
32031004040,32,031,004040,0.003085185901182598,0.0035760109309161932,3.505893069525679e-4,0,0,4.2070716834308154e-4,0.002594360871449003,0.0035760109309161932,2.1035358417154077e-4,3.505893069525679e-4,1.4023572278102717e-4,0,4.908250297335951e-4
32031004041,32,031,004041,463.2549762275087,435.847218211937,54.962454806653575,3.9258896290466834,4.9073620363083545,32.38858943963514,460.31055900572363,411.3104080303952,21.59239295975676,25.518282588803444,12.759141294401722,11.77766888714005,43.18478591951352
32031004042,32,031,004042,0,0,0,0,0,0,0,0,0,0,0,0,0
32031004043,32,031,004043,7,15,2,0,0,0,6,16,0,0,2,0,0
32031004045,32,031,004045,326.6870225378766,325.53652282351635,52.06387043147709,9.522640724727024,2.6301595666450446,24.038624025281887,310.2570303612347,338.05516909374006,13.422806690530567,12.786964774310801,10.615146361438907,9.616813332929544,38.737249269086284
32031004046,32,031,004046,16.122682394129832,17.819806856669814,0.8485622312699912,0,0,0.8485622312699912,15.274120162859841,11.879871237779875,0,2.5456866938099734,0,0,5.091373387619947
32031004047,32,031,004047,43.47903657448707,27.429973238180196,5.786797502230152,0.11239964317573595,0.11239964317573595,1.6743978590544157,41.078501338090994,29.755575379125784,1.2997323818019626,0.2247992863514719,0.11239964317573595,3.262265834076717,1.6369313113291704
32031004051,32,031,004051,0,0,0,0,0,0,0,0,0,0,0,0,0
32031004052,32,031,004052,0,0,0,0,0,0,0,0,0,0,0,0,0
32031004053,32,031,004053,664.948275862069,222.5344827586207,48.39655172413793,5.086206896551724,9.034482758620689,36.224137931034484,622.5689655172414,237.36206896551724,13.241379310344827,24.155172413793103,13.120689655172413,10.137931034482758,58.41379310344827
32031004054,32,031,004054,7.52418745360483,12.00925246841239,0.7980609125479624,0.22248664306136565,0.1361920554753379,0.9592017019679553,7.886061050490945,11.153306842101586,0.550359294012824,0.764326208142422,0.2755790093000886,0.21796053706636412,0.6624013401308599
32031004055,32,031,004055,8.383862706213996,18.431698163279624,1.0239832312933124,0.4693256476761016,0.06399895195583202,0.9173183113669258,9.173183113669257,17.10905315619243,0.7039884715141523,0.4906586316613789,0.38399371173499225,0.10666491992638673,1.0026502473080352
32031004056,32,031,004056,3.8613458329177788,9.467775331775423,0.47161475821896537,0.21615676418369242,0.029475922388685336,0.4224882209044898,4.224882209044897,8.858606269075926,0.3242351462755387,0.22598207164658754,0.17685553433211199,0.049126537314475555,0.46178945075607014
32031005000,32,031,005000,388,188,39.99999999999999,4,1,19.999999999999996,372,210,4.999999999999999,9,12,2,24
32031005003,32,031,005003,23,16,2,0,0,3,25,15,1,1,0,0,2
32031005005,32,031,005005,364,209,22,4,0,19,350,179,7,10,14,7,37
32031005006,32,031,005006,582.4809807425792,255.2342325632585,58.33925315731623,4.55775415291533,1.8231016611661321,32.81582990099038,566.9846166226671,294.43091827833035,12.761711628162924,8.203957475247595,0.9115508305830661,7.292406644664529,40.108236545654904
32031005007,32,031,005007,107.16190476190476,82.21904761904761,12.933333333333334,3.695238095238095,0,7.39047619047619,112.7047619047619,75.75238095238095,3.695238095238095,4.619047619047619,1.8476190476190475,1.8476190476190475,7.39047619047619
32031005008,32,031,005008,137.9568345323741,67.02158273381295,11.251798561151078,1.4676258992805755,0.4892086330935252,7.338129496402877,137.46762589928056,62.1294964028777,4.402877697841727,5.870503597122302,0.9784172661870504,2.446043165467626,9.294964028776977
32031005009,32,031,005009,380.86940749697703,154.03143893591294,34.203143893591296,1,0,25.17775090689238,372.76783555018136,157.00604594921404,9.050785973397824,10.15235792019347,6.050785973397824,5.025392986698911,25.203143893591292
32031005010,32,031,005010,416,127,49,1,3,27,413,152,7,7,1,3,33
32031005011,32,031,005011,389,278,41,3,3,20,378,314,6,2,2,5,21
32031005012,32,031,005012,317.9500377115738,224.1997433738783,42.14896885857601,1.6632395172644565,7.042153286289762e-6,25.737674651479463,309.4024577114969,250.29489633187887,7.989690383180225,4.9793737242071625,4.5475377471572065,3.326457908069054,22.50629223772482
32031005014,32,031,005014,314,258,23.999999999999996,2.9999999999999996,2,20,315,269,10,4,4,5,11
32031005015,32,031,005015,269.4183589844137,238.00208390849266,25.704225062117207,3.8080333425358828,0.9520083356339707,25.704225062117207,259.898275628074,266.5623339775118,5.712050013803824,7.6160666850717655,0,0.9520083356339707,17.136150041411472
32031005016,32,031,005016,505,369,62,1,2,40,524,373,8,12,8,7,36
32031005018,32,031,005018,449,296,46,2,2,27,425,310,8,10,10,6,45
32031005020,32,031,005020,110.13059250302298,77.96856106408707,7.796856106408706,0,0,6.822249093107618,106.23216444981861,76.99395405078597,1.9492140266021765,5.84764207980653,1.9492140266021765,0.9746070133010882,7.796856106408706
32031005022,32,031,005022,636.043165467626,348.9784172661871,57.74820143884892,6.532374100719425,5.510791366906475,35.66187050359712,628.5323741007194,357.8705035971223,15.597122302158274,20.1294964028777,8.02158273381295,9.553956834532373,38.705035971223026
32031005023,32,031,005023,0,0,0,0,0,0,0,0,0,0,0,0,0
32031005024,32,031,005024,505,378,76,5,1,32,505,393,27.999999999999996,15,12,5,35
32031005026,32,031,005026,485,317,39,4,2,22,477,313,6,13,14,4,37
32031005027,32,031,005027,570,176,55,5,1,18,535,218,7,8,5,6,43
32031005030,32,031,005030,333.30896161506047,367.582146123227,27.658041484015243,2.1242279915202413,0.037742088944741126,26.671411666144607,312.21231455032967,407.19297168852415,11.07938053024547,3.261826165169844,1.9732596357412766,2.0110017246860177,15.478804869064914
32031005031,32,031,005031,293.3155585054791,416.4377407824576,29.39861010657719,2.700421439497775,1.7728624166503748,22.34040680367635,272.9585189531007,460.8260529517924,3.617730886923887,2.7259158652139357,8.813064206145434,1.7728624166503748,13.427344480754826
32031005032,32,031,005032,60.60521442604297,70.66988621553769,5.107746897898275,1.9610515877311154,0,4.13325398428479,62.53006873226164,72.91448317511625,3.922103175462231,0.042230161764512004,0.012065760504146287,0.006032880252073144,3.0200048248736238
32031005033,32,031,005033,387,234,34,3,0,32,385,254,7,12,2,5,20
32031005034,32,031,005034,358.9974718669702,289.9979577755469,43.9996901452554,2.9999788735401407,0.9999929578467136,17.999873241240845,348.99754228850304,308.9978239746345,4.999964789233569,8.999936620620423,3.9999718313868544,2.9999788735401407,22.999838030474415
32031005035,32,031,005035,412.05249042145596,317.8022988505747,49.85134099616858,2.3367816091954023,0,27.262452107279692,406.59999999999997,328.7072796934866,7.010344827586207,14.020689655172413,5.452490421455939,4.673563218390805,33.493869731800764
32031005036,32,031,005036,596,472,41,1,1,44,561,523,8,7,11,4,30
32031005039,32,031,005039,9.430390492359932,24.799660441426145,1.1358234295415959,0.008488964346349746,0.004244482173174873,0.1273344651952462,12.447368421052632,20.80390492359932,0.050933786078098474,1.0424448217317486,0.004244482173174873,0.004244482173174873,0.1273344651952462
32031005040,32,031,005040,386.8117588471261,454.0874781255476,42.252000874865814,2.3323997601804893,0.20597014925373136,41.41036512944887,380.5027439485205,507.97663102134334,4.458829371107248,7.266725062116086,3.0177849857645107,1.1999372690016583,17.501515480575872
32031005041,32,031,005041,267,235,28,1,0,14,266,242,9,5,2,4,13
32031005045,32,031,005045,497.95416613507496,642.515001114945,39.277174112162996,3.733567403055739,0.9515617560590701,29.412978934507326,478.1663142269391,691.3126271466488,2.078020365672513,3.7868462270158627,5.692207658225305,3.7346413558484537,18.816753932220173
32031005046,32,031,005046,583.0521774973171,763.9773102537861,20.06580348119952,2.0749647097919057,1.0229363067154849,53.569859245487976,577.134953998047,784.4629248661408,7.716344034770942,6.948084833635821,4.981500309030619,3.986225746342459,21.045038470766794
32031005047,32,031,005047,0.9726655348047538,2.951079831470934,0.09235993208828523,0.005772495755517827,0.0028862478777589135,0.0865874363327674,0.9842105263157895,2.953966079348693,0.03463497453310696,0.028862478777589136,0.0028862478777589135,0.0028862478777589135,0.0865874363327674
32031005048,32,031,005048,4.652994593379948,5.968802056848801,0.046935110142977646,0.002933444383936103,0.0014667221919680514,0.04400166575904155,4.65886148214782,4.782066146273136,0.01760066630361662,0.6087685383034969,0.0014667221919680514,0.0014667221919680514,0.04400166575904155
32031005049,32,031,005049,0,0,0,0,0,0,0,0,0,0,0,0,0
32031005051,32,031,005051,0,0,0,0,0,0,0,0,0,0,0,0,0
32031005053,32,031,005053,10.875418138191677,16.242374325626493,0.027780272554020977,0.001736267034626311,8.681335173131555e-4,0.026044005519394668,9.996985910356168,16.243242459143808,0.010417602207757866,0.008681335173131556,8.681335173131555e-4,8.681335173131555e-4,0.9079487674241566
32031005054,32,031,005054,1.0271903323262839,0,0,0,0,0,1.0271903323262839,0,0,0,0,0,0
32031005056,32,031,005056,530,312,35,2,5,16,521,322,10,7,3,2,26
32031005061,32,031,005061,0,0,0,0,0,0,0,0,0,0,0,0,0
32031005062,32,031,005062,526,421,56,4,0,40,518,445,14,8,15,7,29
32031005063,32,031,005063,109.3237442081684,69.32145816072908,8.462962962962964,3.1089324618736387,0.054466230936819175,4.442281137807235,102.26923194943079,63.52519254963332,5.299564270152505,1.6122311209303752,4.136165577342048,2.190631808278867,10.59912854030501
32031005064,32,031,005064,396.99999999999994,123.99999999999999,48,3,3,22.999999999999996,385,150,7,10,7,7,24
32031005065,32,031,005065,1.4665567826333508,1.84516342978202,0.13925761734203926,0.008703601083877454,0.004351800541938727,0.1305540162581618,1.483963984801106,1.8495152303239588,0.05222160650326472,0.04351800541938727,0.004351800541938727,0.004351800541938727,0.1305540162581618
32031005066,32,031,005066,295,111,37,6,1,17,279,135,7.000000000000001,8,5,5,21
32031006100,32,031,006100,433,207,27,6,4,15,416,166.99999999999997,18,11,6,14,45
32031006101,32,031,006101,113,27,9,0,2,4,111,18,5,2,1,2,12.000000000000002
32031006104,32,031,006104,0,0,0,0,0,0,0,0,0,0,0,0,0
32031006105,32,031,006105,179,74,16,2,1,5,169,72.00000000000001,4,5,1,3,15
32031006106,32,031,006106,225,152,19,2,1,14,217,158,11,5,3,2,16
