GEOID20,STATEFP,COUNTYFP,DISTRICT,G20PREDBID,G20PRERTRU,G20PRELJOR,G20PREIBLA,G20PREONON
32001000001,32,001,000001,260.7583081570997,588.6948640483383,19.812688821752268,3.2235649546827796,11.235649546827794
32001000002,32,001,000002,293.65956528801894,564.7539666168952,22.776605007259047,1.6614088603511004,10.934886475769359
32001000003,32,001,000003,114.04833836858006,265.8610271903323,19.637462235649547,0.7552870090634441,7.552870090634441
32001000004,32,001,000004,209.93869787348422,379.6105042295808,15.621371642312456,3.905342910578114,10.714697759412603
32001000005,32,001,000005,113.64457730232589,292.10877058434755,16.80605433900135,2.400922760602403,8.002997121549445
32001000006,32,001,000006,130.71785753382187,371.0984712308745,14.230070205422571,1.0153380136948382,4.076690068474191
32001000007,32,001,000007,187.19335347432025,603.4441087613293,22.549848942598185,1.0211480362537764,16.211480362537763
32001000008,32,001,000008,69.4535906014972,234.24928508663388,6.493554837562655,1.5547934870269702,3.9633622871493293
32001000009,32,001,000009,125.8784084026354,357.7922717183412,10.415744763994228,3.0145997147750534,5.258677212289429
32001000010,32,001,000010,130.8918918918919,555.1621621621622,5.2657657657657655,0.7522522522522522,8.274774774774775
32001000011,32,001,000011,176.44928366762176,703.1180515759312,26.060171919770774,2.0040114613180515,6.020057306590258
32001000012,32,001,000012,76.1219000147448,243.7713226662661,5.437278572481771,0.9062130954136286,3.6248523816545144
32001000013,32,001,000013,68.0006259041996,396.00200438368677,12.000044707442829,1.0000074512404713,6.000029804961885
32001000014,32,001,000014,99.97346188882696,499.8673094441348,11.996815426659236,0.9997346188882696,7.997876951106157
32001000015,32,001,000015,98.07220630372493,462.3404011461318,13.134670487106018,0.8756446991404011,4.378223495702006
32001000016,32,001,000016,205.91189153601593,294.59747677188483,6.557094175035709,3.08364873128477,12.308906851744585
32001000017,32,001,000017,274.10720326330323,1040.8344769857054,15.734179395155149,2.247739913593593,9.725197805685683
32001000018,32,001,000018,266.00082611816737,889.0030684389075,21.00005006776772,3.0000071525382457,6.00002503388386
32001000019,32,001,000019,122.19137515086328,528.6593422853146,13.705695615298087,1.046525847418786,6.2287252850857815
32001007-01,32,001,007-01,0,0,0,0,0
32001008-01,32,001,008-01,19.90146993587193,67.47369602994715,1.7819354259317257,0.44548385648293143,1.1157474917963148
32001008-02,32,001,008-02,1.4892731412061802,2.6407019124165134,0.11031652897823556,0.02757913224455889,0.07584261367253695
32001008-03,32,001,008-03,0,0,0,0,0
32001012-01,32,001,012-01,0,0,0,0,0
32001012-02,32,001,012-02,0,0,0,0,0
32001012-03,32,001,012-03,0,0,0,0,0
32001015-01,32,001,015-01,0.7702005730659026,3.630945558739255,0.10315186246418338,0.006876790830945559,0.034383954154727794
32001015-02,32,001,015-02,0,0,0,0,0
32001015-03,32,001,015-03,0.6418338108882521,3.0257879656160456,0.08595988538681948,0.0057306590257879654,0.028653295128939826
32001015-04,32,001,015-04,0.25673352435530084,1.2103151862464183,0.034383954154727794,0.002292263610315186,0.011461318051575931
32001015-05,32,001,015-05,4.027285571634402,18.985774837705037,0.539368603343893,0.03595790688959287,0.17978953444796436
32001015-06,32,001,015-06,0.4164614790709467,1.9633184013344631,0.05577609094700179,0.0037184060631334525,0.018592030315667262
32001015-07,32,001,015-07,0,0,0,0,0
32001015-08,32,001,015-08,0,0,0,0,0
32001015-09,32,001,015-09,0,0,0,0,0
32001015-10,32,001,015-10,0,0,0,0,0
32003001038,32,003,001038,189,231,2,0,3
32003001039,32,003,001039,382,548,2,0,9
32003001063,32,003,001063,649,573,15,3,13
32003001067,32,003,001067,46.57735247533967,106.27840324818709,2.1272889126211223,2.0180703404088733,2.132268265973662
32003001072,32,003,001072,NA,NA,NA,NA,NA
32003001074,32,003,001074,NA,NA,NA,NA,NA
32003001137,32,003,001137,583,563,11,0,11
32003001302,32,003,001302,1180,842,23,3,17
32003001303,32,003,001303,743,624,8,2,13
32003001304,32,003,001304,823,484,17,0,14
32003001307,32,003,001307,880,775,7,1,7
32003001309,32,003,001309,1.7763675999004618,2.461128572938099,0.023683772969410394,0.004306140539892799,0.021530702699463996
32003001318,32,003,001318,856,454,10,2,15
32003001327,32,003,001327,1051,618,23,4,18
32003001328,32,003,001328,810.2800241940923,582.184686854605,13.237658963420598,3.753677128490834,13.167967441510937
32003001330,32,003,001330,684,882,13,6,12
32003001331,32,003,001331,778.7164358182242,533.4310946223459,9.8772979798791,6.882439858762881,6.901441095054374
32003001332,32,003,001332,323,273,7,1,3
32003001333,32,003,001333,575,523,3,2,5
32003001334,32,003,001334,782,655,15,4,8
32003001335,32,003,001335,639,664,12,0,10
32003001336,32,003,001336,613.717334118251,433.15419562365304,3.9467352676414853,0.9866838169103713,5.920102901462228
32003001337,32,003,001337,839,676,14,6,11
32003001340,32,003,001340,1104.6755382386962,690.3088325113202,11.05747407904009,1.0147192986501539,15.081300214098297
32003001341,32,003,001341,732,570,21,6,7
32003001342,32,003,001342,537,444,12,4,5
32003001343,32,003,001343,362,473,8,0,9
32003001344,32,003,001344,359,245,6,1,2
32003001345,32,003,001345,334,268,6,1,3
32003001346,32,003,001346,543,667,13,3,6
32003001348,32,003,001348,742.3912677134135,574.7177632407305,21.07123604999532,1.0107933409083816,10.04749069999688
32003001349,32,003,001349,724.8272446734888,539.1343922739474,12.656322253359724,1.947011801629555,13.609698499448859
32003001351,32,003,001351,667,398,11,2,11
32003001352,32,003,001352,629,478.00000000000006,15,2,8
32003001353,32,003,001353,1183.4366693667,761.9813648012383,28.72305600475372,1.9754905561734373,14.900656183865726
32003001354,32,003,001354,490,305,6,2,9
32003001356,32,003,001356,954.9984166087792,711.9988195030897,12.99997844598338,0.9999983419987216,20.999965181973153
32003001361,32,003,001361,1.0204472308896677,1.0216254170561727,4.180660590824255e-4,7.601201074225919e-5,3.800600537112959e-4
32003001363,32,003,001363,1.018476182760304,0.011651646785777263,4.993562908190255e-4,0,0
32003001365,32,003,001365,6.903127098284213,9.409037170410848,0.07003788534244776,0.012734160971354137,0.0636708048567707
32003001367,32,003,001367,966,670,12,4,12
32003001368,32,003,001368,905.114109972041,592.4924601461715,3.9697987279475484,2.9773490459606613,14.886745229803307
32003001371,32,003,001371,1.795728113378148,3.850952228089977,0.03671563057092868,0.0066755691947143056,0.03337784597357153
32003001374,32,003,001374,0.824741502690212,0.872263782585001,0.016862744478796154,0.0030659535415993007,0.015329767707996503
32003001375,32,003,001375,6.6734164858117735,6.000323383693122,0.11599922182886527,0.02109076760524823,0.10545383802624116
32003001376,32,003,001376,9.45874499151206,10.003765613699558,0.19339441432459603,0.035162620786290184,0.17581310393145094
32003001377,32,003,001377,3.2288014996472376,3.307758383855892,0.028016958912748413,0.005093992529590621,0.025469962647953103
32003001378,32,003,001378,216.3616097588292,231.01974348314187,4.4237503854035705,0.8043182518915584,4.021591259457792
32003001379,32,003,001379,0.022051317326754846,0.02332193226565708,4.5086336541692065e-4,8.197515734853104e-5,4.098757867426551e-4
32003001380,32,003,001380,0.015941201097393266,0.016859746142038605,3.259353384225389e-4,5.926097062227981e-5,2.96304853111399e-4
32003001381,32,003,001381,10.37862343195646,12.976648202199303,0.21220233782810602,0.03858224324147382,0.19291121620736912
32003001382,32,003,001382,0.01229098517404354,0.012999201791878762,2.5130267084475644e-4,4.5691394699046626e-5,2.2845697349523308e-4
32003001384,32,003,001384,1091.4856840016216,1156.500872176427,22.285349670353437,4.045265327694735,20.279391169194646
32003001385,32,003,001385,0.138741513729601,1.1467359132195967,0.002836722399675857,5.15767709031974e-4,0.00257883854515987
32003001386,32,003,001386,0,0,0,0,0
32003001387,32,003,001387,0,0,0,0,0
32003001389,32,003,001389,554.2212666976768,513.1295862755929,10.404947322076833,0.1276969687785468,8.418784932929578
32003001390,32,003,001390,1595.3692393572692,1274.767141704419,33.241309180029916,5.126835068623866,22.433606075038792
32003001391,32,003,001391,832.9434473907554,721.619263491275,12.92155705976112,0,13.915522987435054
32003001394,32,003,001394,547,716,7.000000000000001,2,2
32003001395,32,003,001395,534.7411764705882,729.6823529411765,4.023529411764706,0,8.094117647058825
32003001396,32,003,001396,548,441.99999999999994,9.999999999999998,1,8
32003001410,32,003,001410,835,811,23,4,14
32003001411,32,003,001411,616,577,9,1,6
32003001509,32,003,001509,642.774111659354,762.0562320265363,10.514237169711718,1.9671947082377859,9.956006939959043
32003001510,32,003,001510,333.68241469244134,619.0633505192063,2.0314737657296376,0.9971327315062133,7.061787386521357
32003001511,32,003,001511,517,601,12,0,8
32003001513,32,003,001513,626,975,15,4,16
32003001514,32,003,001514,672,862,12,3,18
32003001517,32,003,001517,305,418,4,1,5
32003001518,32,003,001518,620.2635201573255,868.6057030481809,10.062930186823992,2,13.314650934119962
32003001519,32,003,001519,164,386,9,1,4
32003001520,32,003,001520,321.25882352941176,360.3176470588235,0.9764705882352941,0,3.9058823529411764
32003001521,32,003,001521,383.3076923076923,637.2820512820513,7,3.0512820512820515,9.230769230769232
32003001525,32,003,001525,651.9114982578398,848.5665505226481,0,0.9832752613240419,3.9331010452961674
32003001528,32,003,001528,690.2537974821868,846.3519434379812,10.270550445553113,0.20794223826714803,13.208868704780803
32003001533,32,003,001533,13.007618644442843,16.560047667660573,0.13297067069061488,0.0241764855801118,0.12088242790055898
32003001543,32,003,001543,0.03163621777364471,0.033459122515248775,6.468371663756354e-4,1.176067575228428e-4,5.880337876142139e-4
32003001550,32,003,001550,351.43842792406826,511.44501493815807,4.960375967849272,0.0012805115564065944,10.916156459315054
32003001552,32,003,001552,377.89896193387057,442.8815876632398,2.999198110586274,5.998396221172548,6.998128924701306
32003001553,32,003,001553,22.515250702361683,16.742884414910566,0.3928835693029555,0.060443626046608544,0.42310538232625977
32003001601,32,003,001601,574.2633517495397,382.8766114180479,7.942909760589319,4.23572744014733,15.119705340699817
32003001602,32,003,001602,527,338,7.999999999999999,0,13.999999999999998
32003001603,32,003,001603,542,300,5,0,11
32003001604,32,003,001604,550,412,7,0,6
32003001605,32,003,001605,602,381,8,1,8
32003001606,32,003,001606,239.99999999999997,281,4.999999999999999,1,9.999999999999998
32003001607,32,003,001607,174,139.99999999999997,4,1,1
32003001608,32,003,001608,726,854,9,5,16
32003001609,32,003,001609,901,693,23,2,17
32003001611,32,003,001611,775,430.99999999999994,9,0,9
32003001612,32,003,001612,892,833,15,2,13
32003001613,32,003,001613,476,340,8,4,4
32003001614,32,003,001614,459,414,7,0,5
32003001615,32,003,001615,521,420,12,1,5
32003001616,32,003,001616,381,356,5,2,4
32003001617,32,003,001617,705,457,6,3,15
32003001618,32,003,001618,756,485,3,1,10
32003001619,32,003,001619,891,775,16,5,16
32003001621,32,003,001621,501.4884020495672,350.64228908246633,5.993885283460963,0.9989808805768271,12.986751447498753
32003001623,32,003,001623,261,201,2,1,9
32003001624,32,003,001624,300,245,4,2,5
32003001625,32,003,001625,449,370,5,4,7
32003001631,32,003,001631,658,460,11,0,14
32003001632,32,003,001632,388,258,6,0,7
32003001633,32,003,001633,820.8752223992257,402.48724584949923,6.95656968134937,2.981387006292587,12.919343693934543
32003001634,32,003,001634,598.2803196716902,230.9152111013541,8.587755784761102,4.77097543597839,6.6793656103697465
32003001635,32,003,001635,483.00000000000006,196,8,2,5
32003001641,32,003,001641,480,349,5,3,5
32003001642,32,003,001642,340.9734595841381,175.38577375161128,6.8586615433591,3.9192351676337713,4.899043959542214
32003001643,32,003,001643,494.6476144929869,492.2310155101908,5.201012839690182,1.3543147276963081,9.047710951684055
32003001644,32,003,001644,8.34611829944547,7.114140480591497,0.17467652495378927,0.009704251386321626,0.10674676524953788
32003001645,32,003,001645,133,84,3,0,2
32003001651,32,003,001651,170.99885864636494,399.9973301669355,3.999973301669355,0.9999933254173388,0.9999933254173388
32003001652,32,003,001652,1091,610,11,3,18
32003001653,32,003,001653,812,411,18,2,12
32003001655,32,003,001655,841,360,10,0,6
32003001661,32,003,001661,819,462,19,2,8
32003001662,32,003,001662,606,432,11,2,10
32003001664,32,003,001664,427,485,4,1,4
32003001665,32,003,001665,0,0,0,0,0
32003001668,32,003,001668,1164.3656965887892,1498.9195367631164,20.027552628380064,3.9965014303803406,25.014170321059815
32003001669,32,003,001669,279.607127643053,329.5369718650267,2.9957906533184246,0.9985968844394749,0.9985968844394749
32003001670,32,003,001670,657,576,16,5,6
32003001671,32,003,001671,8.264793071061677,19.269383799593296,1.0547002105313557,0.007387970176719434,0.025336704678195737
32003001672,32,003,001672,620,509,5,1,11
32003001673,32,003,001673,14.619883242544663,9.399371707486804,0.3553869354851595,0.024509443826562723,0.18382082869922042
32003001674,32,003,001674,585.3063088278126,791.2180805619636,3.153165423910502,2,14.12763785325875
32003001675,32,003,001675,526.1233374865471,688.0692053793986,11.846478512200106,0,9.872065426833421
32003001676,32,003,001676,251,317,4,1,6
32003001677,32,003,001677,460.99999999999994,507,11,0,9
32003001678,32,003,001678,380,541,7,5,13
32003001679,32,003,001679,503,563,13,2,9
32003001680,32,003,001680,845,729,17,2,10
32003001681,32,003,001681,9.570353685640216,22.71271405863786,3.560638893921885e-4,0,2.967199078268237e-4
32003001682,32,003,001682,654,464,20,5,12
32003001683,32,003,001683,747.5549907578558,520.4246765249538,17.775415896487985,0.9875231053604436,10.86275415896488
32003001684,32,003,001684,170,215,4,2,4
32003001685,32,003,001685,3.8082437275985663,0.7616487455197133,0,0,0
32003001686,32,003,001686,381.5678417546889,545.5227737586569,9.936662545695023,1.9873325091390048,4.968331272847512
32003001687,32,003,001687,623,548,13,1,15
32003001688,32,003,001688,537,468,14,2,9
32003001689,32,003,001689,514,442,6,1,5
32003001691,32,003,001691,2.098890942698706,2.4611829944547137,0.04990757855822551,0.0027726432532347504,0.030499075785582256
32003001692,32,003,001692,52.191756272401435,128.23835125448028,0,0,3
32003001693,32,003,001693,202,388,6,2,3
32003001694,32,003,001694,0,0,0,0,0
32003001695,32,003,001695,700.001141353635,498.0026698330645,9.000026698330645,3.0000066745826612,11.00000667458266
32003001702,32,003,001702,690,575,11,0,12
32003001703,32,003,001703,907,508,5,4,12
32003001704,32,003,001704,528.0201721503561,463.6147761875328,9.06309579803429,1.0081959026420118,3.0724301097527107
32003001711,32,003,001711,110.13221156810602,69.45274603394073,2.97654625859746,0,0
32003001712,32,003,001712,1111,1137,20,5,18
32003001713,32,003,001713,699.0885017421602,658.4334494773519,17,1.0167247386759581,10.066898954703833
32003001715,32,003,001715,368.8252435829073,551.7385757663004,2.9985792161211977,0,9.995264053737326
32003001717,32,003,001717,549.2797817167384,639.1543591132388,4.1121642831974885,0.005923000987166831,8.513437408090109
32003001718,32,003,001718,536.9832841691249,652.0511307767945,1.6676499508357916,0,8.338249754178957
32003001719,32,003,001719,554.7099769026067,630.6170916273373,3.320552964339548,1.0534578663571315,8.145411457168539
32003001720,32,003,001720,428.5538641724622,488.59336114845604,2.3263851778948346,5.842986959243089,5.166723759341992
32003001721,32,003,001721,469.1747564170927,662.2614242336996,2.0014207838788023,2,12.004735946262675
32003001722,32,003,001722,315.6923076923077,390.71794871794873,0,1.948717948717949,8.769230769230768
32003001727,32,003,001727,1080.8369770962684,1323.7766397303944,12.715029361558416,4.118808751873765,23.172373076897102
32003001732,32,003,001732,51.99915911426174,49.9991914560209,1.999967658240836,0,0.999983829120418
32003001750,32,003,001750,479,745,15,3,7
32003001751,32,003,001751,347.08955223880594,850.1896879240163,9.119945725915874,2.018453188602442,8.101492537313433
32003001753,32,003,001753,71,143,0,0,2
32003001903,32,003,001903,0,0,0,0,0
32003001905,32,003,001905,0,0,0,0,0
32003001906,32,003,001906,0.849312249133684,0.5356023192734944,0.022954385111721192,0,0
32003001907,32,003,001907,3.9700664582212486,4.198824934438457,0.08117236252868723,0.014758611368852224,0.07379305684426112
32003001908,32,003,001908,0,0,0,0,0
32003001909,32,003,001909,1.611474765872591,1.7043292598169222,0.03294836881895632,0.005990612512537512,0.02995306256268756
32003001912,32,003,001912,8.408857382620846e-4,8.085439790981582e-4,3.234175916392633e-5,0,1.6170879581963165e-5
32003001915,32,003,001915,0,0,0,0,0
32003001917,32,003,001917,0,0.9559485847661002,0,0,0
32003001918,32,003,001918,0,0,0,0,0
32003001919,32,003,001919,0.01247638331836022,0.013195282728897705,2.550933392229785e-4,4.638060713145064e-5,2.3190303565725316e-4
32003001920,32,003,001920,168.19783393501805,177.8895306859206,3.4389891696750903,0.6252707581227437,3.1263537906137184
32003001921,32,003,001921,0,0,0,0,0
32003001922,32,003,001922,0,0,0,0,0
32003001923,32,003,001923,0.0880635856571301,0.0931378814849573,0.0018005565840677159,3.2737392437594834e-4,0.0016368696218797415
32003001924,32,003,001924,0.1714776718837988,0.18135835557970542,0.003506049053386221,6.374634642520402e-4,0.0031873173212602006
32003001925,32,003,001925,0.036095064398654154,0.03817489152943162,7.380031754371666e-4,1.341823955340303e-4,6.709119776701514e-4
32003001926,32,003,001926,0.03442462420616856,0.03640819920689574,7.038491938064203e-4,1.2797258069207642e-4,6.398629034603822e-4
32003001928,32,003,001928,0,0,0,0,0
32003001929,32,003,001929,0,0,0,0,0
32003001930,32,003,001930,8.122405442176069,18.686752604081157,0.23358841638026231,0.02808349146110057,0.2527514231499051
32003001935,32,003,001935,7.300379688740703,11.076606441585998,0.15160934293493286,0.023350026141707583,0.1641833462202876
32003001940,32,003,001940,0,0,0,0,0
32003001943,32,003,001943,13.763134391696829,15.547696424405164,0.2486505826336738,0.031064733786697576,0.25904973134260406
32003001946,32,003,001946,0,0,0,0,0
32003001959,32,003,001959,3.7674098780173,3.984491116341718,0.07702882650221246,0.014005241182220449,0.07002620591110224
32003001960,32,003,001960,26.798756529507084,28.342922797935934,0.5479299662166875,0.09962363022121593,0.49811815110607965
32003001964,32,003,001964,0,0,0,0,0
32003002008,32,003,002008,537,627,17,0,12
32003002037,32,003,002037,572,594,11,3,9
32003002044,32,003,002044,685,848,11,2,18
32003002078,32,003,002078,0.5500198686000632,2.8863957942343683,0.03071600426312019,0.004470721581892215,0.04167735478371164
32003002126,32,003,002126,228,198,3,1,5
32003002352,32,003,002352,407,504,7,0,3
32003002353,32,003,002353,426.72126745435014,594.2561761546724,4.927497314715359,3.9419978517722876,8.869495166487647
32003002354,32,003,002354,378.27873254564986,387.7438238453276,8.07250268528464,2.0580021482277124,5.130504833512353
32003002356,32,003,002356,0,0,0,0,0
32003002360,32,003,002360,1133,467.99999999999994,15,3,15
32003002366,32,003,002366,681,516,9,4,10
32003002371,32,003,002371,515,469,6,2,6
32003002372,32,003,002372,612,430,13,2,14
32003002373,32,003,002373,424,362,7,0,8
32003002380,32,003,002380,681,419,13,3,15
32003002381,32,003,002381,860,385,12,1,14
32003002382,32,003,002382,922,551,11,4,19
32003002383,32,003,002383,868,564,18,8,15
32003002384,32,003,002384,920,753,30,0,25
32003002385,32,003,002385,601,451,16,3,13
32003002386,32,003,002386,825,607,12,5,8
32003002387,32,003,002387,1315.1535217462258,776.9157219871139,23.966414999085412,3.9944475330126634,17.975194031217363
32003002390,32,003,002390,725,515,9,2,13
32003002391,32,003,002391,391,370,6,0,4
32003002392,32,003,002392,568,377,16,5,9
32003002393,32,003,002393,852,580,12,0,15
32003002394,32,003,002394,1154,616,18,7,15
32003002399,32,003,002399,1574.2948443885061,994.016454815897,37.24150209340996,3.0984876676873934,27.98487667687393
32003002400,32,003,002400,1470.4937578789022,614.3572303806734,19.81797517357011,6.936291310749539,11.890785104142067
32003002401,32,003,002401,4,2,0,0,0
32003002405,32,003,002405,6.412612823761444,2.9244697572686627,0.11273466184482374,0.04642015487728036,0.11273466184482374
32003002406,32,003,002406,0,0,0,0,0
32003002407,32,003,002407,3,6,1,0,0
32003002408,32,003,002408,0,0,0,0,0
32003002409,32,003,002409,1034,603,25,5,17
32003002417,32,003,002417,118.908023616187,69.20598723660326,5.847935587681327,0.9746559312802212,2.9239677938406636
32003002430,32,003,002430,699,346,15,5,9
32003002436,32,003,002436,0.573493426539846,2.3068726532364723,0.02820459474786128,0.004700765791310213,0.01410229737393064
32003002440,32,003,002440,669.2537125304685,797.1111382079312,6.992202966736238,1.997772276210354,6.992202966736238
32003002444,32,003,002444,136,112,5,1,0
32003002445,32,003,002445,0,0,0,0,0
32003002446,32,003,002446,845.0032484361357,480.00178199925153,21.000074249968815,4.000007424996881,13.000074249968815
32003002447,32,003,002447,0,0.9783028279043232,0,0,0
32003002449,32,003,002449,941.2552956911575,689.396950627131,11.011183284418962,5.011183284418963,12.022366568837926
32003002456,32,003,002456,852.6852892330706,467.7587872364274,19.489949468184474,1.9489949468184473,19.489949468184474
32003002457,32,003,002457,991,1110,36,6,22
32003002458,32,003,002458,0,0,0,0,0
32003002463,32,003,002463,1242,514,17,4,16
32003002464,32,003,002464,1239.6592183570242,922.7463375351076,13.996152465321241,0.9997251760943744,23.993404226264985
32003002465,32,003,002465,362.1554252199413,801.4310850439882,11.064516129032258,5.020527859237537,9.073313782991203
32003002466,32,003,002466,503.8007852574798,929.6342087696069,6.99737084927175,2.9988448566319503,8.996581287870345
32003002468,32,003,002468,1.4711443707886438,2.7671196841794363,0.018069949329819042,0.010385935787946343,0.03283450692255091
32003002469,32,003,002469,97.03135104418514,348.9344244577736,7.99936875106799,1.0005883939676343,2.0029214985603536
32003002473,32,003,002473,73.99282660405082,444.95686268652184,5.999418373301418,0,2.999709186650709
32003002476,32,003,002476,136.00262234849794,1274.0157695281296,12.000212622851183,0,12.000106311425592
32003002477,32,003,002477,704.8433458637804,1381.3434709153794,5.169726524205487,4.959238606411252,16.323389817598283
32003002478,32,003,002478,0,0,0,0,0
32003002479,32,003,002479,1078.0242353682154,698.3723630682824,19.273505595929695,3.0826616834387033,18.25692698935631
32003002480,32,003,002480,909.959019819764,681.9692873814055,17.999189403028296,3.9998198673396215,21.999009270367917
32003002481,32,003,002481,1144,475,14,5,26
32003002483,32,003,002483,1553.6818541986036,637.3915196295147,26.961899034092422,7.710938166205852,22.40369212700816
32003002484,32,003,002484,744.3689703132244,480.0905521061951,11.887956528343878,0.9144581944879907,9.144581944879906
32003002486,32,003,002486,2.148467206202025e-5,7.730052113036152e-5,1.7719317164552783e-6,2.2149146455690979e-7,4.4298292911381957e-7
32003002487,32,003,002487,0,0,0,0,0
32003002488,32,003,002488,0.004551047451242713,0.02736778534868929,3.6900384739805783e-4,0,1.8450192369902891e-4
32003002489,32,003,002489,0,0,0,0,0
32003002500,32,003,002500,603.490991778374,641.4919111649377,2.9966137488447986,2.9910444393706834,5.985430464425836
32003002501,32,003,002501,8.547873774389059,23.544194583910986,0.9340699953920231,0.0017655476982606426,0.003531095396521285
32003002503,32,003,002503,2.0642067937715196,5.050172156842592,0,0,0
32003002600,32,003,002600,499.8814062774923,660.6863044490336,19.216582914572864,0.9150753768844221,9.15075376884422
32003002601,32,003,002601,5.004523370748869,13.76243926955939,0,0,0
32003002602,32,003,002602,55.7807108288049,95.62407570652269,1.9921682438858894,0.9960841219429447,3.984336487771779
32003002603,32,003,002603,555,705,14,1,13
32003002604,32,003,002604,512.4134727061556,468.92450638792104,16.072009291521486,3.7816492450638792,3.7816492450638792
32003002605,32,003,002605,460.2192891711951,633.3759242934773,9.007831756114111,3.0039158780570556,10.01566351222822
32003002606,32,003,002606,596,409,10,1,6
32003002607,32,003,002607,860,439.00000000000006,10,3,15
32003002608,32,003,002608,0,0,0,0,0
32003002609,32,003,002609,7.864005450319048,3.586376839287177,0.13825035434893881,0.05692661649662186,0.13825035434893881
32003002611,32,003,002611,796,741,23,7,14
32003002612,32,003,002612,0,0,0,0,0
32003002613,32,003,002613,648.3124630832841,653.3939751919669,14.650915534554047,3.205552274069699,9.616656822209096
32003002614,32,003,002614,475,541,14,2,8
32003002615,32,003,002615,490,686,16,5,5
32003002616,32,003,002616,440,227,7,0,18
32003002617,32,003,002617,477,324,6.999999999999999,2,6.999999999999999
32003002621,32,003,002621,662,731,19,2,15
32003002622,32,003,002622,435,521.4171287738756,11,1,14
32003002623,32,003,002623,0,1.5828712261244609,0,0,0
32003002624,32,003,002624,341.16504074446783,560.298902090281,6.999126745885544,1.999750498824441,3.999500997648882
32003002625,32,003,002625,0.9846930724317501,3.9387722897270003,0,0,0
32003002631,32,003,002631,12,12,0,0,1
32003002632,32,003,002632,1.8166724633418085,21.359200982888918,8.73254114456565e-4,2.4950117555901856e-4,4.990023511180371e-4
32003002633,32,003,002633,396.40672391790054,838.4962336193049,16.90492919555844,1.6619559220795275,10.071009889838995
32003002634,32,003,002634,412.551724137931,443.03448275862064,6.327586206896552,4.999999999999999,13.655172413793103
32003002635,32,003,002635,596.4806146206155,724.8096127072495,7.659422845947476,2.8722835672303035,10.53170641317778
32003002640,32,003,002640,0.05976724268764678,0.15539483098788162,0.002988362134382339,0,0.005976724268764678
32003002641,32,003,002641,3,1,0,0,0
32003002642,32,003,002642,22.423011000787493,43.54914567336677,0.7221951396165669,0.04266902785270671,1.1883761121168936
32003002643,32,003,002643,620.6469690932153,937.0328025710403,12.731303865083568,1.9573309721472933,13.718621897283377
32003002644,32,003,002644,383,826,7,3,8
32003002645,32,003,002645,28.999999999999996,85,5,0,1
32003002646,32,003,002646,4.318528525378614,11.228174165984397,0.21592642626893072,0,0.43185285253786143
32003002650,32,003,002650,421.8494268251503,673.8528089482343,7.869130494335859,1.9663514240498587,9.831757120249293
32003002651,32,003,002651,288.07697427735246,467.1576139964836,4.001753037372416,1.000318734067712,9.00159367033856
32003002652,32,003,002652,871.6270406601543,818.2231957181756,18.119161676742817,5.721840529497731,17.165521588493192
32003002653,32,003,002653,383.06282601058444,784.1017037822859,8.720498310468596,1.586479329264584,7.932396646322919
32003002654,32,003,002654,351.0599123649435,462.0383055515976,8.001071878468856,2.000169243968767,8.001015463812601
32003002655,32,003,002655,384,674,12,4,4
32003002660,32,003,002660,313,504,10,1,6
32003002661,32,003,002661,743,908,23,4,20
32003002662,32,003,002662,119,153,4,0,6
32003002663,32,003,002663,278,684,13,0,7
32003002664,32,003,002664,0,0,0,0,0
32003002665,32,003,002665,51,138,1,0,0
32003002666,32,003,002666,1661.666117941655,1228.9644642175272,27.869949624432476,6.953300847300287,21.922716420369877
32003002671,32,003,002671,670,1198,17,8,8
32003002672,32,003,002672,659.1463134675657,835.0974402170018,21.435654434752212,4.465760510690169,13.397283696983225
32003002673,32,003,002673,45,116,1,0,2
32003002674,32,003,002674,802.339780849663,627.1895406789911,21.011080496913415,4.003499104288447,8.010497312865342
32003002675,32,003,002675,5.193249370277078,17.310831234256927,0,0,0
32003002676,32,003,002676,7.404007708235395,18.098685509019855,0,0,0.8226675231372662
32003002681,32,003,002681,2,0,0,0,0
32003002682,32,003,002682,512.7473532256457,853.3847822205474,9.00150257150367,2.335693455770537,11.855799755715418
32003002683,32,003,002683,0,3,0,0,0
32003002684,32,003,002684,18.083308100564135,37.295642957374184,0.21298458293673053,0.06085273798192301,0.3042636899096151
32003002685,32,003,002685,3.0258381776535637,4.733629748647729,0.04960390455169777,0.014172544157627934,0.07086272078813967
32003002691,32,003,002691,0,0,0,0,0
32003002692,32,003,002692,460.7829238569166,614.6807778723689,10.017020083846013,2.7319145683216397,10.017020083846013
32003002693,32,003,002693,89.21707614308342,114.31922212763105,1.9829799161539874,0.2680854316783602,1.9829799161539874
32003002694,32,003,002694,0,0,0,0,0
32003002695,32,003,002695,397,648,8,5,8
32003002696,32,003,002696,20,34,1,0,0
32003002700,32,003,002700,484.00000000000006,398,8,1,9
32003002701,32,003,002701,560.8874584340102,736.1149906314806,23.03439559788629,0.005732599647715169,7.025796698414719
32003002702,32,003,002702,406,384.00000000000006,4,1,9
32003002703,32,003,002703,0,0,0,0,0
32003002704,32,003,002704,13.666427314625317,37.09458842541157,0.9761733796160941,0,0
32003002705,32,003,002705,456,487,10,4,7
