GEOID20,STATEFP,COUNTYFP,DISTRICT,G20PRERTRU,G20PREDBID,G20PRELJOR,G20PREOWRI,G20USSRTUB,G20USSDJON,G20USSOWRI,G20SSCRSHA,G20SSCOWRI,G20SSCRMEN,G20SSCOWR2,G20SACRTHO,G20SACOWRI,G20SACRFRI,G20SACOWR2,G20SCCRWIN,G20SCCOWRI,G20SCCRKEL,G20SCCOWR2,G20PSCRCAV,G20PSCDCAS,G20PSCOWRI
01101000201,01,101,000201,493,2400,34,19,468,2467,0,800,72,782,66,778,65,757,68,762,61,749,64,503,2358,2
01101000202,01,101,000202,47,2633,21,3,41,2652,0,266,78,245,74,243,75,219,79,222,75,214,72,58,2569,5
01101000203,01,101,000203,140.2032323421915,1103.5152128487844,11.27691948058579,3.03222080201177,125.9592622521858,1123.7333435735,0.039968496612305095,248.13150546924203,35.725957146967026,235.81549288218395,33.72149317255836,230.76841762875898,31.705989163829386,230.63815954330514,37.715175475807996,226.7757362478174,34.70179752316048,217.55351418308908,33.670429521182335,129.2582305917779,1104.8134830959432,0.044589212823317806
01101000204,01,101,000204,193.09481855337364,3918.045535706462,20.001231160732733,8.001219021531897,180.08053019261428,3931.053935325976,1,594.2587290070306,131.04318070149986,564.2515484090484,127.04194954076713,563.2491832011897,129.0419374015663,548.2539378953088,124.03358633885554,565.2551083600374,126.03357419965471,527.2360410267571,125.03715842904539,202.09600115730302,3842.0084379734208,1.00002427840167
01101000205,01,101,000205,75.90919952210275,1707.9569892473119,0.9988052568697731,0.9988052568697731,63.923536439665476,1714.9486260454003,0,212.74551971326164,35.95698924731183,206.752688172043,34.95818399044205,204.75507765830346,34.95818399044205,208.75029868578255,27.966547192353644,209.74910394265234,27.966547192353644,193.76821983273598,30.962962962962962,76.90800477897253,1676.9940262843488,0
01101000206,01,101,000206,111,1295,3,5,97,1316,1,248.99999999999997,36,230,36,219,40,212,39,207,42,203,43,106,1251,5
01101000207,01,101,000207,113.022822817337,317.7994479173882,2.103372141677919,0.023013698630136987,107.01188447449502,318.9968874128847,0.9979874407019732,148.90434328534775,11.000875546351843,142.0258284607079,13.910454306813927,146.93138210257396,10.970190614844993,139.06255107010884,11.945164356916829,141.0508547186361,10.962519381968281,141.02784102000595,10.970190614844993,114.85003057545327,300.2345780943417,0.015342465753424657
01101000208,01,101,000208,611.114998701482,444.68423164993015,7.241829791203227,0,581.3895093278724,476.2193860277324,1.0173550250514514,668.2931776615867,20.01938423996726,660.6538931334757,21.27856905622194,664.6371083881828,18.226503981067584,649.9804688350204,21.3474188766692,660.2222986262236,17.226503981067584,656.9116190145731,17.330063851617744,593.9749514700314,451.26828132845384,2
01101000209,01,101,000209,201.08430609597926,113.88845654993516,4.448767833981842,0.8897535667963684,197.52529182879377,125.45525291828794,0,211.76134889753567,3.5590142671854736,210.8715953307393,1.7795071335927368,209.98184176394292,2.669260700389105,207.31258106355384,0.8897535667963684,213.5408560311284,0.8897535667963684,209.09208819714655,0.8897535667963684,199.3047989623865,114.77821011673151,0.8897535667963684
01101000210,01,101,000210,882.9156939040207,495.11154345006486,8.551232166018158,3.1102464332036317,854.4747081712062,541.5447470817121,0,907.2386511024644,7.440985732814527,897.1284046692607,7.220492866407263,893.018158236057,7.330739299610895,888.6874189364462,9.110246433203631,892.4591439688716,9.110246433203631,891.9079118028534,10.110246433203631,857.6952010376135,509.22178988326846,0.11024643320363164
01101000211,01,101,000211,29,842,5,3,24,849,0,93,26,91,26,93,26,83,30,90,29,82,29,30,825,1
01101000301,01,101,000301,2069,1556,63,17,2001,1697,4,2350,83,2330,80,2327,81,2305,82,2314,79,2310,75,2025,1612,4
01101000302,01,101,000302,1137.3489223261488,1153.2143147620984,36.03700691337942,13.015860105734038,1097.3251321675477,1224.2460349735666,9.010573403822692,1346.9093127287515,87.10044733631558,1330.8960959739732,78.10044733631558,1331.8987393249288,83.09251728344856,1308.8802358682392,79.08987393249288,1331.9013826758844,71.08194387962587,1310.8617324115494,71.08458723058153,1132.3727124847499,1146.1799511996746,5
01101000303,01,101,000303,2149.851368970013,1232.6962190352021,47.075619295958276,18.046936114732723,2122.6740547588006,1320.9986962190353,5.010430247718383,2352.8031290743156,62.27379400260756,2338.727509778357,58.27640156453716,2340.717079530639,54.27379400260756,2326.6675358539765,55.28161668839635,2330.727509778357,55.26075619295958,2326.659713168188,53.27640156453716,2115.911342894394,1277.555410691004,5.0130378096479795
01101000304,01,101,000304,1631.738570346047,1348.2384440515282,37.775953523617076,19.19398838090427,1575.8332912351605,1458.9843394796667,11.064662793634756,1798.6875473604446,70.39252336448598,1784.2995705986361,68.26319777721646,1789.299570598636,61.133872189946956,1769.782268249558,65.19853498358171,1772.040919424097,66.13387218994696,1770.782268249558,60.133872189946956,1619.6092447587775,1360.1737812578933,3.0646627936347564
01101000305,01,101,000305,2378.0646639715887,3533.022829881405,62.806722504468674,26.146678440831387,2291.424494812577,3687.056426286742,5.220014417572915,3013.904995045173,214.83345750057873,2972.3916262800576,195.90679459233326,2973.9515990667487,186.9801318868174,2959.584908337006,196.6867805802196,2973.584908134276,191.8334562842009,2956.364893716703,184.8334555746472,2320.184610761349,3553.9762219066006,5.073338004037882
01101000306,01,101,000306,258.4567415730337,1166.9713483146068,14.7938202247191,4.3511235955056184,239.31179775280899,1193.9483146067416,3.480898876404494,425.5398876404495,51.343258426966294,416.8376404494382,51.343258426966294,406.39494382022474,51.343258426966294,414.2269662921348,52.21348314606742,416.8376404494382,52.21348314606742,410.74606741573035,52.21348314606742,263.67808988764045,1151.3073033707865,1.740449438202247
01101000401,01,101,000401,53,914,8,3,49,924,0,137,30.999999999999996,132,30.999999999999996,133,35,129,33,129,33,127,29,51,904,0
01101000402,01,101,000402,38.84478864149726,1679.2900935785738,15.936323545229644,4.980101107884264,38.84478864149726,1690.246316015919,0,177.2915994406798,31.87264709045929,163.34731633860386,34.86070775518984,167.33139722491126,35.8567279767667,159.36323545229644,31.87264709045929,170.31945788964182,27.88856620415188,147.4109927933742,28.884586425728727,53.785091965150045,1639.4492847154995,0
01101000403,01,101,000403,162,1364,18,5,163,1365,3,334,61,319,66,321,60,320,63,317,63,313,61,182,1296,2
01101000404,01,101,000404,131.65107767385115,1212.7856852379016,13.962993086620576,5.984139894265962,122.67486783245221,1224.7539650264334,3.989426596177308,343.0906872712485,37.899552663684425,338.10390402602684,37.899552663684425,339.10126067507116,34.90748271655144,332.11976413176086,33.910126067507115,340.0986173241155,30.918056120374136,325.1382675884506,31.915412769418463,140.6272875152501,1199.8200488003254,0
01101000405,01,101,000405,190,818,12,3,186,827,1,310,30,304,31,296,27,299,26,291,28,295,26,197,802,0
01101000406,01,101,000406,34.68495499357051,510.3643377625375,0.9909987141020146,0,33.693956279468495,509.37333904843547,0,91.17188169738534,5.945992284612087,82.25289327046721,6.936990998714102,85.22588941277326,6.936990998714102,81.26189455636519,6.936990998714102,78.28889841405915,6.936990998714102,79.27989712816117,6.936990998714102,35.67595370767253,497.4813544792113,0.9909987141020146
01101000407,01,101,000407,309,740,11,14,293,777,1,418,35,409,37,407,36,412,33,407,31,404,32,318,734,1
01101000408,01,101,000408,229,642,6,1,221,659,1,345,27,332,26,329,22,321,25,325,26,318,23,244,623,0
01101000409,01,101,000409,184.261429653953,697.7615559484718,11.224046476382926,2.8060116190957314,171.1667087648396,723.0156605203334,0.9353372063652438,270.31245263955543,34.60747663551402,264.700429401364,32.73680222278353,264.700429401364,30.866127810053044,257.217731750442,31.801465016418287,260.959080575903,30.866127810053044,257.217731750442,30.866127810053044,182.39075524122254,696.8262187421066,0.9353372063652438
01101000410,01,101,000410,146.57122117329908,1996.881953807794,12.855827570825719,0,130.75074138287462,2004.7786917741591,2.9646522195987077,321.998775425808,40.570921383236914,302.1534157220681,39.591705262602,296.2511151405646,38.603487856069094,290.28580555777523,40.5799226691349,296.1881061392787,41.568140075667806,287.30315076638055,38.603487856069094,149.54487467879576,1952.2951537971396,2.973653505496693
01101000411,01,101,000411,94.1950354609929,72.74468085106383,1.8652482269503545,0,93.26241134751773,75.54255319148936,0,100.72340425531915,3.730496453900709,98.8581560283688,3.730496453900709,98.8581560283688,3.730496453900709,97.92553191489361,3.730496453900709,99.79078014184397,3.730496453900709,97.92553191489361,3.730496453900709,96.06028368794325,71.81205673758865,0
01101000412,01,101,000412,183,602,6,4,175,618,1,244,12,243,10,243,9,236,10,245,10,234,9,170,603,0
01101000413,01,101,000413,448.8448121824272,2045.1548742193347,23.23659069884095,3.663435136281064,423.964438390397,2083.2423186810565,1.5230157113702432,773.9175868577113,75.71012192595317,748.601325096923,75.70561797641322,744.0452268177396,74.70226638233098,744.2064747895923,79.83359880394373,753.5944373322494,75.83314128254212,732.6825967715642,77.82914759054923,442.6326563434094,2034.8151891518892,2.2600608193448073
01101000501,01,101,000501,2160.324449594438,2208.3970645036693,39.24295094631132,14.716106604866743,2108.3275395905757,2300.617999227501,6.867516415604481,2576.299729625338,92.22093472383159,2544.905368868289,87.31556585554269,2540,84.37234453456932,2521.359598300502,90.25878717651602,2519.3974507531866,86.3344920818849,2506.6434916956355,86.3344920818849,2141.6840478949402,2176.0216299729627,7.848590189262263
01101000502,01,101,000502,331.5788900877889,211.28574035234877,3.020371745662801,2.016557354251391,335.538025204455,214.32907128168503,0.00510204081632653,350.92559821848323,14.105697398127084,349.89882464339837,11.10573381572959,351.90900444662935,10.096817383501854,349.8847940311535,11.100631774913264,347.90012443200413,10.090439832481445,351.8936983241804,10.089164322277364,330.5738001861734,206.22457655855703,2.00762878282282
01101000503,01,101,000503,171,98,0,1,163,107,0,175,2,177,2,175,3,172,2,171,4,172,1,165,99,0
01101000504,01,101,000504,302,198,1,0,296,205,0,298,6,294,6,298,5,295,5,295,5,294,5,284,202,2
01101000505,01,101,000505,517.1083937483754,2628.6863523300694,17.065064923343563,13.357628371533247,483.76022184008735,2665.2431103415997,4.160223946871212,798.98661596253055,85.18225518025592,777.1614444091751,85.12867705265985,785.0812409983005,78.05619514259276,765.5734547743928,81.11666236509579,777.6188234091354,73.0757933438286,772.2477904045389,72.06064765238666,512.6389490771676,2580.131221951395,6.18480975362827
01101000506,01,101,000506,201,78,1,0,198,83,1,210,4,209,4,209,4,210,2,211,2,210,2,198,82,0
01101000507,01,101,000507,342,146,2,0,328,164,1,355,4,352,4,356,4,347,6,349,5,349,4,335,149,1
01101000508,01,101,000508,362,165,5,1,354,177,1,385,6,376,9,381,7,376,6,378,6,378,5,365,154,0
01101000509,01,101,000509,2296.9842484939213,1373.6283178601386,39.67157596707982,10.909683390946949,2250.3701467326023,1472.807257777838,3.9671575967079815,2562.783807473356,61.490942748973715,2533.0301254980463,66.4498897448587,2536.005493695577,63.474521547327704,2515.1779163128604,57.52378515226573,2527.0793891029844,60.499153349796714,2511.210758716152,58.515574551442725,2283.0991969054435,1374.6201072593155,4.958946995884977
01101000510,01,101,000510,2423.3564052811876,2111.08642395132,55.77356787826175,26.086040007179268,2375.940004360619,2228.9739922503304,7.098562253551174,2717.824891002069,98.14682314869175,2683.064389875004,90.30049682865871,2685.3566601315288,84.20774731782598,2672.939169024437,87.10315942342427,2671.13109908649,86.180107702714,2663.835762700318,79.16787720235406,2437.279139338062,2104.743418340548,1.0591964670837974
01101000511,01,101,000511,897.8955065298262,530.9536896198043,10.192828247500607,1.853241499545565,864.537159538006,581.9178308573074,2.7798622493183474,959.05247601483,23.165518744319563,952.5661307664204,24.092139494092343,947.0064062677837,25.018760243865128,942.3733025189198,21.312277244774,942.3733025189198,23.165518744319563,939.5934402696014,23.165518744319563,886.7760575325528,542.9997593668505,0.9266207497727825
01101000512,01,101,000512,3522.495801018963,1906.186008099649,46.9799383223301,23.989755739062176,3450.5265338017766,2045.1266767550505,8.996158402148316,3869.3476860795704,109.95304713736832,3842.3592108731254,104.95518135839703,3841.359637717331,101.95646189101426,3811.372443043503,98.95774242363147,3846.3575034963023,92.96030348886593,3826.3660403804174,96.95859611204297,3513.4996426168145,1923.1787517481512,2.998719467382772
01103000101,01,103,000101,173.45004627351145,267.3997686885311,2.85469074674257,0.4653043003799359,167.8079614250717,270.5872300633586,0.48421550059197743,201.79850436237996,7.111244364998327,198.87941042343593,7.540767650571182,200.67774252494445,6.313174839337504,196.4155022461569,6.989884914022066,198.25499084840064,6.211104517522642,199.3077920516968,6.568646559846745,170.12549307699604,260.6832927209082,0.30424755697696976
01103000201,01,103,000201,289.836374052158,101.1792966383433,6.887209549574844,0.8302437667025382,279.9413091672613,117.68866930869784,0.2273041886360413,303.5581444443351,4.012965182120037,302.83110829741986,3.5625776262043427,301.84892088634047,3.6137039120956076,300.7082146608092,3.1178291261787465,302.0475936249168,2.9931084493988127,302.1771718538449,2.8217880988022617,284.64463992824454,105.30324838037903,0.3329255968966497
01103000301,01,103,000301,398.3506758269103,138.16854441913344,6.664626969456857,0.5204527093431515,379.50571326215197,164.05635572801773,0.3505682114226586,419.4200315863532,6.014091823387077,418.28448806061743,5.977930488199316,419.35499036798996,4.927329211423779,417.1562259868939,2.907428180826847,419.08936440552753,1.909248543829899,418.0026017935642,2.806225627275772,391.3277281133812,133.5334296097072,0.06868194436941787
01103000303,01,103,000303,588.961172772182,1312.2721370372747,17.54569833835889,2.0473343170590876,537.6429588759864,1365.9243985372425,3.979983319432861,714.8063899403348,40.20123179572721,701.8714441521781,45.17621094501828,706.9037659588118,43.18621928530185,700.5323923782639,42.13388079810098,702.6370693526657,45.118868287675625,696.4950664014884,45.17621094501828,556.6052223006351,1283.3025726567012,4.037325976775518
01103000304,01,103,000304,1148.1426018422399,853.5830877056758,46.68734498616608,8.901164400419377,1061.747240387156,967.2635059143789,4.98851910876372,1322.632033059282,37.69421588532868,1319.6918012967642,35.77238000215761,1322.586050709073,34.788470885467575,1320.5492589503795,32.87813058984875,1319.5538542461372,33.82755294388204,1316.648109246276,30.910312356468673,1122.7678853842392,849.1003744492111,1.9448270582755762
01103000306,01,103,000306,414.10142628982584,377.4145605562541,9.719141207363908,0.02361378246044039,387.6208461550343,407.3890082699262,2.6374801422976715,481.1970927973131,5.5175726011336,480.2251140499809,4.67464077865797,479.38671737489756,5.511753838823689,480.14670130262255,3.789408021351917,480.18207606303366,4.64700678483427,475.8077525288679,3.798751597536909,408.6451414320317,363.31970303298374,0.02908697535171978
