GEOID20,STATEFP,COUNTYFP,DISTRICT,G20PRERTRU,G20PREDBID,G20PRELJOR,G20USSRDAI,G20USSDBUL,G20HALRROS,G20HALDWIL,G20GOVRGIA,G20GOVDCOO,G20GOVLBIS,G20ATGRKNU,G20ATGDGRA,G20SOSRJAC,G20SOSDBEN,G20AUDRDOW,G20AUDDMOR,G20AUDLROO,G20SPIRARN,G20SPIDROM,G20SPILLEA
300630095Ha,30,063,0095Ha,502.48826218186787,1045.041703412041,41.75601485548199,462.2901787377809,1125.2490591114038,508.4602528909811,1076.0969829460062,468.5139176986424,1053.2559465401384,64.84879951309792,506.9652585425232,1055.0970947347503,525.1799426151114,1045.4507943211318,456.5464544336658,1001.5704144878213,107.78512340235254,454.96504117552075,1046.2454942925635,66.53260505036704
300630095He,30,063,0095He,355.14134302880655,547.0072806164618,26.11257389136018,318.99197130208466,613.798168603936,335.18862053025714,593.7560366519995,306.39934700839245,564.9182487811905,62.339208643904655,347.08628570756997,563.1820448585689,351.74220938626087,558.9491129178447,317.76085649916035,526.323896654747,67.3044031342654,299.2105958128737,554.4642089432378,55.95514866793707
300630095SC,30,063,0095SC,205,967,33,209,1002,211,992,199,950,53,234,942,237,943,199,911,58,179,940,48
300630096SM,30,063,0096SM,216,126.99999999999999,14.999999999999998,203,152,208,146,194,137,20.999999999999996,218.99999999999997,125,222.99999999999997,114.99999999999999,181,125,38,185,136,20.999999999999996
300630097PC,30,063,0097PC,302.23428493403907,174.52816275834797,2.019312060641915,292.78114364059,183.91874811053844,293.93351164151903,181.16842237720218,285.1606030584206,180.5401409242361,11.729108232235212,297.50474854711825,168.85761200924924,296.2788656559994,172.7308712344566,279.81273076312476,171.398224318537,18.748918025702853,273.907431051406,180.9334842240978,15.323148138863097
300630097TR,30,063,0097TR,610.0254443113267,655.9191791203975,18.50902704997386,624.3780753146029,680.583945655429,645.8987929968715,646.8139120429071,632.5331784388195,634.0350717143585,32.135435058351426,657.1158581658574,618.7977485778537,654.5706282943471,615.2552785032748,601.3937827234054,610.8450779441366,55.64420396769762,566.5471392651255,660.962204336102,44.930075095278156
300630098TR,30,063,0098TR,795.3950690363222,890.2698459367879,39.26198885191869,768.9398599546937,967.2830521647464,807.0319262182171,922.5147993368645,768.5537825596227,902.5090739986001,61.50035306998952,824.2578040448137,880.328433027015,826.3621432194517,859.7264755722339,740.2510465264806,860.8214141392295,83.37073675390303,722.4901757359485,925.72678487572,59.74385334832263
300630099CS,30,063,0099CS,935.128743712125,990.7652473054978,52.577533137945004,929.5198424127716,1068.5053235934572,977.0952090823922,1009.0113461327459,946.6512526691818,997.7647285030637,52.10773049914755,1019.1075258267078,946.0166565385459,1021.2432690197667,927.6835745619587,944.9188647853682,930.9036156335983,66.88648855944363,896.4980574580949,1002.8599188589827,57.1362501266015
300630099MH,30,063,0099MH,739.3054641211323,1223.7745227123107,47.21231073074391,703.1622778143516,1321.1892692560896,750.3696510862409,1268.9473337722186,712.1622778143516,1241.8436471362738,64.32587228439763,782.4634628044766,1216.720210664911,811.4733377221856,1176.6066491112574,709.0042791310071,1154.6214614878209,116.44437129690586,661.915404871626,1244.9720210664912,81.3159973666886
300630099RN,30,063,0099RN,354,783,38,333,850,356,816,342,796,43,388,774,390,762,328,755,69,301,797,63
300630099RS,30,063,0099RS,588,960,39,568,1030,600,990,569,965,57,629,936,609,945,556,914,85,528,977,56
30063091RsE,30,063,091RsE,284.8516707284816,1046.1376350977735,27.226973778145577,287.00245670337927,1082.451237019523,305.59710237648625,1055.997368786166,295.73004126811696,1050.6113386797952,22.22929693054859,322.1839095014741,1017.5476357294724,317.10563103413165,1027.7701394439491,282.66064668094094,1012.0883314233332,33.649896548471645,283.3238409260765,1018.577200973451,31.74464188002853
30063091RsW,30,063,091RsW,393.21537763388716,1969.077480331417,31.0988891157338,413.2998129658317,2001.1525165432834,427.7239780125999,1974.3495603777837,421.1116651072423,1968.192332663442,22.74502492015005,433.9236769001675,1946.1603346295747,440.2890882543897,1933.2354627620098,418.98185584726093,1897.0807265788808,54.99965650734735,387.99706434730103,1953.8171990157725,31.88256421619331
30063098CSP,30,063,098CSP,726,1218,76,677,1342,721,1292,665,1232,120,766,1217,777,1187,680,1160,128,643,1222,112
30063100SJE,30,063,100SJE,257,1528,39,261,1570,283,1543,262,1520,46.00000000000001,283,1523,279,1519,248,1466,80,243,1522,41
30063100SJW,30,063,100SJW,345,1925,39,317,2011,350,1963,319,1937,69,366,1912,372,1897,330,1835,103,307,1878,77
30065000001,30,065,000001,377,98,13,359,132,364,121,360,106,19,384,100,382,101,368,93,20,345,125,11
30065000003,30,065,000003,362,67,3,339,95,340,88,344,78,9,350,75,345,76,329.00000000000006,79,14,308,100,16
30065000005,30,065,000005,649.7725443350457,74.2178099214014,4.066284832505925,629.0999250663776,96.01099115547082,619.2804588403652,103.1053666757076,614.3707250811062,85.0884511318571,26.616322944791023,641.9518578229288,72.35770933783338,642.8471671744261,75.23436678064104,611.4077024849001,71.23726144924757,30.63074677432653,589.6490070743911,98.92232255441768,34.541128129685674
