GEOID,area_land,area_water,G18USSDHIR,G18USSRCUR,G18GOVDIGE,G18GOVRTUP,G18GOVGBRE,G18GOVITER
150030106022004,55387,0,148.94,59.09,140.6,62.8,2.87,3.2
150030106022005,28694,0,53.24,21.12,50.26,22.45,1.02,1.14
150030106022006,80429,0,0,0,0,0,0,0
150030106022007,11087,0,4.44,1.76,4.19,1.87,0.09,0.1
150030106022008,40667,0,66.55,26.4,62.82,28.06,1.28,1.43
150030106022009,27922,0,0,0,0,0,0,0
150030106022010,86290,0,112.81,44.76,106.49,47.56,2.17,2.43
150030106022011,6052,0,431.61,171.23,407.43,181.97,8.3,9.28
150030106023000,234508,0,105.51,39.73,96.14,45.27,3.41,1.99
150030106023001,14605,0,0,0,0,0,0,0
150030106023002,27328,0,128.03,48.22,116.66,54.93,4.13,2.41
150030106023003,3347,0,3,1.13,2.74,1.29,0.1,0.06
150030106023004,5189,0,3.51,1.32,3.2,1.51,0.11,0.07
150030106023005,1932,0,0.03,0.01,0.03,0.01,0,0
150030106023006,23337,0,0,0,0,0,0,0
150030106023007,329213,0,0,0,0,0,0,0
150030106023008,2343,0,0,0,0,0,0,0
150030106023009,37616,0,280.63,105.68,255.72,120.4,9.06,5.28
150030106023010,73343,0,1.21,0.45,1.1,0.52,0.04,0.02
150030106023011,7630,0,0.09,0.03,0.08,0.04,0,0
150030106023012,2087,0,0,0,0,0,0,0
150030106023013,3140,0,28.77,10.84,26.22,12.35,0.93,0.54
150030106023014,25498,0,0,0,0,0,0,0
150030106023015,7525,0,0,0,0,0,0,0
150030107011000,22735,0,1.26,0.49,1.14,0.55,0.06,0.02
150030107011001,1277572,0,26.91,12.3,24.04,14.41,0.78,0.31
150030107011002,26450,0,2.12,0.97,1.89,1.13,0.06,0.02
150030107011003,15020,0,15.72,7.19,14.04,8.42,0.45,0.18
150030107011004,17979,0,29.33,13.4,26.2,15.71,0.85,0.34
150030107012000,9900,0,22.38,10.23,19.98,11.98,0.65,0.26
150030107012001,844341,0,9.06,5.23,8.41,5.34,0.47,0.14
150030107012002,3510,0,61.76,35.68,57.38,36.44,3.23,0.98
150030107012003,38354,0,15.85,9.16,14.73,9.35,0.83,0.25
150030107013000,3084,0,22.68,10.36,20.26,12.15,0.66,0.26
150030107013001,57185,0,14.77,6.75,13.2,7.91,0.43,0.17
150030107013002,20924,0,15.6,9.01,14.49,9.2,0.82,0.25
150030107013003,18389,0,15.97,9.23,14.84,9.43,0.83,0.25
150030107013004,0,1734368,37.32,18.45,33.74,20.62,1.35,0.48
150030107013005,91722,0,2.64,1.53,2.45,1.56,0.14,0.04
150030107013006,279849,0,7.26,3.32,6.48,3.89,0.21,0.08
150030107013007,376506,0,51.1,23.35,45.64,27.37,1.48,0.58
150030107013008,2211,0,14.82,6.77,13.23,7.94,0.43,0.17
150030107021000,1918,0,0.3,0.11,0.27,0.13,0.01,0.01
150030107021001,3350068,0,89.27,33.62,81.34,38.3,2.88,1.68
150030107021002,7424,0,0.84,0.32,0.76,0.36,0.03,0.02
150030107021003,11098,0,1.36,0.51,1.24,0.58,0.04,0.03
150030107021004,3781,0,0.51,0.19,0.46,0.22,0.02,0.01
150030107021005,5710,0,40.01,15.07,36.46,17.17,1.29,0.75
150030107021006,59688,0,6.33,2.38,5.77,2.72,0.2,0.12
150030107021007,5036,0,0.99,0.37,0.9,0.42,0.03,0.02
150030107021008,3657,0,0.44,0.16,0.4,0.19,0.01,0.01
150030107022000,23426,0,0,0,0,0,0,0
150030107022001,52701,0,336.08,126.57,306.24,144.19,10.85,6.33
150030107022002,91236,0,0,0,0,0,0,0
150030107022003,25087,0,2.67,1,2.43,1.14,0.09,0.05
150030107022004,42412,0,0,0,0,0,0,0
150030107022005,37427,0,0,0,0,0,0,0
150030107023000,17768,0,0,0,0,0,0,0
150030107023001,48588,0,2.67,1,2.43,1.14,0.09,0.05
150030107023002,137650,0,0,0,0,0,0,0
150030107023003,16879,0,130.7,49.22,119.09,56.08,4.22,2.46
150030107023004,73406,0,76.02,28.63,69.27,32.62,2.45,1.43
150030107023005,20730,0,2.67,1,2.43,1.14,0.09,0.05
150030107023006,29778,0,244.05,91.91,222.39,104.71,7.88,4.6
150030107023007,34496,0,0,0,0,0,0,0
150030107023008,30715,0,0,0,0,0,0,0
150030107023009,26588,0,1.33,0.5,1.22,0.57,0.04,0.03
150030109011000,29271,0,0,0,0,0,0,0
150030109011001,252373,0,0,0,0,0,0,0
150030109011002,30491,0,24.53,14.17,22.79,14.47,1.28,0.39
150030109011003,25337,0,3.9,2.25,3.62,2.3,0.2,0.06
150030109011004,21239,0,0,0,0,0,0,0
150030109011005,13631,0,0,0,0,0,0,0
150030109011006,89138,0,4.53,2.62,4.21,2.67,0.24,0.07
150030109011007,25585,0,6.79,3.92,6.31,4.01,0.36,0.11
150030109012000,37652,0,12.58,7.27,11.69,7.42,0.66,0.2
150030109012001,133652,0,73.73,39.02,67.79,40.44,3.53,1.27
150030109012002,36491,0,0,0,0,0,0,0
150030109012003,53099,0,29.18,16.86,27.11,17.22,1.53,0.46
150030109012004,35006,0,13.21,7.63,12.27,7.79,0.69,0.21
150030109012005,2164838,0,4.29,2.48,3.99,2.53,0.22,0.07
150030109012006,14150,0,0,0,0,0,0,0
150030109012007,35082,0,15.22,8.79,14.14,8.98,0.8,0.24
150030109012008,3258,0,11.7,6.76,10.87,6.9,0.61,0.19
150030109012009,40432,0,0.61,0.35,0.57,0.36,0.03,0.01
150030109012010,43335,0,5.41,3.12,5.03,3.19,0.28,0.09
150030109012011,11852,0,0,0,0,0,0,0
150030109012012,31894,0,0,0,0,0,0,0
150030109012013,3517,0,5.16,2.98,4.79,3.04,0.27,0.08
150030109012014,16963,0,1.38,0.8,1.29,0.82,0.07,0.02
150030109012015,25597,0,0,0,0,0,0,0
150030109012016,36368,0,0,0,0,0,0,0
150030109012017,40084,0,4.02,2.33,3.74,2.38,0.21,0.06
150030109031000,27289,0,0,0,0,0,0,0
150030109031001,19437,0,0,0,0,0,0,0
150030109031002,68715,0,37.89,20.05,34.84,20.78,1.82,0.65
150030109031003,61805,0,0,0,0,0,0,0
150030109031004,4391,0,60.42,31.98,55.55,33.14,2.9,1.04
150030109031005,10583,0,82.95,43.9,76.27,45.49,3.98,1.43
150030109031006,155382,0,15.36,8.13,14.12,8.42,0.74,0.27
150030109031007,27926,0,0,0,0,0,0,0
150030109031008,84700,0,218.12,115.44,200.56,119.62,10.46,3.76
150030109031009,9237,0,0,0,0,0,0,0
150030109031010,12547,0,43.01,22.76,39.55,23.59,2.06,0.74
150030109031011,12766,0,74.76,39.56,68.74,41,3.58,1.29
150030109032000,4125,0,9.28,4.57,8.21,5.01,0.49,0.17
150030109032001,98474,0,14.41,7.09,12.75,7.78,0.77,0.27
150030109032002,15940,0,0,0,0,0,0,0
150030109032003,20819,0,0,0,0,0,0,0
150030109032004,3381,0,24.73,12.17,21.88,13.36,1.32,0.46
150030109033000,28932,0,0,0,0,0,0,0
150030109033001,35656,0,26.82,13.2,23.73,14.49,1.43,0.5
150030109033002,79765,0,27.52,13.54,24.34,14.87,1.47,0.51
150030109033003,42179,0,272.75,134.2,241.28,147.36,14.53,5.03
150030109041000,82205,0,57.35,30.35,52.73,31.45,2.75,0.99
150030109041001,82590,0,0,0,0,0,0,0
150030109042000,17720,0,37.89,20.05,34.84,20.78,1.82,0.65
150030109042001,118491,0,0,0,0,0,0,0
150030109042002,28836,0,0,0,0,0,0,0
150030109042003,52398,0,0,0,0,0,0,0
150030109042004,21932,0,0,0,0,0,0,0
150030109043000,25796,0,113.67,60.16,104.52,62.34,5.45,1.96
150030109043001,126493,0,36.87,19.51,33.9,20.22,1.77,0.64
150030109043002,25120,0,99.33,52.57,91.33,54.48,4.76,1.71
150030109043003,29086,0,0,0,0,0,0,0
150030109043004,69437,0,0,0,0,0,0,0
150030109043005,43895,0,0,0,0,0,0,0
150030109043006,21418,0,0,0,0,0,0,0
150030109043007,19170,0,40.96,21.68,37.66,22.46,1.96,0.71
150030109043008,11108,0,0,0,0,0,0,0
150030109044000,82258,0,20.48,10.84,18.83,11.23,0.98,0.35
150030109044001,107788,0,88.07,46.61,80.98,48.3,4.22,1.52
150030109051000,27168,0,0,0,0,0,0,0
150030109051001,65640,0,18.46,9.08,16.33,9.97,0.98,0.34
150030109051002,77422,0,56.08,27.59,49.61,30.3,2.99,1.04
150030109051003,31767,0,53.3,26.22,47.15,28.79,2.84,0.98
150030109052000,60426,0,73.73,39.02,67.79,40.44,3.53,1.27
150030109052001,20064,0,0,0,0,0,0,0
150030109052002,64284,0,6.14,3.25,5.65,3.37,0.29,0.11
150030109052003,44916,0,26.82,13.2,23.73,14.49,1.43,0.5
150030109052004,38675,0,170.68,83.98,151,92.22,9.09,3.15
150030109052005,104113,0,36.58,18,32.36,19.76,1.95,0.68
150030109052006,8228,0,0,0,0,0,0,0
150030109052007,5621,0,221.89,109.18,196.29,119.88,11.82,4.1
150030110001000,219811,0,5.89,2.45,5.61,2.51,0.19,0.07
150030110001001,9076995,0,0,0,0,0,0,0
150030110001002,206229,0,4.77,1.99,4.54,2.03,0.16,0.06
150030110001003,1926463,0,10.11,4.21,9.64,4.31,0.33,0.13
150030110001004,16665,0,0,0,0,0,0,0
150030110001005,24625,0,65.91,27.45,62.82,28.09,2.18,0.82
150030110001006,18364,0,48.8,20.33,46.51,20.8,1.62,0.61
150030110001007,6971,0,110.22,45.91,105.05,46.98,3.65,1.37
150030110001008,35207,0,53.01,22.08,50.52,22.59,1.75,0.66
150030110001009,84669,0,0,0,0,0,0,0
150030110001010,599317,0,20.75,8.65,19.78,8.85,0.69,0.26
150030110001011,20735,0,0,0,0,0,0,0
150030110001012,3220803,0,179.6,69.63,162.31,78.27,8.64,2.88
150030110001013,725871,0,15.15,6.31,14.43,6.45,0.5,0.19
150030110001014,25755,0,26.08,10.86,24.86,11.12,0.86,0.32
150030110001015,19035,0,0.55,0.23,0.52,0.23,0.02,0.01
150030110001016,12056,0,58.62,24.42,55.87,24.98,1.94,0.73
150030110001017,49172,0,0,0,0,0,0,0
150030110001018,21857,0,0,0,0,0,0,0
150030110001019,14540,0,0,0,0,0,0,0
150030110001020,593407,0,0,0,0,0,0,0
150030110001021,234987,0,14.3,5.96,13.63,6.1,0.47,0.18
150030110001022,16375,0,5.89,2.45,5.61,2.51,0.19,0.07
150030110001023,35616,0,0,0,0,0,0,0
150030110002000,24481,0,97.16,43.01,89.22,48.08,2.54,0.77
150030110002001,281986,0,37.63,16.66,34.55,18.62,0.98,0.3
150030110002002,8924,0,3.37,1.49,3.1,1.67,0.09,0.03
150030110002003,15328,0,47.65,21.09,43.75,23.58,1.24,0.38
150030110002004,7389,0,1.98,0.88,1.82,0.98,0.05,0.02
150030110002005,46534,0,0,0,0,0,0,0
150030110002006,3323,0,0,0,0,0,0,0
150030110002007,5869,0,7.08,2.74,6.4,3.08,0.34,0.11
150030110002008,214649,0,48.06,18.63,43.44,20.95,2.31,0.77
150030110002009,22487,0,28.67,11.12,25.91,12.5,1.38,0.46
150030110002010,20303,0,0,0,0,0,0,0
150030110002011,532867,0,0,0,0,0,0,0
150030110002012,20509,0,0,0,0,0,0,0
150030110002013,25960,0,9.93,3.85,8.97,4.33,0.48,0.16
150030110002014,23525,0,0,0,0,0,0,0
150030110002015,32962,0,3.15,1.22,2.85,1.37,0.15,0.05
150030110002016,11839,0,29.93,11.6,27.05,13.05,1.44,0.48
150030110002017,25068,0,5.83,2.26,5.27,2.54,0.28,0.09
150030110002018,15536,0,5.04,1.95,4.56,2.2,0.24,0.08
150030110002019,454579,0,40.95,17.06,39.03,17.45,1.36,0.51
150030110002020,23396,0,172.77,71.97,164.66,73.63,5.72,2.14
150030110002021,29092,0,3.94,1.53,3.56,1.72,0.19,0.06
150030110002022,3772277,0,0,0,0,0,0,0
150030110002023,1871542,0,46,17.83,41.57,20.05,2.21,0.74
150030110002024,20423,0,5.51,2.14,4.98,2.4,0.27,0.09
150030111031000,1776,0,0,0,0,0,0,0
150030111031001,195638,0,0,0,0,0,0,0
150030111031002,636283,0,10.84,4.8,9.96,5.37,0.28,0.09
150030111031003,56257,0,0,0,0,0,0,0
150030111031004,114550,0,84.08,37.22,77.21,41.61,2.2,0.67
150030111031005,10101,0,5.61,2.48,5.15,2.77,0.15,0.04
150030111031006,15759,0,0,0,0,0,0,0
150030111031007,584326,0,0,0,0,0,0,0
150030111031008,62289,0,0,0,0,0,0,0
150030111031009,10594,0,68.05,31.79,61.36,35.67,2.18,0.83
150030111031010,1259,0,12.36,5.77,11.14,6.48,0.4,0.15
150030111031011,433562,0,61.11,28.54,55.1,32.03,1.96,0.75
150030111031012,7256,0,0.37,0.16,0.34,0.18,0.01,0
150030111031013,7166,0,0,0,0,0,0,0
150030111031014,42927,0,55.39,27.25,49,29.92,2.95,1.02
150030111031015,27384,0,0,0,0,0,0,0
150030111032000,39437,0,0,0,0,0,0,0
150030111032001,335786,0,0,0,0,0,0,0
150030111032002,355417,0,29.9,13.23,27.45,14.8,0.78,0.24
150030111032003,28094,0,0,0,0,0,0,0
150030111032004,29885,0,263.46,116.63,241.93,130.38,6.88,2.09
150030111032005,17683,0,0,0,0,0,0,0
150030111032006,21431,0,21.49,9.51,19.73,10.63,0.56,0.17
150030111032007,27091,0,0,0,0,0,0,0
150030111032008,24115,0,13.08,5.79,12.01,6.47,0.34,0.1
150030111032009,22619,0,0,0,0,0,0,0
150030111032010,3639,0,26.24,11.62,24.1,12.99,0.69,0.21
150030111032011,3061,0,5.89,2.61,5.41,2.92,0.15,0.05
150030111032012,33766,0,44.56,19.72,40.92,22.05,1.16,0.35
150030111032013,23241,0,3.74,1.65,3.43,1.85,0.1,0.03
150030111032014,34528,0,34.57,15.3,31.74,17.11,0.9,0.27
150030111032015,22071,0,0,0,0,0,0,0
150030111032016,13809,0,149.4,66.14,137.19,73.94,3.9,1.19
150030111032017,5056,0,0,0,0,0,0,0
150030111041000,37535,0,49.46,24.34,43.76,26.72,2.64,0.91
150030111041001,33000,0,16.72,8.23,14.79,9.03,0.89,0.31
150030111041002,78843,0,25.43,12.51,22.5,13.74,1.35,0.47
150030111041003,36746,0,0,0,0,0,0,0
150030111041004,38976,0,17.42,8.57,15.41,9.41,0.93,0.32
150030111041005,0,2349,59.22,29.14,52.39,31.99,3.15,1.09
150030111041006,29345,0,3.48,1.71,3.08,1.88,0.19,0.06
150030111041007,33706,0,0,0,0,0,0,0
150030111041008,49599,0,5.23,2.57,4.62,2.82,0.28,0.1
150030111041009,39604,0,16.72,8.23,14.79,9.03,0.89,0.31
150030111042000,22659,0,20.15,11.01,18.1,12.38,0.74,0.23
150030111042001,420019,0,196.3,107.22,176.3,120.55,7.18,2.22
150030111042002,0,196125,45.95,25.1,41.27,28.22,1.68,0.52
150030111043000,21506,0,11.29,6.16,10.14,6.93,0.41,0.13
150030111043001,256710,0,70.54,38.53,63.35,43.32,2.58,0.8
150030111043002,39365,0,31.44,17.17,28.24,19.31,1.15,0.36
150030111043003,15165,0,14.11,7.71,12.67,8.66,0.52,0.16
150030111043004,17122,0,22.57,12.33,20.27,13.86,0.83,0.26
150030111043005,10615,0,25.8,14.09,23.17,15.84,0.94,0.29
150030111044000,36571,0,10.88,5.94,9.77,6.68,0.4,0.12
150030111044001,227168,0,96.74,52.84,86.88,59.41,3.54,1.1
150030111044002,25559,0,77.39,42.27,69.51,47.53,2.83,0.88
150030111044003,21096,0,0,0,0,0,0,0
150030111044004,31239,0,48.37,26.42,43.44,29.71,1.77,0.55
150030111044005,23750,0,33.05,18.05,29.68,20.3,1.21,0.37
150030111044006,0,150514,0,0,0,0,0,0
150030111044007,56710,0,37.08,20.25,33.3,22.77,1.36,0.42
150030111044008,41506,0,31.84,17.39,28.6,19.56,1.17,0.36
150030111051000,7718,0,299.57,147.4,265.01,161.85,15.96,5.53
150030111051001,40636,0,53.99,26.57,47.76,29.17,2.88,1
150030111051002,270142,0,130.28,64.1,115.25,70.38,6.94,2.4
150030111051003,64345,0,18.81,9.26,16.64,10.16,1,0.35
150030111051004,80477,0,66.18,32.56,58.55,35.76,3.53,1.22
150030111051005,709,26586,7.26,3.96,6.52,4.46,0.27,0.08
150030111051006,17042,0,6.27,3.09,5.55,3.39,0.33,0.12
150030111051007,29761,0,23.34,11.48,20.65,12.61,1.24,0.43
150030111052000,41446,0,0,0,0,0,0,0
150030111052001,169253,0,11.15,5.48,9.86,6.02,0.59,0.21
150030111052002,74965,0,0,0,0,0,0,0
150030111052003,28046,0,22.64,11.14,20.03,12.23,1.21,0.42
150030111053000,109509,0,0,0,0,0,0,0
150030111053001,87388,0,0,0,0,0,0,0
150030111053002,30670,0,39.71,19.54,35.13,21.45,2.12,0.73
150030111053003,35262,0,41.8,20.57,36.98,22.58,2.23,0.77
150030111061000,21694,0,86.03,40.19,77.57,45.09,2.75,1.05
150030111061001,32444,0,0,0,0,0,0,0
150030111061002,22931,0,199.4,93.14,179.79,104.51,6.38,2.44
150030111061003,10517,0,0,0,0,0,0,0
150030111061004,33502,0,0,0,0,0,0,0
150030111061005,29571,0,0,0,0,0,0,0
150030111061006,27695,0,71.56,33.43,64.52,37.51,2.29,0.87
150030111061007,18920,0,32.16,15.02,29,16.86,1.03,0.39
150030111061008,42443,0,20.1,9.39,18.12,10.54,0.64,0.25
150030111061009,40336,0,0,0,0,0,0,0
150030111061010,41720,0,31.36,14.65,28.27,16.44,1,0.38
150030111061011,42567,0,0,0,0,0,0,0
150030111062000,43194,0,0,0,0,0,0,0
150030111062001,1663151,0,38.63,19.06,34.78,21.41,1.3,0.46
150030111062002,23612,0,35.47,19.37,31.86,21.78,1.3,0.4
150030111062003,0,30252,318.84,174.14,286.35,195.81,11.67,3.61
150030111063000,33743,0,0,0,0,0,0,0
150030111063001,1019512,0,0,0,0,0,0,0
150030111063002,100726,0,135.08,63.1,121.8,70.8,4.32,1.65
150030111063003,18530,0,0,0,0,0,0,0
150030111063004,8957,0,0,0,0,0,0,0
150030111063005,33258,0,0,0,0,0,0,0
150030111064000,58017,0,0,0,0,0,0,0
150030111064001,38463,0,0,0,0,0,0,0
150030111064002,23455,0,0,0,0,0,0,0
150030111064003,17475,0,0,0,0,0,0,0
150030111064004,38194,0,60.3,28.17,54.37,31.61,1.93,0.74
150030111064005,48503,0,0,0,0,0,0,0
150030111065000,7730,0,135.08,63.1,121.8,70.8,4.32,1.65
150030111065001,32154,0,178.49,83.38,160.94,93.56,5.71,2.18
150030111065002,30175,0,0,0,0,0,0,0
150030111065003,31574,0,0,0,0,0,0,0
150030111065004,85851,0,49.85,23.29,44.95,26.13,1.59,0.61
150030111065005,13194,0,320,149.48,288.54,167.73,10.24,3.91
150030111065006,13714,0,0,0,0,0,0,0
150030111065007,24151,0,0,0,0,0,0,0
150030111065008,31744,0,0,0,0,0,0,0
150030111065009,54703,0,213.07,99.53,192.12,111.68,6.82,2.6
150030112011000,12398,0,67.23,33.08,59.47,36.32,3.58,1.24
150030112011001,42007,0,88.48,43.53,78.27,47.8,4.71,1.63
150030112011002,145879,0,0,0,0,0,0,0
150030112011003,11537,0,4.1,2.17,3.77,2.25,0.2,0.07
150030112011004,30551,0,119.81,63.41,110.16,65.71,5.74,2.07
150030112011005,30990,0,0,0,0,0,0,0
150030112011006,32241,0,0,0,0,0,0,0
150030112011007,35051,0,453.66,240.09,417.12,248.79,21.75,7.83
150030112011008,38560,0,0,0,0,0,0,0
150030112011009,35086,0,40.41,19.88,35.75,21.83,2.15,0.75
150030112011010,42602,0,0,0,0,0,0,0
150030112011011,24489,0,4.53,2.23,4.01,2.45,0.24,0.08
150030112012000,243000,0,75.94,37.36,67.18,41.03,4.05,1.4
150030112012001,20911,0,0,0,0,0,0,0
150030112012002,30744,0,34.83,17.14,30.82,18.82,1.86,0.64
150030112012003,0,240626,26.13,12.85,23.11,14.11,1.39,0.48
150030112012004,71492,0,71.41,35.14,63.17,38.58,3.8,1.32
150030112012005,76698,0,17.42,8.57,15.41,9.41,0.93,0.32
150030112012006,68443,0,11.5,5.66,10.17,6.21,0.61,0.21
150030112012007,51879,0,0,0,0,0,0,0
150030112013000,13065,0,0,0,0,0,0,0
150030112013001,0,322840,0,0,0,0,0,0
150030112013002,82369,0,0,0,0,0,0,0
150030112013003,0,6723,89.39,41.04,81.48,43.28,5.37,1.04
150030112013004,0,10596,0,0,0,0,0,0
150030112013005,341811,0,138.53,63.6,126.27,67.07,8.33,1.62
150030112014000,30478,0,0,0,0,0,0,0
150030112014001,191438,0,41.99,22.22,38.6,23.03,2.01,0.72
150030112014002,0,144419,52.23,27.64,48.02,28.64,2.5,0.9
150030112014003,30520,0,64.52,34.14,59.32,35.38,3.09,1.11
150030112014004,25095,0,45.06,23.85,41.43,24.71,2.16,0.78
150030112014005,27473,0,76.8,40.65,70.62,42.12,3.68,1.33
150030112014006,30645,0,0,0,0,0,0,0
150030112015000,0,39718,0,0,0,0,0,0
150030112015001,239603,0,0.5,0.29,0.47,0.3,0.03,0.01
150030112015002,22424,0,2.14,1.24,1.99,1.26,0.11,0.03
150030112015003,23654,0,26.04,15.04,24.19,15.36,1.36,0.41
150030112015004,0,470093,0,0,0,0,0,0
150030112015005,313955,0,47.11,24.93,43.31,25.83,2.26,0.81
150030112015006,34812,0,0,0,0,0,0,0
150030112021000,29340,0,0,0,0,0,0,0
150030112021001,146645,0,4.84,2.22,4.41,2.34,0.29,0.06
150030112021002,24641,0,7.35,3.38,6.7,3.56,0.44,0.09
150030112021003,26938,0,0.58,0.27,0.53,0.28,0.03,0.01
150030112021004,34167,0,7.35,3.38,6.7,3.56,0.44,0.09
150030112021005,27695,0,0,0,0,0,0,0
150030112021006,62129,0,20.31,9.33,18.52,9.84,1.22,0.24
150030112022000,90401,0,4.64,2.13,4.23,2.25,0.28,0.05
150030112022001,0,1966859,19.35,8.88,17.64,9.37,1.16,0.23
150030112022002,0,1517414,42.56,19.54,38.8,20.61,2.56,0.5
150030112022003,245094,0,65.01,29.84,59.26,31.47,3.91,0.76
150030112022004,19479,0,164.07,75.32,149.55,79.43,9.86,1.92
150030112022005,495483,0,9.09,4.17,8.29,4.4,0.55,0.11
150030112022006,39242,0,0,0,0,0,0,0
150030112022007,29777,0,0,0,0,0,0,0
150030112022008,20935,0,0,0,0,0,0,0
150030112022009,20398,0,3.68,1.69,3.35,1.78,0.22,0.04
150030112022010,20949,0,9.48,4.35,8.64,4.59,0.57,0.11
150030113001000,337958,0,0,0,0,0,0,0
150030113001001,71371,0,9.64,4.25,7.46,6.13,0.4,0.1
150030113001002,185800,0,0,0,0,0,0,0
150030113001003,423978,0,30.34,13.38,23.48,19.3,1.26,0.32
150030113001004,178915,0,50.23,22.14,38.87,31.95,2.09,0.54
150030113001005,42104,0,22.76,10.03,17.61,14.48,0.95,0.24
150030113001006,348266,0,8.61,3.8,6.66,5.48,0.36,0.09
150030113001007,341270,0,25.42,11.21,19.67,16.17,1.06,0.27
150030113001008,415121,0,1.64,0.72,1.27,1.04,0.07,0.02
150030113001009,2180461,0,0,0,0,0,0,0
150030113001010,206160,0,42.65,18.8,33,27.13,1.78,0.46
150030113001011,136628,0,11.89,5.24,9.2,7.56,0.49,0.13
150030113001012,486922,0,25.26,11.13,19.55,16.07,1.05,0.27
150030113001013,3841500,0,24.6,10.84,19.04,15.65,1.02,0.26
150030113001014,291466,0,7.34,3.23,5.68,4.67,0.31,0.08
150030113001015,27718,0,0,0,0,0,0,0
150030113001016,30276,0,33.01,14.55,25.54,21,1.37,0.35
150030113001017,83322,0,6.56,2.89,5.08,4.17,0.27,0.07
150030113001018,189099,0,0,0,0,0,0,0
150030113001019,48352,0,3.28,1.45,2.54,2.09,0.14,0.04
150030113002000,9614,0,24.19,10.66,18.72,15.39,1.01,0.26
150030113002001,53006,0,1.47,0.65,1.13,0.93,0.06,0.02
150030113002002,503151,0,0,0,0,0,0,0
150030113002003,787,0,0,0,0,0,0,0
150030113002004,126178,0,3.81,1.68,2.95,2.42,0.16,0.04
150030113002005,67868,0,3.98,1.76,3.08,2.53,0.17,0.04
150030113002006,27304,0,0,0,0,0,0,0
150030113002007,221341,0,58.02,25.58,44.9,36.91,2.42,0.62
150030113002008,47701,0,12.3,5.42,9.52,7.82,0.51,0.13
150030113002009,33004,0,27.27,12.02,21.1,17.35,1.14,0.29
150030113002010,30022,0,0,0,0,0,0,0
150030113002011,258713,0,22.96,10.12,17.77,14.61,0.96,0.25
150030113002012,2743540,0,25.01,11.03,19.35,15.91,1.04,0.27
150030113002013,50204,0,5.54,2.44,4.28,3.52,0.23,0.06
150030113002014,36389,0,1.44,0.63,1.11,0.91,0.06,0.02
150030113002015,16882,0,0,0,0,0,0,0
150030113002016,1242,0,0,0,0,0,0,0
150030113002017,46951,0,29.32,12.92,22.69,18.65,1.22,0.31
150030113002018,17675,0,16.2,7.14,12.53,10.3,0.67,0.17
150030113003000,201374,0,8.99,3.96,6.96,5.72,0.37,0.1
150030113003001,383226,0,0,0,0,0,0,0
150030113003002,31869,0,0,0,0,0,0,0
150030113003003,21567,0,9.02,3.98,6.98,5.74,0.38,0.1
150030113003004,170630,0,0,0,0,0,0,0
150030113003005,190114,0,0,0,0,0,0,0
150030114011000,0,16869,0.11,0.05,0.1,0.06,0,0
150030114011001,749404,0,42.39,18.61,38.19,21.27,1.82,0.7
150030114011002,28344,0,6.2,2.72,5.58,3.11,0.27,0.1
150030114011003,52259,0,3.56,1.56,3.21,1.79,0.15,0.06
150030114011004,111441,0,0,0,0,0,0,0
150030114011005,76221,0,0,0,0,0,0,0
150030114011006,0,802770,0,0,0,0,0,0
150030114012000,23906,0,23.31,10.23,21,11.69,1,0.38
150030114012001,25307,0,0,0,0,0,0,0
150030114012002,510101,0,47.39,20.8,42.7,23.77,2.03,0.78
150030114012003,10404,0,0,0,0,0,0,0
150030114012004,25841,0,13.94,6.12,12.56,6.99,0.6,0.23
150030114012005,23951,0,6.97,3.06,6.28,3.5,0.3,0.12
150030114012006,24049,0,3.59,1.58,3.24,1.8,0.15,0.06
150030114012007,12911,0,1.34,0.59,1.21,0.67,0.06,0.02
150030114012008,24292,0,14.01,6.15,12.63,7.03,0.6,0.23
150030114012009,23300,0,1.48,0.65,1.33,0.74,0.06,0.02
150030114012010,314244,0,15.35,6.74,13.83,7.7,0.66,0.25
150030115001000,111075,0,27.18,16.53,20.74,22.24,0.68,0.42
150030115001001,20981,0,177.34,107.88,135.32,145.11,4.46,2.72
150030115001002,35011,0,0,0,0,0,0,0
150030115001003,58944,0,0,0,0,0,0,0
150030115001004,44515,0,25.4,15.45,19.38,20.78,0.64,0.39
150030115001005,26995,0,0,0,0,0,0,0
150030115002000,9588,0,62.83,38.22,47.94,51.41,1.58,0.96
150030115002001,240397,0,135.45,82.4,103.36,110.84,3.41,2.08
150030115002002,13406,0,60.6,36.86,46.24,49.59,1.53,0.93
150030115002003,21592,0,0,0,0,0,0,0
150030115002004,77005,0,0,0,0,0,0,0
150030115002005,29699,0,178.23,108.42,136,145.84,4.49,2.74
150030115002006,16822,0,0,0,0,0,0,0
150030115003000,5759,0,0,0,0,0,0,0
150030115003001,49142,0,18.71,11.38,14.28,15.31,0.47,0.29
150030115003002,11840,0,23.17,14.1,17.68,18.96,0.58,0.36
150030115003003,522944,0,58.34,35.53,44.48,47.83,1.47,0.89
150030115003004,14631,0,0,0,0,0,0,0
150030115003005,2849,0,22.72,13.82,17.34,18.59,0.57,0.35
150030115003006,13258,0,27.18,16.53,20.74,22.24,0.68,0.42
150030115003007,24441,0,7.57,4.61,5.78,6.2,0.19,0.12
150030115003008,13984,0,69.51,42.29,53.04,56.88,1.75,1.07
150030115003009,135737,0,0,0,0,0,0,0
